Gene = Rap1gds1
Position 1961: 3.933154437585364e-06
Position 1023: 3.4955673449636107e-06
Position 4628: 2.3466297839089047e-06
Position 1991: 2.1828500940500447e-06
Position 1047: 2.1443680534932796e-06
Position 1597: 2.113802615204729e-06
Position 1745: 1.6728936373239223e-06
Position 1313: 1.4535349797853508e-06
Position 2638: 1.443200666438892e-06
Position 1799: 1.4013597710876562e-06
Position 783: 1.2105771570667711e-06
Position 2048: 8.87862923382569e-07
Position 1217: 8.061238036601405e-07
Position 1250: 6.778466453775384e-07
Position 1256: 6.406087391105188e-07
Position 3238: 6.244001185774376e-07
Position 233: 4.006434248054712e-07
Position 2147: 3.4626882589840265e-07
Position 2045: 3.080884489821489e-07
Position 1034: 2.5708324168681643e-07
Position 1341: 2.1116944042281046e-07
Position 971: 1.9300916287116514e-07
Position 877: 1.0597696007952396e-07
Position 2238: 1.0522590148904434e-07
Position 2034: 6.38539205531566e-08
Position 1994: 5.1220516564016036e-08
Position 2279: 4.392076041076568e-08
Position 1567: 3.817986822850755e-08
Position 557: 3.2756094847118864e-08
Position 2228: 3.1981511255183526e-08
Position 2032: 2.7909143197687287e-08
Position 1631: 2.031775836674034e-08
Position 688: 1.981682438327119e-08
Position 1604: 1.6264438802437652e-08
Position 588: 1.470133313906498e-08
Position 607: 1.2817437560284684e-08
Position 658: 1.2422887048925043e-08
Position 319: 1.0268408961397341e-08
Position 600: 9.951658912083368e-09
Position 555: 8.864022540449593e-09
Position 713: 2.337571876373594e-09
Position 727: 2.2574278254082176e-09
Position 1610: 9.589971118765809e-10
Position 157: 6.084903651417421e-12
Position 615: 2.685530472429887e-12
Position 621: 1.1481271298466605e-12
Position 568: 3.7910214640086733e-13
