Gene = Tirap
Position 8746: 0.00010542513826275666
Position 484: 9.976263874311997e-05
Position 10100: 9.524759394183642e-05
Position 826: 8.573534744254668e-05
Position 619: 7.865147445943858e-05
Position 1052: 6.71808858590254e-05
Position 707: 6.40730210254003e-05
Position 9809: 5.430161086917931e-05
Position 1139: 5.27671292806147e-05
Position 8679: 5.039871752673746e-05
Position 10656: 5.029405379436356e-05
Position 9394: 4.6286081977789544e-05
Position 11462: 4.593440212644772e-05
Position 12234: 4.4413678555461816e-05
Position 10494: 4.433732296602754e-05
Position 13248: 3.3613865267007625e-05
Position 421: 3.177818642857774e-05
Position 9520: 3.148659571638511e-05
Position 229: 3.028222863196666e-05
Position 405: 2.6320951563243385e-05
Position 840: 2.5281665030824613e-05
Position 835: 2.5114141352031256e-05
Position 63: 2.1853415902223433e-05
Position 1420: 2.0352367282893665e-05
Position 9530: 2.0220019371525556e-05
Position 9868: 1.825296473842103e-05
Position 340: 1.801892242975737e-05
Position 9132: 1.7321745686134133e-05
Position 97: 1.731789110124108e-05
Position 1188: 1.6736139898926e-05
Position 9968: 1.5386891508800232e-05
Position 668: 1.4636020331103009e-05
Position 9736: 1.1794591400264951e-05
Position 1103: 1.0939288754064255e-05
Position 249: 1.0460476917375754e-05
Position 10760: 1.014201478703914e-05
Position 237: 9.854019195252026e-06
Position 164: 8.616541206993207e-06
Position 10106: 8.267971526729637e-06
Position 599: 7.359106806238282e-06
Position 9287: 6.146639460885294e-06
Position 9786: 5.290191659592951e-06
Position 321: 5.22421906233445e-06
Position 537: 3.043563472083936e-06
Position 1860: 2.4407816263997284e-06
Position 1753: 1.880254337711436e-06
Position 153: 9.105132863481203e-07
Position 1115: 7.037391057957502e-07
Position 9448: 5.504311997171461e-07
Position 1911: 4.93742737766224e-07
Position 1808: 4.4279103285521724e-07
Position 1804: 3.894043400828301e-07
Position 333: 2.1638234600857917e-07
Position 9479: 8.049674732005229e-08
Position 231: 7.530833677662588e-08
Position 8975: 7.29541990212987e-08
Position 357: 2.7013944569650315e-08
Position 9278: 1.3221983189980319e-08
Position 3618: 4.249173200542351e-09
Position 9497: 2.1739646954388455e-09
Position 1018: 1.6755473093422139e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8594: 0.9896978126843984
Position 8908: 0.8263315312401742
Position 971: 0.7678607184940189
Position 9114: 0.636571782789405
Position 12481: 0.6035811979785627
Position 8220: 0.4936097125728011
Position 13029: 0.42847008194463254
Position 13984: 0.2917923793118417
Position 14102: 0.2672789551024882
Position 8336: 0.24235401247073335
Position 12141: 0.22779542530280292
Position 10401: 0.2247384146424742
Position 10293: 0.20107425939238283
Position 9190: 0.19097817687571333
Position 11436: 0.18032981544172652
Position 12360: 0.17852214068012826
Position 13291: 0.16770658571083386
Position 14347: 0.1419981240918649
Position 13710: 0.10601623835336316
Position 13096: 0.09639544001879992
Position 10573: 0.08938653230411088
Position 15105: 0.08310207224170862
Position 15264: 0.07745627896433264
Position 10995: 0.0761878371672867
Position 1717: 0.0728226648577218
Position 1404: 0.06960133374844335
Position 13213: 0.05751671503907342
Position 13163: 0.051305602210469356
Position 9231: 0.04814065950599692
Position 8486: 0.04698695113434842
Position 11847: 0.039939701390813466
Position 8181: 0.037549283915307714
Position 15285: 0.03731394387193428
Position 304: 0.03467847969314235
Position 1304: 0.031172398495469152
Position 7891: 0.029423764551865923
Position 12747: 0.029374725671849716
Position 5375: 0.02897198255421838
Position 14146: 0.02656890064246604
Position 8851: 0.02589026750499162
Position 5557: 0.02267451794778156
Position 14917: 0.017338954000887676
Position 11539: 0.017269226296557905
Position 2569: 0.017267674235126096
Position 5408: 0.01691346842849495
Position 15198: 0.015212355272413774
Position 13729: 0.014974737777615748
Position 242: 0.014786756617178152
Position 13613: 0.013595461452708145
Position 735: 0.012391844199635384
Position 8807: 0.012067439610003195
Position 11345: 0.011871061909307356
Position 10615: 0.011113711317044495
Position 8931: 0.009614568602410131
Position 259: 0.00934478384898851
Position 1336: 0.008388506272091489
Position 13122: 0.008308834097704316
Position 1216: 0.008139903482303238
Position 14042: 0.008058916423484426
Position 14064: 0.008049863349795008
Position 847: 0.0073731509300425015
Position 1696: 0.007257960988095084
Position 5844: 0.007005962810073601
Position 12883: 0.006945266432229052
Position 11075: 0.006717619852597881
Position 419: 0.006515774951050119
Position 10815: 0.006088374968602461
Position 15067: 0.00552190411218965
Position 11167: 0.005509559821166314
Position 7494: 0.00543099950306217
Position 10463: 0.004878609346055433
Position 7454: 0.004769698320107872
Position 5964: 0.004478650738232634
Position 7521: 0.004370555235535938
Position 13587: 0.004297266850736739
Position 1041: 0.004112886094355262
Position 1525: 0.0038414871467184297
Position 13428: 0.0037731329256898848
Position 1522: 0.003480796306304241
Position 542: 0.003478769029638765
Position 13139: 0.003423353187848353
Position 1737: 0.003328897557852383
Position 1263: 0.0033223716293413123
Position 2519: 0.003197497210293904
Position 219: 0.0031129378631344416
Position 5387: 0.003107536203194545
Position 5499: 0.003064045416222075
Position 1469: 0.0030142681465208645
Position 8424: 0.002988004900605193
Position 9487: 0.0029030301649060467
Position 11113: 0.002879874690334271
Position 9089: 0.002571332243571424
Position 1650: 0.002561398339367906
Position 866: 0.0025100799040704775
Position 927: 0.0024269494234309334
Position 1066: 0.002401800644136667
Position 9563: 0.002344956479146993
Position 15356: 0.002337164368307755
Position 10297: 0.002308548317968587
Position 10788: 0.002258254684310689
Position 1171: 0.0021454579033882504
Position 328: 0.0020396169465500607
Position 12435: 0.0020256619645889415
Position 5055: 0.0019982820141494335
Position 14200: 0.0019967019401288927
Position 787: 0.0019349887796467546
Position 1487: 0.0019198436650817786
Position 11172: 0.0018816947029062822
Position 13051: 0.0018583193015164596
Position 979: 0.001838827935391126
Position 740: 0.0017533864596163435
Position 1010: 0.0017137306671355763
Position 14990: 0.0017123182297007385
Position 14203: 0.001617014702386171
Position 14850: 0.0016078927428430242
Position 10691: 0.0015939749061344348
Position 9080: 0.001589167481743022
Position 2626: 0.0015446763656280305
Position 13031: 0.00149118522204495
Position 9137: 0.0014797251882769688
Position 10750: 0.0014220874637356409
Position 9197: 0.0013797887107325055
Position 2527: 0.0012085642715261979
Position 7312: 0.0011692392559858288
Position 1612: 0.0011621480645762868
Position 213: 0.0011306749539819053
Position 11928: 0.0010847812801887398
Position 11107: 0.0010802774983723132
Position 200: 0.0010791895226494581
Position 2036: 0.0010724879501661669
Position 12557: 0.0010720929203861325
Position 11131: 0.0010408119048914304
Position 937: 0.0009434034171083275
Position 263: 0.0009022896618677861
Position 10741: 0.0008911648220305184
Position 9048: 0.0008662884684848285
Position 15585: 0.0008476751911458967
Position 995: 0.0008205329793435706
Position 9254: 0.0007698268687458797
Position 9251: 0.0007492814032701995
Position 5870: 0.0007491251762018222
Position 2454: 0.0007188632734933615
Position 1247: 0.0007066326650049352
Position 10341: 0.0007009374156889805
Position 11048: 0.0006982885804682718
Position 8862: 0.0006900941188259005
Position 2500: 0.0006693954254093037
Position 3716: 0.0005613783012239741
Position 799: 0.000504515925375802
Position 1700: 0.0005017347602523478
Position 556: 0.0004996714988612063
Position 11149: 0.00048249569658955697
Position 1306: 0.00047926808647690027
Position 11863: 0.0004667204863782288
Position 9132: 0.00045915405232425856
Position 6799: 0.0004426209056848257
Position 3185: 0.00038296125242566524
Position 1450: 0.0003706065807337248
Position 1314: 0.0003676892453650567
Position 331: 0.00036717765459472716
Position 11212: 0.00035549870481818585
Position 9367: 0.0003507003195173889
Position 9934: 0.00033815293122137295
Position 1541: 0.00033632571118767315
Position 9888: 0.0003299773324278819
Position 6259: 0.0003266902884609419
Position 852: 0.00032098833770537107
Position 896: 0.00030537507759935254
Position 8600: 0.00030318012147401694
Position 11541: 0.00029788237861037495
Position 948: 0.00029646410311410533
Position 426: 0.0002907482646144707
Position 2802: 0.0002650062739803353
Position 1647: 0.00025711053586371637
Position 9968: 0.0002535106631804627
Position 875: 0.00022666807480779103
Position 9709: 0.00022401377236624617
Position 333: 0.0001971560670478765
Position 9982: 0.00016939606138644225
Position 10596: 0.00016701958786151868
Position 585: 0.0001577232950344586
Position 9055: 0.00015593772293734105
Position 718: 0.00013484139580981368
Position 10005: 0.0001344306010459323
Position 9029: 0.00013423609561390122
Position 1953: 0.00013267743245946826
Position 9686: 0.000111737777583898
Position 294: 0.0001032804730084986
Position 10346: 9.699906465575177e-05
Position 707: 9.205740562011702e-05
Position 352: 8.858809041088186e-05
Position 2798: 8.579646848704257e-05
Position 10700: 8.206717774081007e-05
Position 405: 7.872768390217428e-05
Position 11393: 7.60714934841839e-05
Position 9066: 7.428871883392659e-05
Position 2846: 7.253933669309909e-05
Position 365: 6.99901028876995e-05
Position 8866: 6.031030470236647e-05
Position 10606: 5.9368791539250836e-05
Position 8877: 5.891522097404843e-05
Position 11005: 5.867790790238501e-05
Position 12323: 5.723212350779675e-05
Position 8791: 5.598285044094642e-05
Position 340: 5.005638531473269e-05
Position 10624: 4.0032929354467276e-05
Position 368: 3.757832029751875e-05
Position 10441: 3.6452795409307825e-05
Position 8993: 3.288767808998089e-05
Position 8710: 3.2203123079800126e-05
Position 10312: 3.121412668153549e-05
Position 647: 2.7663406972958686e-05
Position 887: 2.6656663334639435e-05
Position 1268: 2.533989905542335e-05
Position 1270: 2.2114078261059575e-05
Position 10129: 1.8168606862114813e-05
Position 619: 1.7232729776654827e-05
Position 954: 1.5912243839897136e-05
Position 10427: 1.5341474081863835e-05
Position 1265: 1.2848925681764229e-05
Position 835: 1.2802008287451589e-05
Position 378: 1.1926222296472593e-05
Position 8937: 1.1251906751434116e-05
Position 10360: 1.1240222297941247e-05
Position 1554: 1.0614166787739658e-05
Position 950: 9.666248601709036e-06
Position 9058: 9.594140144250525e-06
Position 657: 9.029137424858739e-06
Position 488: 8.594030402848453e-06
Position 277: 6.258210878927703e-06
Position 223: 6.176675086430622e-06
Position 1224: 5.9840473150280686e-06
Position 1950: 5.924718784472662e-06
Position 1188: 5.728051918158567e-06
Position 812: 4.996784124985813e-06
Position 434: 4.237537897922566e-06
Position 821: 3.959668655440458e-06
Position 616: 3.951042524638068e-06
Position 10103: 3.752242890701936e-06
Position 634: 3.0372632873684687e-06
Position 184: 2.6057485646928758e-06
Position 3672: 2.500616006580355e-06
Position 1123: 2.342594264916496e-06
Position 2817: 1.9727364465284554e-06
Position 592: 1.89122376191406e-06
Position 2756: 1.8672924163859704e-06
Position 5748: 1.822388646199452e-06
Position 2533: 1.768445295430521e-06
Position 1028: 1.4100599257185995e-06
Position 829: 1.3890163434709434e-06
Position 905: 1.3399004226008364e-06
Position 2894: 1.3235598677406667e-06
Position 153: 1.2792807309255177e-06
Position 1284: 1.212253624144025e-06
Position 1234: 8.501323820585187e-07
Position 1071: 7.688377739068061e-07
Position 901: 7.515699638556093e-07
Position 1559: 6.185784119432698e-07
Position 10424: 5.843360801195484e-07
Position 599: 4.921688286807821e-07
Position 2081: 4.813989449051553e-07
Position 1616: 4.7041762649522275e-07
Position 87: 4.4145861610405487e-07
Position 126: 4.043580867605953e-07
Position 10444: 3.4486795316279336e-07
Position 2110: 3.418269494454652e-07
Position 806: 2.915688708999516e-07
Position 123: 2.888355058900943e-07
Position 908: 2.427600377168793e-07
Position 884: 2.1062499352917856e-07
Position 131: 1.8317266577400674e-07
Position 9314: 5.114495881930015e-08
Position 1752: 2.417215114723307e-08
Position 1775: 2.3157570530283848e-08
Position 9347: 1.4639229946843963e-08
Position 1018: 1.1464983657366754e-08
Position 9445: 3.761936749590923e-09
Position 3478: 3.278177414397085e-09
Position 484: 3.1229855867993352e-09
Position 439: 3.004133722861415e-09
Position 3395: 9.709957861452568e-10
Position 3242: 2.442384371591534e-10
Position 97: 1.947953714647517e-11
