Gene = 1700102P08Rik
Position 964: 1.0039992404484318e-06
Position 971: 9.198605181640581e-07
Position 889: 8.728242256029254e-07
Position 332: 7.02065687723866e-07
Position 117: 6.871432455953663e-07
Position 488: 6.477415198270449e-07
Position 914: 5.603156048811855e-07
Position 909: 4.966301994372693e-07
Position 823: 4.680546673906895e-07
Position 869: 3.598897556502756e-07
Position 1122: 3.3521693968028574e-07
Position 101: 3.3505064551083264e-07
Position 1003: 3.0067168797668795e-07
Position 1159: 2.6985680999470353e-07
Position 305: 2.119905851121709e-07
Position 1020: 2.0234207929117241e-07
Position 1221: 1.6202056963092246e-07
Position 831: 1.3099570974721974e-07
Position 985: 1.2411197241941336e-07
Position 98: 8.325977879291615e-08
Position 123: 6.532883464776651e-08
Position 1130: 2.8075783351089915e-08
Position 143: 2.0234049081219667e-08
Position 505: 1.998175200165382e-08
Position 500: 1.964175596263364e-08
Position 110: 1.3658008935845938e-08
Position 81: 3.380885389890221e-09
Position 85: 1.2907961621195012e-09
Position 958: 6.051689064851927e-10
Position 1436: 1.6562926671665238e-10
