Gene = Epo
Position 2013: 4.040657790166236e-05
Position 1864: 3.9044975153335e-05
Position 2727: 3.671924451905216e-05
Position 943: 3.619870614467383e-05
Position 2234: 3.2133556821397414e-05
Position 4176: 3.1693923866378225e-05
Position 5053: 2.7998338502111292e-05
Position 1560: 2.55855621179548e-05
Position 4217: 2.55296119430553e-05
Position 3976: 2.551379584676501e-05
Position 2704: 2.4798750626594317e-05
Position 1097: 2.4661007539190877e-05
Position 1706: 2.365833320244354e-05
Position 4424: 2.3081165322703686e-05
Position 2282: 2.2827299827924844e-05
Position 4633: 2.218669522246664e-05
Position 1644: 2.1535748123215883e-05
Position 1604: 1.990757167757491e-05
Position 1732: 1.8763771733060746e-05
Position 1948: 1.8151872878397667e-05
Position 4190: 1.724453654494383e-05
Position 1322: 1.690978267779336e-05
Position 185: 1.6537177161001636e-05
Position 5459: 1.61112814440866e-05
Position 5352: 1.564892708800966e-05
Position 1010: 1.5073647129092494e-05
Position 5377: 1.4040678895771508e-05
Position 3644: 1.4013000655158229e-05
Position 1084: 1.3763346312663358e-05
Position 1933: 1.2794574660591207e-05
Position 2095: 1.2548270221096763e-05
Position 4910: 1.2496142995210952e-05
Position 2034: 1.2260665447142415e-05
Position 1291: 1.2124115016923423e-05
Position 3583: 1.1544795288033948e-05
Position 5436: 1.1238697075671389e-05
Position 2061: 1.09548154037119e-05
Position 3460: 9.945200613159803e-06
Position 3175: 9.845389394230036e-06
Position 3550: 9.491887223527847e-06
Position 4233: 8.912931195126049e-06
Position 3154: 8.36403609717075e-06
Position 2694: 8.317509410354103e-06
Position 3543: 7.624583812111652e-06
Position 4090: 7.561409470156613e-06
Position 3086: 5.4457794361831895e-06
Position 4461: 5.203243468224421e-06
Position 3171: 5.090413972365501e-06
Position 5650: 4.808948610000513e-06
Position 3432: 4.609688996384982e-06
Position 2734: 4.415451212779588e-06
Position 2626: 3.774200079076943e-06
Position 2688: 3.6170146561722933e-06
Position 5169: 3.591979465275927e-06
Position 3477: 2.947213682934113e-06
Position 2651: 2.3993023045399305e-06
Position 4139: 2.2931780593805296e-06
Position 3135: 1.3040773301035498e-06
Position 3010: 1.2421582829436693e-06
Position 164: 1.0117526257530453e-06
Position 1780: 7.857426893738274e-07
Position 3507: 6.84989215171702e-07
Position 4169: 6.747316407849817e-07
Position 4589: 5.515053506274592e-07
Position 635: 5.366599369752403e-07
Position 1374: 4.849152634865033e-07
Position 994: 4.779450945975729e-07
Position 731: 4.3833191315644184e-07
Position 3128: 3.679505192415712e-07
Position 4591: 3.4104092257850354e-07
Position 715: 2.395159481812029e-07
Position 4604: 1.6071114196560085e-07
Position 2655: 1.5822347799316732e-07
Position 1852: 1.2222568755418486e-07
Position 3517: 1.2076199385770462e-07
Position 1252: 1.1955983855779056e-07
Position 1261: 1.0809443909638137e-07
Position 166: 9.656031225630492e-08
Position 15: 9.298721717607779e-08
Position 343: 7.063687415530912e-08
Position 409: 6.667264696871156e-08
Position 633: 5.6936927784473286e-08
Position 440: 4.873772527399846e-08
Position 445: 3.906130613026641e-08
Position 722: 3.8528197246105865e-08
Position 501: 3.194955704962112e-08
Position 429: 2.452459215861547e-08
Position 511: 2.2376158847505587e-08
Position 590: 1.492035349869312e-08
Position 3695: 7.620287914326908e-09
Position 992: 6.989115887241163e-09
Position 4150: 1.6973154643245736e-09
Position 2973: 6.124832184521547e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15794: 0.9989949603609108
Position 3732: 0.9634953189547036
Position 2951: 0.901017433216198
Position 2401: 0.8721819443203275
Position 2669: 0.8510038406142402
Position 4632: 0.8188851661885744
Position 6880: 0.7147330238007723
Position 3332: 0.6695774613231906
Position 4143: 0.6370742197368097
Position 17815: 0.6047898180776804
Position 3476: 0.5692904515775843
Position 21052: 0.5528104413652595
Position 31162: 0.5504542986457605
Position 4477: 0.5234359282825303
Position 12504: 0.5167146914223161
Position 4334: 0.42324392366973274
Position 16965: 0.3978876090178235
Position 5150: 0.37478932005121507
Position 4036: 0.270008517824435
Position 3534: 0.22933417387595412
Position 8157: 0.14423905970529283
Position 7865: 0.1423031613549109
Position 3153: 0.13435230916124247
Position 3583: 0.11787107795303127
Position 10825: 0.106516526972401
Position 13408: 0.10499796782691796
Position 2457: 0.1017061086107532
Position 14075: 0.10153024663065506
Position 3310: 0.0985420588673825
Position 2805: 0.09675731106543327
Position 6847: 0.09556647170524203
Position 2934: 0.09129049552189478
Position 21073: 0.08899465519202578
Position 23129: 0.08891409976232836
Position 9590: 0.08344902734940833
Position 11054: 0.08198194717617224
Position 12306: 0.08060733318482693
Position 22803: 0.0779554994538911
Position 26628: 0.07687363836631966
Position 13344: 0.0712551807033963
Position 13330: 0.06129912962231315
Position 12868: 0.05958998366692417
Position 6844: 0.05532519731290403
Position 8282: 0.05449425642164868
Position 8168: 0.054188812588884444
Position 28164: 0.05185201206850182
Position 2012: 0.04879343389622414
Position 12824: 0.048158331971959206
Position 4166: 0.04336421983205713
Position 6463: 0.042682354890331044
Position 2095: 0.03863151654863014
Position 4371: 0.03825663681193273
Position 5082: 0.03386463569008509
Position 9626: 0.026144546954613268
Position 14988: 0.02610599114906325
Position 1779: 0.025889154994982396
Position 4754: 0.02349760273123249
Position 13824: 0.023157882995033553
Position 16809: 0.023055294564760517
Position 13191: 0.022089085142196006
Position 7987: 0.0218826068904973
Position 736: 0.017409220160518272
Position 6906: 0.016650874444362633
Position 20159: 0.01597754079347293
Position 4090: 0.015314279744953472
Position 6316: 0.01468324234082673
Position 4412: 0.014023627879581089
Position 10721: 0.013604774978748646
Position 4001: 0.012936910407089584
Position 7957: 0.012670982184117524
Position 1027: 0.012309516377854372
Position 6072: 0.011226689608671918
Position 14315: 0.011050052801200092
Position 5220: 0.010943356561826616
Position 6421: 0.010289111719067741
Position 4059: 0.010169894654162065
Position 3276: 0.009750384234707995
Position 12853: 0.009227091283380714
Position 5120: 0.008757643820413889
Position 3272: 0.008716665292278419
Position 20512: 0.008713987223455292
Position 11318: 0.008606448363614533
Position 16731: 0.007815412305989667
Position 1515: 0.0076249766123020115
Position 25451: 0.007588672135155413
Position 6922: 0.007164853695429414
Position 3187: 0.006987703570388909
Position 19398: 0.00692682467525316
Position 10803: 0.006847292850677511
Position 5589: 0.006623237410371087
Position 2629: 0.006431231718811737
Position 11254: 0.006412472366384869
Position 702: 0.00626961358664305
Position 2195: 0.006043383562266589
Position 2299: 0.005881122297190089
Position 1595: 0.0057250406065286735
Position 21557: 0.00554004625314809
Position 7999: 0.005491674624193255
Position 5154: 0.005413706070084598
Position 7350: 0.005364608716999856
Position 2958: 0.005021568023861651
Position 23905: 0.004944009069285106
Position 17276: 0.004831771860337718
Position 919: 0.004781896792962747
Position 798: 0.004600066555002344
Position 24388: 0.0042730571576945695
Position 3199: 0.004221093951298967
Position 4680: 0.004209127886361079
Position 6894: 0.004089310300530138
Position 4798: 0.004005419884062418
Position 4199: 0.003941455362984239
Position 9563: 0.003924816771005672
Position 9593: 0.003839089520169226
Position 19858: 0.0038007616816241
Position 3175: 0.0037186785846934725
Position 2296: 0.003605574201386758
Position 5860: 0.0036005349121772533
Position 3458: 0.0035303959201902053
Position 5277: 0.003192109187605267
Position 3354: 0.003167080628720115
Position 9449: 0.0031465211973036415
Position 16481: 0.0030183774055552066
Position 5157: 0.002776248679466873
Position 7123: 0.002716186481081129
Position 1592: 0.002591684446854347
Position 20720: 0.0022493732589024145
Position 5095: 0.002131878704167736
Position 7250: 0.0021084406338033896
Position 7397: 0.0016949915592309904
Position 2413: 0.0016581750162721611
Position 19343: 0.0015846462096314605
Position 6272: 0.0015591994137940692
Position 6299: 0.001506924395465888
Position 3344: 0.001414172267301036
Position 2436: 0.001374264145311052
Position 12541: 0.001339503764436902
Position 3211: 0.0012414400654138455
Position 9372: 0.0012269591747995964
Position 6753: 0.0012013628132645769
Position 2987: 0.001128425147063868
Position 19758: 0.001126658729381214
Position 3216: 0.001121778357113435
Position 534: 0.00107655281321439
Position 4894: 0.0010278130541251504
Position 4055: 0.0010067467909335365
Position 6077: 0.000979860592736338
Position 6505: 0.0009760179430143279
Position 7464: 0.0009670119421504276
Position 1939: 0.0009212111902081855
Position 1163: 0.0009083472589272476
Position 1453: 0.0009020070538940666
Position 21740: 0.0008674456839586517
Position 3286: 0.0008492044013985779
Position 2110: 0.0008465067141764638
Position 4727: 0.0008401627831343029
Position 17572: 0.0008299123235116965
Position 20115: 0.0008179621122783663
Position 3944: 0.0008047578557064864
Position 18043: 0.0007383502431707625
Position 19226: 0.0007348313401600261
Position 3610: 0.0007322776670063377
Position 5838: 0.0007315939214005943
Position 1541: 0.0007296637927816604
Position 6657: 0.000721786223379069
Position 18395: 0.000632584948365035
Position 1659: 0.0006109227475324839
Position 4704: 0.0005887873471738194
Position 18293: 0.0005270607703339512
Position 4852: 0.0005052959456795231
Position 7317: 0.000499626407431336
Position 4415: 0.000498012276654352
Position 19744: 0.0004949709245194479
Position 1852: 0.0004882499181813202
Position 1091: 0.00047008631597891104
Position 20699: 0.0004630653504909078
Position 2973: 0.00043907269557627875
Position 4209: 0.0004254077042574602
Position 542: 0.0004245202661605274
Position 21751: 0.00041648152578368413
Position 19534: 0.0004058245966982321
Position 3133: 0.0003991375644208346
Position 5186: 0.00037365130696436085
Position 5551: 0.0003580538009223818
Position 2813: 0.00032894621224961734
Position 2420: 0.0003098928999331387
Position 409: 0.0002990175339806851
Position 3263: 0.0002711368198399874
Position 3781: 0.0002655795529213358
Position 1139: 0.000231854920375902
Position 6476: 0.00023068359174978863
Position 6677: 0.0002301285340085507
Position 715: 0.00022798168651221447
Position 7572: 0.00022068396149644174
Position 2139: 0.0002107600230847808
Position 17327: 0.00020212872445549753
Position 17125: 0.0002015123146589437
Position 16290: 0.00020108188171331828
Position 1693: 0.00020048927963576993
Position 17237: 0.0001966663427830921
Position 3590: 0.00019284265217174603
Position 16073: 0.0001903917141349942
Position 4879: 0.00018927687478202633
Position 16569: 0.0001859425189328693
Position 3224: 0.0001695657502242782
Position 1641: 0.00016856567486202252
Position 758: 0.00016835500203750482
Position 2070: 0.00016549030016490483
Position 1609: 0.00014764714961124073
Position 3380: 0.00014133845073334398
Position 1814: 0.00014095353732500055
Position 3128: 0.00014050049617681757
Position 6436: 0.00013260868948618314
Position 1819: 0.00012722416726226169
Position 7745: 0.00012445861134222118
Position 5241: 0.0001240362345252191
Position 495: 0.00010793871547856383
Position 5226: 0.00010527676061818364
Position 7373: 0.00010436002115661233
Position 2844: 0.00010367988576079191
Position 2250: 0.00010180797188676411
Position 5525: 0.00010082954876303068
Position 365: 9.829540866777106e-05
Position 2199: 9.065532160852798e-05
Position 5195: 8.933849751089985e-05
Position 1545: 8.883115505826942e-05
Position 2677: 8.721129776367753e-05
Position 633: 8.701311416328657e-05
Position 7875: 8.366822658654403e-05
Position 3280: 8.30922664502869e-05
Position 16527: 7.658637230142161e-05
Position 1888: 7.589386618577969e-05
Position 2684: 7.563124149079127e-05
Position 5192: 7.450226130904519e-05
Position 4067: 6.82562242336916e-05
Position 1872: 6.551730375159857e-05
Position 2373: 6.431929670801186e-05
Position 18489: 6.400017593335106e-05
Position 7273: 5.994148784243376e-05
Position 3363: 5.861578132923188e-05
Position 3165: 5.8071606609554614e-05
Position 2056: 5.582950360186523e-05
Position 658: 5.5288166649760374e-05
Position 3973: 5.44278694090928e-05
Position 4764: 4.8876266743348646e-05
Position 644: 4.729870920133291e-05
Position 1987: 4.631913102158076e-05
Position 172: 4.5675320116833105e-05
Position 1288: 4.3818333110259855e-05
Position 6645: 4.1947836518673195e-05
Position 1167: 4.065546015607242e-05
Position 3597: 3.9181009344000396e-05
Position 1842: 3.851483204125977e-05
Position 1371: 3.562458820446521e-05
Position 13694: 3.510834521923833e-05
Position 821: 3.46057705350317e-05
Position 4538: 3.425206913840248e-05
Position 807: 3.292263689876386e-05
Position 2135: 3.2525575301886524e-05
Position 7024: 3.2470260116030595e-05
Position 868: 3.074231517766161e-05
Position 17150: 2.967874077046293e-05
Position 7504: 2.9347105672409274e-05
Position 1203: 2.9175071936866136e-05
Position 558: 2.7730162572510806e-05
Position 5882: 2.3203446017184226e-05
Position 2626: 2.236431222962516e-05
Position 7027: 2.089046088529847e-05
Position 7582: 2.040939688821429e-05
Position 992: 2.0153863888587312e-05
Position 3619: 1.987176311736773e-05
Position 6762: 1.974108043881211e-05
Position 1279: 1.949690785061554e-05
Position 8003: 1.9162272591490433e-05
Position 12040: 1.9053940108978775e-05
Position 1486: 1.8473210562583853e-05
Position 828: 1.776469539493142e-05
Position 1469: 1.7651130302894404e-05
Position 1047: 1.5636297542509915e-05
Position 1259: 1.4409886100872296e-05
Position 1488: 1.4147322217251194e-05
Position 1434: 1.3847637538603136e-05
Position 1381: 1.2248296758106733e-05
Position 381: 1.218082188287431e-05
Position 3904: 1.208805185909908e-05
Position 4922: 1.1422368943514162e-05
Position 774: 1.1365215077101923e-05
Position 2495: 1.1332765532817419e-05
Position 550: 1.0853751473458002e-05
Position 2818: 1.0336053435166142e-05
Position 3238: 9.584222473531701e-06
Position 2541: 9.149347721213632e-06
Position 3616: 8.492546097937203e-06
Position 664: 8.264872149546887e-06
Position 1396: 8.096346865128674e-06
Position 2680: 8.04084558339321e-06
Position 12673: 7.966376794351931e-06
Position 4768: 7.772955788742061e-06
Position 2517: 7.201347863485835e-06
Position 343: 6.488491488090488e-06
Position 768: 6.109919951395361e-06
Position 892: 5.71958538295149e-06
Position 3396: 5.644800391985701e-06
Position 8432: 5.6022633887247175e-06
Position 3946: 5.190647189565737e-06
Position 3144: 4.970944761983032e-06
Position 3879: 4.364500007769916e-06
Position 4243: 4.066830099587245e-06
Position 3436: 3.103434155778515e-06
Position 2880: 2.5169448484901827e-06
Position 3427: 2.4540675341636414e-06
Position 4663: 2.227677932798193e-06
Position 4949: 2.1656990586836484e-06
Position 3957: 2.111868685070162e-06
Position 3842: 2.0827577213178136e-06
Position 2520: 2.0132977929140314e-06
Position 3236: 1.9928609682548916e-06
Position 8534: 1.8626381530199506e-06
Position 4247: 1.8078231530123225e-06
Position 3985: 1.7635308220523826e-06
Position 3599: 1.7235460249016718e-06
Position 3623: 1.5584435280766356e-06
Position 3976: 1.4532410145046576e-06
Position 2849: 1.2847975959919927e-06
Position 4775: 1.2711914625458583e-06
Position 3402: 1.1766195513284514e-06
Position 3001: 1.114695261084842e-06
Position 9915: 1.0945071456462474e-06
Position 3680: 1.0898722249838033e-06
Position 8912: 1.0274163232461926e-06
Position 2859: 7.001858250878662e-07
Position 10483: 6.929427745117577e-07
Position 1431: 6.591381392528004e-07
Position 8858: 6.003420413346548e-07
Position 3051: 5.98069902651784e-07
Position 9023: 5.925128503152806e-07
Position 1097: 5.59048407238484e-07
Position 3687: 5.401830689258082e-07
Position 3653: 5.226399742863116e-07
Position 4954: 5.001772857674266e-07
Position 3120: 4.960636105785747e-07
Position 5727: 4.242641318718586e-07
Position 1266: 3.783940026393674e-07
Position 3414: 3.405483364410184e-07
Position 280: 3.253007790419303e-07
Position 1301: 3.2089780999635407e-07
Position 9149: 3.0886353031670114e-07
Position 1427: 3.0532301616300876e-07
Position 1201: 2.842786230944756e-07
Position 235: 1.8725623307282667e-07
Position 3685: 1.6288174792890252e-07
Position 1358: 1.42558267218546e-07
Position 2992: 1.380790588951166e-07
Position 1232: 1.3662127351230935e-07
Position 5011: 1.2577955703698737e-07
Position 4572: 1.2457685516535515e-07
Position 567: 1.142144766089078e-07
Position 3644: 1.0183760405211877e-07
Position 3649: 8.041877949267115e-08
Position 4551: 6.769579918867754e-08
Position 1042: 6.735579289479045e-08
Position 179: 4.625802136394772e-08
Position 926: 4.4971420536343725e-08
Position 1064: 4.380078429364587e-08
Position 1226: 3.7418656285067286e-08
Position 3674: 3.497772134453344e-08
Position 3091: 3.061784494860988e-08
Position 1213: 2.8918167373199664e-08
Position 1429: 2.399532784144323e-08
Position 572: 1.8506911983920866e-08
Position 561: 1.407127664117498e-08
Position 671: 8.931777570614781e-09
Position 580: 6.058233818577281e-09
Position 835: 5.105079807401585e-09
Position 4575: 3.777747015813938e-09
Position 966: 2.696405152944385e-09
Position 929: 2.4440809948451862e-09
Position 949: 1.8199723319340706e-09
Position 5231: 7.509852050396748e-10
Position 1108: 3.3635836000518073e-10
Position 141: 6.67533761111434e-13
Position 1181: 4.2643064507246207e-13
Position 87: 3.153579959794325e-14
Position 103: 1.701581653764271e-14
Position 122: 4.469398438683927e-15
Position 125: 1.6825334154804557e-15
