Gene = Sbspon
Position 889: 5.082512446310462e-05
Position 483: 5.0049230179682086e-05
Position 662: 4.8574103236786164e-05
Position 1360: 4.832147807288854e-05
Position 52: 4.268714739060633e-05
Position 843: 3.54469977091191e-05
Position 354: 3.220091591942369e-05
Position 652: 3.205039352351044e-05
Position 490: 2.6962006171043027e-05
Position 561: 2.689048149519428e-05
Position 50: 2.5080088561517746e-05
Position 134: 2.4639886659365774e-05
Position 968: 2.4629975993856515e-05
Position 549: 2.3328370586281745e-05
Position 813: 2.0466431098702424e-05
Position 807: 2.0401182646090543e-05
Position 81: 2.019153577819525e-05
Position 463: 1.7858513383524925e-05
Position 436: 1.7570411080248478e-05
Position 1067: 1.656408293472493e-05
Position 1037: 1.537044761828656e-05
Position 1290: 1.2633612321198651e-05
Position 111: 1.2521213251018851e-05
Position 1394: 1.2189312901185398e-05
Position 42: 1.1872035282424417e-05
Position 745: 1.1859876038571445e-05
Position 1131: 1.1156575717209692e-05
Position 485: 1.0194109918794825e-05
Position 1616: 8.152369897823879e-06
Position 1575: 7.282694931325289e-06
Position 1324: 7.256908651800855e-06
Position 595: 6.340326439497846e-06
Position 578: 6.282011685276732e-06
Position 420: 4.937636019119925e-06
Position 517: 2.867295591071071e-06
Position 1415: 2.4747218918445525e-06
Position 909: 2.0284140740884505e-06
Position 1392: 1.9614868403369627e-06
Position 1407: 1.38961093838213e-06
Position 1055: 1.3784028381218566e-06
Position 1883: 7.071710964607726e-07
Position 1827: 4.92301703519899e-07
Position 1652: 3.858160896799967e-07
Position 1693: 3.7018696334207844e-07
Position 818: 3.576916805360038e-07
Position 767: 2.800138596210725e-07
Position 563: 2.7690472188820565e-07
Position 2816: 2.6044559586187444e-07
Position 1846: 2.5475534935313905e-07
Position 1841: 2.4546185825594016e-07
Position 552: 1.6839473683339354e-07
Position 1958: 1.3935839621430482e-07
Position 349: 1.1451994760271637e-07
Position 1670: 3.16813290840949e-08
Position 1471: 1.5547109450425733e-08
Position 717: 1.4888681002867414e-08
Position 1466: 1.3916367962229205e-08
Position 879: 2.8243405208415546e-09
Position 1701: 1.1296617161090117e-10
Position 1711: 9.626738861827558e-11
Position 1170: 8.676225161698999e-11
Position 1672: 4.977880224617149e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4316: 0.7133908064301578
Position 8881: 0.7087476195977064
Position 17051: 0.5752610066004326
Position 7628: 0.3744728192353151
Position 1536: 0.3411120038723083
Position 5157: 0.26689482530251085
Position 5766: 0.2582810007497783
Position 8097: 0.20926602384983728
Position 11628: 0.20156074640965033
Position 7724: 0.19518239533899204
Position 18649: 0.19418239411648677
Position 7485: 0.14235425160847368
Position 908: 0.10398467544851757
Position 16668: 0.09345494024854585
Position 11595: 0.08781115077025049
Position 8752: 0.04518272648199712
Position 7945: 0.040253453578155164
Position 1607: 0.03387153316889903
Position 14581: 0.03290814453665513
Position 7684: 0.02921744125197732
Position 7973: 0.026465990316668096
Position 1021: 0.024124137702003737
Position 13672: 0.01978446444868845
Position 1685: 0.01868372459692783
Position 13244: 0.0181186758317254
Position 12054: 0.018007664667095493
Position 8960: 0.01676236305357482
Position 5326: 0.01587212894556451
Position 6097: 0.013310815739372088
Position 2786: 0.012830644251510353
Position 926: 0.010273085479595509
Position 6119: 0.010131041253858266
Position 12110: 0.009983399517783357
Position 1049: 0.009582135281223179
Position 8242: 0.009354586219691855
Position 7433: 0.00889190742584961
Position 8111: 0.008616776342345173
Position 12713: 0.006829311154773778
Position 13032: 0.006609884014727272
Position 1266: 0.006569593958361795
Position 1164: 0.006503695458617277
Position 411: 0.006421589663301604
Position 4276: 0.0063489926655359245
Position 1180: 0.005638529584223627
Position 1073: 0.0050294838218220735
Position 9316: 0.004873154016510979
Position 10725: 0.004628810164806459
Position 12416: 0.0045026613617772234
Position 12030: 0.004454447724874036
Position 1304: 0.00411575052683735
Position 1184: 0.003957540532958217
Position 5161: 0.003549559157138424
Position 3795: 0.003514258498194511
Position 10085: 0.0034889587103344353
Position 8161: 0.0032601251422753946
Position 836: 0.0031514703004784307
Position 2565: 0.003100942612205497
Position 6970: 0.0030712506409898395
Position 3258: 0.00297514357581799
Position 892: 0.0029664201785827497
Position 12356: 0.0028755791291647887
Position 2426: 0.0027826306314938957
Position 5977: 0.0027598684208393945
Position 8665: 0.0027481564279918367
Position 1067: 0.002688589270961216
Position 3627: 0.002641017995681328
Position 6919: 0.002606056310176508
Position 965: 0.0023800101655493304
Position 869: 0.002365516213315753
Position 4658: 0.002247516657234564
Position 9956: 0.0020853615007496744
Position 1237: 0.0020446688835539456
Position 6124: 0.002011621934315795
Position 6145: 0.0019642073300518616
Position 3232: 0.001885715426770376
Position 3124: 0.0018770812620981447
Position 5323: 0.0018457913716391783
Position 1311: 0.0015307364185764586
Position 8929: 0.0013843242792619262
Position 1587: 0.001381032927695044
Position 4147: 0.001241970568263728
Position 3700: 0.0010214804339752823
Position 1116: 0.0010202789171176202
Position 932: 0.0010025968874140315
Position 7926: 0.0010011180704699672
Position 3299: 0.0009544648217143012
Position 1646: 0.0009471490649574277
Position 2828: 0.0008385071365439026
Position 2366: 0.0008230731438295507
Position 1290: 0.0007658158082412978
Position 11148: 0.0007498521161989085
Position 13989: 0.0007434648509494327
Position 10021: 0.0006985352474337126
Position 1557: 0.0006574134638872689
Position 11975: 0.0006370912258249796
Position 788: 0.0005827822158726756
Position 11252: 0.0005778248422249424
Position 1098: 0.0005749611803227813
Position 6739: 0.0005360360306595269
Position 3158: 0.0005126450609143128
Position 2906: 0.0004451073975373417
Position 2379: 0.0004363648055061639
Position 3459: 0.0003886819817654707
Position 2394: 0.00038709084684469065
Position 194: 0.00034844570277457683
Position 4670: 0.0003442620772069108
Position 172: 0.00032056707642929714
Position 2597: 0.00030777784900102835
Position 669: 0.0003007904250341382
Position 3014: 0.00028591455428129053
Position 1540: 0.00028152901561751166
Position 8758: 0.000274561239931934
Position 8356: 0.00027346122311181696
Position 807: 0.0002662389969655212
Position 445: 0.00026337623635302657
Position 4890: 0.0002541622345897722
Position 3479: 0.0002506656853773702
Position 979: 0.0002456095057640678
Position 1221: 0.00023991464141948063
Position 9694: 0.00023807433163941755
Position 4226: 0.00023701459325763336
Position 9332: 0.00022583012476010475
Position 700: 0.00022011627386164828
Position 3520: 0.0002061409937311485
Position 575: 0.00019209711457873004
Position 1626: 0.00019016557216909846
Position 2686: 0.00018369735708358235
Position 1554: 0.00016020958728638602
Position 3437: 0.00014686955521356248
Position 2480: 0.00014134207504951148
Position 10863: 0.00013228006443260392
Position 1090: 0.00012997815071809165
Position 879: 0.00012681429660992303
Position 1166: 0.00012647730171708464
Position 9483: 0.00012246640114161496
Position 4501: 0.00011783390401284362
Position 1797: 0.00011705087433209407
Position 375: 0.00011099624467840357
Position 1214: 0.00011072472165984545
Position 3210: 9.940205465699465e-05
Position 8265: 9.43959687857907e-05
Position 1001: 8.63365478897186e-05
Position 5494: 8.579724347210059e-05
Position 4365: 8.425759571175776e-05
Position 4205: 7.865977166828147e-05
Position 2690: 7.862500898887067e-05
Position 2648: 7.500491601364077e-05
Position 1085: 7.227353167793168e-05
Position 2072: 6.920816429615703e-05
Position 499: 6.764771310133496e-05
Position 5191: 6.060582166469488e-05
Position 139: 5.7806937675891124e-05
Position 1562: 5.7738911150232644e-05
Position 1464: 5.6775407648511854e-05
Position 9208: 5.188918347527295e-05
Position 4498: 4.801991364796848e-05
Position 609: 4.163976611590698e-05
Position 702: 4.139867144335426e-05
Position 232: 4.075298470370454e-05
Position 203: 3.779754284112615e-05
Position 756: 3.244110988576674e-05
Position 5538: 2.2975211077420837e-05
Position 6273: 1.8403396284683345e-05
Position 556: 1.684532021191568e-05
Position 951: 1.6312980291013236e-05
Position 1088: 1.2620566806168355e-05
Position 943: 1.2093691737466882e-05
Position 420: 1.1892321527820062e-05
Position 842: 1.1843465449302174e-05
Position 4938: 1.1063589206749735e-05
Position 1026: 8.321481683381014e-06
Position 272: 7.477473212951713e-06
Position 507: 6.639748425811399e-06
Position 1189: 6.575632206056153e-06
Position 2536: 6.483286242638608e-06
Position 816: 5.581348243284385e-06
Position 535: 5.3811309279262925e-06
Position 998: 4.8859648395212865e-06
Position 759: 4.703216828304529e-06
Position 1336: 4.571476900674303e-06
Position 1315: 3.9247730030045965e-06
Position 1034: 2.6900538029938303e-06
Position 3837: 2.5589760931622068e-06
Position 549: 2.5459140245186884e-06
Position 976: 2.5335627577025936e-06
Position 344: 2.447352187490654e-06
Position 2080: 2.434491572710072e-06
Position 349: 2.4181271875165802e-06
Position 936: 2.3175877846125863e-06
Position 1197: 1.7027185223168889e-06
Position 2519: 1.5182175844836376e-06
Position 709: 1.351107272342615e-06
Position 1125: 1.0965905954909628e-06
Position 515: 1.0599291066768205e-06
Position 2482: 8.747216855328812e-07
Position 3277: 7.144785511852619e-07
Position 2852: 6.466681734349477e-07
Position 682: 2.4271629104233353e-07
Position 2612: 1.2581450254867159e-07
Position 1630: 1.2531714453169733e-07
Position 620: 1.2308002196926384e-07
Position 1591: 1.1074539525994538e-07
Position 141: 9.463981270325622e-08
Position 1516: 6.321513046436256e-08
Position 622: 4.039718401929216e-08
Position 1141: 3.5225894065198634e-08
Position 1134: 3.4734785622206746e-08
Position 639: 2.3942275996284674e-08
Position 1488: 2.1906809155922e-08
Position 634: 2.1328180790404624e-08
Position 360: 1.3017816114664988e-08
Position 1425: 1.8710542226053946e-09
Position 1565: 1.524926237616812e-09
Position 643: 4.185568098498034e-10
Position 315: 1.6044936637358491e-10
Position 517: 7.78857346451706e-11
Position 354: 3.999053674091718e-11
Position 283: 6.883414584223824e-12
Position 305: 2.7316317854834584e-14
Position 319: 1.466976473412049e-14
Position 323: 6.885238260641866e-15
