Gene = Hrc
Position 3100: 9.245737489313727e-05
Position 3430: 7.393525162646847e-05
Position 185: 6.523918102377643e-05
Position 470: 5.336325803417602e-05
Position 3484: 5.140247564536445e-05
Position 398: 4.608803748598434e-05
Position 2190: 4.127304086994218e-05
Position 3214: 2.3412308787020336e-05
Position 1283: 2.1760916352859544e-05
Position 20: 2.154536679032417e-05
Position 2211: 1.971660873797792e-05
Position 2772: 1.9430040050988644e-05
Position 309: 1.2367141586217314e-05
Position 605: 1.044272904161918e-05
Position 280: 9.490265815246444e-06
Position 209: 8.026032158700745e-06
Position 443: 3.3721894056062355e-06
Position 304: 1.704894311949803e-06
Position 3065: 1.3834989726564677e-06
Position 815: 1.144507066245195e-06
Position 600: 8.597895550013588e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2170: 0.9432749447302055
Position 3398: 0.8113477380583292
Position 2863: 0.6362771821003685
Position 3590: 0.5066844936205426
Position 2596: 0.47905862830568025
Position 1676: 0.4187837519305923
Position 185: 0.17433845760916927
Position 1134: 0.14890750846236872
Position 2832: 0.13383127058929556
Position 2579: 0.11501648888960277
Position 771: 0.09563962907673741
Position 2470: 0.06878031359766187
Position 1929: 0.06388638366823535
Position 209: 0.055528996476231766
Position 1290: 0.051319482409016876
Position 612: 0.04450327766457407
Position 2563: 0.03550719295914629
Position 2245: 0.02837269022364221
Position 2793: 0.028137308680049183
Position 2549: 0.020626231452674317
Position 3436: 0.018341765151749744
Position 2844: 0.014860737150954484
Position 3031: 0.014070619497717788
Position 509: 0.012524432913475015
Position 427: 0.012266976237993402
Position 515: 0.011561485280507851
Position 2488: 0.011349166851668473
Position 1795: 0.009915711731633546
Position 777: 0.009652575803736472
Position 1224: 0.009579959285433844
Position 1801: 0.009232803657733876
Position 1798: 0.009001720421652726
Position 1792: 0.008468038600838439
Position 1804: 0.0076513327419933126
Position 3060: 0.007295416581771788
Position 1789: 0.006412686951691095
Position 2991: 0.0057834481852989976
Position 1527: 0.005598684256529439
Position 1807: 0.005140153693191168
Position 963: 0.004483927351007312
Position 3592: 0.0041971249117689555
Position 452: 0.0037142281732616684
Position 220: 0.0035795971209814864
Position 287: 0.00343486147136838
Position 462: 0.0033857323533431445
Position 1910: 0.003362670010347803
Position 1810: 0.0031115348866462516
Position 269: 0.0030869129025924767
Position 976: 0.0030325276205004784
Position 588: 0.0028803615001236
Position 3680: 0.002811850475506063
Position 2918: 0.0027007873638780827
Position 3144: 0.0026456080895046123
Position 715: 0.0025316813556594342
Position 543: 0.002507027579716427
Position 547: 0.0023369519361196803
Position 2528: 0.002172552855792939
Position 730: 0.002000513819512796
Position 792: 0.0019246981793254177
Position 869: 0.0018382405360441486
Position 1217: 0.0017570899003806816
Position 2616: 0.0017534191384505759
Position 1083: 0.001694814043459098
Position 906: 0.0016583728262238718
Position 3541: 0.0015578174696248706
Position 1786: 0.0015184690703182353
Position 549: 0.0014638242441203952
Position 986: 0.0013258987724765285
Position 474: 0.0012328779981389925
Position 846: 0.0011650161106334237
Position 3172: 0.0011602016925576933
Position 3006: 0.0011208103204652419
Position 2410: 0.0011127521637013854
Position 3619: 0.0010536128896398349
Position 2424: 0.0009522840135617581
Position 411: 0.0009421742462593906
Position 478: 0.0009154430271283117
Position 1590: 0.0008198907162257427
Position 1247: 0.0007740158153650402
Position 3362: 0.0007548225159281833
Position 1037: 0.000675633847101754
Position 454: 0.0006655267130865742
Position 2512: 0.0006637729027421467
Position 853: 0.0006473524018439743
Position 434: 0.0005707170731237438
Position 1783: 0.0005476833534048481
Position 1166: 0.0004963074782809169
Position 1094: 0.00044203187361511483
Position 1536: 0.0004395452594889144
Position 1160: 0.00042897217616199814
Position 3477: 0.0004269398686011475
Position 2495: 0.00042161833624866835
Position 3178: 0.00040939007000727844
Position 2349: 0.00039871998202341855
Position 439: 0.00038592630728420083
Position 884: 0.00038424350890890193
Position 826: 0.00035081416320308464
Position 998: 0.0003365780033703386
Position 1069: 0.0003326409156819193
Position 3517: 0.0003312314115394636
Position 3402: 0.000330028455908744
Position 1268: 0.0003202524812819849
Position 3612: 0.0003163115251190139
Position 335: 0.00030596280824666026
Position 1148: 0.00030061817373775254
Position 3201: 0.0002936983423448929
Position 1163: 0.0002708933834309052
Position 749: 0.00024202992953698937
Position 1271: 0.00023341707735481874
Position 670: 0.00022863273636807873
Position 2493: 0.0002074144216629849
Position 558: 0.0002049887885294008
Position 3489: 0.0002035934523012045
Position 1046: 0.00019976897655085422
Position 1230: 0.000195038512074396
Position 742: 0.0001842151040996849
Position 2665: 0.00017749274135741804
Position 3440: 0.00016786361083150718
Position 839: 0.00016683882271475352
Position 2355: 0.00016351549128381456
Position 3207: 0.00016216561449673765
Position 3050: 0.0001620552354920668
Position 1683: 0.0001514986480497687
Position 1004: 0.0001441836124740065
Position 518: 0.00013210152546831575
Position 2363: 0.00011647606735481401
Position 2659: 0.0001132879517400301
Position 3157: 0.00011100753707353377
Position 1324: 0.00010895157206278714
Position 1454: 0.0001074276188884206
Position 289: 0.00010325480963195074
Position 3644: 9.8774722802097e-05
Position 3106: 9.769265878200845e-05
Position 527: 9.706480721474869e-05
Position 3296: 7.978639067907827e-05
Position 941: 6.92555285788861e-05
Position 2376: 6.330984252231892e-05
Position 3547: 5.477571011911919e-05
Position 2635: 5.2549434261045094e-05
Position 914: 4.7362921652714534e-05
Position 3015: 4.6806647096278605e-05
Position 641: 4.2804743565863286e-05
Position 2175: 3.9987825673137834e-05
Position 785: 3.7842551964200245e-05
Position 1265: 3.576646401873885e-05
Position 1043: 3.442667549878493e-05
Position 3124: 3.201468207861379e-05
Position 673: 3.0243742226894958e-05
Position 592: 2.7874591300195203e-05
Position 637: 2.7858946779998934e-05
Position 732: 2.684344408237043e-05
Position 396: 2.5907517893074143e-05
Position 464: 2.5809026300954422e-05
Position 1368: 2.258198787945346e-05
Position 1187: 2.028908879830041e-05
Position 3270: 1.920960191259775e-05
Position 2632: 1.9091751139990075e-05
Position 2178: 1.736611597284783e-05
Position 1076: 1.5408860746518388e-05
Position 667: 1.4263948995529656e-05
Position 2993: 1.4089581869824194e-05
Position 2730: 1.3531353511751071e-05
Position 2384: 1.0363462888947068e-05
Position 404: 9.917746476893594e-06
Position 223: 9.012227601830401e-06
Position 571: 8.685106637822874e-06
Position 2710: 8.465628503062152e-06
Position 436: 7.322314059238891e-06
Position 664: 5.4320997259451285e-06
Position 304: 4.920728482705282e-06
Position 552: 4.834861939477437e-06
Position 862: 4.791428967423039e-06
Position 635: 3.375143763554646e-06
Position 890: 3.0929644268072463e-06
Position 1584: 2.842606330719717e-06
Position 745: 2.6198356556502885e-06
Position 865: 2.5542624273557865e-06
Position 566: 1.8839822635939478e-06
Position 381: 1.7771051436141438e-06
Position 148: 1.77370003362137e-06
Position 228: 1.5817424163480212e-06
Position 371: 1.481562027456269e-06
Position 230: 1.4385884029185868e-06
Position 357: 9.640932085716572e-07
Position 529: 8.613581980739376e-07
Position 350: 4.92038128217179e-07
Position 348: 2.5930297231704515e-07
Position 364: 1.0973197596128853e-07
Position 908: 5.90297405475245e-08
Position 362: 3.364786172248145e-08
Position 662: 2.7016614121042585e-08
Position 340: 2.1269209839363696e-08
Position 343: 1.3267364730775128e-08
Position 659: 9.818419925728519e-09
Position 359: 9.559550239940739e-10
Position 121: 5.005195768701807e-10
Position 88: 6.180560291394223e-11
Position 94: 2.7160405804104475e-11
Position 113: 1.9587745267295108e-11
Position 100: 4.302727065105304e-12
Position 104: 2.1181248584563545e-12
Position 90: 1.313052122931166e-12
