Gene = Opa3
Position 10848: 0.1770601529728335
Position 17593: 0.10405857595512194
Position 3246: 0.08625892625422088
Position 17538: 0.058747846367795314
Position 1156: 0.048247567481279056
Position 2678: 0.041199304584976885
Position 162: 0.02045159770794802
Position 4484: 0.020072557239257844
Position 4732: 0.01897326800890236
Position 17780: 0.018527100427166838
Position 7613: 0.014783279278893393
Position 836: 0.014230512256272542
Position 2362: 0.009731504178611518
Position 1099: 0.008583992550955315
Position 7665: 0.007959497581475392
Position 4333: 0.006725077242705297
Position 6291: 0.006268352495428508
Position 7213: 0.005718999601307439
Position 3092: 0.005644001667392034
Position 4362: 0.005439501570289408
Position 4184: 0.005354589091605245
Position 5696: 0.005006002766212386
Position 11185: 0.0041879437869193304
Position 3204: 0.0041428949277718475
Position 1172: 0.003285789602826965
Position 5745: 0.00311741577134129
Position 10458: 0.0030500030341162852
Position 4025: 0.0029179159585598375
Position 8424: 0.0028941504824349447
Position 4806: 0.002829484056094485
Position 10490: 0.002651601170295553
Position 3761: 0.002314930082835612
Position 1192: 0.0022934013749441396
Position 4783: 0.002117160703126361
Position 1132: 0.002058166142406323
Position 1459: 0.0020261137735735563
Position 2210: 0.0018999329354956417
Position 2665: 0.001779443810786457
Position 1412: 0.0017589829646235604
Position 13810: 0.0017106538937279973
Position 1839: 0.0014846395471113192
Position 11434: 0.001095192456771879
Position 11566: 0.0010911290624472836
Position 3014: 0.0010136617801863263
Position 5200: 0.0009276479042326627
Position 1008: 0.0008189551844590312
Position 5220: 0.0007898531751152964
Position 405: 0.0007754782817795124
Position 766: 0.000761924535287958
Position 3988: 0.0007390601380655433
Position 905: 0.0007343477444363643
Position 4746: 0.0006995198391880687
Position 3242: 0.0006799324816434265
Position 3967: 0.0006797689239185729
Position 8277: 0.0006772236191062201
Position 1441: 0.0006117795045818353
Position 6149: 0.0006076267431612867
Position 6562: 0.0005496996443650862
Position 728: 0.0004972884179835847
Position 805: 0.0004938078550370135
Position 1679: 0.0004454267158631183
Position 4231: 0.0004406991875112527
Position 691: 0.0004289205383643196
Position 6442: 0.00042610071504993235
Position 11273: 0.00041334116570137234
Position 849: 0.0004089317276725355
Position 8673: 0.00038787083305049985
Position 1468: 0.000377145817517975
Position 2631: 0.00037565789185135703
Position 914: 0.0003693557457021305
Position 6575: 0.0003152788996895763
Position 5711: 0.0003133004902619549
Position 10697: 0.0003132861932772148
Position 299: 0.00029805268646832927
Position 7652: 0.00026262698455566845
Position 2386: 0.00025023100351319826
Position 1899: 0.00024086236940847435
Position 1490: 0.0002395497925940228
Position 4533: 0.00021989542599032327
Position 2104: 0.0002134823530108089
Position 4995: 0.00020785915635822958
Position 1178: 0.00020193021506493153
Position 1618: 0.00018995765055250093
Position 6680: 0.00018525878926513263
Position 4226: 0.00018076947773261622
Position 1213: 0.00017924922323242523
Position 3208: 0.00016762655870635054
Position 4888: 0.00016446429288351124
Position 2135: 0.0001600135226137711
Position 1032: 0.00015628534416738463
Position 3045: 0.00015276492771170992
Position 645: 0.0001507857316161706
Position 5380: 0.0001399288962708562
Position 2707: 0.00013842482147499185
Position 7960: 0.0001366065083439374
Position 2716: 0.00013452619251989824
Position 3972: 0.00012975723505876402
Position 209: 0.0001281560331136502
Position 6746: 0.00012607204115983587
Position 2609: 0.00012550950041791072
Position 3910: 0.0001237187483952144
Position 777: 0.00011712515966661064
Position 5909: 0.00011328438779382736
Position 2636: 0.00011313512689597332
Position 1952: 0.00011184599153977696
Position 5488: 0.00010506648089818147
Position 4031: 0.00010342613864307652
Position 192: 9.036157684830993e-05
Position 2601: 8.756666017094758e-05
Position 8548: 8.403812981770808e-05
Position 5557: 8.363683398495447e-05
Position 6610: 8.128582260991845e-05
Position 7416: 8.101877078713433e-05
Position 8608: 7.661659747612107e-05
Position 138: 7.462183408782267e-05
Position 994: 6.496697935609217e-05
Position 858: 6.389735500396809e-05
Position 5918: 6.087233913239038e-05
Position 2710: 5.783179040457685e-05
Position 167: 5.6405685277779475e-05
Position 1638: 5.6015558718721765e-05
Position 2579: 5.373715998580267e-05
Position 1029: 5.12602900325122e-05
Position 6490: 4.8222268108962806e-05
Position 5560: 4.341400256190089e-05
Position 1202: 3.919009252984833e-05
Position 739: 3.8740327963837496e-05
Position 5454: 3.61947883191493e-05
Position 712: 3.59164521267195e-05
Position 1742: 3.5079150087366506e-05
Position 244: 3.4281251263358426e-05
Position 2509: 3.299207052849262e-05
Position 6850: 3.163126132195238e-05
Position 2909: 2.8207875368588785e-05
Position 358: 2.5847204169492702e-05
Position 2396: 2.5212133948743626e-05
Position 2643: 2.244868429683179e-05
Position 1303: 2.1458767247999305e-05
Position 4935: 2.1427025678557455e-05
Position 4659: 2.0063329582721277e-05
Position 381: 1.8914548407146974e-05
Position 4955: 1.771727190252659e-05
Position 1253: 1.546618329805177e-05
Position 5278: 1.4485675352992139e-05
Position 2963: 1.4332402791347052e-05
Position 1013: 1.3802467046968946e-05
Position 1064: 1.2435879261886438e-05
Position 2016: 1.1194006092721852e-05
Position 304: 8.932154172307938e-06
Position 4561: 8.705073710861198e-06
Position 2177: 6.957950421579951e-06
Position 498: 6.854581899660067e-06
Position 3019: 5.725790682117356e-06
Position 5081: 5.688837134930392e-06
Position 3680: 5.089536476090439e-06
Position 1999: 5.067551914351294e-06
Position 5057: 4.851663206883263e-06
Position 5497: 4.017171096249524e-06
Position 2283: 3.909840316611622e-06
Position 4640: 3.8302578218926344e-06
Position 2084: 3.7832034676551694e-06
Position 2268: 3.724617511585389e-06
Position 2290: 3.6955265581257247e-06
Position 3381: 3.6499429503396646e-06
Position 3618: 3.4738375033624825e-06
Position 2790: 2.932536180248976e-06
Position 1853: 2.2326604107563297e-06
Position 505: 2.2220551839874096e-06
Position 580: 2.1309613708660487e-06
Position 3420: 2.0108973063243194e-06
Position 2650: 1.9303492626373463e-06
Position 3449: 1.9184337096855685e-06
Position 2573: 1.6682477538866267e-06
Position 1776: 1.447969845383382e-06
Position 1494: 1.4232920112982296e-06
Position 918: 1.4106758552116973e-06
Position 456: 1.3708162110659562e-06
Position 624: 1.3654264569110294e-06
Position 413: 1.3171114639280858e-06
Position 95: 1.2918688201753992e-06
Position 1859: 1.2318512286577837e-06
Position 2529: 1.1531678744553376e-06
Position 410: 1.1426420669052857e-06
Position 1855: 1.1133822261621805e-06
Position 545: 1.0685614626323507e-06
Position 4689: 1.0622906968696111e-06
Position 1583: 1.0024508401272668e-06
Position 1034: 9.499419858089204e-07
Position 1225: 8.188628604998988e-07
Position 249: 7.331097909212389e-07
Position 698: 6.416546591294102e-07
Position 633: 6.338926223299172e-07
Position 1277: 4.6541804184799574e-07
Position 724: 4.6148465650684035e-07
Position 443: 3.57349022299634e-07
Position 606: 3.4489132571060056e-07
Position 1918: 3.0114625922698646e-07
Position 874: 3.0030209048481563e-07
Position 1537: 2.990673999684867e-07
Position 2315: 2.805071389175955e-07
Position 1255: 2.779866072139189e-07
Position 527: 2.593291634814206e-07
Position 213: 2.514326628437335e-07
Position 693: 2.498398368217446e-07
Position 1930: 2.3122013165934336e-07
Position 552: 1.9626729986445477e-07
Position 1351: 1.946745379171778e-07
Position 1849: 1.7530845309668444e-07
Position 1693: 1.6741096216612715e-07
Position 1725: 1.5577477479087538e-07
Position 548: 1.55340454080598e-07
Position 463: 1.4581011158151844e-07
Position 568: 1.1637581662335761e-07
Position 571: 6.316129169736997e-08
Position 419: 5.585224477286068e-08
Position 2437: 5.008562252042433e-08
Position 171: 4.407827258746621e-08
Position 417: 4.225946442239173e-08
Position 275: 3.970787532442268e-08
Position 935: 3.83015180225481e-08
Position 422: 3.746866201871553e-08
Position 1279: 3.7265887557927524e-08
Position 511: 3.306670951093588e-08
Position 534: 3.037200245481444e-08
Position 468: 2.9228453124646653e-08
Position 925: 2.839061629612666e-08
Position 967: 2.58355096812301e-08
Position 700: 2.525584305473916e-08
Position 595: 2.325977212466627e-08
Position 108: 2.1753913610079854e-08
Position 930: 2.1418651761614994e-08
Position 1235: 1.7811353668539243e-08
Position 610: 1.7348531658394175e-08
Position 470: 1.7325630076049212e-08
Position 1119: 1.633197197361214e-08
Position 383: 1.5709415418448836e-08
Position 267: 1.336344743745735e-08
Position 1296: 1.0467928567704328e-08
Position 608: 1.0006294619874311e-08
Position 518: 9.04912137509849e-09
Position 222: 8.329702893838224e-09
Position 1975: 5.939060940657655e-09
Position 426: 5.4490734798715995e-09
Position 1647: 3.7053175916312866e-09
Position 1565: 3.5059764517641174e-09
Position 1046: 3.3789275889456477e-09
Position 1039: 2.496726994813566e-09
Position 1699: 2.4297063091312426e-09
Position 1521: 2.3149950916342705e-09
Position 565: 1.535574802228574e-09
Position 366: 1.5093592953598024e-09
Position 1508: 8.442805666559442e-10
Position 1363: 5.461955796117144e-10
Position 1323: 5.22810625601478e-10
Position 4644: 1.4310769524756565e-10
Position 1754: 8.82247178845699e-11
Position 932: 5.13623915402613e-11
Position 465: 6.818876809767402e-12
Position 255: 2.919333914906287e-14
