Gene = I830077J02Rik
Position 1620: 9.797747301547946e-07
Position 1732: 9.655550436238974e-07
Position 1882: 8.696158223592161e-07
Position 1007: 7.418275758182654e-07
Position 953: 6.897227486274858e-07
Position 2370: 3.8478651158192475e-07
Position 287: 3.353696411639814e-07
Position 1862: 2.522128686081559e-07
Position 1782: 1.2935695612425689e-07
Position 2534: 9.190366948722545e-08
Position 147: 7.845318834768528e-08
Position 74: 5.156963825814809e-08
Position 1570: 2.048821068706656e-08
Position 757: 2.001011082106717e-08
Position 470: 1.5087458674343872e-08
Position 835: 1.4249242950722593e-08
Position 127: 6.983786171755767e-09
Position 106: 5.69901531043129e-09
Position 2900: 3.438325149081239e-09
Position 93: 3.2735368731117974e-09
Position 149: 2.171700057167069e-09
Position 112: 6.129392488258726e-10
