Gene = Ppme1
Position 830: 0.0002440936276895964
Position 6209: 0.00023736298181115773
Position 6503: 0.00021695203423213613
Position 8928: 0.0002031930229417213
Position 1255: 0.00019063143581929615
Position 10246: 0.0001887196110122294
Position 3104: 0.00018791163930540324
Position 9065: 0.00018628526367104966
Position 11669: 0.00017541684147377634
Position 866: 0.00016327245971031377
Position 11044: 0.0001596379699244631
Position 3231: 0.00014742645549584252
Position 2667: 0.00014411776268149573
Position 3156: 0.00012496944631867728
Position 887: 0.000123163647128855
Position 7814: 0.00012245701165539195
Position 2411: 0.00011945520856039854
Position 6771: 0.00011406357914162735
Position 2614: 0.00010765970426538033
Position 9786: 0.00010704363986302668
Position 7633: 0.00010466126033805033
Position 2609: 0.00010364697687970301
Position 10582: 9.521678998973764e-05
Position 709: 9.334501331524846e-05
Position 3415: 9.106478987857694e-05
Position 2551: 8.930624350197331e-05
Position 2563: 8.811590653678546e-05
Position 5374: 8.741232411504525e-05
Position 5690: 8.518162868022348e-05
Position 3725: 8.210841953108412e-05
Position 9666: 8.115127504386457e-05
Position 7416: 7.757280020527343e-05
Position 717: 7.627661317346622e-05
Position 7194: 7.404036754149205e-05
Position 7488: 7.373956447716697e-05
Position 4711: 6.592963411046124e-05
Position 4865: 6.133243807057287e-05
Position 7503: 6.110273753646904e-05
Position 6545: 5.94633766706899e-05
Position 1538: 5.6304256526808816e-05
Position 9094: 5.556447029224186e-05
Position 613: 5.4729752430918994e-05
Position 6661: 5.214236153792345e-05
Position 1691: 5.058829215212938e-05
Position 9330: 4.960102825528661e-05
Position 7894: 4.904448391578171e-05
Position 933: 4.526572215762283e-05
Position 6456: 4.468404261355956e-05
Position 1704: 4.437382952711691e-05
Position 895: 4.307735147796815e-05
Position 1679: 3.9710597254190004e-05
Position 4015: 3.8919067762456885e-05
Position 5135: 3.615352898261658e-05
Position 282: 3.614518146158543e-05
Position 1279: 3.0883974494337644e-05
Position 3247: 2.6783977030615806e-05
Position 1257: 2.362494503949441e-05
Position 5349: 2.2531633443468284e-05
Position 1017: 2.2178310445702433e-05
Position 6951: 2.1101580288434858e-05
Position 5639: 2.0237295548297386e-05
Position 7419: 1.9623478017781874e-05
Position 2938: 1.9088978859601062e-05
Position 1639: 1.853624478912352e-05
Position 1509: 1.7980223525359318e-05
Position 2868: 1.7590489125928954e-05
Position 2119: 1.5211333026886803e-05
Position 618: 1.5141770153159677e-05
Position 5118: 1.5094249807668403e-05
Position 6739: 1.4401120380183352e-05
Position 3820: 1.3737753281815404e-05
Position 5939: 1.3559930005352222e-05
Position 721: 1.3326000842744588e-05
Position 1833: 1.3215692552554761e-05
Position 2478: 1.2653464147302806e-05
Position 1620: 1.2497995148481551e-05
Position 3740: 1.2395337335089098e-05
Position 6918: 1.2216546489483808e-05
Position 3922: 1.2185914363380651e-05
Position 1237: 1.195979772155681e-05
Position 1807: 1.1691045995006164e-05
Position 4308: 1.1672051395814658e-05
Position 3770: 1.1349864846386972e-05
Position 3276: 9.914479891853573e-06
Position 557: 9.54276735980583e-06
Position 3544: 9.426054331209646e-06
Position 1756: 9.353165678044743e-06
Position 2340: 9.10731538624391e-06
Position 3118: 8.996754083284436e-06
Position 5329: 8.814844177446182e-06
Position 2760: 8.338095067784302e-06
Position 2023: 8.320058604592003e-06
Position 5445: 8.259135730137304e-06
Position 1886: 8.247583163929755e-06
Position 2267: 8.222687884774756e-06
Position 1171: 7.992801911534283e-06
Position 5472: 7.852220592118406e-06
Position 1357: 7.569654590446812e-06
Position 776: 7.2081270043960055e-06
Position 2049: 7.163226750863477e-06
Position 5787: 6.9546512828094134e-06
Position 1968: 6.884922131800116e-06
Position 5742: 6.136875002522687e-06
Position 1199: 5.864667234752957e-06
Position 925: 5.787226438749234e-06
Position 1856: 5.506913659902755e-06
Position 4755: 5.355500187897261e-06
Position 401: 5.3214908561043406e-06
Position 751: 4.898342731465063e-06
Position 1628: 4.861634344909948e-06
Position 1296: 4.347638804342347e-06
Position 3878: 3.7278406453632523e-06
Position 1596: 3.587401420489342e-06
Position 4726: 3.2933661086523547e-06
Position 2034: 2.8495293199688445e-06
Position 233: 2.72291431997689e-06
Position 1724: 2.6030756205064048e-06
Position 1222: 2.5777535330705142e-06
Position 1550: 2.5251534729706267e-06
Position 3845: 2.2748317463647743e-06
Position 266: 2.2269119180346594e-06
Position 1179: 2.1836355024794765e-06
Position 1814: 2.1741675556083797e-06
Position 350: 2.1492507347382114e-06
Position 1876: 2.107684483003997e-06
Position 212: 2.0133888006768197e-06
Position 1218: 1.8377948220354912e-06
Position 3329: 1.7434287692649377e-06
Position 410: 1.619499430266882e-06
Position 1175: 1.5932216016335698e-06
Position 406: 1.4941086434316388e-06
Position 2722: 1.4451400510304962e-06
Position 1897: 1.4412252004160916e-06
Position 403: 1.4124396815967047e-06
Position 1556: 1.3699809799195518e-06
Position 2372: 1.3656056025461411e-06
Position 1186: 1.3322155974526092e-06
Position 5214: 1.1858230772213523e-06
Position 408: 1.1248371415874868e-06
Position 624: 1.1227514792765132e-06
Position 1184: 1.0400543348922075e-06
Position 1214: 1.0375900656618534e-06
Position 1127: 9.94399339763924e-07
Position 904: 9.294431446015317e-07
Position 820: 9.253698392096459e-07
Position 306: 8.882143038701736e-07
Position 1111: 7.975851010658295e-07
Position 656: 7.785346098381904e-07
Position 686: 7.752905548488086e-07
Position 1708: 6.728124157410499e-07
Position 2057: 6.262035039458296e-07
Position 1782: 6.018545681263572e-07
Position 1999: 5.931484385585794e-07
Position 4359: 5.799566088556908e-07
Position 4512: 5.727609841495141e-07
Position 1861: 5.383522825493087e-07
Position 1040: 3.4126276769021375e-07
Position 1263: 3.3811308236390024e-07
Position 340: 3.3680186061598435e-07
Position 1035: 3.3285825074923053e-07
Position 881: 2.552804451941336e-07
Position 873: 2.532188156068251e-07
Position 1949: 1.347672140478631e-07
Position 2660: 6.234382832889347e-08
Position 766: 5.5572121670412455e-08
Position 974: 5.169449699300553e-08
Position 1009: 5.01255127001658e-08
Position 759: 4.584185478677587e-08
Position 2819: 2.5112810650209063e-08
Position 2567: 9.400595291129207e-09
Position 668: 5.895635652259696e-09
Position 561: 4.417441005293811e-09
Position 563: 1.8633722753573e-09
Position 178: 1.2564507608904535e-09
Position 236: 1.154152374563648e-09
Position 252: 8.358297020292492e-10
Position 634: 6.743929950449643e-10
Position 568: 6.346518504725444e-10
Position 195: 5.249866117798719e-10
Position 318: 3.365597055793582e-10
Position 723: 3.169711479801773e-10
Position 111: 2.385610662145602e-10
Position 1070: 2.362841626607661e-10
Position 1156: 2.290587840268502e-10
Position 242: 2.2409144025536108e-10
Position 907: 2.2323796705024868e-10
Position 1073: 1.9634338674384803e-10
Position 573: 1.5192292913933437e-10
Position 1134: 1.0934966780070136e-10
Position 1050: 1.0871961633153293e-10
Position 197: 8.315182830558505e-11
Position 120: 7.85752459131161e-11
Position 726: 7.222557310605516e-11
Position 336: 5.654167128436119e-11
Position 952: 2.2208223848999752e-11
Position 222: 1.973830350877899e-11
Position 947: 5.5809897265284935e-12
Position 244: 4.78957955379313e-12
Position 140: 9.543626690161428e-13
Position 1057: 5.154532160045403e-13
Position 163: 1.7451480365773476e-13
