Gene = Eif3k
Position 404: 0.0006279350314922293
Position 507: 0.0006163991977396166
Position 2133: 0.0005828370797723936
Position 7202: 0.0005724894553429836
Position 8319: 0.0005709157952759499
Position 3603: 0.0005457781653101375
Position 76: 0.00046790880491311837
Position 3543: 0.00046449807874872557
Position 9185: 0.0004569179951290998
Position 1208: 0.00042616481043903574
Position 207: 0.00042419200382496643
Position 9461: 0.00040822499904199036
Position 8102: 0.0003927635398661835
Position 425: 0.00039064124573846186
Position 1360: 0.0003879561434748304
Position 8268: 0.00038473490625910803
Position 309: 0.000382140706002684
Position 718: 0.00037193531065768924
Position 4759: 0.0003258304997526252
Position 1272: 0.0003151635586722479
Position 3338: 0.0003131720395456252
Position 848: 0.00030724517954197524
Position 4036: 0.00030595301608585577
Position 688: 0.000252408953012762
Position 4337: 0.00024312776688709776
Position 9428: 0.00023155077401776998
Position 4151: 0.00022814202364072127
Position 260: 0.00022256872014615742
Position 2970: 0.00021535247924788628
Position 1377: 0.0002131408917847107
Position 3269: 0.0002074948799619163
Position 6867: 0.00019672122703075998
Position 3104: 0.00018529552320872491
Position 90: 0.00017707150332874617
Position 465: 0.00016426775149650804
Position 657: 0.00014783913259962727
Position 709: 0.00014649935186262207
Position 1866: 0.00014603179035121508
Position 2192: 0.00013786790978363345
Position 3597: 0.0001285224920247032
Position 722: 0.00012615740667881227
Position 834: 0.00012143072496983549
Position 14: 0.00011175705453284904
Position 9406: 0.00010684546516538818
Position 7253: 9.751809861849187e-05
Position 2091: 8.889018089699199e-05
Position 7231: 8.521141634514545e-05
Position 7425: 7.478169590226854e-05
Position 3375: 7.314424787458848e-05
Position 1439: 7.22301372775955e-05
Position 3227: 6.756319677159426e-05
Position 1100: 6.705119942754542e-05
Position 758: 6.364544301258327e-05
Position 1757: 6.26471585304618e-05
Position 1484: 6.0173361274547606e-05
Position 8118: 5.9501923963336544e-05
Position 1381: 5.171687279560026e-05
Position 2683: 5.1587740091846165e-05
Position 1375: 4.3807395830370416e-05
Position 10290: 3.7491663308052396e-05
Position 3412: 3.272454800829571e-05
Position 564: 3.236183820167679e-05
Position 2088: 3.0476000761965602e-05
Position 875: 3.0303524312083097e-05
Position 1083: 3.0276894616025187e-05
Position 324: 3.0064793261076176e-05
Position 8007: 2.9987276359735856e-05
Position 680: 2.876537292520125e-05
Position 1920: 2.8263950803558187e-05
Position 2507: 2.574880612069033e-05
Position 2917: 2.4985443881845108e-05
Position 2011: 2.4033306331021156e-05
Position 3069: 2.384317664665703e-05
Position 301: 2.2822718372503037e-05
Position 917: 2.163656255961144e-05
Position 349: 2.124246716140911e-05
Position 2290: 2.0545423044278594e-05
Position 1685: 1.9718421976410025e-05
Position 683: 1.9683268695072117e-05
Position 2292: 1.9211321599806833e-05
Position 411: 1.817545517614621e-05
Position 41: 1.7973965293884426e-05
Position 3033: 1.640819801584464e-05
Position 3626: 1.574627133569508e-05
Position 3096: 1.5293640630889145e-05
Position 43: 1.3482750857065404e-05
Position 3035: 1.2884477636832181e-05
Position 3024: 1.287524093509125e-05
Position 872: 1.1486044728306741e-05
Position 3473: 1.0416649527463337e-05
Position 34: 1.026785984203387e-05
Position 3162: 1.0236993788714933e-05
Position 3237: 9.910178067387172e-06
Position 3450: 9.807384828958992e-06
Position 1188: 9.537910859280206e-06
Position 3157: 8.114348707366978e-06
Position 1791: 8.07234205336981e-06
Position 2879: 7.881907504048208e-06
Position 22: 7.756635099376254e-06
Position 2296: 6.581065596530143e-06
Position 2294: 6.577367397739086e-06
Position 372: 6.005045733233294e-06
Position 359: 5.784867440171549e-06
Position 8461: 5.567504039401198e-06
Position 921: 2.8764844011322498e-06
Position 1575: 2.3157345113874948e-06
Position 330: 2.2497274549561622e-06
Position 347: 2.172972250804398e-06
Position 2298: 3.7457054915382894e-07
Position 7762: 3.532355780481144e-07
Position 7797: 9.793940235387232e-08
Position 1768: 2.6098625031761976e-08
Position 1486: 1.5769828827063503e-08
Position 1681: 1.5315507875798657e-08
Position 1810: 1.3010110694077467e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1271: 0.9694407415557244
Position 7587: 0.9654792733599821
Position 9156: 0.9060666202069888
Position 7144: 0.8619572693290193
Position 3823: 0.583681735590544
Position 6635: 0.5377547959053512
Position 10375: 0.4936938576462943
Position 8274: 0.10177484260969126
Position 4538: 0.08603438866124195
Position 9892: 0.0848360931940234
Position 9528: 0.07400510467974115
Position 10222: 0.0644775035108483
Position 10053: 0.060054103909349524
Position 4562: 0.054058535173070216
Position 4466: 0.05292436838418147
Position 8353: 0.046974485180864056
Position 9700: 0.046672362877663964
Position 7065: 0.045153364253557156
Position 6488: 0.029716899713664063
Position 424: 0.027787055589401588
Position 2808: 0.027473874092541078
Position 372: 0.02368595012562474
Position 9398: 0.020047210554887833
Position 8567: 0.018610067614733487
Position 9405: 0.01729877210213072
Position 9104: 0.016834508719729517
Position 3757: 0.0164930490144536
Position 4330: 0.01580000991813596
Position 9809: 0.01523870750938321
Position 7148: 0.014936672714696068
Position 9636: 0.014912679194249715
Position 4205: 0.012546855932453159
Position 9111: 0.011163566934971654
Position 10080: 0.010623222661836016
Position 9939: 0.010562370977835415
Position 1242: 0.01053670892630749
Position 8183: 0.010312316731173013
Position 10260: 0.010009063225778908
Position 6580: 0.008781080971450169
Position 10104: 0.0069240587213471065
Position 8329: 0.005923722127152385
Position 991: 0.005695306879367994
Position 9597: 0.005655229917018229
Position 9985: 0.005157600187435005
Position 3773: 0.005052469725391942
Position 4391: 0.004667836984983431
Position 9670: 0.004322423815400401
Position 4386: 0.004183464336236172
Position 7528: 0.004127551370005313
Position 746: 0.004019013803936381
Position 6532: 0.0038480198490448998
Position 2778: 0.003641961639576559
Position 2656: 0.003588800470776513
Position 10248: 0.003587161132938796
Position 1141: 0.003552319586554756
Position 3851: 0.0034265378119128793
Position 10306: 0.003332512278784935
Position 10083: 0.0032157364934700104
Position 4142: 0.0031402353927264402
Position 9762: 0.0030601788757717335
Position 1199: 0.0029543274537122926
Position 7912: 0.002925828184815395
Position 8186: 0.002912641175164153
Position 1995: 0.002710127912265306
Position 4356: 0.002637948753559308
Position 5773: 0.0024610628134510673
Position 3527: 0.002428706541735119
Position 3472: 0.002407603569677498
Position 4071: 0.0023615948443301625
Position 309: 0.0023064057673191606
Position 9569: 0.0022650625146395766
Position 1161: 0.0021855768329173035
Position 6904: 0.0021739941229082403
Position 9533: 0.0019596474286663053
Position 7552: 0.0019023667771290874
Position 2676: 0.0018706075298385908
Position 9976: 0.0018270518673274175
Position 291: 0.0018157669145131377
Position 347: 0.0017572651611637358
Position 4542: 0.001682968675913064
Position 5822: 0.001657208544858731
Position 4545: 0.0016087545944037792
Position 9894: 0.0015735022163484052
Position 1402: 0.0015207512584640658
Position 3709: 0.0014858042848182515
Position 8228: 0.0014798130791372642
Position 7442: 0.0013005153802909098
Position 9229: 0.0012694050983101143
Position 1207: 0.0012528098810846528
Position 9418: 0.0012219466644447267
Position 6852: 0.0012189398252087625
Position 5250: 0.001215189452570389
Position 9776: 0.0011878232415340616
Position 8999: 0.00102966456734834
Position 4432: 0.0009676054003946092
Position 461: 0.0008806223988952449
Position 776: 0.0008416733514137229
Position 518: 0.000811775648333632
Position 7884: 0.0008085944815462249
Position 10147: 0.0007916999958167481
Position 1035: 0.0007826338227580153
Position 10057: 0.0007727525210203597
Position 10404: 0.0007701203362720838
Position 9702: 0.000758239387315538
Position 6615: 0.0007386982269633174
Position 458: 0.0007252533782174141
Position 3148: 0.0007144082258741339
Position 9124: 0.0007030656150415273
Position 8318: 0.0006997891050365925
Position 4239: 0.0006380226413664995
Position 2412: 0.0005719750340822426
Position 8474: 0.0005654963228432318
Position 6956: 0.0005570039193907544
Position 8039: 0.0005513790315559242
Position 384: 0.0005497875395227109
Position 9117: 0.0005462156170804959
Position 3777: 0.0004993506063807851
Position 9164: 0.0004964096965393153
Position 8909: 0.0004663107733364743
Position 4264: 0.0004575746129928481
Position 2720: 0.00042703000285463857
Position 3268: 0.00039265423777955574
Position 8157: 0.0003915826326211522
Position 1492: 0.00036379548865639604
Position 232: 0.00035236894533052386
Position 8929: 0.0003480628807562249
Position 7312: 0.00034300266538321496
Position 766: 0.0003428418060264026
Position 4207: 0.0003411441182290896
Position 8495: 0.00031280068391329575
Position 7952: 0.00030516990996361064
Position 7041: 0.0003049304476663219
Position 2953: 0.00030094491434106986
Position 10427: 0.00029424448754820405
Position 9706: 0.00028029208374820837
Position 9583: 0.00027036445261273054
Position 9360: 0.00025933555640126693
Position 9867: 0.00025781899325636257
Position 9465: 0.0002495115163924376
Position 4047: 0.00024932349532004754
Position 7761: 0.0002303420873964058
Position 7349: 0.0002295603579412783
Position 7469: 0.0002279458503647939
Position 2739: 0.00020986156055809887
Position 9847: 0.00019523973204597505
Position 7354: 0.00019276028839764525
Position 1083: 0.00019182803332853707
Position 797: 0.00019063817718007725
Position 3830: 0.00019020055774734493
Position 6856: 0.00018812661453149093
Position 9778: 0.00018782342312414563
Position 7503: 0.0001842409027953111
Position 2681: 0.00017484525942504766
Position 7326: 0.00017295835188259212
Position 10311: 0.00016990904088486894
Position 1006: 0.0001667940137730375
Position 2499: 0.00016544693679503545
Position 3647: 0.000150575328860787
Position 2781: 0.00014848379402465108
Position 9033: 0.00013752677971875106
Position 7619: 0.0001371960168753215
Position 9037: 0.00013094499723109336
Position 6484: 0.00013031595283492063
Position 2467: 0.00012576759900797207
Position 10271: 0.00012416738730685852
Position 2069: 0.00012407991958366787
Position 9215: 0.00012249740967681602
Position 4079: 0.00011810705417104769
Position 485: 0.00011788156661556963
Position 9170: 0.00011230785302749221
Position 3355: 0.0001121592633628584
Position 7506: 0.00010606309341930611
Position 10385: 0.00010419650523253458
Position 1664: 0.00010254477294218393
Position 8392: 9.195262730359167e-05
Position 8388: 9.10883534479866e-05
Position 7445: 8.965184215929624e-05
Position 987: 8.528217284957835e-05
Position 9826: 8.447892093458059e-05
Position 7991: 8.446790231096293e-05
Position 7373: 8.439216286174632e-05
Position 9233: 8.371740912601575e-05
Position 7998: 8.090030478600802e-05
Position 8296: 7.918875944255404e-05
Position 1444: 7.90121110836688e-05
Position 2112: 7.814486516056148e-05
Position 4243: 7.336948539724244e-05
Position 7778: 7.098427185750634e-05
Position 496: 6.678459086396527e-05
Position 9081: 6.641040512644211e-05
Position 2856: 6.161686082433635e-05
Position 9354: 6.097847168265033e-05
Position 8302: 6.0340810014316135e-05
Position 10265: 5.900989785900549e-05
Position 1413: 5.8104513071056125e-05
Position 8372: 5.605824097714023e-05
Position 2015: 5.517085358231497e-05
Position 688: 5.42630850855772e-05
Position 6962: 5.3037126736865394e-05
Position 3733: 5.176697576591122e-05
Position 4740: 5.1298692686827326e-05
Position 3109: 5.11579656262423e-05
Position 2450: 5.064691006475053e-05
Position 3726: 4.492350030303288e-05
Position 3284: 4.4202060894068184e-05
Position 1579: 4.3338533844945345e-05
Position 7412: 4.253841730567953e-05
Position 3533: 4.09317847803867e-05
Position 8434: 4.037234481861997e-05
Position 1963: 3.8975188661094605e-05
Position 8963: 3.836562961944954e-05
Position 9681: 3.797899181616243e-05
Position 234: 3.618922984632629e-05
Position 7448: 3.55299292695517e-05
Position 718: 3.4916303161068924e-05
Position 9001: 3.430042054116345e-05
Position 1610: 3.193454924184201e-05
Position 1057: 2.874171903708081e-05
Position 1860: 2.871337731340107e-05
Position 2837: 2.8693467575498276e-05
Position 502: 2.864235173712093e-05
Position 1040: 2.784793586210183e-05
Position 1222: 2.7012482340668046e-05
Position 1302: 2.4323135460593992e-05
Position 1780: 2.3465253987181682e-05
Position 2373: 2.3155483083872676e-05
Position 2035: 2.244660889292246e-05
Position 1137: 2.1272803685121514e-05
Position 522: 2.0499008742990173e-05
Position 1814: 1.9393069174366985e-05
Position 2337: 1.876013801337818e-05
Position 2580: 1.852997318983331e-05
Position 3335: 1.847834091739587e-05
Position 3956: 1.7308521305780923e-05
Position 1621: 1.717822068546713e-05
Position 4025: 1.614543281869822e-05
Position 2057: 1.596575641330914e-05
Position 930: 1.4488778808029688e-05
Position 2414: 1.4165901280338827e-05
Position 3024: 1.3939082946607565e-05
Position 1321: 1.2913986112896653e-05
Position 514: 1.2657087494344583e-05
Position 543: 1.2307146327182929e-05
Position 2044: 1.1600249206832024e-05
Position 790: 1.0799870461881302e-05
Position 2162: 1.0070118078498412e-05
Position 700: 9.936931766450669e-06
Position 2203: 9.88104317065151e-06
Position 3869: 9.440686362032315e-06
Position 3716: 9.365111856772972e-06
Position 2957: 8.54771959565749e-06
Position 2167: 8.536939370244094e-06
Position 2184: 8.450113701788919e-06
Position 3858: 8.213101676932921e-06
Position 250: 7.855869068084162e-06
Position 1784: 7.803764139880632e-06
Position 2622: 7.749634816290316e-06
Position 712: 7.176372093462735e-06
Position 475: 7.001755445104348e-06
Position 2996: 6.710997646217576e-06
Position 6278: 6.3415872326008266e-06
Position 7382: 6.2110292328997595e-06
Position 525: 5.174928720616359e-06
Position 2025: 5.116544340725829e-06
Position 1966: 5.008104325382226e-06
Position 99: 4.8462066130502295e-06
Position 1460: 4.391744150379943e-06
Position 1347: 4.294948491763275e-06
Position 1166: 4.163606002599782e-06
Position 1284: 3.838624845878276e-06
Position 465: 3.4529947116680424e-06
Position 7388: 3.163582666355708e-06
Position 823: 3.1157187519135128e-06
Position 240: 2.9883022657345803e-06
Position 7328: 2.3314223066026847e-06
Position 9704: 2.0554810574196666e-06
Position 214: 1.6077059680573364e-06
Position 8889: 1.2432618576450944e-06
Position 7405: 1.2072313008400268e-06
Position 8245: 1.135690863174991e-06
Position 3568: 9.745504910174066e-07
Position 6227: 7.210653206941071e-07
Position 1410: 2.4728826128757905e-07
Position 2851: 1.5886752599137947e-07
Position 1314: 1.5833184298726002e-07
Position 7646: 1.578553567311285e-07
Position 2435: 1.3539352042935225e-07
Position 2419: 1.1761282352273781e-07
Position 4368: 1.1006094980383555e-07
Position 1097: 1.0101259764364727e-07
Position 2501: 8.572755486435692e-08
Position 2120: 8.544525162847853e-08
Position 2384: 8.455815626426047e-08
Position 1768: 7.745213203125562e-08
Position 1446: 7.710459157030632e-08
Position 1714: 7.363409892572008e-08
Position 1681: 7.197371657496284e-08
Position 561: 6.20626229557697e-08
Position 2223: 5.8653902070834016e-08
Position 1597: 5.6217065756451407e-08
Position 1753: 5.5277808838995834e-08
Position 2150: 5.3882945774068834e-08
Position 1588: 4.070239122487456e-08
Position 175: 4.06851388134471e-08
Position 1702: 3.989654675592996e-08
Position 1467: 2.9477514473617223e-08
Position 2607: 2.680347735627576e-08
Position 2600: 2.3926105568519805e-08
Position 2593: 2.383314256037597e-08
Position 1417: 1.2173165054885588e-08
Position 569: 1.0477903779828058e-08
Position 7691: 8.662994335711942e-09
Position 1865: 6.501821361423975e-09
Position 588: 5.9252819200667596e-09
Position 2586: 4.213719587268619e-09
Position 527: 4.121500919398737e-09
Position 1600: 3.894560864757454e-09
Position 478: 2.9659821679301725e-09
Position 7728: 2.6604322478077377e-09
Position 802: 1.4406554912226555e-09
Position 1678: 1.2876034858519804e-09
Position 1676: 1.2395765026812535e-09
Position 556: 1.0557211804821514e-09
Position 158: 9.188667531597122e-10
Position 188: 8.889220393698391e-10
Position 140: 8.254854267762967e-10
Position 204: 6.366742080130959e-10
Position 616: 4.3715690491492373e-10
Position 96: 3.859984338970809e-10
Position 200: 3.430108764659696e-10
Position 558: 2.6101364253865276e-10
Position 76: 2.2877129385308356e-10
Position 607: 2.0688261157357947e-10
Position 626: 1.3922100613532588e-10
Position 185: 4.98719166165652e-11
Position 129: 3.6058038654463705e-11
Position 120: 2.9430278697045445e-11
Position 196: 5.786980294841097e-12
Position 106: 2.563150740367565e-12
Position 104: 1.9678145808903153e-12
Position 661: 1.4132831871155913e-16
