Gene = Rita1
Position 1105: 1.1424996952193954e-06
Position 443: 1.1393883965887083e-06
Position 1644: 1.1119910780980152e-06
Position 2151: 9.73419197900181e-07
Position 386: 9.289718914666652e-07
Position 453: 7.857379271204135e-07
Position 410: 2.908414781726049e-07
Position 451: 4.896081629060796e-08
Position 377: 3.4565780192725297e-08
Position 2489: 7.661984852788353e-09
Position 518: 4.677321571384462e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 859: 0.5633930415381758
Position 2445: 0.456214392120318
Position 1083: 0.2067888224424294
Position 3333: 0.1777680922407467
Position 2626: 0.1609919957437583
Position 514: 0.1057206891621852
Position 2935: 0.07821375014484043
Position 549: 0.0748645903087186
Position 530: 0.06355701232350999
Position 1060: 0.0429240011884576
Position 3038: 0.04263876658712752
Position 3344: 0.026259988586576063
Position 1293: 0.024511555551742913
Position 1031: 0.021896219155814856
Position 3066: 0.02071308222881191
Position 518: 0.0168375844935006
Position 963: 0.016733222584932605
Position 1568: 0.014309925060738964
Position 1166: 0.013549220418424405
Position 1456: 0.012923357058825548
Position 1779: 0.011278088466072863
Position 1036: 0.011179845807137757
Position 1413: 0.010947311862854962
Position 3150: 0.010900348857660634
Position 3206: 0.010221507861403018
Position 2897: 0.009502461216161495
Position 1100: 0.009471484984581339
Position 3406: 0.009173409843128488
Position 2745: 0.007972128291951971
Position 2755: 0.007821054826227074
Position 1803: 0.006812964361694299
Position 2779: 0.006799058997094395
Position 410: 0.006672806725513648
Position 767: 0.006560215275056572
Position 3197: 0.005912234182366003
Position 1699: 0.00583314353779122
Position 3098: 0.004814648836521927
Position 556: 0.004803350996842684
Position 3003: 0.0041023924610792475
Position 2448: 0.0037559484690344097
Position 938: 0.003603179251334629
Position 184: 0.003501223699097058
Position 3104: 0.0033776673159181822
Position 986: 0.0025941213266717656
Position 2821: 0.002546465098820891
Position 1114: 0.0023380941102064093
Position 980: 0.0022544032438826136
Position 441: 0.0021103469899533584
Position 1296: 0.001917346933786946
Position 302: 0.0019156604354307477
Position 1241: 0.001895176110589578
Position 3181: 0.001892914572741631
Position 1341: 0.0018587980195667523
Position 935: 0.0018345728170588236
Position 1924: 0.0018301931706562287
Position 3048: 0.0018166681656505764
Position 2608: 0.0018116267113973314
Position 1105: 0.0016917599043142501
Position 2966: 0.0016784209596320692
Position 3299: 0.0016669116714968786
Position 808: 0.0016610135867727444
Position 914: 0.0015278805948317653
Position 971: 0.0013986666483058238
Position 2332: 0.001336885479013107
Position 2956: 0.0011827067877879763
Position 2949: 0.00114054645910005
Position 2001: 0.001123888424600383
Position 3154: 0.001109000524896074
Position 2530: 0.0010766129359187134
Position 2677: 0.0009631512372731026
Position 568: 0.0008846129938265614
Position 263: 0.0008783952285511505
Position 1125: 0.0008702819450036444
Position 1859: 0.0008491001672921318
Position 1502: 0.0008255714625451964
Position 1102: 0.0007702728290090882
Position 137: 0.0007394793698995617
Position 2899: 0.0007053297187790912
Position 114: 0.0006485799097246228
Position 1313: 0.0006056116724059651
Position 1390: 0.0005716085266836449
Position 830: 0.0005483403178652924
Position 1040: 0.0004912553482477129
Position 863: 0.00046704750777333364
Position 1140: 0.0004535163649435327
Position 2783: 0.0004348791054398538
Position 2808: 0.0004283417387346545
Position 3389: 0.00040375589228260615
Position 1928: 0.00040082994909845457
Position 1344: 0.00037776889426085087
Position 3367: 0.00037504977556770307
Position 1881: 0.00035516388596308634
Position 1172: 0.0003339895028376077
Position 2208: 0.00032862315928737095
Position 130: 0.0003082290261597026
Position 2227: 0.0002847326160889121
Position 2451: 0.00027209610441654203
Position 1419: 0.00025615995240671615
Position 373: 0.00023805573080712763
Position 2072: 0.000238054319415455
Position 3017: 0.0002341055618634343
Position 1511: 0.00023330633107004694
Position 2503: 0.00022559715708250034
Position 653: 0.00020214050501478754
Position 2201: 0.00017445185396571618
Position 2183: 0.00017389260746469046
Position 2864: 0.00015212818054045286
Position 885: 0.0001407574776097053
Position 3377: 0.00013431746703262797
Position 3318: 0.0001144237543562049
Position 1017: 0.00011418481803477612
Position 1603: 0.0001131775424635639
Position 1466: 0.00011056660211655358
Position 1193: 0.00011035693994594269
Position 2398: 0.00010852958375102987
Position 2511: 0.00010848510692708118
Position 3261: 0.00010741097013478875
Position 993: 0.00010740895639196466
Position 429: 9.880996370472456e-05
Position 1142: 8.955441185632856e-05
Position 2584: 8.51784154545349e-05
Position 2563: 8.504112335908647e-05
Position 2534: 8.285566325930289e-05
Position 2403: 8.268372859546801e-05
Position 2761: 7.51880071043191e-05
Position 2574: 6.772307145110465e-05
Position 2338: 6.556731945605176e-05
Position 2268: 6.335537630028888e-05
Position 585: 6.0906506351141994e-05
Position 643: 5.901263011428947e-05
Position 1904: 5.446400558813983e-05
Position 116: 4.8173628269213544e-05
Position 877: 4.484830468474408e-05
Position 588: 4.324791641975157e-05
Position 633: 4.3009358691983235e-05
Position 871: 3.481287908420866e-05
Position 276: 3.0620793229333694e-05
Position 232: 3.0097728165400047e-05
Position 226: 2.550652202295188e-05
Position 771: 2.182053714468425e-05
Position 949: 1.5574177815714312e-05
Position 1144: 1.2661735133573821e-05
Position 110: 1.2394709115338167e-05
Position 315: 1.1992589917907468e-05
Position 92: 1.1911931938992897e-05
Position 140: 9.704809711010873e-06
Position 193: 9.610678820475875e-06
Position 1365: 8.054292785842787e-06
Position 319: 3.1806354268465926e-06
Position 582: 2.6076331665093214e-06
Position 152: 2.564195168402859e-06
Position 146: 2.0380342202065793e-06
Position 609: 1.9384796535327485e-06
Position 160: 1.8386630274504785e-06
Position 695: 1.7213678646227435e-06
Position 735: 1.5951580542304045e-06
Position 732: 1.286900024908692e-06
Position 777: 1.004407646694047e-06
Position 1353: 3.3740496094290684e-07
Position 1519: 3.3147650801960223e-07
Position 1491: 3.276624073184038e-07
Position 753: 3.1957116670225965e-07
Position 1350: 2.502102760556876e-07
Position 1309: 2.4979767024856546e-07
Position 714: 2.4800841672714203e-07
Position 335: 2.037092539477259e-07
Position 1321: 1.477974056491861e-07
Position 338: 1.2420622788398642e-07
Position 647: 1.1170180845122224e-07
Position 594: 1.0593619309810239e-07
Position 1197: 1.0258278821726003e-07
Position 1046: 1.0203646755558733e-07
Position 998: 5.596141152731563e-08
Position 699: 3.4064529440561824e-10
Position 346: 1.0991480306358262e-10
