Gene = 4930444P10Rik
Position 12389: 0.011707849557501702
Position 12454: 0.01142155101218447
Position 12240: 0.011286295961429315
Position 1384: 0.011275841050104922
Position 12360: 0.011215609081015302
Position 4771: 0.01119277988177899
Position 14444: 0.011066873892813283
Position 3759: 0.010949398894227823
Position 7275: 0.010540351085159905
Position 13910: 0.010022071163694985
Position 7827: 0.009908886824726256
Position 13073: 0.009755244274823934
Position 10826: 0.009478253004903712
Position 14360: 0.009358840570978317
Position 26268: 0.008926937740920949
Position 16389: 0.008547512220912297
Position 4561: 0.007003740186482365
Position 27077: 0.006359997437526259
Position 7785: 0.005906029642966428
Position 1729: 0.0058704285994003414
Position 16404: 0.005722353486416289
Position 4299: 0.005437143354656935
Position 14383: 0.0052282325244558435
Position 12421: 0.005109738453036928
Position 4321: 0.004722797379777767
Position 11792: 0.004715892936662895
Position 26005: 0.004712058816485776
Position 26045: 0.004686495153178923
Position 17790: 0.0040575826117864155
Position 25044: 0.003643850710209981
Position 17680: 0.0030024417273321773
Position 13155: 0.002774727280682559
Position 4746: 0.0027375499421491162
Position 1522: 0.002732584008217581
Position 15336: 0.0027153519289325155
Position 2902: 0.0027095507975209237
Position 25237: 0.002604043102859321
Position 16524: 0.0025527360018635934
Position 27063: 0.002396045350370254
Position 11005: 0.002272198972328081
Position 26408: 0.002237804550139121
Position 16553: 0.0021459492429710698
Position 15166: 0.002120875644555154
Position 1679: 0.0020010778945317403
Position 427: 0.0019216738871812393
Position 25495: 0.0017782494077187504
Position 16803: 0.001699625484391287
Position 4662: 0.0016868825826574134
Position 13044: 0.0016249710210651685
Position 519: 0.0016120695672315094
Position 24821: 0.0015275361336224988
Position 7714: 0.0014999833910835647
Position 11080: 0.0014997249843155963
Position 5035: 0.0014147090633008402
Position 14169: 0.0013687398352849529
Position 3818: 0.0013680513057855918
Position 841: 0.0013167566710864333
Position 7934: 0.0012996301245556284
Position 13319: 0.0012986434378297333
Position 11837: 0.0012155988448399801
Position 17575: 0.001052863316236045
Position 3982: 0.0010222016629994216
Position 16232: 0.0009973616197090365
Position 16891: 0.0009933430522510757
Position 460: 0.0009693601036152709
Position 4785: 0.0009632693796897332
Position 13162: 0.0009588525593098926
Position 5104: 0.0009135602109532333
Position 15484: 0.0008623746306339218
Position 4724: 0.000849677017602213
Position 15918: 0.0008205633610349381
Position 5452: 0.000813833507283238
Position 14996: 0.0007621485573512653
Position 4204: 0.0007188331108394976
Position 25126: 0.0006650967803481318
Position 12042: 0.0006544310786752155
Position 10774: 0.0006325143313392437
Position 13135: 0.0006242295389547575
Position 713: 0.0006089857850647202
Position 24840: 0.0006079997500415767
Position 11907: 0.0005988735919063784
Position 1351: 0.0005971344732062549
Position 13809: 0.0005885472750900077
Position 17553: 0.0005829706364858942
Position 2500: 0.000571393848933992
Position 1422: 0.0005712248633346557
Position 14275: 0.0005514527729598532
Position 3940: 0.0005477595242609728
Position 11018: 0.0005237507943709196
Position 1241: 0.00047187357275630044
Position 449: 0.0004636351755824126
Position 1357: 0.0004573084208496936
Position 472: 0.0004432598249608399
Position 15976: 0.0004073649881718678
Position 875: 0.0003419349490770957
Position 1413: 0.0003103978819463429
Position 1397: 0.00027321733258879637
Position 11657: 0.0002467487830844376
Position 11733: 0.0002270896764383547
Position 608: 0.00022554913672214626
Position 5185: 0.0002152926510073354
Position 17273: 0.0002136716281659538
Position 1777: 0.0001836563944114689
Position 10829: 0.00017463164564292534
Position 810: 0.00016769520348590343
Position 2474: 0.0001644327556507267
Position 2341: 0.00014466206585857341
Position 3781: 0.00012946751534701032
Position 3634: 0.0001278966466618911
Position 642: 0.00010298417166031337
Position 2266: 9.62128316600961e-05
Position 14946: 9.054349563998769e-05
Position 1158: 8.91331104950102e-05
Position 4102: 7.567330696075366e-05
Position 654: 7.024214762764298e-05
Position 16932: 6.0949172154053513e-05
Position 1116: 3.381802453861118e-05
Position 1835: 3.3368289161864995e-05
Position 17229: 3.330068861954608e-05
Position 1657: 3.133574786418247e-05
Position 2637: 3.0149029243131824e-05
Position 340: 2.789313583779824e-05
Position 2929: 2.564336691070351e-05
Position 2238: 2.0196597901524417e-05
Position 16350: 2.006944375735172e-05
Position 283: 1.97550632419792e-05
Position 2967: 1.9245155873626665e-05
Position 3028: 1.8913203239630414e-05
Position 586: 1.6876060107583786e-05
Position 2315: 1.6634227225044092e-05
Position 429: 1.5543871692699088e-05
Position 1534: 1.5290121788661175e-05
Position 15046: 1.522175020653614e-05
Position 2833: 1.5102692896682664e-05
Position 1578: 1.3562566630690803e-05
Position 2663: 1.2078806368624136e-05
Position 1698: 1.0869859589790524e-05
Position 2531: 1.0578463916745691e-05
Position 526: 8.635795312045107e-06
Position 11021: 8.47498393056045e-06
Position 667: 7.70732607459287e-06
Position 15112: 7.270737640109444e-06
Position 12578: 6.860727072213031e-06
Position 489: 6.679611018845939e-06
Position 15129: 6.311476941771584e-06
Position 581: 6.104009849248908e-06
Position 1486: 5.6177891308709675e-06
Position 11553: 5.229936829530265e-06
Position 1751: 4.606692421090668e-06
Position 1470: 4.497964720647671e-06
Position 938: 3.829330904754706e-06
Position 2753: 3.798788588491321e-06
Position 12760: 3.7518400947925088e-06
Position 12575: 3.5027774704277914e-06
Position 12870: 3.449273868734814e-06
Position 14950: 3.2924914666268514e-06
Position 1110: 3.283093038881441e-06
Position 4791: 3.2708480405058357e-06
Position 665: 2.589576154757924e-06
Position 14012: 2.581899402759695e-06
Position 971: 2.0846285244325937e-06
Position 722: 1.9924281092726743e-06
Position 2318: 1.4500434569214484e-06
Position 4223: 1.4306858278405723e-06
Position 2383: 1.4005387607951373e-06
Position 1005: 1.1204085193539806e-06
Position 11301: 1.0919728092762355e-06
Position 11264: 8.196116332330893e-07
Position 11304: 6.196879767745256e-07
Position 910: 5.937420056267492e-07
Position 2329: 4.921890887992551e-07
Position 1202: 4.493400409622333e-07
Position 405: 4.174024912510434e-07
Position 900: 4.015660152051196e-07
Position 12639: 3.2636201750969697e-07
Position 886: 3.250018046276996e-07
Position 319: 3.053559982031545e-07
Position 817: 2.4800416824551205e-07
Position 610: 2.24351769572878e-07
Position 210: 2.2372584044312452e-07
Position 408: 2.23315639875383e-07
Position 216: 1.9640183222263468e-07
Position 1666: 4.080722294464464e-08
Position 1010: 3.1503406231532444e-08
Position 662: 2.248517544687676e-08
Position 193: 2.0664872047447244e-08
Position 223: 2.0119555743805186e-08
Position 322: 1.6564021056979412e-08
Position 619: 1.5283348038360928e-08
Position 534: 1.2578818418442587e-08
Position 221: 1.0684132265737128e-08
Position 377: 7.535966951831129e-09
Position 388: 4.6535878964001604e-09
Position 200: 1.8562960388716835e-09
Position 81: 1.5230664282643693e-09
Position 384: 1.2387635897308944e-09
Position 1605: 4.659871260132693e-10
Position 2179: 4.1570611842620553e-10
Position 2194: 3.9865730962971307e-10
Position 124: 3.42705120553091e-10
Position 392: 2.568606072427436e-10
Position 92: 1.936717831986405e-10
Position 139: 1.867905324554972e-10
Position 141: 6.211038677844176e-11
Position 356: 5.767029007212663e-11
Position 150: 4.9494914852418004e-11
Position 365: 3.792006849932455e-11
Position 596: 9.74918725807092e-12
Position 159: 7.911386123668917e-12
Position 156: 5.846246587264673e-14
