Gene = Ccl26
Position 1187: 0.00029892507584655605
Position 797: 0.00025790152791555534
Position 792: 0.00023380556214411903
Position 1571: 0.00020769028498970424
Position 1422: 0.000203621488552344
Position 1192: 0.00019670340337882893
Position 2301: 0.00018631690388030698
Position 2947: 0.0001812064876860112
Position 1491: 0.00017824274336308342
Position 167: 0.00016473239627210127
Position 772: 0.00016396466965716778
Position 1346: 0.00015798242842688672
Position 1470: 0.00012015421404442044
Position 1257: 0.00010945680262015007
Position 2513: 9.17107162841533e-05
Position 2460: 8.794192444545004e-05
Position 665: 8.59987598406416e-05
Position 2230: 8.531243768355785e-05
Position 2566: 8.260369019239962e-05
Position 2950: 7.962690187852286e-05
Position 2354: 7.961705508500887e-05
Position 2407: 7.939099331241738e-05
Position 2136: 7.704211163220054e-05
Position 287: 7.595211043042608e-05
Position 1857: 7.558450611314332e-05
Position 1082: 7.336662968635345e-05
Position 2435: 6.454999008780664e-05
Position 936: 6.337991538026138e-05
Position 641: 6.246599862099924e-05
Position 2190: 5.736864848566428e-05
Position 2276: 5.601515626285634e-05
Position 427: 5.1052175090635673e-05
Position 1143: 4.9166462070012545e-05
Position 1140: 4.783859533962034e-05
Position 1961: 4.750682861361788e-05
Position 1066: 3.5913700169030515e-05
Position 749: 2.9834320230967197e-05
Position 361: 2.958159842015733e-05
Position 845: 2.767367916931089e-05
Position 164: 2.6629395661547086e-05
Position 514: 2.2831671046827987e-05
Position 723: 1.9648566662065154e-05
Position 963: 1.7742831326556538e-05
Position 105: 1.0562137769493382e-05
Position 292: 8.00705499809666e-06
Position 237: 6.851939365207318e-06
Position 260: 6.2651244352074055e-06
Position 1105: 5.777467073838629e-06
Position 2867: 1.9421738387506825e-06
Position 249: 1.8723317189731124e-06
Position 123: 1.4894481779034875e-06
Position 251: 1.0377395626227168e-06
Position 1476: 6.252089209739041e-07
Position 867: 4.46371658532429e-07
Position 1114: 2.972691367194023e-07
Position 870: 2.938269019665683e-07
Position 854: 2.9040061817701016e-07
Position 683: 9.640841636145753e-08
Position 896: 4.7784430115664266e-08
Position 819: 4.49777306248205e-08
Position 277: 4.141912553200593e-08
Position 557: 2.2077730286247205e-08
Position 552: 2.0670577403209115e-08
Position 318: 1.3666868979304921e-08
Position 436: 1.3212386940836104e-08
Position 377: 1.2223374940706286e-08
Position 314: 2.833746274994687e-09
Position 517: 3.015372316801806e-11
Position 456: 6.67133355131543e-13
Position 379: 1.4424384860069495e-13
