Gene = Kcne4
Position 25: 1.1156020785912686e-05
Position 508: 8.612320206613545e-06
Position 588: 8.53581252626103e-06
Position 1630: 8.497383600870427e-06
Position 482: 8.215835645577847e-06
Position 304: 7.370873531214016e-06
Position 348: 7.341965246295275e-06
Position 199: 4.434229905954641e-06
Position 286: 4.189899025580904e-06
Position 506: 4.181650481684334e-06
Position 689: 4.124079266728532e-06
Position 1564: 4.116918785434135e-06
Position 388: 3.348169113816601e-06
Position 862: 2.2810561180366273e-06
Position 738: 1.8181047570503068e-06
Position 259: 1.7193265521445946e-06
Position 1933: 1.619365664597909e-06
Position 2478: 4.628314585466917e-07
Position 339: 3.1880014968750317e-07
Position 1262: 4.217705629937161e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1295: 0.931723006464775
Position 852: 0.9187316992206325
Position 2607: 0.36842162441889253
Position 1721: 0.263969196963674
Position 2974: 0.13896175655667387
Position 1795: 0.0833244517270952
Position 2500: 0.0806652631785807
Position 1684: 0.07474572728877586
Position 1779: 0.05838231816196087
Position 2022: 0.05683375913589829
Position 1704: 0.05370906382402068
Position 2241: 0.03845690629934188
Position 2452: 0.035359564585390295
Position 2045: 0.033152890771752375
Position 2112: 0.030517206558724103
Position 2014: 0.023316508164347063
Position 1951: 0.023131437915942576
Position 1845: 0.017148541604531022
Position 1870: 0.01623277007617502
Position 820: 0.014000294330637307
Position 2746: 0.01385000676516604
Position 1301: 0.01184842176864452
Position 2000: 0.010422698427056818
Position 2647: 0.007147651451785385
Position 1648: 0.006398568918781836
Position 2908: 0.006086475986685916
Position 1101: 0.005968833805297981
Position 1851: 0.005680700922272918
Position 2178: 0.005645199077951887
Position 1196: 0.0054416116378357944
Position 1498: 0.005384512572917806
Position 754: 0.005067522134857635
Position 3083: 0.004950045621909402
Position 330: 0.004710470819571374
Position 1918: 0.004273317979510832
Position 1298: 0.0038312284539442627
Position 1061: 0.0036486479431674526
Position 2165: 0.0034767890955789997
Position 1738: 0.0034003638733856394
Position 2556: 0.0032455540133677495
Position 1743: 0.0023956292944995144
Position 2730: 0.0022401042240872853
Position 2183: 0.0022258774232415393
Position 2049: 0.0021830203140886335
Position 2749: 0.0021257399109010145
Position 1070: 0.0016279937465573057
Position 1877: 0.0014035576202421627
Position 2527: 0.0012773578198748757
Position 2400: 0.0012255760317446387
Position 2980: 0.0010525360788769438
Position 1063: 0.0009545691045237671
Position 2266: 0.0009366110015726276
Position 1585: 0.0009031805655352689
Position 1847: 0.0008744241770021773
Position 2919: 0.0008500239492801973
Position 2338: 0.0008423864883150768
Position 2154: 0.0008338078864001254
Position 3000: 0.0008196969807309922
Position 1591: 0.0008068112133745632
Position 3176: 0.0007617365639363936
Position 506: 0.0006516495117513435
Position 1076: 0.0006029854150147269
Position 1526: 0.0005800227452836016
Position 394: 0.0005777298727919774
Position 1242: 0.0005762604111899902
Position 1898: 0.0005651986191507951
Position 1073: 0.0005608514942824905
Position 2848: 0.0005532386315076352
Position 2945: 0.0005074080792904187
Position 1781: 0.0004531075140217093
Position 1159: 0.00040621473283667086
Position 1881: 0.00038658406065097923
Position 3013: 0.00036274047436020375
Position 2360: 0.00034378286815470253
Position 672: 0.0003426198669820748
Position 2778: 0.0003297947922051629
Position 419: 0.00031573123174707447
Position 1249: 0.00027521057512859087
Position 2065: 0.00023699505316353633
Position 2138: 0.00023300624047647918
Position 2727: 0.00022231549072599765
Position 2255: 0.00021105173789493767
Position 2422: 0.0001838110156284177
Position 348: 0.0001512050618873797
Position 1322: 0.00014996834453996825
Position 827: 0.00014811947196485665
Position 1354: 0.00014642804093789434
Position 1351: 0.00013937235708311052
Position 354: 0.0001273473752155578
Position 1925: 0.00012658426061757305
Position 1532: 0.00011866612486052661
Position 1750: 0.00011267345812626912
Position 2943: 0.00011157664729906364
Position 2511: 7.524754639818257e-05
Position 2315: 6.629946472161961e-05
Position 1510: 6.308214582144164e-05
Position 134: 5.9566130544195136e-05
Position 1504: 5.4743048023929594e-05
Position 1812: 5.466665797133246e-05
Position 1549: 4.58777500075887e-05
Position 1530: 4.244446080237853e-05
Position 1164: 3.556182922843818e-05
Position 1601: 3.448232156847738e-05
Position 784: 3.293430964099491e-05
Position 1106: 2.5956411349198234e-05
Position 893: 2.350045798667758e-05
Position 1133: 2.315355056558385e-05
Position 1593: 2.3076891600680314e-05
Position 1325: 2.1635226615208917e-05
Position 1543: 1.8800802516199795e-05
Position 916: 1.7932405181104523e-05
Position 720: 1.6162905684393176e-05
Position 464: 1.5872244537335876e-05
Position 868: 1.5197174632149128e-05
Position 375: 1.4545557262335164e-05
Position 904: 1.4189394801866201e-05
Position 1537: 1.3740891259600766e-05
Position 1316: 1.3498492504378726e-05
Position 924: 1.2304743060238381e-05
Position 1199: 1.1554322911174469e-05
Position 1958: 1.126377053498896e-05
Position 469: 1.0228308497383214e-05
Position 964: 9.74558381366812e-06
Position 1081: 9.109196111827765e-06
Position 958: 8.910242512961211e-06
Position 1334: 8.902005450533902e-06
Position 1262: 7.662763476724552e-06
Position 1201: 7.313838584110135e-06
Position 1111: 6.4726928859222006e-06
Position 1169: 5.75662369273985e-06
Position 1557: 5.321267909094552e-06
Position 1981: 5.092899476622489e-06
Position 142: 4.819814251486146e-06
Position 1437: 3.933570540617395e-06
Position 1109: 3.518343941555169e-06
Position 967: 3.2955040957995027e-06
Position 400: 2.872738852407577e-06
Position 886: 2.401881814760109e-06
Position 154: 2.2697025504870543e-06
Position 1401: 2.007001845436782e-06
Position 1382: 1.5187416029079273e-06
Position 931: 1.459310868018877e-06
Position 139: 1.3585384566322681e-06
Position 2027: 1.2974575535228018e-06
Position 205: 1.1071117079653844e-06
Position 190: 1.0000252726424486e-06
Position 1124: 8.829127577464028e-07
Position 1359: 7.315361278106609e-07
Position 934: 7.274489054223594e-07
Position 1255: 5.34602564990766e-07
Position 1887: 5.00084617986419e-07
Position 161: 4.683318354851314e-07
Position 705: 3.8772357580482623e-07
Position 1444: 3.788236953604894e-07
Position 1391: 3.475073550547028e-07
Position 471: 3.1985528328642953e-07
Position 482: 2.646947825834972e-07
Position 171: 2.5133749286220324e-07
Position 304: 9.688494600025062e-08
Position 178: 9.046652384605964e-08
Position 163: 8.470395247198575e-08
Position 156: 8.046186299969821e-08
Position 681: 7.647835351672327e-08
Position 176: 5.68482304267085e-08
Position 232: 2.0774313450015127e-08
Position 207: 1.9803828651761986e-08
Position 173: 1.772959376233218e-09
Position 298: 1.6733256483804551e-09
Position 1408: 1.4883368027541978e-09
Position 944: 4.4502905040410143e-10
Position 268: 1.3178511457651406e-12
Position 243: 6.494109078200781e-13
Position 286: 2.529646260234854e-13
Position 247: 5.1326229543183945e-14
Position 277: 2.7591077993444478e-14
Position 300: 3.0445214587517615e-15
