Gene = Cck
Position 3234: 0.00659399018160452
Position 206: 0.006410285618805355
Position 1233: 0.005889631883641727
Position 889: 0.005444115301638685
Position 5428: 0.0037562254914866857
Position 2226: 0.0035417947090629833
Position 1401: 0.0033613620628990546
Position 5219: 0.003281018028091662
Position 682: 0.0032084089294203855
Position 1542: 0.0031635634822384357
Position 3514: 0.003088782142140224
Position 3389: 0.003070167517105019
Position 1444: 0.002993935217090345
Position 1206: 0.002713776308803306
Position 3586: 0.002562387334070049
Position 3277: 0.002385715929995475
Position 953: 0.002240386545629997
Position 5598: 0.0021813822308798447
Position 920: 0.002145780278851079
Position 171: 0.0020689487199165393
Position 1060: 0.001996335964504767
Position 1754: 0.0018371743988489144
Position 3459: 0.0017257980946257386
Position 5521: 0.0017229911132237556
Position 3326: 0.0017181926663487066
Position 3724: 0.0016073160927617847
Position 1262: 0.001590031227427661
Position 3415: 0.001562734272139823
Position 2861: 0.0015062735905801434
Position 3315: 0.0014655006095192324
Position 5754: 0.0014032994782936876
Position 2453: 0.0012684056876023232
Position 1576: 0.0011812810069532248
Position 1827: 0.0011644432027425081
Position 296: 0.0010823175424943877
Position 3973: 0.0010531214231092492
Position 547: 0.0010181571902577232
Position 1073: 0.0009096658368001173
Position 2078: 0.0008979505161300666
Position 1730: 0.0008704582451223562
Position 5530: 0.0008661037363357009
Position 1451: 0.0008517684301361195
Position 2250: 0.0008301860867611659
Position 3936: 0.000814597188559664
Position 2229: 0.0007669203154271905
Position 3192: 0.0007537412006768154
Position 1458: 0.0005989726325024235
Position 2208: 0.0005948410076794207
Position 1288: 0.0005841866262474823
Position 1512: 0.000580875132647508
Position 1592: 0.0005417724924626999
Position 3653: 0.0005044134255868651
Position 2137: 0.0004971586340858728
Position 1245: 0.00048478417669553547
Position 649: 0.00047772827072439854
Position 1959: 0.0004553945455880209
Position 2664: 0.00042640287645560757
Position 1044: 0.00042451692881340005
Position 857: 0.00041699471626731197
Position 1547: 0.00041298183000385285
Position 2041: 0.0004024812709743621
Position 1581: 0.0003945552034439128
Position 859: 0.00039389247107891054
Position 3641: 0.00037268081775273637
Position 4281: 0.0003645236320403818
Position 1292: 0.0003392487543885851
Position 5731: 0.00033269827587928326
Position 4474: 0.0003124381608736065
Position 2205: 0.0003004977606926969
Position 1005: 0.00029901239849390034
Position 2965: 0.0002964248390907885
Position 3851: 0.0002751407708090335
Position 2477: 0.0002497584805912523
Position 4684: 0.0002295411575265961
Position 2098: 0.00021068719070226546
Position 5815: 0.00020535584531711072
Position 426: 0.0001823244913368109
Position 3056: 0.00017892982259458843
Position 5825: 0.00015033881231659384
Position 2683: 0.00013147937878989246
Position 1169: 0.00012007636546330616
Position 1016: 0.00011407844507464759
Position 925: 9.525822713710456e-05
Position 627: 9.094548730891686e-05
Position 1111: 9.032689071387968e-05
Position 1697: 8.946649639902728e-05
Position 5850: 8.328959225765775e-05
Position 685: 8.298546091483936e-05
Position 4605: 7.606360134622515e-05
Position 210: 7.447724375301163e-05
Position 461: 6.990710065704912e-05
Position 4969: 6.594433652746634e-05
Position 567: 6.517741692092642e-05
Position 5626: 5.941070071973622e-05
Position 4126: 5.714462799104134e-05
Position 5779: 5.363720444411928e-05
Position 5550: 4.7783760390872805e-05
Position 5803: 4.574306077401684e-05
Position 1350: 4.205343192839989e-05
Position 894: 4.044564998551104e-05
Position 4019: 3.9246953209907785e-05
Position 3823: 3.813548060333027e-05
Position 476: 3.810933831732236e-05
Position 1079: 3.7055007420973555e-05
Position 5050: 3.639886892131731e-05
Position 3855: 3.5499542644575765e-05
Position 2813: 3.498395791349298e-05
Position 1473: 3.2537878191150276e-05
Position 570: 3.170843434986515e-05
Position 2046: 3.1233189446466514e-05
Position 4681: 3.090321220437669e-05
Position 523: 2.9828986580391235e-05
Position 1448: 2.967775808541154e-05
Position 872: 2.7785740195482245e-05
Position 4410: 2.749479045718443e-05
Position 3014: 2.404141582298184e-05
Position 2362: 2.3373488581322255e-05
Position 1470: 2.136343669612713e-05
Position 1040: 2.1001444038595936e-05
Position 587: 1.84780183379935e-05
Position 1781: 1.8229249610291476e-05
Position 1832: 1.7950198504964374e-05
Position 2714: 1.776970906775477e-05
Position 960: 1.762026192755222e-05
Position 1758: 1.652847977450896e-05
Position 1329: 1.5801946461367304e-05
Position 1883: 1.5174662921880482e-05
Position 1899: 1.44245632035888e-05
Position 3155: 1.1339929396757502e-05
Position 1367: 1.1094450464881995e-05
Position 2950: 1.058395361378313e-05
Position 2758: 9.724556215968744e-06
Position 864: 9.419395755314823e-06
Position 2773: 9.17887763038801e-06
Position 1275: 9.090557559959957e-06
Position 898: 7.454623343018459e-06
Position 2439: 7.258510305905532e-06
Position 1322: 7.2547101968202696e-06
Position 1171: 7.032588387139553e-06
Position 511: 6.734237330691932e-06
Position 1519: 6.4791632421176775e-06
Position 1678: 5.451594934259691e-06
Position 900: 5.038786887425256e-06
Position 978: 4.906289276866124e-06
Position 1277: 4.865625268415739e-06
Position 489: 4.455111323208405e-06
Position 484: 4.133291757636429e-06
Position 1525: 4.0508496673388006e-06
Position 1522: 3.830148430627323e-06
Position 300: 3.129554440205128e-06
Position 1377: 2.368253280234064e-06
Position 321: 2.213356238789876e-06
Position 492: 2.1087572221834695e-06
Position 1557: 1.92930574968406e-06
Position 1364: 1.9049027710306956e-06
Position 2105: 1.4702615856415387e-06
Position 2133: 1.417948983695479e-06
Position 1125: 1.3384399398290857e-06
Position 1120: 1.3003368948261452e-06
Position 1529: 1.2732634835173725e-06
Position 214: 1.08282765465608e-06
Position 2093: 7.014982104865764e-07
Position 362: 5.943313863481839e-07
Position 982: 4.0003111557201806e-07
Position 1460: 3.4805135720537303e-07
Position 341: 2.3589166469547597e-07
Position 235: 2.1407352073422666e-07
Position 373: 7.033061568758779e-08
Position 986: 4.065854609625527e-08
Position 229: 4.056790894327073e-08
Position 225: 3.3601152289948536e-08
Position 383: 6.563336865514602e-09
Position 375: 4.679354123708777e-09
Position 272: 2.2254967144512076e-09
Position 270: 1.6306527628583516e-09
Position 311: 1.588404636066353e-11
Position 96: 4.905997270520432e-13
Position 149: 1.4552866697301446e-14
Position 101: 9.60162628624365e-16
Position 73: 7.10481193333441e-16
Position 77: 4.618271764641024e-16
Position 134: 4.195052523937347e-16
Position 127: 9.447837814068415e-17
Position 104: 4.238637804570183e-17
