Gene = Vgf
Position 5298: 0.008172976146913381
Position 216: 0.0074810845054455125
Position 6736: 0.006796545513253192
Position 474: 0.006127646129151162
Position 691: 0.005865552907761834
Position 1798: 0.005661819801026069
Position 2028: 0.005492249566749363
Position 3871: 0.0047115080145695935
Position 3873: 0.0045960846103712365
Position 5604: 0.004551509758297381
Position 191: 0.004053345072776317
Position 2512: 0.0036225635246624616
Position 4650: 0.003565561489294677
Position 5436: 0.003395392189577392
Position 3455: 0.003381562821744488
Position 4722: 0.003183818599481711
Position 6145: 0.003015470346057523
Position 4177: 0.0029809769364286818
Position 409: 0.0029752010575004382
Position 4987: 0.002574212938107195
Position 3623: 0.00256230223569799
Position 1489: 0.002504376097033778
Position 676: 0.0022394274341152767
Position 3243: 0.0021982298438519145
Position 5826: 0.002165159655816166
Position 3096: 0.002054267782697674
Position 1878: 0.0020024499390221043
Position 444: 0.001986209191242037
Position 5550: 0.0017604801320930832
Position 5377: 0.0015707458888392818
Position 6532: 0.0013596251433557098
Position 1827: 0.001350384693858259
Position 4583: 0.0013016936858922848
Position 2630: 0.0012809890648735787
Position 5823: 0.0012230461080758321
Position 2458: 0.0011533007238992716
Position 3488: 0.0011196670573171428
Position 2909: 0.001113657454834106
Position 3706: 0.0010435824864990818
Position 2209: 0.0010253026254990487
Position 2592: 0.0009399053336942122
Position 6755: 0.0008981831854780564
Position 3993: 0.0008789868788825869
Position 2079: 0.0007043928786784221
Position 3082: 0.0006886121637096341
Position 1624: 0.0006565547540840665
Position 393: 0.0006556529832265006
Position 3327: 0.0006154031417667826
Position 1441: 0.0005736755309544359
Position 3782: 0.0005369606667810527
Position 3732: 0.0005196443988370872
Position 4961: 0.0005096176024261917
Position 1850: 0.00039314914983764313
Position 826: 0.0003741888393735377
Position 3105: 0.00036364884878315265
Position 3909: 0.00033877194456096734
Position 2828: 0.00033578564251024115
Position 3176: 0.0002931758863697311
Position 3263: 0.00029223934428979493
Position 5031: 0.0002463831981833319
Position 3102: 0.0002319785570162457
Position 848: 0.0002236754019475009
Position 3903: 0.00022367140322416935
Position 3711: 0.0002112712206492911
Position 4452: 0.0001860410893820068
Position 819: 0.00017278629487589374
Position 6828: 0.00017251538675664438
Position 5403: 0.00016602285780437516
Position 5244: 0.00015536911081820857
Position 2743: 0.0001439251862721435
Position 225: 0.0001319261667686941
Position 4492: 0.00011396138237988191
Position 636: 0.00010533695511148346
Position 4911: 0.00010347408198661017
Position 365: 0.000103032012523162
Position 852: 8.691411000917048e-05
Position 562: 8.068026877754611e-05
Position 856: 7.613176670771714e-05
Position 787: 6.972031501227038e-05
Position 2923: 6.185268132075854e-05
Position 3359: 6.016114716333472e-05
Position 551: 5.3299587245747865e-05
Position 479: 4.9716954012452996e-05
Position 810: 4.652539463374019e-05
Position 793: 3.5191814401923966e-05
Position 1193: 3.402676506724735e-05
Position 1555: 3.280502533165188e-05
Position 751: 3.256261373459434e-05
Position 1460: 2.744571917492114e-05
Position 537: 2.4849871075090912e-05
Position 1752: 2.424842708626444e-05
Position 830: 1.893206683861328e-05
Position 843: 1.6199273937936762e-05
Position 1629: 1.321595293668083e-05
Position 656: 1.297384940834986e-05
Position 643: 1.2849319063510548e-05
Position 573: 1.1448369858966707e-05
Position 516: 1.0485405313750822e-05
Position 832: 1.0440933746954931e-05
Position 542: 9.630829426332045e-06
Position 834: 8.715187696523585e-06
Position 1891: 8.368736735587523e-06
Position 3122: 5.569519672390812e-06
Position 758: 3.793908985134841e-06
Position 979: 3.4504122245525796e-06
Position 1626: 3.4453957141050473e-06
Position 859: 3.0114743004201176e-06
Position 378: 1.5102708789299818e-06
Position 149: 1.117155094757407e-06
Position 952: 1.1094990546028474e-06
Position 712: 1.0547150087966705e-06
Position 530: 9.912595733658095e-07
Position 1124: 9.644108718155136e-07
Position 627: 8.299931433055708e-07
Position 619: 5.011427860170121e-07
Position 1000: 4.381709977343736e-07
Position 707: 3.9187952686279587e-07
Position 845: 3.5629990369806426e-07
Position 580: 3.4498172123358295e-07
Position 293: 3.052386844976477e-07
Position 485: 2.54941748121438e-07
Position 1407: 1.953230936759354e-07
Position 2358: 1.570755051297491e-07
Position 291: 1.0485794318199582e-07
Position 652: 8.129773064923866e-08
Position 1498: 7.223594348010672e-08
Position 1462: 7.191033225512898e-08
Position 1467: 5.781257052951607e-08
Position 2233: 4.7522381209798844e-08
Position 697: 4.388218540864455e-08
Position 321: 3.362855379983833e-08
Position 134: 3.126687355749466e-08
Position 353: 2.2027103998565585e-08
Position 317: 2.0323375554346817e-08
Position 340: 2.0256340662833833e-08
Position 299: 1.8607535534687934e-08
Position 488: 8.229978249700847e-09
Position 482: 7.968264962442811e-09
Position 1057: 3.2029068345244565e-09
Position 2378: 2.3636832250004074e-09
Position 342: 4.534762900118813e-10
Position 646: 2.394936096315632e-10
Position 2431: 1.0760064649676215e-10
Position 1051: 1.8051500893105368e-11
Position 1004: 1.1045510546975525e-11
Position 766: 5.143416603568722e-12
Position 127: 1.315373492149012e-12
Position 100: 1.0092029030931963e-12
Position 97: 2.9278499573823866e-13
Position 106: 2.0353471031395957e-14
Position 91: 1.0311281551192179e-14
Position 121: 9.714560661340117e-15
Position 75: 6.084396769398247e-15
