Gene = Ufc1
Position 1297: 8.42114474664481e-05
Position 378: 8.362841488837992e-05
Position 1209: 8.222609798762722e-05
Position 5174: 7.792753288461374e-05
Position 3461: 7.613282784444932e-05
Position 5095: 5.6566232503987756e-05
Position 6279: 4.564054714336402e-05
Position 483: 4.368705549710025e-05
Position 1162: 4.316376822996478e-05
Position 418: 4.189847947273784e-05
Position 5862: 3.723659515355423e-05
Position 4970: 3.576957164090453e-05
Position 5815: 3.47219083132011e-05
Position 395: 2.966249123658867e-05
Position 5145: 2.8107249902894047e-05
Position 788: 2.4758434206735202e-05
Position 5823: 2.402873808534067e-05
Position 21: 2.230843869334154e-05
Position 292: 2.199267247437308e-05
Position 1564: 2.1419682091636386e-05
Position 4807: 2.1039232191664363e-05
Position 6341: 1.942789165807704e-05
Position 1175: 1.6512298344158583e-05
Position 591: 1.4360188930704723e-05
Position 467: 1.3636770812263662e-05
Position 491: 1.149320877849095e-05
Position 790: 1.035661648087832e-05
Position 1771: 1.0002109124261892e-05
Position 221: 8.520133742651985e-06
Position 640: 6.266087221350965e-06
Position 429: 5.999814189849463e-06
Position 297: 5.04602278429611e-06
Position 1222: 4.958682538430091e-06
Position 406: 3.828875400976109e-06
Position 5571: 3.6619080889660997e-06
Position 261: 3.4046794603875894e-06
Position 716: 3.1679637316737358e-06
Position 924: 3.1095369161219767e-06
Position 5134: 2.9342666403271746e-06
Position 446: 2.794679603839475e-06
Position 5614: 2.7042252015809584e-06
Position 1066: 2.649854338067551e-06
Position 5417: 2.605544345378084e-06
Position 5317: 2.5651563003589386e-06
Position 1299: 2.432673476548306e-06
Position 5059: 2.331723199141285e-06
Position 622: 1.699222050126176e-06
Position 714: 1.5546450564537474e-06
Position 962: 1.4673265474893997e-06
Position 1575: 1.3594657987733683e-06
Position 295: 1.2987867911452113e-06
Position 954: 1.2555237142586431e-06
Position 720: 1.1087072692222624e-06
Position 686: 1.059023499350157e-06
Position 910: 9.63724204630918e-07
Position 930: 7.936408820135836e-07
Position 1031: 4.34482271858522e-07
Position 245: 1.2204522398350444e-08
Position 5974: 7.398441173259917e-09
Position 5949: 4.083416559931556e-09
Position 547: 4.034430381808076e-09
Position 6101: 3.58570585034938e-09
Position 1240: 3.5773297172664224e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5076: 0.9852434897236845
Position 4807: 0.8667845244657245
Position 5429: 0.8228619874111668
Position 5762: 0.7994662678821672
Position 3309: 0.7842674153274399
Position 196: 0.716797358169209
Position 6052: 0.6515070507792226
Position 3603: 0.3284144820123378
Position 2259: 0.17691852747059025
Position 1369: 0.10903952737738906
Position 5958: 0.09807721280072514
Position 4787: 0.08333821596496689
Position 6202: 0.07235790990764285
Position 3846: 0.06632221982654803
Position 5305: 0.06545684600862908
Position 2346: 0.06395776563125233
Position 657: 0.061197582116446714
Position 2052: 0.048159589025356
Position 245: 0.03584523811338602
Position 4691: 0.03137222363884417
Position 2280: 0.028581151246540315
Position 2318: 0.027516888021563008
Position 3273: 0.019749639358895624
Position 3365: 0.019571703924282
Position 267: 0.018689359160847057
Position 6071: 0.015220303700013503
Position 491: 0.014377094860793388
Position 6094: 0.014331342758205282
Position 1652: 0.010686928315916604
Position 6033: 0.010000950651352392
Position 4171: 0.009584109704556596
Position 4125: 0.009406756981457565
Position 5046: 0.008078827447238868
Position 201: 0.007920039036148034
Position 3004: 0.007640709155431403
Position 4765: 0.007501511622689502
Position 1429: 0.007435471319306688
Position 5469: 0.0056617146554445745
Position 5810: 0.0053334719871680316
Position 6097: 0.005107882438307164
Position 3701: 0.004961300760728656
Position 5702: 0.0048137304768602635
Position 4654: 0.0046967777680598155
Position 5381: 0.004489648642878798
Position 3607: 0.0044800614833516005
Position 4220: 0.0035214810108619367
Position 682: 0.0033992164062527424
Position 2195: 0.003263599085167657
Position 3850: 0.0029397150734443577
Position 5994: 0.002780455981405737
Position 303: 0.0027243656359033073
Position 1038: 0.0020028086206057847
Position 4070: 0.0019643245152976604
Position 4771: 0.0018576852199348143
Position 2261: 0.001699154967451223
Position 560: 0.001687349300272723
Position 2072: 0.0014503320247738368
Position 3537: 0.0014282327059837413
Position 5923: 0.001425735214952168
Position 3974: 0.0014124868344632558
Position 3341: 0.0013220902149418822
Position 5965: 0.001263020894755779
Position 2552: 0.001176809820445494
Position 3344: 0.001172316281040637
Position 4747: 0.0011329876402326857
Position 6337: 0.0011018598241608428
Position 5720: 0.0010485422881898506
Position 5634: 0.0010054255181974393
Position 6404: 0.000975620437596988
Position 2350: 0.0009718841640819142
Position 3660: 0.0008617121740229616
Position 1388: 0.0008532745156212846
Position 5580: 0.0008396467620412397
Position 1336: 0.0008138285284414781
Position 6363: 0.0007685980361312833
Position 5704: 0.0006929722102984218
Position 318: 0.0006527102937613344
Position 2977: 0.0006297103370738642
Position 170: 0.0006293770586184915
Position 6308: 0.0005982897595498593
Position 3029: 0.0005636842654661573
Position 5245: 0.0005523773223227587
Position 4965: 0.00051837320920675
Position 5675: 0.0005072378671884522
Position 5007: 0.00048462640464122856
Position 3739: 0.0004353135645172191
Position 1452: 0.0004279997302657437
Position 156: 0.0004105784375450154
Position 3503: 0.000406461017960029
Position 6022: 0.00040131000652879746
Position 5274: 0.0003926768046540326
Position 3218: 0.0003878077819093757
Position 3374: 0.0003768148143176102
Position 2946: 0.00033933509559646484
Position 337: 0.00033394820780666834
Position 1162: 0.00032033979739278494
Position 4668: 0.0003169151198492352
Position 107: 0.0003022299418798704
Position 4954: 0.000298771020687732
Position 5219: 0.00028705464992181544
Position 3051: 0.00028609429084614716
Position 6360: 0.0002837751911187407
Position 1077: 0.0002728457356847876
Position 2493: 0.00027036970826557955
Position 1431: 0.00025981239461092656
Position 5386: 0.0002533367417578165
Position 2324: 0.00023797828862745255
Position 567: 0.0002187135111248841
Position 3663: 0.000215780134092068
Position 4968: 0.00021280199173968258
Position 702: 0.00020680676274756826
Position 1446: 0.00019714789525384407
Position 1998: 0.00019611589677864008
Position 421: 0.0001803421047582269
Position 5024: 0.0001740943993620924
Position 4403: 0.00016805917708027432
Position 6272: 0.00016201447498411938
Position 3397: 0.00016024941117145632
Position 5348: 0.00015325442754744785
Position 583: 0.00014697204588371308
Position 1426: 0.0001465192963558537
Position 279: 0.00014566638446143098
Position 6240: 0.00013452012963250282
Position 2992: 0.00013180539090945845
Position 6077: 0.00011229898587563234
Position 5601: 0.00010310824114728957
Position 2523: 0.00010289950755447029
Position 5351: 0.00010150311849817822
Position 556: 9.84297495257075e-05
Position 3708: 9.481295837861198e-05
Position 6109: 9.367509835918492e-05
Position 3534: 9.149383958112463e-05
Position 5258: 8.221651094891043e-05
Position 5988: 8.026824401104216e-05
Position 2199: 7.378740923142116e-05
Position 6446: 7.281657233849511e-05
Position 6428: 7.247393803243375e-05
Position 2137: 7.145088263859629e-05
Position 634: 6.611650806983854e-05
Position 6214: 6.399065814339242e-05
Position 4447: 6.102588333698531e-05
Position 1782: 5.6524094198966996e-05
Position 424: 5.081298521444234e-05
Position 2215: 4.887271141930312e-05
Position 6126: 3.954682506085029e-05
Position 5592: 3.942483859528099e-05
Position 357: 3.5735267099331926e-05
Position 2205: 3.5381762171877225e-05
Position 1240: 3.3679484749965964e-05
Position 5283: 2.9222869322020652e-05
Position 4418: 2.7358101291321726e-05
Position 6174: 2.4874781415861975e-05
Position 3512: 1.776688446873993e-05
Position 6278: 1.7285175855920715e-05
Position 5122: 1.6671283476790927e-05
Position 619: 1.56836043199621e-05
Position 1658: 1.5085037544275078e-05
Position 5640: 1.433324615065426e-05
Position 3443: 1.3997836650399307e-05
Position 5021: 1.3826293602646918e-05
Position 473: 1.3253376916366828e-05
Position 5252: 1.1930338877215808e-05
Position 1537: 1.1527816730663838e-05
Position 3555: 1.1342203047361725e-05
Position 5285: 1.0442222411220537e-05
Position 5058: 1.0326462574745866e-05
Position 3579: 8.714755707311315e-06
Position 842: 7.3090223110645684e-06
Position 5489: 7.026880985665163e-06
Position 591: 6.497315365616175e-06
Position 692: 6.458112802977011e-06
Position 221: 6.092110022025017e-06
Position 5833: 5.656538476600422e-06
Position 3561: 4.770499305110101e-06
Position 5608: 3.9559930276177675e-06
Position 594: 3.901237813870485e-06
Position 570: 3.865107284630354e-06
Position 609: 3.4270271463556395e-06
Position 4999: 3.4014879269014645e-06
Position 913: 2.9579476439552565e-06
Position 1113: 2.953267318350259e-06
Position 586: 2.8984626153394704e-06
Position 5271: 2.790500109570482e-06
Position 5236: 2.465873016196265e-06
Position 711: 2.2885189536776423e-06
Position 217: 1.7524100356655513e-06
Position 5141: 1.464587867462732e-06
Position 4975: 1.4537798687334344e-06
Position 443: 1.3626715561895071e-06
Position 395: 1.1619024019469686e-06
Position 1051: 1.0566339360001622e-06
Position 5223: 1.0399756853392985e-06
Position 5493: 1.034210437036033e-06
Position 366: 9.792389366996908e-07
Position 910: 8.065484388008937e-07
Position 622: 6.593619592570162e-07
Position 378: 6.050396434181748e-07
Position 714: 5.934676023912071e-07
Position 5134: 5.857742024684372e-07
Position 772: 5.688800087206343e-07
Position 228: 5.41811446655767e-07
Position 5207: 4.487968157435419e-07
Position 1339: 4.346325842610499e-07
Position 5603: 3.735441948658371e-07
Position 5582: 3.279699966789864e-07
Position 5153: 1.6487685311948464e-08
Position 369: 1.2849516358686563e-08
Position 5477: 1.9525850165114637e-09
Position 1097: 4.416122081161989e-10
Position 965: 4.4072022067396645e-10
Position 600: 2.9332051766356965e-10
Position 426: 2.5069089044889885e-10
Position 572: 8.286405560037155e-11
