Gene = Emcn
Position 2865: 0.0017875576827177883
Position 953: 0.001759048039306132
Position 340: 0.0017470211016669358
Position 6746: 0.0017374436478390085
Position 4495: 0.0017191022361075661
Position 518: 0.0014715054889551185
Position 2730: 0.0014707469273015992
Position 1852: 0.0012919920130417724
Position 3521: 0.0012768603091093964
Position 7374: 0.001243622185092429
Position 5488: 0.0010617521898115393
Position 1031: 0.0010165403449125556
Position 4043: 0.0010106639638155922
Position 2615: 0.0010004740402617888
Position 642: 0.0009713524263736909
Position 582: 0.0009605179015354031
Position 929: 0.0009545971028689106
Position 3507: 0.0009326696446137969
Position 921: 0.0009325494831894333
Position 3486: 0.0009046183499382514
Position 908: 0.0007787380452865192
Position 6178: 0.0007425999458804668
Position 6407: 0.0007408380996965117
Position 2557: 0.0007196561959103871
Position 1015: 0.0007176660864469871
Position 2084: 0.0004950862416599069
Position 4416: 0.0004704854316069301
Position 8245: 0.0004510542908363732
Position 6763: 0.00044910554167294385
Position 947: 0.0004490147594750496
Position 3619: 0.00043371691266410256
Position 3585: 0.00041502246865512184
Position 5265: 0.00039077250666029283
Position 567: 0.0003303142337643053
Position 888: 0.0003283983939720104
Position 3790: 0.00032339100650925545
Position 1493: 0.000317558881344623
Position 1606: 0.00029285606203163187
Position 2891: 0.0002802013695292683
Position 5804: 0.00026239637800976013
Position 2979: 0.0002591890720950203
Position 2952: 0.0002295250002787741
Position 434: 0.00021714123491566316
Position 5586: 0.00020990065756050974
Position 1113: 0.0001914629516318342
Position 950: 0.00017861111969869845
Position 618: 0.00016585461499127297
Position 5163: 0.00016403298342948584
Position 1442: 0.0001613772021336018
Position 5113: 0.00016027299389024952
Position 1900: 0.00015551745638714174
Position 1325: 0.00015158898117791967
Position 1808: 0.00012587447818364583
Position 1941: 0.00011605375685507089
Position 4069: 0.00011147652066750423
Position 1823: 0.00010944028657877869
Position 1472: 9.760611421676837e-05
Position 401: 9.107517115475982e-05
Position 1498: 8.63278501929777e-05
Position 4023: 6.667950417325585e-05
Position 1009: 6.652622504950935e-05
Position 1483: 6.15367485854144e-05
Position 971: 6.005262472977589e-05
Position 2478: 5.7584412232381785e-05
Position 2909: 5.196759824854703e-05
Position 2943: 5.187505042004393e-05
Position 1405: 5.1443162608399865e-05
Position 278: 5.093691678417195e-05
Position 1081: 4.117744209745264e-05
Position 2992: 3.4351048469572015e-05
Position 2054: 3.1542325380852684e-05
Position 1618: 2.5637176006497634e-05
Position 1084: 2.3712527477982126e-05
Position 2027: 2.3072943913220713e-05
Position 1037: 2.284547865772262e-05
Position 1857: 2.0255634229636608e-05
Position 1950: 1.991861019556977e-05
Position 2226: 1.8574071217566846e-05
Position 301: 1.7841646397406894e-05
Position 531: 1.665016971408662e-05
Position 5048: 1.6179557728614674e-05
Position 2459: 1.2258192447879603e-05
Position 1041: 1.2200810064327445e-05
Position 533: 1.2155465569777186e-05
Position 1615: 1.1654748645441581e-05
Position 361: 7.807520859370157e-06
Position 155: 5.86163470257673e-06
Position 304: 5.116507563902824e-06
Position 246: 4.835750261233224e-06
Position 763: 3.910623801159301e-06
Position 371: 2.954330232779908e-06
Position 308: 2.720529167628768e-06
Position 320: 2.4428516129807394e-06
Position 621: 1.9640994391202047e-06
Position 391: 1.9333193819467928e-06
Position 285: 1.782538154456281e-06
Position 661: 1.4097990751270774e-06
Position 539: 8.404297597996889e-07
Position 143: 6.543536018834724e-07
Position 324: 4.987553143774195e-07
Position 280: 4.395191636755944e-07
Position 821: 3.3742150359707195e-07
Position 653: 3.2463728697282727e-07
Position 159: 2.1472760994456876e-07
Position 1011: 1.5023164022682447e-07
Position 317: 1.128081120074255e-07
Position 213: 1.0161835333320994e-07
Position 293: 8.17350072971105e-08
Position 295: 8.098153001738316e-08
Position 1059: 3.731147937338611e-08
Position 322: 3.3902358213215156e-08
Position 1562: 2.6101983950436816e-08
Position 1570: 1.9484320309100564e-08
Position 849: 1.7040878601999545e-08
Position 1361: 1.546315146116261e-08
Position 206: 1.3147000212489566e-08
Position 169: 1.0549535007437384e-08
Position 1355: 6.179237439262377e-09
Position 1378: 4.13130054872438e-09
Position 219: 1.5014681789884112e-09
