Gene = Mcmbp
Position 12: 0.00010230709468099378
Position 36965: 6.508650818036082e-05
Position 37867: 5.060844358974292e-05
Position 53: 4.337306091162096e-05
Position 42031: 4.284715336015684e-05
Position 36946: 3.443214187343373e-05
Position 5350: 3.057525868955352e-05
Position 3872: 2.6861703401544993e-05
Position 2970: 2.481773725314996e-05
Position 675: 1.796017368644323e-05
Position 2856: 1.6583689180142758e-05
Position 2914: 1.404405837707419e-05
Position 3239: 1.2290191844731073e-05
Position 3582: 1.1602484152683007e-05
Position 37021: 1.1500542498923603e-05
Position 5578: 1.144105436085939e-05
Position 8526: 1.1364594396672353e-05
Position 656: 1.1221525210713479e-05
Position 75: 1.060028980381617e-05
Position 5849: 9.112352006289158e-06
Position 5171: 8.47172285408107e-06
Position 38442: 8.232682409036778e-06
Position 3086: 8.215574636975671e-06
Position 41181: 8.03372369586467e-06
Position 3082: 7.3253922354715704e-06
Position 2837: 6.340094048500986e-06
Position 3037: 5.8522655272388166e-06
Position 806: 5.534243716234526e-06
Position 612: 5.456897986509761e-06
Position 9077: 5.164926587273588e-06
Position 7568: 5.065270838403984e-06
Position 38899: 4.6724264979435416e-06
Position 8838: 3.975474979809465e-06
Position 647: 3.50166729833375e-06
Position 5938: 2.6880272702284024e-06
Position 7170: 2.6699547186400225e-06
Position 4784: 2.4360344477628444e-06
Position 31: 2.0918944673017286e-06
Position 4356: 2.0296656607534906e-06
Position 638: 1.8716474185578411e-06
Position 3068: 1.7244530291209357e-06
Position 190: 1.6706001300918122e-06
Position 511: 1.6309415702485895e-06
Position 729: 1.2706526765997843e-06
Position 797: 1.1204330313953621e-06
Position 60: 1.0271647113697929e-06
Position 312: 8.080725214937495e-07
Position 367: 7.528895876402562e-07
Position 374: 5.641184451500266e-07
Position 347: 4.27226029910304e-07
Position 775: 3.2979732052082073e-07
Position 168: 3.133255247496186e-07
Position 998: 3.013729818234573e-07
Position 123: 2.2040137281511488e-07
Position 985: 1.831323973732839e-07
Position 476: 1.774984036639658e-07
Position 1438: 1.5921548446701635e-07
Position 129: 1.3930477796278672e-07
Position 1917: 1.3314186472135877e-07
Position 1432: 1.246984022287339e-07
Position 1322: 1.1285361558117945e-07
Position 549: 1.1244564538296405e-07
Position 1131: 5.9269348943521684e-08
Position 403: 5.6201383475177206e-08
Position 765: 3.505675177196391e-08
Position 956: 3.350016706804355e-08
Position 917: 2.68778344638125e-08
Position 980: 1.5372208156337378e-08
Position 1011: 3.4402280291290917e-09
Position 1009: 1.4576111061415584e-09
Position 879: 1.1026712035781553e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 36866: 0.9969613497866815
Position 41087: 0.9871911951843148
Position 15296: 0.9753486217617178
Position 30534: 0.9478287923971355
Position 33329: 0.89571035166255
Position 27730: 0.8652883720074415
Position 16286: 0.8051481156474055
Position 38087: 0.7236575290789528
Position 15075: 0.6910611744937879
Position 35865: 0.6699852727015562
Position 19828: 0.46092124845220656
Position 37097: 0.3941336002709396
Position 42470: 0.35143059735503857
Position 21758: 0.31601508760344854
Position 43546: 0.27016866545500495
Position 35850: 0.2457430049225493
Position 23589: 0.21328223238005484
Position 23558: 0.2128708131364493
Position 21787: 0.20193337546670456
Position 43635: 0.18872153519751012
Position 38091: 0.16849285163199834
Position 31289: 0.13389827514277933
Position 42672: 0.1314016462799759
Position 21782: 0.122790650529016
Position 21653: 0.1225352293703073
Position 19111: 0.1185623663335125
Position 21866: 0.11507984884484523
Position 16912: 0.10562315276946667
Position 25944: 0.10082039713658003
Position 21554: 0.09124360072099355
Position 29444: 0.06914532280949207
Position 33546: 0.06414254300418594
Position 16909: 0.05703136773594283
Position 16517: 0.053881730866358904
Position 16246: 0.05058173455433255
Position 43687: 0.050468643463439426
Position 31412: 0.05019916980891158
Position 12867: 0.04686223109883349
Position 41807: 0.04620779164802599
Position 39895: 0.045413116820791875
Position 42385: 0.04508100332948231
Position 38163: 0.04493470298224832
Position 32510: 0.04481526003879484
Position 32161: 0.0431402743185172
Position 41924: 0.042977765562804165
Position 37406: 0.042871017735484865
Position 42295: 0.03960049754842452
Position 39652: 0.035227849878522496
Position 7274: 0.03328490457677324
Position 33393: 0.032345635729688314
Position 33358: 0.032010400313073076
Position 42336: 0.03199402541744895
Position 23394: 0.027648013436791245
Position 14372: 0.02543026077569151
Position 42418: 0.024967486108891258
Position 43714: 0.024623503181901905
Position 8945: 0.02410293753153192
Position 40117: 0.021651000661169637
Position 41687: 0.021641828399654804
Position 32506: 0.020326685759121728
Position 21508: 0.01983423043012363
Position 37451: 0.019454092898492894
Position 923: 0.019421530681725276
Position 38520: 0.018495720005111155
Position 38111: 0.017668632362583394
Position 41905: 0.015876913397303027
Position 4234: 0.015502513909787238
Position 43269: 0.01482614210858213
Position 31203: 0.014781919766703629
Position 33790: 0.014697259301216582
Position 40014: 0.014140564913981114
Position 38554: 0.013871857361535084
Position 33659: 0.01381518461409622
Position 6356: 0.013274349428066485
Position 33755: 0.011438061259500922
Position 6693: 0.010852774092233019
Position 4289: 0.01028343124960255
Position 17046: 0.010133166960020356
Position 5702: 0.008658732374187685
Position 36636: 0.008559887613211265
Position 42342: 0.008290816521563008
Position 35412: 0.007807591655947712
Position 16874: 0.0077892448262864835
Position 34452: 0.007730637109169765
Position 40798: 0.007726274695197596
Position 43799: 0.0072117564256401895
Position 23654: 0.007088309222482455
Position 6444: 0.006577981317854908
Position 42479: 0.006538416008062938
Position 42500: 0.0063214882391642475
Position 35911: 0.00599241311316449
Position 37128: 0.005704178449922709
Position 42413: 0.005698879722521998
Position 27917: 0.005438184156371316
Position 31948: 0.005421335430063835
Position 42131: 0.005311104456963798
Position 34389: 0.0052217105997262765
Position 43225: 0.0052100054025856
Position 41963: 0.004862261969525764
Position 16915: 0.004683217929113669
Position 37548: 0.0046626664772022874
Position 42453: 0.004650289463886557
Position 42558: 0.004628747093962635
Position 8176: 0.004332588007499406
Position 5728: 0.004239882580212082
Position 15551: 0.0042078185296219395
Position 8384: 0.004202934626624357
Position 37830: 0.004156232282133367
Position 8369: 0.003963996505827727
Position 33610: 0.003932632145569798
Position 889: 0.0038600879358676858
Position 1044: 0.003832150629561415
Position 7362: 0.0037729178530769582
Position 9366: 0.0037410396211566064
Position 42715: 0.0036111168542510346
Position 6737: 0.0035079760075503916
Position 34742: 0.003435806632184617
Position 41052: 0.003425256509092444
Position 41949: 0.003323234863083857
Position 37717: 0.003239701361617017
Position 42353: 0.003196023166768267
Position 37403: 0.0030526620893691864
Position 2188: 0.0030395508317632453
Position 6201: 0.0030373732062415125
Position 31500: 0.003033717110820483
Position 41033: 0.002948125379635377
Position 37241: 0.002939157859672836
Position 31479: 0.0028252840464129195
Position 38138: 0.0027324314897967683
Position 42537: 0.002707570881725529
Position 41283: 0.0026642272392850756
Position 41265: 0.0025166869318980238
Position 37458: 0.002450991100169845
Position 39861: 0.002372087354281318
Position 37262: 0.002219569478261271
Position 42990: 0.0021836464965925106
Position 43860: 0.00215528211644813
Position 41656: 0.0021225091947213396
Position 42683: 0.002109203130356742
Position 41249: 0.00197939602197061
Position 43516: 0.0019145542861063168
Position 8281: 0.001870719181368432
Position 37648: 0.001844013799608373
Position 16963: 0.001761743320001587
Position 37169: 0.0017540827986958158
Position 1070: 0.001722440065739537
Position 43316: 0.001703365134689867
Position 43309: 0.00169058373678168
Position 38117: 0.0016634753173040634
Position 40609: 0.001654512917125746
Position 38452: 0.0015613797702875918
Position 38402: 0.0015553610851821408
Position 36349: 0.0015514478783607189
Position 41939: 0.001518831032597396
Position 34455: 0.001516069290813301
Position 37949: 0.0014958845912657357
Position 41097: 0.0014943333303851186
Position 8419: 0.001474260664104478
Position 43663: 0.001396746524628687
Position 37297: 0.0013710282711224054
Position 37552: 0.0013100731243211193
Position 40837: 0.0012657716898760245
Position 38606: 0.0012638372347214078
Position 38405: 0.0012630210708185169
Position 8735: 0.0012417545841224254
Position 4010: 0.001210164316880138
Position 16575: 0.001195100708243112
Position 37527: 0.0011825142839573194
Position 38044: 0.0011168513655769239
Position 15617: 0.0011126854094627634
Position 42002: 0.0010460342859065662
Position 39771: 0.0010129062319641526
Position 2000: 0.0010127438360539626
Position 41324: 0.000971788860587347
Position 36611: 0.0009711625671428615
Position 37335: 0.0009595836355218768
Position 42099: 0.0009528412337437375
Position 5731: 0.0009428303679185828
Position 39843: 0.0008928882150484158
Position 43081: 0.0008794014794608085
Position 19060: 0.0008516578749168538
Position 8324: 0.0007938216744883345
Position 36201: 0.0007854219522920934
Position 8923: 0.0007587833386464305
Position 43606: 0.0007526294088783952
Position 37508: 0.0007485477826001687
Position 37332: 0.0007184620464677367
Position 41067: 0.0007130046806128081
Position 41121: 0.000707628561183786
Position 41132: 0.0006962182499609317
Position 38532: 0.0006854161025532156
Position 41364: 0.0006705083170048561
Position 43289: 0.0006422269868321398
Position 38099: 0.0006412530500341057
Position 40878: 0.0005870937220762902
Position 7123: 0.000575526212858977
Position 4200: 0.0005735634730621255
Position 41007: 0.0005492164224658205
Position 19087: 0.000517528383766144
Position 6785: 0.0004995138404733561
Position 37903: 0.0004987309663994435
Position 37953: 0.0004964510839469471
Position 37465: 0.0004806997630420934
Position 43560: 0.0004622565379473501
Position 43722: 0.00045405221229182814
Position 951: 0.00044591583888055526
Position 43440: 0.00043811386402581504
Position 16540: 0.00041858534797546525
Position 41695: 0.0004159578464178961
Position 41967: 0.0004144558993215469
Position 8201: 0.000383248913368044
Position 37488: 0.0003773552873110308
Position 20758: 0.00037094527434252495
Position 37467: 0.0003645627826079869
Position 42262: 0.00035861050300963404
Position 36773: 0.0003464792667183059
Position 2204: 0.000342377611938346
Position 20890: 0.00033725258493013505
Position 42948: 0.0003256073633195999
Position 2256: 0.0003166067179706703
Position 4320: 0.00031587911001924776
Position 2218: 0.00030459995946136123
Position 41331: 0.000304547081095504
Position 6708: 0.000299008209029905
Position 3972: 0.00029827552896682507
Position 41978: 0.00029621225494104485
Position 41753: 0.00028210284593353053
Position 35116: 0.00027539369351780663
Position 36846: 0.00027301462058591395
Position 37354: 0.00027160504776242256
Position 36910: 0.0002613950934388279
Position 34083: 0.00024655454204133647
Position 42358: 0.00024650978813554
Position 36805: 0.000244820252743733
Position 6266: 0.00023654817431615296
Position 6519: 0.00023584086103020475
Position 38491: 0.0002355246892876141
Position 6449: 0.0002343650472655957
Position 37471: 0.00022225804845525738
Position 37378: 0.00021865209443292505
Position 38189: 0.00021481285543364142
Position 17493: 0.00021453017780126774
Position 2223: 0.00018377166818745003
Position 38040: 0.00015610120581947368
Position 2142: 0.00014393999113058515
Position 3949: 0.00014096944176020563
Position 1008: 0.0001359989473687431
Position 965: 0.00011796367459013586
Position 37838: 0.00011510609674879838
Position 42614: 0.00011241873771528768
Position 42006: 0.00010376069191707319
Position 37513: 9.689151762806294e-05
Position 41159: 9.500891639762099e-05
Position 2154: 9.493414207914983e-05
Position 42174: 9.04305878395969e-05
Position 3839: 8.480104858364019e-05
Position 42211: 7.980920297421798e-05
Position 36802: 7.825223184223646e-05
Position 1131: 7.742038265438824e-05
Position 4206: 7.41026397348683e-05
Position 16361: 7.220990881496716e-05
Position 2697: 6.582555251588075e-05
Position 37348: 6.372986055898459e-05
Position 41764: 5.950651726910525e-05
Position 41814: 5.3839160158080995e-05
Position 41965: 5.1332681231338676e-05
Position 929: 4.925539192587601e-05
Position 37858: 4.6112685363964984e-05
Position 43086: 4.306767524218859e-05
Position 37851: 3.956093252904787e-05
Position 37408: 3.9357128837058226e-05
Position 1916: 3.9081948948904e-05
Position 2160: 3.098765788153139e-05
Position 5249: 2.7488972142362217e-05
Position 2232: 2.7483009018731587e-05
Position 40841: 2.0757269325336072e-05
Position 41980: 1.9249500248106212e-05
Position 36930: 1.8998419037106002e-05
Position 38374: 1.794197709277114e-05
Position 41738: 1.6878555164096863e-05
Position 1166: 1.5635165939481264e-05
Position 3797: 1.3898454885817876e-05
Position 5466: 1.144105436085939e-05
Position 41469: 1.1436325791772763e-05
Position 39780: 1.125152655213619e-05
Position 3676: 1.0788299220238121e-05
Position 3442: 1.0606574573124285e-05
Position 38024: 9.428374873411915e-06
Position 5750: 8.747052027297802e-06
Position 7142: 8.730968935106018e-06
Position 4258: 8.669537892852343e-06
Position 6689: 8.443635907054384e-06
Position 3176: 8.325000183388661e-06
Position 6034: 7.341222803487807e-06
Position 138: 7.073707537392688e-06
Position 41710: 6.87783523251507e-06
Position 41512: 6.7864660030657795e-06
Position 2983: 6.322433794372893e-06
Position 5052: 6.032687579227221e-06
Position 42397: 4.723234886162985e-06
Position 41493: 4.315996890326352e-06
Position 258: 4.221921667194735e-06
Position 41336: 4.141996668424892e-06
Position 4035: 4.00625486763294e-06
Position 2288: 3.773439524118717e-06
Position 2855: 3.7148339473131773e-06
Position 38794: 3.5209596645714233e-06
Position 2897: 3.4711850979752326e-06
Position 3021: 3.1654397526535833e-06
Position 38563: 3.0971360742622056e-06
Position 5229: 3.0862865471913024e-06
Position 7455: 3.008813802906852e-06
Position 3171: 2.9514083871877472e-06
Position 5737: 2.861855749334447e-06
Position 39693: 2.7850754030105172e-06
Position 8837: 2.7046327725428247e-06
Position 4673: 2.4360344477628427e-06
Position 8901: 2.3821716080949314e-06
Position 2081: 2.0610720424031225e-06
Position 3360: 1.9649046131364415e-06
Position 41538: 1.937022384849203e-06
Position 41386: 1.9318661550074423e-06
Position 41773: 1.8416860585464831e-06
Position 7011: 1.7887230200089008e-06
Position 36696: 1.6347311794608792e-06
Position 41498: 1.6333758065858324e-06
Position 3016: 1.6063584212654976e-06
Position 4326: 1.5456096784570656e-06
Position 2778: 1.5053019382676337e-06
Position 3900: 1.4410079624271635e-06
Position 38238: 1.4340770819120075e-06
Position 41245: 1.4261919708885637e-06
Position 4348: 1.417728952912341e-06
Position 41985: 1.4085228281964923e-06
Position 38026: 1.4082835897744247e-06
Position 41419: 1.3660783251772605e-06
Position 42021: 1.3573630154280688e-06
Position 5079: 1.3549260699057719e-06
Position 4076: 1.2471248437712238e-06
Position 41391: 1.1711399099722783e-06
Position 38725: 1.151466833372124e-06
Position 41301: 1.0925386709799998e-06
Position 4889: 1.0841092049480766e-06
Position 2023: 1.0739556309373523e-06
Position 39945: 1.0490829164548496e-06
Position 41473: 9.528886266163502e-07
Position 41455: 9.250522822580934e-07
Position 41234: 9.01190443412185e-07
Position 109: 8.999428742594156e-07
Position 1954: 8.062312213560524e-07
Position 41377: 7.566420431933875e-07
Position 153: 7.077799026001659e-07
Position 41486: 6.938496612914347e-07
Position 106: 6.137989732750392e-07
Position 8126: 5.990693705123213e-07
Position 8208: 5.952764045626933e-07
Position 41664: 5.347865892701982e-07
Position 300: 5.301960723765305e-07
Position 3683: 3.9121751744179923e-07
Position 701: 3.716287790534319e-07
Position 2111: 3.618967970871333e-07
Position 3806: 3.2241962800907524e-07
Position 3556: 3.071043467262856e-07
Position 163: 2.0287028428243444e-07
Position 3155: 1.6657719960437733e-07
Position 230: 1.6431578905281732e-07
Position 1851: 1.5625119230274254e-07
Position 3115: 1.3936489449624975e-07
Position 41291: 9.006441654817687e-08
Position 41437: 8.098007320842442e-08
Position 993: 7.399679268322342e-08
Position 196: 4.271991503473825e-08
Position 263: 3.8453273145733466e-08
Position 260: 3.752945548716483e-08
Position 37165: 3.64640980723175e-08
Position 41237: 2.4735001784495476e-08
Position 6050: 6.540607123373047e-10
Position 38473: 3.8485487314879204e-10
