Gene = Hinfp
Position 4541: 0.0012641690629627868
Position 7952: 0.0012121847453491227
Position 7381: 0.0011488277789280486
Position 7764: 0.001102018841330694
Position 932: 0.0010534913911513868
Position 7508: 0.0010314338948465656
Position 7723: 0.0008840780358599944
Position 10988: 0.0008797141793966656
Position 7172: 0.0008703365521141214
Position 7107: 0.0008423460509945084
Position 6169: 0.0007519307494955113
Position 4561: 0.0007465041513135066
Position 894: 0.0007021294876092168
Position 6879: 0.0006839176496118795
Position 6827: 0.0006272680878704393
Position 4016: 0.0006215233573225302
Position 6806: 0.0006178058392817305
Position 1856: 0.0006029617601566005
Position 5095: 0.000573272126006571
Position 1843: 0.0005687709944881261
Position 8817: 0.0005564140209913207
Position 193: 0.0005561918370247317
Position 5212: 0.0005514687960449349
Position 7150: 0.0005332148723779047
Position 2339: 0.0005186085652745293
Position 5: 0.0005022270622239326
Position 1262: 0.0004910664290666879
Position 6093: 0.0004878679199197664
Position 907: 0.0004663993816946393
Position 472: 0.0004518645170439569
Position 7564: 0.0004275498333745327
Position 7529: 0.0003829797849756847
Position 9948: 0.00037743776220429355
Position 901: 0.0003327373199705539
Position 9175: 0.0003247717858181049
Position 9849: 0.0003224108908501954
Position 8838: 0.0003094429550540259
Position 12: 0.0003080067833909537
Position 4027: 0.0003068257047656309
Position 10511: 0.000304511743047042
Position 8789: 0.0002989680036837766
Position 385: 0.0002884442960254929
Position 369: 0.0002651604116328338
Position 6761: 0.00026169545696898207
Position 7792: 0.0002506418685625875
Position 8230: 0.00024696636690971837
Position 9889: 0.0002424298077285114
Position 351: 0.00022524442591601078
Position 9163: 0.0002154057279375321
Position 8204: 0.00021460732453837373
Position 7146: 0.00021220812175407955
Position 1257: 0.00019562261979240629
Position 156: 0.0001887838611601107
Position 8350: 0.0001875055766098855
Position 2162: 0.00017614105813722409
Position 875: 0.0001745478439247835
Position 275: 0.00016651720880322057
Position 617: 0.00016501492458793923
Position 7985: 0.0001521994091741664
Position 9353: 0.00015120044122002085
Position 775: 0.00014835230890355113
Position 457: 0.00014489597009167732
Position 1107: 0.00014332740985831136
Position 334: 0.0001400785919999382
Position 23: 0.0001350364016139555
Position 8313: 0.00013402815398686556
Position 10031: 0.0001296321007566168
Position 7946: 0.0001285944223658696
Position 7535: 0.00012687263680024238
Position 6733: 0.0001266893282863997
Position 1498: 0.00012623419756218986
Position 6437: 0.0001259116280720313
Position 6440: 0.00012272885538638603
Position 7748: 0.00012161887428412539
Position 147: 0.00011678061146637732
Position 7781: 0.00011233955124458546
Position 1278: 0.00010861338194241429
Position 6743: 0.00010098286337017673
Position 8742: 9.616415575830397e-05
Position 377: 9.472298332776881e-05
Position 1432: 8.921170233538393e-05
Position 6405: 8.829028618583233e-05
Position 7636: 8.25144682375848e-05
Position 7118: 7.629899778888192e-05
Position 6583: 7.508017465508207e-05
Position 404: 7.428786724145358e-05
Position 3021: 7.068616986210268e-05
Position 9570: 6.53488178210478e-05
Position 8821: 6.0642156220830725e-05
Position 8894: 5.5002957643391506e-05
Position 14: 5.4589381132454266e-05
Position 7317: 5.431312050195457e-05
Position 9518: 5.188445117704544e-05
Position 654: 4.8273543001082605e-05
Position 79: 4.3641770413882596e-05
Position 2221: 4.2955567057393024e-05
Position 7376: 4.2814579120267495e-05
Position 336: 4.2209807309773626e-05
Position 9293: 4.0318669237101584e-05
Position 532: 4.016603337795937e-05
Position 522: 3.924361096888527e-05
Position 1774: 3.8928681018359195e-05
Position 3323: 3.884841951406913e-05
Position 7342: 3.883696710207035e-05
Position 510: 3.74003088472224e-05
Position 505: 3.5597875618423544e-05
Position 912: 3.5040293912175085e-05
Position 8279: 3.443991388410809e-05
Position 6419: 3.242194692064223e-05
Position 7538: 3.13184835906862e-05
Position 748: 2.9951595462105014e-05
Position 493: 2.8880608209477944e-05
Position 753: 2.857528737501544e-05
Position 7743: 2.8264503662970945e-05
Position 449: 2.7680295381023954e-05
Position 904: 2.6558234950016814e-05
Position 554: 2.5875066207086816e-05
Position 856: 2.527729808562364e-05
Position 1812: 2.482450347782799e-05
Position 1824: 2.4820765941935324e-05
Position 10242: 2.2858696276930898e-05
Position 8772: 2.0275378034600546e-05
Position 8836: 2.0105132171582294e-05
Position 1417: 2.0050243588601207e-05
Position 3905: 1.8180999379709496e-05
Position 7812: 1.7733980920238117e-05
Position 1570: 1.7616991383071114e-05
Position 8344: 1.716365802930495e-05
Position 7699: 1.621276336847952e-05
Position 8261: 1.5739434367576094e-05
Position 8819: 1.4891179407665861e-05
Position 7685: 1.2129990166572392e-05
Position 10444: 8.604770549413883e-06
Position 627: 6.787038718088063e-06
Position 8710: 4.935496540064101e-06
Position 603: 3.934492878061336e-06
Position 439: 3.2879992000197576e-06
Position 410: 3.164919416122772e-06
Position 1252: 1.8154141316135252e-06
Position 680: 1.2597249972060509e-06
Position 60: 3.93132616110825e-07
Position 921: 3.002371333043574e-07
Position 830: 1.0560025060739073e-07
Position 8211: 2.9780022600011044e-08
Position 9720: 2.5536712409480702e-09
Position 7385: 1.5598435672999613e-09
Position 8029: 1.440415717292857e-09
Position 8024: 1.1676304229596372e-09
Position 7426: 2.379022130180198e-10
Position 630: 6.254092582850218e-11
Position 806: 2.7373665501694296e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7633: 0.9952708472238775
Position 7426: 0.9935445244004287
Position 7853: 0.9289263319053614
Position 2898: 0.8148916061265921
Position 7259: 0.6931959732959369
Position 6319: 0.6692509262572264
Position 9410: 0.539233247702074
Position 9047: 0.5218127615774899
Position 9090: 0.45885369238222823
Position 6645: 0.3436468461625202
Position 5904: 0.2994259102246885
Position 7230: 0.2518491144359255
Position 5878: 0.22721235699545486
Position 5930: 0.20182722320759433
Position 10741: 0.19557075097455012
Position 7044: 0.18151678309222663
Position 6048: 0.16417712733726186
Position 3083: 0.13902660536666053
Position 12804: 0.1288426818386152
Position 10698: 0.12841713291547713
Position 9907: 0.1275453670157872
Position 724: 0.12420830053247149
Position 6332: 0.1120679070812877
Position 9785: 0.10267275292931144
Position 4279: 0.09865955727265527
Position 10282: 0.08613989569867633
Position 6346: 0.08264898152376286
Position 4233: 0.08088949854642921
Position 3206: 0.07464271890189138
Position 10125: 0.07287076886944459
Position 6665: 0.06253387982939673
Position 3182: 0.0560119184359919
Position 10085: 0.05371913198398583
Position 4212: 0.04837383105965728
Position 11511: 0.03791922573833993
Position 1326: 0.03789568998958136
Position 9416: 0.03436141302034581
Position 9597: 0.03096934507478981
Position 12914: 0.028268788311448398
Position 4980: 0.024133326262866527
Position 6930: 0.02064612055230925
Position 9635: 0.019248953768040956
Position 302: 0.019154468077400497
Position 779: 0.017858938125349295
Position 2049: 0.0160019610221988
Position 6978: 0.01526566604513547
Position 6255: 0.01500243156518383
Position 7857: 0.01483371532828938
Position 9325: 0.014793506682643492
Position 2548: 0.012339810552687874
Position 4255: 0.009956517451508154
Position 9357: 0.009768364405520156
Position 447: 0.009313189050877238
Position 9245: 0.00902921642265614
Position 2856: 0.008938372177328815
Position 10170: 0.008628349092580543
Position 6707: 0.008541614601090562
Position 415: 0.008317819053638816
Position 10147: 0.007979225381376914
Position 7264: 0.007938020213063517
Position 3185: 0.007621864397840349
Position 11932: 0.007550240543888749
Position 7863: 0.007422994485450262
Position 11357: 0.0073221354250517946
Position 2623: 0.0070219274008924875
Position 281: 0.007020482264876222
Position 9888: 0.007005630483686336
Position 10510: 0.006505537781844558
Position 728: 0.006303190878910297
Position 2498: 0.006219406218116988
Position 1099: 0.006104962399498282
Position 11225: 0.0055700273711383344
Position 11318: 0.005325403008559206
Position 9638: 0.005197410885285716
Position 2507: 0.00504217637826425
Position 11391: 0.004766614939953596
Position 3215: 0.004764574302591546
Position 6697: 0.004737728169309773
Position 2902: 0.004486568227790822
Position 9747: 0.004252923867924744
Position 9336: 0.004179124047405873
Position 7261: 0.004077334763125424
Position 2655: 0.003976643302861924
Position 2579: 0.00393314096777435
Position 10011: 0.0038220320946899286
Position 9926: 0.003730734032310429
Position 12333: 0.0035904036812776222
Position 11846: 0.003559970732506794
Position 9833: 0.003414695572202302
Position 2589: 0.00332888368308918
Position 9317: 0.00331065462376611
Position 5570: 0.003036449640572086
Position 8548: 0.0029253963528451847
Position 3032: 0.0028624575866918974
Position 11285: 0.002681557278328579
Position 12033: 0.002622917154334965
Position 7508: 0.0025965341835525913
Position 8571: 0.0025630007728864768
Position 12277: 0.00250227250257274
Position 10092: 0.0024968556287401863
Position 4470: 0.0024884687128789522
Position 9127: 0.002481600464447311
Position 6761: 0.002413160849688619
Position 2536: 0.0023675038248892285
Position 9448: 0.0023331882364180222
Position 8526: 0.00231518005033959
Position 4403: 0.0022893422069929256
Position 5514: 0.0022695832117403353
Position 309: 0.0022046287223007658
Position 169: 0.002110870333278173
Position 12816: 0.0020663127969847666
Position 1149: 0.002053425972583088
Position 11571: 0.002032884829204057
Position 7291: 0.0020149145672041396
Position 5884: 0.0020014736177800556
Position 5880: 0.0018075651791531375
Position 8741: 0.0017495089936978752
Position 11491: 0.0017068534849425743
Position 6348: 0.0016772593902763516
Position 822: 0.0016121223847759786
Position 4208: 0.0015952321822824884
Position 11209: 0.0014425547269335966
Position 3004: 0.0013876778283920884
Position 11366: 0.001370291406210618
Position 522: 0.0013656616962170198
Position 6396: 0.0013569438969706262
Position 9361: 0.0013455400753093684
Position 9853: 0.0013400094776614795
Position 7273: 0.001329171034472804
Position 1627: 0.0013229448167721325
Position 6222: 0.001233787549592482
Position 6275: 0.00121532266169686
Position 3035: 0.0012000510133800219
Position 7153: 0.0011794499447997132
Position 9704: 0.0011637895754529513
Position 7129: 0.0011415885760648846
Position 3218: 0.0011322495125994445
Position 4540: 0.0011122145515915505
Position 189: 0.0011085441107261888
Position 9600: 0.0011068753239590902
Position 470: 0.0011050434243237233
Position 9308: 0.001098533602521943
Position 4854: 0.001069989517157035
Position 10130: 0.0010602709360451488
Position 12754: 0.0010389868111793242
Position 8667: 0.001037636374648656
Position 4241: 0.0010249566069514865
Position 3890: 0.000997901053324927
Position 9652: 0.0009628219985850427
Position 6615: 0.0009554103934108976
Position 6952: 0.0009462648655564163
Position 5610: 0.0009311238167057128
Position 2669: 0.0008880338488881073
Position 3236: 0.0008050804870661887
Position 12310: 0.0008002106112415165
Position 8591: 0.0007733701567028364
Position 8132: 0.0007715811017919073
Position 3111: 0.0007246874799512984
Position 7661: 0.0007177493434042089
Position 247: 0.0006606756889744495
Position 4461: 0.0006576567442656057
Position 9431: 0.0006482258704917173
Position 7937: 0.0006453319102314262
Position 9379: 0.0006263612142093189
Position 8334: 0.0005890523305375666
Position 5979: 0.0005781204994385611
Position 2332: 0.000567501275158297
Position 5181: 0.0005635614684728077
Position 9374: 0.0005317469040304174
Position 2512: 0.0005169924234409844
Position 2478: 0.0005104290919079764
Position 10127: 0.000509701234325135
Position 5206: 0.0004997008597837798
Position 8980: 0.0004935750607500457
Position 4119: 0.0004805762842851114
Position 6631: 0.000473419804702088
Position 382: 0.00047032699318316106
Position 1257: 0.00046716755296791104
Position 6367: 0.0004453349859403939
Position 7870: 0.000437387287765766
Position 7640: 0.0004318642724505683
Position 9013: 0.00043171970529679645
Position 6873: 0.0004230774316833552
Position 740: 0.0004181343667855133
Position 7008: 0.00040234284981472985
Position 838: 0.00037369644547206567
Position 8508: 0.0003677638870964101
Position 9260: 0.000366669006403659
Position 4610: 0.0003613500415125855
Position 990: 0.0003564612234684412
Position 6015: 0.00035561323005031524
Position 11126: 0.00035453510865391535
Position 6277: 0.00033144551671695924
Position 3089: 0.0003233872720833869
Position 7304: 0.0003199608181688088
Position 10261: 0.0003183444968059789
Position 1285: 0.00031066326073734624
Position 2291: 0.00031018073839733396
Position 4823: 0.000308123554020296
Position 6591: 0.0003053330086658439
Position 3764: 0.00030525814177614186
Position 9097: 0.0002980905162422805
Position 7293: 0.0002873502692245576
Position 6677: 0.0002871205129903824
Position 8613: 0.00028537571741192445
Position 10941: 0.0002793868419107485
Position 6878: 0.00027735568066164084
Position 7940: 0.0002728386335492252
Position 9419: 0.00027114325144112503
Position 5015: 0.0002668506551168448
Position 1120: 0.0002530392235660886
Position 1296: 0.00025254288509318263
Position 2598: 0.000250419359639476
Position 5211: 0.0002492947496696362
Position 7678: 0.0002460982215708957
Position 3240: 0.000245297396226873
Position 10174: 0.00023222318741215317
Position 8581: 0.00023058862855784707
Position 3140: 0.00022308402909120755
Position 9809: 0.0002215431171958831
Position 824: 0.00021944404404943463
Position 4477: 0.0002112802813316862
Position 6984: 0.00020791878376258153
Position 9450: 0.00020534335985028903
Position 3312: 0.000204770002835026
Position 5529: 0.00019622710668729514
Position 2879: 0.000189385098899084
Position 9251: 0.00018931441692960547
Position 96: 0.00018901809466065055
Position 6713: 0.0001868822695761193
Position 6416: 0.00017941196666378448
Position 8419: 0.00017703141062352194
Position 8949: 0.00017320357229817554
Position 9365: 0.00017070275035661677
Position 9960: 0.0001620824059263934
Position 3243: 0.00016083771810148295
Position 6768: 0.00016035817765705114
Position 389: 0.00015495780677789246
Position 1016: 0.0001546730250893567
Position 4298: 0.00015310345288442752
Position 7668: 0.00015263330775848078
Position 9538: 0.00015135690259964661
Position 6300: 0.00014923512190366016
Position 1342: 0.00014442165089700542
Position 5271: 0.00013319104751206474
Position 3272: 0.0001314252263821697
Position 1105: 0.00013016704149221086
Position 6850: 0.00012824328903236396
Position 9383: 0.0001227301080425636
Position 1866: 0.0001221164154081703
Position 8600: 0.00011448845966663843
Position 3122: 0.0001131011395879642
Position 1691: 0.00011235400768676111
Position 9172: 0.00011212649891139927
Position 3146: 0.00011094180791986104
Position 1154: 9.812449028324506e-05
Position 275: 9.452377234015555e-05
Position 1781: 9.306292348747955e-05
Position 449: 9.294211786682636e-05
Position 9219: 9.126316945698703e-05
Position 7696: 8.76078880538791e-05
Position 9341: 8.065257911537909e-05
Position 7375: 7.553833596125443e-05
Position 6785: 7.520901989655102e-05
Position 2719: 7.313753998681698e-05
Position 1211: 7.241553456778597e-05
Position 1847: 6.873203054333469e-05
Position 9226: 6.537068687568528e-05
Position 1856: 6.511185845986285e-05
Position 8110: 6.408857823585976e-05
Position 663: 6.323886451111792e-05
Position 1197: 6.309141753464642e-05
Position 1751: 6.276393333400811e-05
Position 4859: 6.215519377477672e-05
Position 1740: 6.197327580986212e-05
Position 1705: 6.177672710257343e-05
Position 1231: 5.7256806816944054e-05
Position 1101: 5.62719549479102e-05
Position 9615: 4.950494182036775e-05
Position 1329: 4.9465253257728247e-05
Position 8466: 4.5516185986126635e-05
Position 9574: 4.4459185186487404e-05
Position 6197: 4.017064131817602e-05
Position 8067: 3.878529171207421e-05
Position 9567: 3.72011953781169e-05
Position 4454: 3.431574585936308e-05
Position 875: 3.315046014569824e-05
Position 7865: 2.8500252851841276e-05
Position 1332: 2.7746660527803506e-05
Position 8458: 2.6354456990865646e-05
Position 2131: 2.6193851212036304e-05
Position 7723: 2.444935648056022e-05
Position 2161: 2.4069569319230098e-05
Position 8993: 2.148494878562841e-05
Position 1358: 2.1213898490806504e-05
Position 6623: 2.117844199403471e-05
Position 9131: 2.0868096836910067e-05
Position 7049: 2.0138631372138157e-05
Position 1821: 1.980949794128906e-05
Position 7512: 1.734603757218277e-05
Position 8209: 1.6939196085035834e-05
Position 2906: 1.6128554349403667e-05
Position 7682: 1.600984946316681e-05
Position 9163: 1.5887081752818916e-05
Position 9490: 1.545043418590871e-05
Position 1410: 1.518509329199013e-05
Position 588: 1.49277070667182e-05
Position 1262: 1.4850134298309834e-05
Position 472: 1.4437860915727614e-05
Position 9107: 1.133548920835047e-05
Position 6558: 1.1189904630417394e-05
Position 2861: 1.0693881412636551e-05
Position 8187: 1.0505166872888068e-05
Position 9751: 9.626206547138729e-06
Position 8884: 9.591662327983296e-06
Position 3048: 9.444008013221507e-06
Position 7547: 7.67998444680781e-06
Position 7809: 6.8300470992777376e-06
Position 7685: 5.826301769115717e-06
Position 8923: 5.40594354914974e-06
Position 7946: 4.667421848326008e-06
Position 9719: 4.027506237673705e-06
Position 7709: 3.813328793521654e-06
Position 9706: 3.8111096088675497e-06
Position 314: 3.641318952027392e-06
Position 9452: 2.7166475342677274e-06
Position 7764: 2.522564312297676e-06
Position 404: 2.390225801118421e-06
Position 4062: 1.985156698629403e-06
Position 4281: 1.943856303439666e-06
Position 7689: 1.9101701904890845e-06
Position 2789: 1.6358625071875673e-06
Position 6555: 1.5541394376946245e-06
Position 6550: 1.5075945101291632e-06
Position 7729: 1.3295513916206447e-06
Position 4323: 1.2983984087378632e-06
Position 111: 1.2315981800902123e-06
Position 121: 1.1808818918604178e-06
Position 1755: 1.0427833005127257e-06
Position 1942: 8.822571540074831e-07
Position 536: 7.708207559509633e-07
Position 9709: 6.801874988525802e-07
Position 137: 6.380799832409072e-07
Position 1815: 6.138395473743292e-07
Position 7748: 5.881774556953747e-07
Position 677: 5.216829439657502e-07
Position 654: 5.117091575876083e-07
Position 931: 4.7069787348985436e-07
Position 638: 3.7135056952737224e-07
Position 595: 2.586146978580528e-07
Position 7738: 2.520478531677962e-07
Position 973: 1.4617116285680273e-07
Position 617: 1.0492329686400187e-07
Position 7962: 7.337579680039567e-08
Position 8747: 1.5593708017063396e-08
Position 8088: 1.552715382032995e-08
Position 541: 1.4450039521550781e-08
Position 3245: 1.2509701743212582e-08
Position 627: 1.1682833353425555e-08
Position 680: 1.0684296459184042e-08
Position 630: 7.211142053393734e-09
Position 8080: 6.162080718356423e-10
Position 8045: 5.690382856609293e-10
Position 606: 2.7396037544163397e-10
Position 621: 2.1322074991507246e-10
Position 7591: 9.80463291834015e-13
Position 600: 2.2477081053770824e-14
