Gene = Jtb
Position 853: 2.1461521037250957e-06
Position 8: 1.8506613760922038e-06
Position 1215: 1.6383853088159465e-06
Position 1711: 9.531552876896026e-07
Position 938: 6.639606725659866e-07
Position 571: 6.218546037319109e-07
Position 934: 5.764176581497622e-07
Position 1351: 3.750599412665647e-07
Position 1300: 3.6576873377228714e-07
Position 831: 1.2169743030253413e-07
Position 896: 5.251907269915316e-08
Position 873: 3.912775337369663e-08
Position 887: 3.6142379699972297e-08
Position 1154: 2.4008836731967195e-08
Position 796: 5.460638000429175e-09
Position 1871: 1.6921303018745273e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 831: 0.9897989841304302
Position 3785: 0.7687125831673643
Position 597: 0.5449491001566426
Position 2268: 0.4249093938785211
Position 2325: 0.17847519323897074
Position 3544: 0.09866727217784117
Position 2353: 0.057269676852088176
Position 527: 0.036634929915430096
Position 2640: 0.036204552625256306
Position 3699: 0.03502946191881049
Position 4063: 0.02863441270805758
Position 2245: 0.027899218103013105
Position 1757: 0.023706191763187306
Position 2224: 0.020938571381603672
Position 3454: 0.019036369106558853
Position 2842: 0.01778912872753121
Position 263: 0.017282034196261814
Position 3243: 0.014007347530615234
Position 2118: 0.011456662947887568
Position 2050: 0.00738174409536687
Position 2011: 0.006163707039531853
Position 511: 0.005541075218284664
Position 1796: 0.005287513497390578
Position 341: 0.0047974483626889155
Position 3850: 0.004656680909531153
Position 3989: 0.00450995005064018
Position 3832: 0.004316103511683364
Position 1597: 0.004044035792438975
Position 1623: 0.003680823724633722
Position 998: 0.003481104920622177
Position 504: 0.0034114133891191716
Position 2453: 0.002788660695346142
Position 3450: 0.0023757690837561286
Position 492: 0.002309635959729324
Position 323: 0.001961340760527159
Position 3703: 0.0015367461151046082
Position 3484: 0.0015254724100990523
Position 1639: 0.0015254373631053016
Position 1238: 0.0013407838554003785
Position 2647: 0.0012570845146153311
Position 3520: 0.0012218172426502816
Position 2479: 0.0011708648519279748
Position 271: 0.0010887239843551714
Position 2082: 0.0010501147829936708
Position 561: 0.0010312029142916976
Position 3762: 0.0008651512383082796
Position 448: 0.0008552309032008232
Position 2865: 0.000840345376050854
Position 2378: 0.0008064604000455848
Position 601: 0.0007246050608751114
Position 2981: 0.0007073853767023341
Position 3247: 0.0006663340266587388
Position 3581: 0.0006518664541033677
Position 692: 0.0006091930160580932
Position 1804: 0.0005927044097245528
Position 3059: 0.0005504060903461608
Position 469: 0.000550289399944782
Position 3885: 0.0005262240396704074
Position 2085: 0.0005134025406159057
Position 2938: 0.0004809795136703764
Position 3727: 0.0004692420177111919
Position 4169: 0.00044595932739295335
Position 250: 0.000422787685211827
Position 2933: 0.0004181765076490641
Position 835: 0.00041604077223235045
Position 2691: 0.0004095028854313358
Position 3366: 0.0004019243953463873
Position 2537: 0.0003921750417512197
Position 3326: 0.000387497757188412
Position 1177: 0.00037968300424241915
Position 1560: 0.0003684682587165064
Position 280: 0.0003680156852467174
Position 3558: 0.00035384830070715105
Position 1689: 0.00035366628326312567
Position 1888: 0.00034697551901170413
Position 3044: 0.0003063187476589245
Position 1461: 0.00030124027257610094
Position 311: 0.00026922426027699915
Position 3333: 0.0002559637806059424
Position 2972: 0.00025169086928367846
Position 479: 0.00021087014556067703
Position 3602: 0.0002040633326047294
Position 1508: 0.00019577082705686435
Position 3856: 0.00019119811536633894
Position 3330: 0.00017886666971741043
Position 537: 0.00017513006974240034
Position 2581: 0.00016365136812139327
Position 1932: 0.00015312748508203888
Position 3498: 0.00013116531899959907
Position 1012: 0.00012494083735175505
Position 380: 0.00011973653925655184
Position 864: 0.0001147126797098054
Position 3092: 0.00011393400038992022
Position 911: 0.00010761875786110173
Position 1955: 0.00010540684491610106
Position 472: 0.00010237430514990486
Position 2130: 0.00010162746303333675
Position 1294: 8.174338346430703e-05
Position 1902: 7.292824905473243e-05
Position 2994: 6.990171410903915e-05
Position 2487: 6.473522634774248e-05
Position 3099: 6.187530881528903e-05
Position 2610: 5.7333212119706384e-05
Position 1381: 5.7137739296279027e-05
Position 464: 5.7134137238842055e-05
Position 211: 5.670640625782606e-05
Position 215: 5.624211512006788e-05
Position 3503: 5.548033631593826e-05
Position 3066: 5.333582728446918e-05
Position 286: 5.00319584283262e-05
Position 4038: 4.620417797919366e-05
Position 605: 4.549253575059501e-05
Position 4209: 4.388301837580778e-05
Position 2495: 4.198099077528691e-05
Position 3016: 4.1647250016718025e-05
Position 2492: 4.070891853470033e-05
Position 607: 3.825899155205966e-05
Position 628: 3.726024369410748e-05
Position 759: 3.538773035496097e-05
Position 2517: 3.498346239993048e-05
Position 3663: 3.3800909494509376e-05
Position 2935: 3.1529520250966896e-05
Position 327: 2.8701259251951533e-05
Position 3656: 2.7541165836442302e-05
Position 2019: 2.7090846188218396e-05
Position 1476: 2.6548484404706275e-05
Position 1316: 2.2873475910288858e-05
Position 1014: 1.5473677683405932e-05
Position 1185: 1.5020875565363319e-05
Position 2788: 1.412452198998498e-05
Position 1018: 1.2888064484661117e-05
Position 196: 9.159000084636655e-06
Position 1457: 7.76681234496071e-06
Position 1383: 7.254934960222544e-06
Position 1054: 6.6425429938515535e-06
Position 1307: 6.4768762658272695e-06
Position 3025: 5.193250083361361e-06
Position 625: 5.174668158874675e-06
Position 1711: 4.765707683243187e-06
Position 622: 4.7056077287414685e-06
Position 951: 4.415466141789492e-06
Position 149: 4.4095654516840285e-06
Position 740: 4.35612283439906e-06
Position 2890: 3.46518203519236e-06
Position 2597: 3.3570086307785397e-06
Position 2960: 2.6923260028345936e-06
Position 717: 2.454856421952131e-06
Position 701: 2.1096317183022e-06
Position 2654: 1.5908372595257936e-06
Position 635: 1.4567177698225437e-06
Position 755: 1.4499600603369608e-06
Position 2657: 1.1808743973115279e-06
Position 2650: 8.339014502847218e-07
Position 2660: 8.190782130653494e-07
Position 708: 7.536777517177815e-07
Position 462: 7.238702167637161e-07
Position 2390: 5.089325180754234e-07
Position 2616: 3.256095572816732e-07
Position 652: 1.5388555291090576e-07
Position 2029: 1.4651723132592346e-07
Position 867: 1.381317316924714e-07
Position 1896: 1.1951474233371215e-07
Position 134: 7.283716956969533e-08
Position 128: 4.485890984021662e-08
Position 1066: 2.030753940397306e-08
Position 1037: 2.0233521333944854e-08
Position 90: 1.240313869247723e-08
Position 767: 3.4239600295939037e-09
Position 869: 3.2553435546379222e-09
Position 734: 2.1582763843059554e-09
Position 107: 2.088184776937907e-09
Position 1297: 1.4392221216538044e-09
Position 1021: 1.0623172876421864e-09
Position 1277: 9.745369481076834e-10
Position 122: 9.146775444203471e-10
Position 885: 7.3762410901972e-10
Position 1047: 5.549038842425213e-10
Position 973: 4.639308812396172e-10
Position 93: 3.789724510837842e-10
Position 779: 2.686189639959822e-10
Position 777: 1.8737139909946186e-10
Position 1008: 1.6974559594018491e-10
Position 78: 1.0132968571790781e-10
Position 103: 5.160922567021338e-12
