Gene = Gatb
Position 9340: 0.08046185737695959
Position 20809: 0.07994058453318424
Position 9618: 0.07982389522304076
Position 47208: 0.0765991640584942
Position 46981: 0.06673297151274886
Position 8767: 0.06660102356478262
Position 9926: 0.06566422263904857
Position 48057: 0.05971346682016748
Position 3436: 0.05752150124716348
Position 48250: 0.057467853236610675
Position 22577: 0.05358577410628971
Position 45399: 0.05154713616863177
Position 47683: 0.051249628501832505
Position 3549: 0.05074941701046281
Position 22383: 0.04855566476052823
Position 42306: 0.04435441734385518
Position 1790: 0.043551162933138966
Position 47369: 0.03975078870882119
Position 3613: 0.03810261923684152
Position 48322: 0.03783877746473327
Position 21372: 0.03708767500632948
Position 3948: 0.036075158926897555
Position 17596: 0.03510332599286826
Position 48969: 0.03408909529853776
Position 23423: 0.03265417584453375
Position 6840: 0.03157754977663714
Position 51139: 0.03113029187805302
Position 9748: 0.02998079352752743
Position 9824: 0.029921409251986223
Position 45066: 0.024971654036991274
Position 48193: 0.024518187948425193
Position 8844: 0.023013923147357306
Position 47274: 0.02298874320912344
Position 45854: 0.02298688099064379
Position 45439: 0.02108365681347908
Position 42733: 0.019782952543545205
Position 3023: 0.018490651171052974
Position 3499: 0.018302505282973926
Position 8667: 0.016025544568636328
Position 46494: 0.014967110992575928
Position 11316: 0.013683472769638922
Position 10296: 0.01329808634509478
Position 9987: 0.013297321862737271
Position 8774: 0.012689201768552457
Position 31989: 0.012474925781740042
Position 18807: 0.012324098535148353
Position 7596: 0.012211138948017834
Position 45044: 0.0120895705124676
Position 6710: 0.011346023730700264
Position 11260: 0.010998647715201053
Position 18742: 0.010899446921436448
Position 18570: 0.010629947586600035
Position 49064: 0.010222823768272006
Position 48777: 0.010203463034339307
Position 8386: 0.009774333475766665
Position 3280: 0.009683312070912803
Position 18463: 0.009377554746096448
Position 45105: 0.008725750113690093
Position 3793: 0.008703597734044211
Position 48113: 0.008363693555660717
Position 6387: 0.007748395797921335
Position 20721: 0.007374292003018093
Position 389: 0.007268740885026029
Position 21042: 0.0064407836460431845
Position 10054: 0.0063710974835929565
Position 43110: 0.00582953559710263
Position 10396: 0.0055724130885883875
Position 18598: 0.0055649462117565085
Position 3745: 0.005163500870014685
Position 1683: 0.005027014758486844
Position 45757: 0.0045903169686713555
Position 1425: 0.004453039209600456
Position 2070: 0.0040380742981163025
Position 9685: 0.0037879804676300946
Position 392: 0.003760757889153192
Position 4880: 0.0036438734531304504
Position 17075: 0.003549653287293008
Position 7617: 0.0034940919074439034
Position 19018: 0.003430694750496304
Position 1020: 0.003267819774772843
Position 47167: 0.003056322401956424
Position 7626: 0.0030261141830779945
Position 19397: 0.002934773936976985
Position 9623: 0.002887323200749077
Position 6347: 0.002865760166478559
Position 21227: 0.002692910416501543
Position 3838: 0.0026487259128281887
Position 6589: 0.0026202669813474937
Position 6850: 0.002584184584963859
Position 3638: 0.00243320752012957
Position 1839: 0.0023570173829920494
Position 10361: 0.0023110712722568903
Position 1821: 0.002217877403412437
Position 6778: 0.002171377530442605
Position 22238: 0.00213236899505228
Position 18843: 0.0020492531792512102
Position 8825: 0.0020089407586884886
Position 45904: 0.0019196306769617573
Position 8167: 0.0018541118101904127
Position 9299: 0.0017310723606780126
Position 4841: 0.001614827213548083
Position 19831: 0.00160425859016018
Position 9178: 0.001475920663323411
Position 17040: 0.0014494267620032435
Position 10758: 0.0014419002894493842
Position 10805: 0.001422293248889285
Position 22553: 0.0014170049552719003
Position 6558: 0.0013886113844345817
Position 1001: 0.001370099109640007
Position 18773: 0.0012993011700255176
Position 8566: 0.001221731666437328
Position 10402: 0.0011536815963925876
Position 45296: 0.001107791326296134
Position 424: 0.0010735759000202751
Position 3466: 0.0010618846952158644
Position 45262: 0.0010443664349685054
Position 6329: 0.0010395912217389719
Position 1378: 0.0010342651611506659
Position 6781: 0.0010213078007630418
Position 3850: 0.001021282663908101
Position 1705: 0.0009896861675703604
Position 1664: 0.0009848716875667188
Position 448: 0.0009593368700036452
Position 2120: 0.0009478134657750117
Position 4252: 0.0009461540295833985
Position 9957: 0.0009225068012673478
Position 5086: 0.0009209212877441598
Position 9135: 0.0009140706020115973
Position 7536: 0.0008839254010938524
Position 5912: 0.0008597077280184573
Position 18323: 0.0008490771018879368
Position 18919: 0.0008342487064253572
Position 361: 0.0008304079130323712
Position 6188: 0.0007419492600692501
Position 17867: 0.0007344735683033258
Position 17520: 0.000670212579929681
Position 658: 0.0006621056378591832
Position 3974: 0.0006397210877296535
Position 8606: 0.0005923671828004391
Position 8130: 0.0005901241209055422
Position 1770: 0.000581859657893772
Position 23519: 0.0005787002465087286
Position 3556: 0.0005246078617345992
Position 3806: 0.0005223048365847247
Position 3635: 0.0005152778249484996
Position 1111: 0.0005147559145372186
Position 9217: 0.0004731748355115931
Position 3149: 0.0004701764074659322
Position 19333: 0.0004609503019165443
Position 5918: 0.0004344637678653189
Position 8257: 0.0003996781967785692
Position 1761: 0.00037009030192568053
Position 1827: 0.00036611933765464733
Position 436: 0.0003572485769390432
Position 5866: 0.0003505228264784527
Position 2026: 0.0003453885280349131
Position 3519: 0.000325160233053441
Position 3384: 0.00032083949501491644
Position 1477: 0.0003207343735590628
Position 1767: 0.0003184096319980074
Position 3477: 0.00029104375556401673
Position 18862: 0.00028933943125885757
Position 19835: 0.00028518870552614523
Position 17892: 0.00027928952550059454
Position 6217: 0.00027198772562506964
Position 19704: 0.00026998111219924363
Position 3818: 0.0002514809312512108
Position 3574: 0.00024298811624580126
Position 1176: 0.00022953188629749085
Position 5895: 0.00022356081332314894
Position 899: 0.00022329785979113725
Position 1992: 0.00017798936705276815
Position 2059: 0.0001444624004085086
Position 4320: 0.00014410264681127548
Position 1636: 0.0001391106574294101
Position 8272: 0.0001357256523836849
Position 3455: 0.00013464919969706079
Position 4356: 0.0001269628638118712
Position 4918: 0.00012673211315435219
Position 8325: 0.00012130785475896732
Position 1122: 0.0001145424510174691
Position 452: 0.00010987330531738366
Position 4192: 0.00010656156305210053
Position 2146: 9.889053645631872e-05
Position 19532: 9.85852608813135e-05
Position 19910: 9.815614376223507e-05
Position 2821: 9.316790690917236e-05
Position 841: 8.768926395783196e-05
Position 1492: 8.220465611664356e-05
Position 3389: 8.158710900604788e-05
Position 37847: 7.961457116937995e-05
Position 346: 7.25898224380392e-05
Position 778: 7.213065668988556e-05
Position 1292: 7.168608263722483e-05
Position 520: 6.76686404418676e-05
Position 9521: 6.556126432360267e-05
Position 1297: 6.307613472215558e-05
Position 833: 6.232190467569291e-05
Position 2168: 6.068886600727472e-05
Position 39651: 4.777261364128766e-05
Position 1974: 4.3379509499186824e-05
Position 979: 4.213969403014369e-05
Position 455: 4.1577165717633686e-05
Position 20861: 3.766052102213533e-05
Position 284: 3.6437143540963035e-05
Position 710: 3.515089618822459e-05
Position 665: 3.348546656409049e-05
Position 542: 3.2915662543686986e-05
Position 502: 3.275194134703964e-05
Position 816: 3.083867751288877e-05
Position 729: 2.9983744832631455e-05
Position 2272: 2.395496606171382e-05
Position 1588: 1.9865592007034903e-05
Position 2330: 1.951212469829853e-05
Position 3595: 1.832352487300116e-05
Position 3617: 1.805923148953681e-05
Position 1397: 1.5627541440507495e-05
Position 19766: 1.4273966114329886e-05
Position 37451: 1.3773349158640451e-05
Position 34748: 1.311605750723599e-05
Position 1024: 1.0937012017558773e-05
Position 32511: 1.0565985017533596e-05
Position 1151: 1.0118185338519407e-05
Position 1199: 9.523700050614496e-06
Position 237: 9.264939200270154e-06
Position 1262: 9.0612111070564e-06
Position 2213: 9.01980036412331e-06
Position 2240: 9.01605399466196e-06
Position 732: 8.969236151247591e-06
Position 1432: 8.678974646966904e-06
Position 19913: 7.766245464267125e-06
Position 2243: 6.97944903480418e-06
Position 2318: 6.882150186112941e-06
Position 3086: 6.6832627754638626e-06
Position 930: 6.649515497494058e-06
Position 265: 6.60543756009227e-06
Position 1259: 6.210728627329113e-06
Position 1027: 6.198081347519534e-06
Position 1250: 5.872431862707515e-06
Position 4077: 5.3943242565118595e-06
Position 2889: 5.162981968219202e-06
Position 30532: 3.998257442446185e-06
Position 2335: 3.782714140896789e-06
Position 590: 3.697141943675566e-06
Position 32616: 3.468679137751474e-06
Position 31118: 3.097606208135567e-06
Position 2296: 2.3866353259885292e-06
Position 30711: 2.384498316071891e-06
Position 3526: 2.313693814581973e-06
Position 27975: 2.019538114272122e-06
Position 32273: 1.7954042436676801e-06
Position 29405: 1.506152822455864e-06
Position 32307: 1.3182515815800005e-06
Position 28760: 1.293524626533068e-06
Position 25414: 1.2689612298374732e-06
Position 7700: 1.181379411924144e-06
Position 3027: 8.711647755557259e-07
Position 2453: 8.497536790116826e-07
Position 25554: 6.072100545922953e-07
Position 24788: 4.234743781532434e-07
Position 2001: 3.0374552159597445e-07
Position 30512: 2.616079441593946e-07
Position 2544: 2.4007402340462376e-07
Position 27978: 2.359737342972736e-07
Position 3337: 2.326783808069436e-07
Position 28292: 2.136385210219176e-07
Position 2703: 1.871221922223961e-07
Position 2171: 1.8030809490053809e-07
Position 29623: 1.7446190031657298e-07
Position 29371: 1.3945461020973935e-07
Position 2569: 1.3781838141404157e-07
Position 2745: 1.1827551553161386e-07
Position 23858: 1.0310846912114895e-07
Position 28253: 1.0124122565697257e-07
Position 24402: 9.557325791586349e-08
Position 2623: 8.979334685371759e-08
Position 27295: 8.113839294452624e-08
Position 25790: 6.377456966528388e-08
Position 26495: 5.3435734129393915e-08
Position 20413: 5.086870458775415e-08
Position 24541: 4.349237143540201e-08
Position 2571: 3.0622763401245525e-08
Position 2475: 2.198632127747517e-08
Position 20385: 2.083016897505842e-08
Position 20441: 1.5924332614155834e-08
Position 1570: 1.2289327923626327e-08
Position 21878: 6.2689575062868384e-09
Position 18054: 2.675445265189378e-09
Position 18178: 2.1788647862071938e-09
Position 21905: 1.6672309404047667e-09
Position 18251: 9.62991708904201e-10
Position 18114: 7.02865541714971e-10
Position 1927: 2.1046872457465696e-10
