Gene = Sept11
Position 15322: 0.013345061700080093
Position 6738: 0.011771772091983355
Position 3774: 0.011567693686861637
Position 15012: 0.011151152421456544
Position 13596: 0.010725700636590053
Position 5060: 0.009648737644016558
Position 3679: 0.009539909478014204
Position 16171: 0.009462963070903305
Position 7521: 0.009322458775354826
Position 6569: 0.008869246200008089
Position 4057: 0.00844774647611189
Position 846: 0.00816994190645445
Position 11235: 0.0077318172772844
Position 4742: 0.00719602869033576
Position 1509: 0.007153456418336523
Position 7502: 0.006974494678219308
Position 9506: 0.006635560618773769
Position 5030: 0.006592884523206406
Position 4203: 0.00646747606872593
Position 1548: 0.006367966462276056
Position 9093: 0.006114114252985115
Position 3424: 0.0060593275400495925
Position 7277: 0.0058254441291090125
Position 3643: 0.005774573393419205
Position 9899: 0.0057542781197049584
Position 5581: 0.005338776961040773
Position 11118: 0.005316527562862734
Position 6931: 0.004963375293452635
Position 6984: 0.004701846977101491
Position 1859: 0.004545188937565062
Position 4182: 0.004322142196004853
Position 4482: 0.0043013465021596925
Position 3926: 0.004160057280090252
Position 2373: 0.0037327984851494005
Position 9493: 0.0035297717497243873
Position 8574: 0.0034824894880710836
Position 6807: 0.003458012568384266
Position 9233: 0.003444561503072176
Position 6910: 0.0032085836168619067
Position 1325: 0.0030173476437024937
Position 7518: 0.003016413387639743
Position 3055: 0.002985652604632753
Position 3710: 0.002905425139079976
Position 4990: 0.002873376548660596
Position 5538: 0.002828275974227772
Position 5076: 0.002781466999709861
Position 1818: 0.0027054430158624412
Position 3454: 0.002694730059930504
Position 11875: 0.0025764320110444306
Position 9822: 0.002415714141122368
Position 9261: 0.0023550337245686025
Position 8382: 0.0023104239282147427
Position 7440: 0.002308127015325964
Position 8817: 0.0021190149987204703
Position 5518: 0.0019702785121831897
Position 3801: 0.0019502667886770785
Position 708: 0.0018715086472561517
Position 7349: 0.0018165176600376514
Position 2197: 0.0015860923563447192
Position 10153: 0.0012813683383844907
Position 2581: 0.001260133499911328
Position 2680: 0.0012516997675506066
Position 1629: 0.0012431824155049438
Position 9697: 0.0011532507302473352
Position 1128: 0.0010762008314170262
Position 13640: 0.0010438302379770672
Position 11132: 0.0010433101304842703
Position 10421: 0.001034526432740319
Position 4229: 0.0010088958877915212
Position 10602: 0.0010030123547115875
Position 2858: 0.000996738033539608
Position 2476: 0.0009682777928225057
Position 10854: 0.0009131484591615275
Position 7912: 0.0009113090486828611
Position 3646: 0.000871194612331019
Position 2246: 0.0008592652146187683
Position 478: 0.0007616549137384114
Position 740: 0.0007484486032282532
Position 2621: 0.0007411348923985862
Position 352: 0.0007364109792781343
Position 2353: 0.0007306608756387598
Position 3373: 0.0007204641111244118
Position 11381: 0.0006933016327468389
Position 8246: 0.0006638217351580287
Position 7789: 0.0006374454872507775
Position 2319: 0.0006321943103431011
Position 8837: 0.0006163732951806502
Position 12304: 0.0005976789905705357
Position 8429: 0.0005114242686447039
Position 2298: 0.0004898556230945783
Position 2240: 0.00040135526803703207
Position 9629: 0.00037564519809846284
Position 1821: 0.00037457753353205086
Position 6068: 0.0003392357931410558
Position 3556: 0.0003316386454311862
Position 10030: 0.00030895536389379246
Position 9581: 0.00030892611102220613
Position 3403: 0.0002797890029572026
Position 5255: 0.00027654483506187266
Position 6857: 0.00027104544346417985
Position 2587: 0.0002561408585050204
Position 3099: 0.0002493246115985945
Position 8450: 0.0002430054326682251
Position 6308: 0.00022631763293214536
Position 2838: 0.000218241421645102
Position 3858: 0.0002129890281491818
Position 5352: 0.00021015892755842138
Position 8407: 0.00019469838894962689
Position 3586: 0.00018173201170924505
Position 7092: 0.0001793570091651648
Position 4085: 0.0001730437606092757
Position 8061: 0.0001639473355728847
Position 380: 0.00015735931767867445
Position 6168: 0.00015252049050105276
Position 2398: 0.00013841483785219066
Position 3217: 0.00013759594509348805
Position 503: 0.00013563203923817296
Position 4957: 0.00013478761553617534
Position 1573: 0.0001332676644137448
Position 5037: 0.00013298822921145592
Position 1440: 0.0001289079894821618
Position 7011: 0.0001272048699539187
Position 4855: 0.00012568926534459204
Position 8358: 0.00012289126186380313
Position 3923: 0.00012206696987511435
Position 3264: 0.00011809241754792779
Position 796: 0.00011788263253425255
Position 3592: 0.00011726223418151293
Position 1784: 0.00011486889689818647
Position 1515: 0.00011348116241595362
Position 2953: 0.00010021286765418622
Position 2376: 9.731052458974667e-05
Position 626: 9.505562658515581e-05
Position 2096: 9.341325904897843e-05
Position 6129: 8.986325830868471e-05
Position 2225: 8.107285841883562e-05
Position 5542: 7.696698689393923e-05
Position 2547: 7.56400145543803e-05
Position 331: 7.109555593739427e-05
Position 5334: 7.006557912716361e-05
Position 5480: 6.696498934270207e-05
Position 5866: 6.583608035639229e-05
Position 1710: 6.249893635111752e-05
Position 1902: 5.999822896197185e-05
Position 7611: 5.765151879817196e-05
Position 187: 1.4760288859576493e-05
Position 5468: 1.2206685544649546e-05
Position 5799: 1.1129309298858535e-05
Position 4745: 1.1023685447943057e-05
Position 4803: 1.0576246067333286e-05
Position 4683: 1.006126788935505e-05
Position 1990: 9.052245622056905e-06
Position 6292: 8.886074437367697e-06
Position 447: 8.034877392678235e-06
Position 3559: 7.442001157241875e-06
Position 886: 7.324238807168777e-06
Position 1443: 7.1471655570432455e-06
Position 1297: 5.945274688122871e-06
Position 821: 5.034901921125684e-06
Position 3493: 5.015132334990607e-06
Position 1752: 4.658049691369505e-06
Position 759: 4.410021444384971e-06
Position 1527: 3.467301333350321e-06
Position 1065: 3.4287576010794038e-06
Position 1449: 3.375611924023703e-06
Position 3126: 3.205805790792164e-06
Position 1070: 3.155413877033962e-06
Position 1303: 2.75428478824296e-06
Position 3734: 2.6359428708996302e-06
Position 1368: 2.635157447646047e-06
Position 860: 2.068936156807196e-06
Position 890: 1.9369515398996675e-06
Position 1743: 1.8020779584983287e-06
Position 1682: 1.4369428929491662e-06
Position 1331: 1.4137460094900092e-06
Position 257: 1.3999730783470683e-06
Position 863: 1.3514399110238488e-06
Position 528: 9.87942122154069e-07
Position 336: 7.727084418655873e-07
Position 1131: 7.600861567972617e-07
Position 629: 7.579446237365469e-07
Position 884: 6.823407077917313e-07
Position 509: 4.868476085904952e-07
Position 358: 4.092403869482961e-07
Position 519: 3.0684739440196573e-07
Position 787: 3.0581302043847953e-07
Position 1013: 2.8415413171315893e-07
Position 4995: 2.2709351633842865e-07
Position 524: 1.5160815587946885e-07
Position 2555: 8.522876030587877e-08
Position 989: 6.567215333740307e-08
Position 2378: 5.5717692958084946e-08
Position 605: 4.26478088470629e-08
Position 437: 3.697102608962821e-08
Position 912: 3.5319479990944736e-08
Position 753: 3.3719338940479575e-08
Position 1136: 1.920047991431162e-08
Position 894: 1.7586525804997916e-08
Position 418: 1.6753207704176312e-08
Position 1051: 1.326234530979976e-08
Position 1457: 1.2043796637598502e-08
Position 929: 1.1395333323264173e-08
Position 423: 9.32343962362585e-09
Position 450: 7.736855713797363e-09
Position 920: 6.928471759039557e-09
Position 639: 5.312877882564153e-09
Position 242: 2.979610092390184e-09
Position 590: 2.3664986943949473e-09
Position 543: 5.93480319108183e-13
Position 452: 5.077364775851065e-13
Position 540: 4.900832769383975e-13
Position 360: 2.9967582097380293e-13
Position 462: 2.0631810085157675e-13
Position 345: 1.7386383320100202e-13
Position 521: 7.608062817993078e-14
Position 933: 5.219907986603593e-14
Position 260: 4.8839321387688184e-14
