Gene = Prune1
Position 15808: 0.0014424538085689056
Position 21669: 0.0013779295033427663
Position 17983: 0.0013484401911649144
Position 26890: 0.0013284121849641572
Position 26348: 0.0012501331914479563
Position 23222: 0.0012499790331541823
Position 26865: 0.001234703939510563
Position 15749: 0.0011965116520511639
Position 25640: 0.0011926265431855241
Position 18397: 0.0011064676295469203
Position 14291: 0.001086107084942086
Position 26286: 0.0009843682245429253
Position 23429: 0.0009329828514582423
Position 24054: 0.0008370735127523287
Position 25045: 0.0008244410261606403
Position 18334: 0.0007947276941442752
Position 22540: 0.0007084415486379087
Position 18538: 0.0006763842683221876
Position 21042: 0.0006648862291522168
Position 26175: 0.0006397279301437557
Position 20751: 0.0005885521777309427
Position 19599: 0.0005231974612368202
Position 18571: 0.0004731076772688637
Position 23203: 0.0004646497518306726
Position 21072: 0.0004379415132991004
Position 22804: 0.00043471248580817057
Position 18388: 0.00041354685145383733
Position 27811: 0.00039997445632920087
Position 19852: 0.0003874864850240476
Position 20734: 0.00038338232824254587
Position 20035: 0.00037142638653413657
Position 18418: 0.000363553591848356
Position 20106: 0.0003583759436052992
Position 23685: 0.00032995080117419613
Position 20568: 0.0003225775711559004
Position 19859: 0.00029895166700666864
Position 22433: 0.00024947673767549696
Position 23728: 0.00016257293639924584
Position 25856: 0.000149823565229319
Position 25442: 0.00013728046391871143
Position 23750: 0.00012999890653735973
Position 22609: 0.00012809614900140593
Position 22091: 0.000123120631402247
Position 25842: 0.00011167676093212268
Position 20866: 0.00011119894013873009
Position 25173: 0.00010198926941056118
Position 20402: 8.957094178535128e-05
Position 23591: 8.062453414853464e-05
Position 23337: 7.919115601414551e-05
Position 20017: 7.653821434944666e-05
Position 21254: 7.642535776487975e-05
Position 22365: 7.608047016652892e-05
Position 23440: 7.114498738221826e-05
Position 23104: 7.095807147471399e-05
Position 16663: 7.03353023657559e-05
Position 17595: 5.651587854534136e-05
Position 23614: 5.622342258051044e-05
Position 23287: 5.1556196356474075e-05
Position 23331: 5.0223832251516336e-05
Position 25062: 4.22281491816367e-05
Position 26193: 4.146170881155068e-05
Position 26235: 4.0785744591319425e-05
Position 23065: 3.918269932858947e-05
Position 23298: 3.722217424199413e-05
Position 25661: 2.696771153260084e-05
Position 24024: 2.4700884179402e-05
Position 25211: 2.2822464460829236e-05
Position 24083: 2.195406083537827e-05
Position 23224: 1.4141525662143231e-05
Position 22911: 8.187362482595373e-06
Position 22903: 7.920304200316179e-06
Position 23053: 7.881392295097158e-06
Position 27090: 3.2565292493072317e-06
Position 20134: 5.165428719878824e-07
Position 23447: 5.02298703173728e-07
Position 20063: 2.2304707959617196e-07
Position 23444: 8.126803874599535e-08
Position 19899: 6.878601390113761e-08
Position 19873: 2.430378560379281e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 19706: 0.9959061474991745
Position 23890: 0.9562374706678402
Position 16545: 0.9410050806788186
Position 13752: 0.9258774348317838
Position 22741: 0.8452090919829306
Position 26648: 0.7848300124046791
Position 18388: 0.7403028019992474
Position 13484: 0.5212204127975948
Position 13462: 0.4379961170632931
Position 27669: 0.3799524658470797
Position 17865: 0.27268694888328027
Position 14217: 0.1647260147225336
Position 14179: 0.15840411883176395
Position 14154: 0.15400707703051517
Position 18299: 0.13961930334909842
Position 22709: 0.11430581473544543
Position 10986: 0.09071964246625863
Position 26726: 0.08526571585761208
Position 23536: 0.04493541501283214
Position 27948: 0.043702573081015016
Position 23103: 0.0384277946155374
Position 13760: 0.03691220948445098
Position 18879: 0.03458934323644184
Position 17920: 0.032881438988167526
Position 26075: 0.03125079633488755
Position 20998: 0.030818033410542203
Position 14562: 0.030615256534739153
Position 21023: 0.030558145372381194
Position 27372: 0.028862585342991364
Position 22636: 0.02403781307923571
Position 18997: 0.022301820943417875
Position 16455: 0.0212463611683125
Position 26959: 0.020513530200887562
Position 17421: 0.020463024868346717
Position 10839: 0.019877892880087886
Position 14491: 0.019560637088900525
Position 27347: 0.0189967954813837
Position 10904: 0.01877280024300282
Position 27162: 0.018094431802887823
Position 10863: 0.015881962778278375
Position 25166: 0.015171027383231239
Position 24805: 0.014023724246067933
Position 18302: 0.01399777210081028
Position 26311: 0.013546313992375549
Position 26314: 0.013120407550166583
Position 23221: 0.011979418424296132
Position 14080: 0.011939272367907516
Position 18424: 0.01173354666287305
Position 17135: 0.011387419149847838
Position 17350: 0.010592677321807272
Position 18699: 0.010508681101042566
Position 26690: 0.009595690139255689
Position 27377: 0.009029155533603152
Position 17925: 0.008926061381499987
Position 18848: 0.008819637217709746
Position 15298: 0.00851264020132354
Position 17543: 0.0083697963194533
Position 16548: 0.007503878342540028
Position 27797: 0.007340091775594545
Position 18961: 0.007334241164729548
Position 27842: 0.007262529529805729
Position 24782: 0.007030354777140507
Position 27145: 0.0062344429918859195
Position 14185: 0.006204136553254677
Position 23123: 0.006046236084917437
Position 25149: 0.005902997592901034
Position 24212: 0.005870431776555096
Position 28179: 0.0058078337735372855
Position 18121: 0.00516490828501683
Position 17655: 0.005129322585013942
Position 17801: 0.0047137473670224705
Position 24712: 0.004484495865448217
Position 25035: 0.004374662898742508
Position 23902: 0.004374656422948095
Position 24909: 0.004115939716878793
Position 16267: 0.003916753115773338
Position 20854: 0.003692031556371613
Position 20435: 0.003631787972497916
Position 26987: 0.003575610590396238
Position 25496: 0.0035230043152586726
Position 16421: 0.0034943733189874036
Position 27414: 0.003464351000416252
Position 25240: 0.003430056245626856
Position 14420: 0.003238301624564442
Position 27183: 0.0031448569726267557
Position 28132: 0.003126451814197563
Position 22758: 0.0029742642881538353
Position 21166: 0.00269438396191893
Position 17551: 0.0026555161972105857
Position 15590: 0.0026389654606200686
Position 17316: 0.002604852591745584
Position 14754: 0.0025943315194617614
Position 27405: 0.0024293137232647482
Position 21066: 0.0024004039157476103
Position 28272: 0.002193368386809494
Position 17876: 0.002096146711284893
Position 20807: 0.0020847480270469766
Position 21243: 0.0020281687337950663
Position 20168: 0.0020094826066865737
Position 23949: 0.0018759051869678882
Position 24219: 0.0017888023622532649
Position 25728: 0.0017050579196722516
Position 22953: 0.0017040734759933656
Position 23921: 0.001683672238294371
Position 16486: 0.0016638911459167895
Position 24785: 0.0016122811814092443
Position 26590: 0.0016088762209406314
Position 20828: 0.0016015278537644354
Position 19011: 0.0015823172984340088
Position 18853: 0.0015340469476269193
Position 22663: 0.001521005448360347
Position 26750: 0.0014885705758569472
Position 18010: 0.0013350424749864489
Position 18360: 0.0013349601656222853
Position 24263: 0.0012927018144908743
Position 15389: 0.0012201448647762875
Position 20238: 0.001185766238670775
Position 17203: 0.0011857349855465516
Position 28288: 0.0011676410201362452
Position 17899: 0.0011126300989506425
Position 25328: 0.0010716377613335336
Position 17023: 0.001047053992516868
Position 25126: 0.0010112337062241415
Position 28256: 0.0009501295019135964
Position 19965: 0.000945838251685855
Position 22465: 0.0008915022162682588
Position 18438: 0.0008886932374100925
Position 24983: 0.0008157006136107371
Position 25989: 0.0008111764543597323
Position 26783: 0.0007953628423262851
Position 20976: 0.0007673295833014908
Position 23447: 0.0007652347820279747
Position 16554: 0.0007341839558456781
Position 22715: 0.000706998763490617
Position 14009: 0.0007046820220945285
Position 20479: 0.0007036048517245234
Position 25540: 0.0006433304944751723
Position 19678: 0.00060650245740956
Position 17251: 0.000605469024128117
Position 27498: 0.0005903544581667668
Position 21509: 0.000578221120822888
Position 18905: 0.0005617939288205054
Position 17458: 0.000559734312403873
Position 17572: 0.0005596926568982655
Position 18072: 0.0005402981658967944
Position 18228: 0.0005396134770467681
Position 23750: 0.0005312875560391103
Position 26170: 0.0005298271294087664
Position 14426: 0.0005199352025339876
Position 20926: 0.0005171556192102203
Position 27417: 0.0005167423781310083
Position 23246: 0.0005151947011246674
Position 26919: 0.0005129065340101469
Position 20658: 0.00046409354385681907
Position 20637: 0.0004606846104175811
Position 21026: 0.00044595340225297785
Position 19805: 0.00044166525703542457
Position 17041: 0.00042494225122940944
Position 24731: 0.00041950842083926325
Position 22261: 0.0004152423474072545
Position 26914: 0.00041307721747589377
Position 17811: 0.0004043780136286603
Position 27050: 0.0003834611171486698
Position 19546: 0.0003829592839107433
Position 25588: 0.00035264868729337196
Position 28096: 0.00034009736780590697
Position 22766: 0.00033192984441229596
Position 21623: 0.00031434365182939024
Position 20884: 0.00030804155430556954
Position 16500: 0.00030670606132513016
Position 18936: 0.0002872222450619391
Position 14542: 0.0002861356075691235
Position 24164: 0.0002783345944834704
Position 19843: 0.00027035597942028295
Position 26707: 0.0002546827872671611
Position 19426: 0.0002356510000463776
Position 25784: 0.0002344268365747752
Position 23909: 0.00023394909206460914
Position 24243: 0.0002329363666273862
Position 17082: 0.00022873015935583697
Position 18248: 0.00022748748884637664
Position 21447: 0.0002262773352534071
Position 18242: 0.00021517973482215424
Position 21589: 0.00021084009333547678
Position 20063: 0.00020837230181517625
Position 23337: 0.00020509709952174006
Position 18832: 0.00020505243960427903
Position 25130: 0.0001959724488561784
Position 24436: 0.00019581574974908563
Position 21299: 0.00019539477611798942
Position 24249: 0.0001950437009767421
Position 19582: 0.0001901861881499284
Position 27915: 0.0001675174180197867
Position 25364: 0.0001639562804616058
Position 18082: 0.0001603917246486959
Position 18972: 0.00015188395508532933
Position 27705: 0.0001431035477632479
Position 19013: 0.00013960403086396312
Position 20450: 0.00013907336572916709
Position 17231: 0.0001313693330961161
Position 18894: 0.00012667841214580782
Position 25225: 0.00012200540985665799
Position 22609: 0.0001209302513282647
Position 20082: 0.00011928381317641106
Position 23928: 0.00011745714778858799
Position 23287: 0.00011266645822243903
Position 19765: 0.00011008585951114962
Position 27026: 0.0001081382195514674
Position 24399: 0.000107709345490141
Position 23128: 0.0001073133183797623
Position 17428: 9.243917033066259e-05
Position 17423: 9.090798829828258e-05
Position 23421: 9.059369338990988e-05
Position 20305: 8.649262568437531e-05
Position 21963: 8.004317638062397e-05
Position 25766: 7.799243737014697e-05
Position 24228: 7.712861710367866e-05
Position 17385: 7.615106262400156e-05
Position 23185: 6.755936108054759e-05
Position 26762: 6.717178816334797e-05
Position 18711: 6.641618776461725e-05
Position 22903: 6.590646550028521e-05
Position 22539: 6.426530089229784e-05
Position 23444: 6.120320725293125e-05
Position 16350: 6.118145679265345e-05
Position 23685: 6.0830161472132986e-05
Position 25201: 5.740886426859864e-05
Position 26739: 5.172710547050159e-05
Position 20613: 4.6504436026376626e-05
Position 21987: 4.307745502162305e-05
Position 23825: 4.138951754692151e-05
Position 21151: 3.7571376304389616e-05
Position 25393: 3.6221637937098286e-05
Position 25511: 3.6001754544149224e-05
Position 17063: 3.43454299062223e-05
Position 24198: 2.9874261503401255e-05
Position 17047: 2.9581816740099495e-05
Position 20165: 2.6347784077548202e-05
Position 24312: 2.0460132399876975e-05
Position 22790: 1.720798610413446e-05
Position 23044: 1.5728726198161435e-05
Position 17738: 1.2127113632426845e-05
Position 22495: 1.1066345775151386e-05
Position 18142: 4.896564903508022e-06
Position 24272: 4.025111880858259e-06
Position 19770: 3.6019454978216355e-06
Position 20431: 2.86156325847536e-06
Position 20294: 2.5710865951497906e-06
Position 24168: 2.4422926542162544e-06
Position 24833: 2.1150993833768105e-06
Position 20484: 2.0066094066872033e-06
Position 24284: 1.9187563142411912e-06
Position 25132: 1.60241111546314e-06
Position 24034: 1.2391460854292015e-06
Position 23227: 3.9767709764333026e-07
Position 23783: 3.7357443977388174e-07
Position 20964: 2.597151359165344e-07
Position 23031: 2.469304877491839e-07
Position 24726: 1.4714962099728147e-07
Position 20260: 1.2211410746106954e-07
Position 22388: 7.968068437543023e-08
Position 23724: 4.647427395564423e-08
Position 24014: 2.068040408853086e-08
Position 24754: 1.662615975340243e-08
Position 24749: 1.6040833759899738e-08
Position 21173: 6.0925399121151645e-09
Position 23069: 2.084897202886192e-09
Position 19919: 3.538824703212536e-10
