Gene = Npsr1
Position 5281: 0.00011238007658188564
Position 7706: 0.00011126457177571918
Position 1482: 0.00010066259671521663
Position 8030: 0.00010048352710092433
Position 5140: 9.871659637741624e-05
Position 4469: 9.745159569908503e-05
Position 7513: 9.721046498880748e-05
Position 7192: 9.609148285383725e-05
Position 7537: 9.411768295557246e-05
Position 931: 9.205838611341416e-05
Position 3536: 8.781301066884204e-05
Position 1197: 8.3641306947864e-05
Position 3352: 8.257137838161272e-05
Position 7133: 8.20737612872915e-05
Position 1051: 8.20519245955762e-05
Position 2531: 8.01558742549523e-05
Position 6858: 7.805317435435553e-05
Position 1164: 7.697404914872476e-05
Position 7085: 7.581434042364945e-05
Position 2986: 7.23990654000404e-05
Position 579: 7.124012988424705e-05
Position 3866: 6.819140049578561e-05
Position 1115: 5.363008127843034e-05
Position 4323: 5.229303855599649e-05
Position 1849: 4.426634618760081e-05
Position 1326: 4.288024492984273e-05
Position 5850: 4.233563986030589e-05
Position 3253: 3.9615829942295314e-05
Position 5523: 3.740060075083728e-05
Position 106: 3.7093505565033263e-05
Position 1337: 3.320374521844378e-05
Position 4026: 3.1470717477555234e-05
Position 2363: 2.75799345745445e-05
Position 5048: 2.5239986669885223e-05
Position 4382: 2.4669581232855737e-05
Position 207: 2.461951360832221e-05
Position 188: 2.4241750630217906e-05
Position 1380: 2.215852078962591e-05
Position 4495: 2.1293471615922294e-05
Position 3943: 2.0676160323332487e-05
Position 3215: 2.049797045507111e-05
Position 3290: 2.0283007255169595e-05
Position 1282: 1.9008031847487956e-05
Position 1759: 1.880986819243761e-05
Position 3068: 1.853200371070618e-05
Position 4199: 1.8045989187812493e-05
Position 5039: 1.5987892820172192e-05
Position 2221: 1.5614434322030787e-05
Position 2471: 1.549295224811649e-05
Position 4627: 1.535879482327478e-05
Position 1420: 1.5005957551746027e-05
Position 3258: 1.4610304899224321e-05
Position 4181: 1.4007422619570099e-05
Position 1764: 1.3783006371376911e-05
Position 2558: 1.3074009494874153e-05
Position 4135: 1.2847677035406287e-05
Position 2525: 1.2507441908399214e-05
Position 712: 1.2439926111856266e-05
Position 2712: 1.1868956279265935e-05
Position 4353: 1.1764152999360781e-05
Position 4164: 1.171109254527433e-05
Position 2493: 1.1113475262218979e-05
Position 808: 1.0605393251714373e-05
Position 2211: 1.0590666396893637e-05
Position 2794: 9.303112729951146e-06
Position 152: 9.159909644827428e-06
Position 3703: 9.13791090722502e-06
Position 1976: 8.215232604479867e-06
Position 2528: 8.147214149503945e-06
Position 1917: 8.062770595107296e-06
Position 805: 7.487530098923282e-06
Position 3473: 7.172242847293609e-06
Position 2561: 6.827855248921353e-06
Position 2500: 6.759308163355068e-06
Position 2322: 6.628832398047991e-06
Position 2208: 5.957248905155568e-06
Position 2840: 5.4656135167069635e-06
Position 1692: 5.116249285174581e-06
Position 1008: 4.855320111693807e-06
Position 2262: 4.302627275833177e-06
Position 2623: 4.2946008752113324e-06
Position 1348: 4.073925418462014e-06
Position 2333: 3.796844340368882e-06
Position 909: 3.2783138347826906e-06
Position 606: 2.8598449606554804e-06
Position 778: 2.3768870711459377e-06
Position 3470: 1.8156946658980748e-06
Position 2883: 1.7071466578325e-06
Position 3771: 1.2320106045628898e-06
Position 2107: 1.0775827703358937e-06
Position 2898: 9.635690078564603e-07
Position 3887: 6.471924757271771e-07
Position 1040: 5.228023332833282e-07
Position 1170: 3.966735358455538e-07
Position 158: 3.9027619930794693e-07
Position 179: 3.4795424426230147e-07
Position 2187: 2.805251263436733e-07
Position 1027: 2.251549743917561e-07
Position 3797: 2.050753014484793e-07
Position 298: 1.5184331004362882e-07
Position 103: 1.4383703806826733e-07
Position 950: 1.0784842245063713e-07
Position 2152: 8.961091712602937e-08
Position 1307: 5.5539712998254335e-08
Position 944: 3.0677684405547884e-08
Position 202: 2.887286294383767e-08
Position 582: 2.1923564116095257e-08
Position 79: 1.4664722196433143e-08
Position 301: 1.0143545263609961e-08
Position 82: 9.042423748426803e-09
Position 946: 7.271809293982762e-09
Position 1093: 7.251146361084867e-09
Position 400: 7.151463813982271e-09
Position 2114: 5.342759165039306e-09
Position 961: 4.842821948999448e-09
Position 1923: 4.288771673846331e-09
Position 333: 3.954372326865957e-09
Position 347: 2.6655751325413216e-09
Position 404: 2.078422184746277e-09
Position 92: 9.688186145793841e-10
Position 956: 6.367860500364396e-10
Position 584: 5.932701177411766e-10
Position 349: 5.002911674062123e-10
Position 154: 2.8771829121826457e-10
Position 84: 2.679074549630861e-10
Position 359: 2.539904908546221e-10
Position 368: 1.6384631454590295e-10
Position 162: 1.4014008045873497e-10
Position 375: 9.045471919127941e-11
Position 390: 2.1082973661086252e-11
Position 371: 6.643700935629591e-12
Position 373: 1.1534169302823348e-12
Position 384: 7.360744442334255e-13
Position 382: 2.632117851108012e-13
