Gene = 2310030G06Rik
Position 518: 1.4662352722439567e-09
Position 523: 1.2484406860957425e-09
Position 515: 1.0665509788194656e-09
Position 111: 9.301038482004607e-10
Position 497: 6.456455489734308e-10
Position 493: 5.889902324081355e-10
Position 258: 5.752270896445117e-10
Position 102: 5.538648803710515e-10
Position 503: 3.371926837950282e-10
Position 800: 2.793625793991424e-10
Position 152: 2.2256653694652892e-10
Position 117: 1.8403577892284097e-10
Position 544: 1.7739910533037097e-10
Position 536: 1.6105167062637644e-10
Position 99: 9.008265449093475e-12
