Gene = Ube2cbp
Position 24351: 0.00032485700378478966
Position 1261: 0.00022235394954710685
Position 536: 0.00021508703267125753
Position 25166: 0.00016320245838220225
Position 945: 0.0001439072096894587
Position 24600: 0.0001368176124214393
Position 98: 0.00012935833566624287
Position 242: 9.228241243463491e-05
Position 1273: 8.747278246363385e-05
Position 139: 7.993782154653335e-05
Position 656: 7.439366429905994e-05
Position 566: 6.813256981588652e-05
Position 24455: 6.454035725532626e-05
Position 25046: 5.9172831115311666e-05
Position 25177: 5.486991470894935e-05
Position 835: 4.937427405365111e-05
Position 845: 4.856541316178973e-05
Position 820: 4.792329977433483e-05
Position 118: 4.337159489525691e-05
Position 587: 2.734355644444309e-05
Position 428: 2.649844167672557e-05
Position 929: 2.1056074895989096e-05
Position 1045: 2.0635827128861098e-05
Position 2821: 1.981363135906739e-05
Position 2083: 1.972408173685507e-05
Position 764: 1.9308684465164104e-05
Position 605: 1.7571858057830255e-05
Position 1532: 1.6125868575007944e-05
Position 1105: 1.609563154644057e-05
Position 2077: 1.5366218573015994e-05
Position 160: 1.5098411514749961e-05
Position 797: 1.3832637406060542e-05
Position 775: 1.3117117791210811e-05
Position 1127: 1.288826827282482e-05
Position 383: 1.2399617793071706e-05
Position 579: 1.2142635330967157e-05
Position 280: 1.1968089194154285e-05
Position 162: 9.477592830330805e-06
Position 5202: 9.467556990639903e-06
Position 1277: 7.752159258601254e-06
Position 973: 7.262667691589127e-06
Position 1117: 6.989491041979251e-06
Position 608: 6.56784013167846e-06
Position 1232: 6.452275298866705e-06
Position 525: 5.8734875237212125e-06
Position 1237: 5.656385173363156e-06
Position 790: 5.540959517726296e-06
Position 126: 5.458793921502598e-06
Position 1103: 5.364049647881605e-06
Position 745: 5.305264038079152e-06
Position 1252: 4.886850497645427e-06
Position 1312: 2.6290428525977445e-09
Position 1617: 2.0187265048110882e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 24195: 0.9986249514256001
Position 39579: 0.9899342072115839
Position 16096: 0.9772830397035743
Position 1368: 0.9644228163525125
Position 29596: 0.9487511260000816
Position 12939: 0.8653035875630649
Position 41945: 0.7883267499595296
Position 17322: 0.6532413089603732
Position 19257: 0.6181438417099973
Position 17101: 0.6133646222107672
Position 24453: 0.5377575438655771
Position 20251: 0.47363134705674415
Position 35324: 0.435467014875721
Position 16755: 0.3771579979045789
Position 14955: 0.3540322323859071
Position 37512: 0.3409081866155578
Position 31208: 0.22961046952190037
Position 14979: 0.20039702626931036
Position 21632: 0.19352278647063
Position 24769: 0.17615446056600975
Position 16708: 0.16964562014247592
Position 47479: 0.12491965386252804
Position 18371: 0.11875169040737563
Position 25700: 0.10736208136925236
Position 16966: 0.10669234669558592
Position 44433: 0.09897511849764985
Position 47506: 0.08840490244276378
Position 23494: 0.08721389128391487
Position 40841: 0.07485620671118076
Position 17146: 0.06818056193541111
Position 45260: 0.0673161302459244
Position 46179: 0.060491242064310786
Position 45206: 0.05801266542866153
Position 17363: 0.05363030919783577
Position 22237: 0.05327582072896899
Position 17491: 0.0525488152693657
Position 42332: 0.052252784123511954
Position 21748: 0.051532140386822564
Position 48822: 0.04592030164333377
Position 24523: 0.0452653879437518
Position 29554: 0.045034773965157086
Position 45670: 0.04148397187950373
Position 24847: 0.03639424411074597
Position 41964: 0.034217604762208906
Position 44878: 0.034021503958839565
Position 19472: 0.03390948928550243
Position 44437: 0.033900143978597475
Position 17597: 0.02964760807746669
Position 42402: 0.022967651298916217
Position 45799: 0.022798834512314244
Position 28047: 0.022589100226047546
Position 16605: 0.022208657928459562
Position 47537: 0.02118687703093993
Position 40205: 0.017452136195993985
Position 46889: 0.015905384667167573
Position 41878: 0.014595275766743406
Position 44788: 0.014441933089506063
Position 18397: 0.014425586043795964
Position 1371: 0.014267623214987583
Position 43447: 0.013409273948124032
Position 42412: 0.012820971555721825
Position 18480: 0.012550993965531639
Position 46379: 0.010371518901482517
Position 21362: 0.009798340585584023
Position 31247: 0.009429816820967723
Position 26122: 0.009135955097118608
Position 24977: 0.008184353676896036
Position 26502: 0.007840204649021378
Position 43668: 0.0071466527676698555
Position 43831: 0.007011462569312501
Position 18179: 0.006486154112543065
Position 24951: 0.0060655321280374385
Position 15818: 0.005695276088730673
Position 24974: 0.0055918401752928105
Position 40114: 0.005553468320571603
Position 24672: 0.0055243230920010555
Position 1312: 0.005304667727129654
Position 17195: 0.005116899926362026
Position 45350: 0.0051042414162460435
Position 25667: 0.005098458126193837
Position 26054: 0.004870813185783184
Position 26455: 0.004823230502222049
Position 18417: 0.004779282824792331
Position 32436: 0.004764694564416807
Position 25210: 0.00453473030216843
Position 30481: 0.004256872937753415
Position 46338: 0.0042225426475216475
Position 30144: 0.004130106221385767
Position 17224: 0.003959118703723105
Position 1389: 0.003810946319254185
Position 25181: 0.00378815709076431
Position 41445: 0.0037763001315196127
Position 24822: 0.0036682350659561014
Position 24742: 0.0035018879638219905
Position 43593: 0.0034691735299753348
Position 45761: 0.003150274775943956
Position 41460: 0.0031498796584764526
Position 1283: 0.0031394235509423296
Position 1163: 0.0031039578525131643
Position 42151: 0.0030841739610263253
Position 6425: 0.0030637915945358435
Position 24793: 0.00299429371525596
Position 42213: 0.0025400579930428503
Position 40233: 0.0025083595096463437
Position 43900: 0.002284357572854885
Position 41382: 0.0022415625003815404
Position 25083: 0.0022414248548924378
Position 41160: 0.0021600959858430555
Position 40865: 0.0017830116287798528
Position 1192: 0.0017506508855695921
Position 30216: 0.0016850453103372021
Position 42940: 0.0015999815871859
Position 40941: 0.0015684339751424956
Position 30039: 0.0014753557713779138
Position 32472: 0.0014218699985118592
Position 39781: 0.0013932253404167093
Position 32418: 0.0013782549506074287
Position 29971: 0.001330437214727521
Position 1294: 0.001216934984985565
Position 41414: 0.0010751820260859529
Position 1013: 0.000990330530600816
Position 40568: 0.0009874136567818124
Position 43489: 0.0009166578546370178
Position 40323: 0.0008074105042774339
Position 1199: 0.0007867287526732745
Position 32421: 0.0007147483732380449
Position 19079: 0.0006788247664819746
Position 1403: 0.0006720963642132893
Position 39881: 0.0004893288702278853
Position 42284: 0.0004867167069807318
Position 1322: 0.0004694519759612357
Position 36444: 0.00041773125778521496
Position 25955: 0.00040441519550264265
Position 37969: 0.0002862047056494388
Position 25342: 0.00024572634434196763
Position 24482: 0.00017151162540054405
Position 6476: 0.000167227543316932
Position 40150: 0.00013442653855993877
Position 25475: 0.00012636543193342002
Position 30401: 0.00011003673876465496
Position 25348: 8.261278911468331e-05
Position 29911: 7.632728083800546e-05
Position 29317: 7.065696297617446e-05
Position 25094: 5.9314663783083574e-05
Position 31566: 5.903370427404621e-05
Position 25310: 5.3466926318788364e-05
Position 33479: 3.0403916479339356e-05
Position 31716: 2.3521267497436156e-05
Position 33806: 2.2659587891615795e-05
Position 1866: 2.1147183117388358e-05
Position 24465: 1.8977395193708085e-05
Position 2726: 1.8674995633595213e-05
Position 31459: 1.6731518859605244e-05
Position 29817: 1.6616212681861697e-05
Position 31533: 1.6331807156454623e-05
Position 32749: 1.4634440286323776e-05
Position 31639: 1.2915897555503178e-05
Position 25146: 1.0160424721404177e-05
Position 31498: 9.050594341606868e-06
Position 1904: 8.671181238565251e-06
Position 32131: 7.694595105598207e-06
Position 2019: 5.271936178931407e-06
Position 4980: 4.983183001794626e-06
Position 5068: 4.484374276713825e-06
Position 30792: 3.870242373391035e-06
Position 30562: 3.671296426336603e-06
Position 30813: 2.4890165621040046e-06
Position 29853: 1.5123454926972375e-06
Position 32175: 1.4511738961621193e-06
Position 32311: 1.4231833782271431e-06
Position 29716: 1.3306604401709352e-06
Position 2747: 1.1386357254720768e-06
Position 26904: 1.0544863257630882e-06
Position 25763: 9.952764439686008e-07
Position 27125: 6.012620774276439e-07
Position 26700: 5.902596185265059e-07
Position 27274: 2.779339847446692e-07
Position 29265: 2.2434519241474084e-07
Position 26860: 2.0917490593927327e-07
Position 6787: 7.749558181447527e-13
Position 3287: 7.205060301426134e-13
Position 4465: 5.477568867364233e-13
Position 3800: 1.5177206811356214e-13
Position 3336: 1.2276718245528995e-13
Position 1718: 6.907696798051525e-14
Position 1204: 3.4608424007794056e-16
Position 1216: 2.0578941860896663e-16
Position 1261: 1.8195956664311592e-16
Position 1444: 1.2954928091453316e-16
Position 1111: 8.475649356029817e-17
Position 1316: 7.830783773698412e-17
Position 1179: 7.097255977452905e-17
Position 1328: 5.110601338113225e-17
Position 1169: 4.9335978049639515e-17
Position 1167: 4.34354261595038e-17
Position 1250: 4.098038969957342e-17
Position 891: 6.653069346334411e-18
Position 1035: 5.130651062990963e-18
Position 1411: 4.6297516280504856e-18
Position 1318: 4.339949945705997e-18
Position 965: 3.823129169744069e-18
Position 1115: 3.0916700054404277e-18
Position 1269: 3.05905405307334e-18
Position 1423: 2.956286940670674e-18
Position 1208: 2.8614364320710418e-18
Position 914: 2.6351264381598055e-18
Position 1237: 1.8380673515768194e-18
Position 627: 1.467464484121505e-18
Position 1037: 1.445047474025829e-18
Position 1125: 1.063681472300603e-18
Position 1018: 5.480730354924524e-19
Position 820: 5.166484749977559e-19
Position 793: 4.461630416056957e-19
Position 1448: 2.5788971207996876e-19
Position 802: 2.0918116153824626e-19
Position 745: 4.4672374873298e-20
