Gene = Cacybp
Position 565: 4.793762288060381e-05
Position 1778: 4.7873713260069883e-05
Position 217: 4.7791787056933526e-05
Position 6273: 2.9763654107453382e-05
Position 355: 2.9284999473192532e-05
Position 65: 2.735075149049931e-05
Position 2308: 2.55109162938127e-05
Position 923: 2.4700908123022704e-05
Position 884: 2.1599963379656303e-05
Position 431: 1.9203549847680223e-05
Position 437: 1.9187196014102337e-05
Position 33: 1.8772307324671407e-05
Position 7919: 1.4781716502391228e-05
Position 7940: 1.4112872462892269e-05
Position 2731: 1.3714278036605057e-05
Position 2918: 1.2827690775435285e-05
Position 3426: 1.2307415507304215e-05
Position 476: 1.1890606163745156e-05
Position 8349: 1.174494837398044e-05
Position 155: 1.166967722477851e-05
Position 357: 8.484861104947173e-06
Position 8587: 8.327924567282304e-06
Position 8337: 8.126393432733376e-06
Position 60: 6.975070426566088e-06
Position 139: 6.439188821452248e-06
Position 311: 5.83917134535339e-06
Position 2502: 5.347325779542578e-06
Position 100: 4.7002124688155464e-06
Position 293: 3.835122991091053e-06
Position 386: 3.575927690132682e-06
Position 388: 2.74187033698388e-06
Position 416: 2.6317822479133557e-06
Position 595: 1.4208768722325357e-06
Position 1311: 1.1217761562590999e-06
Position 84: 8.263390250570272e-07
Position 743: 6.565266608088772e-07
Position 8346: 4.888707286967336e-07
Position 613: 2.388933584462084e-07
Position 718: 4.1078427275640885e-08
Position 9335: 3.8809904205744e-08
Position 735: 1.9944897105475482e-08
Position 647: 1.1532631403465185e-08
Position 765: 2.7677787333494813e-10
Position 638: 2.935544135181277e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7809: 0.9669828897805615
Position 6165: 0.814775522698661
Position 9151: 0.762917520527061
Position 6679: 0.7218228170331082
Position 7262: 0.2864380999087108
Position 6355: 0.2817015718898151
Position 4279: 0.20630414968067867
Position 8047: 0.1802036049561198
Position 6125: 0.14402550358314622
Position 9520: 0.11541128981625387
Position 9542: 0.10674388674277333
Position 7168: 0.06469826597354618
Position 7145: 0.05565559237171231
Position 3668: 0.053752285798829076
Position 653: 0.050414038004965696
Position 591: 0.04875858135611007
Position 3065: 0.039821791550873085
Position 4356: 0.03773562308011497
Position 4285: 0.03740434308206504
Position 9132: 0.033209353101545276
Position 8590: 0.02319885271529286
Position 7062: 0.020098226985370837
Position 3287: 0.019917228732907574
Position 7098: 0.019869429306656007
Position 8451: 0.01791743548393612
Position 3246: 0.014681692390298434
Position 6224: 0.013996226025230714
Position 8236: 0.013787723701327623
Position 7308: 0.013744490848905035
Position 9118: 0.013062604392188404
Position 4329: 0.012475686549745445
Position 5214: 0.012119847110313572
Position 10246: 0.010953661057469392
Position 6572: 0.009951818475006306
Position 7503: 0.009388739611366529
Position 10322: 0.00916086377557118
Position 8853: 0.009069797797556147
Position 8395: 0.008827255888235457
Position 9155: 0.008646177384821195
Position 4257: 0.007791821145320358
Position 4825: 0.007607776053111268
Position 7517: 0.007273168810664418
Position 5070: 0.006890658371742085
Position 10264: 0.006573196905770981
Position 4469: 0.006087235031051625
Position 9613: 0.006023105856801406
Position 8026: 0.005875438402071734
Position 8280: 0.005855518503673959
Position 6556: 0.0054979378988803005
Position 7552: 0.004903493090088565
Position 9871: 0.004767557163858741
Position 9936: 0.004579339076047544
Position 6621: 0.004529987003020649
Position 6455: 0.00451974661742201
Position 9055: 0.004319660487894575
Position 7199: 0.004227369476791084
Position 8514: 0.004160387007291661
Position 6649: 0.003946948564604669
Position 8482: 0.0038059911436462883
Position 5080: 0.0037685129624192995
Position 5086: 0.0037161838192457716
Position 9474: 0.0036644984160658063
Position 7417: 0.0029241317777080546
Position 5171: 0.0029018514085022242
Position 4074: 0.0028165152418871157
Position 7508: 0.0027503771824941405
Position 8291: 0.002618857157772688
Position 6618: 0.002617069554024744
Position 638: 0.002592387359739182
Position 667: 0.00253962713921443
Position 7841: 0.002442293394635386
Position 2941: 0.0023927849545803495
Position 9209: 0.0023032691893457163
Position 6977: 0.0023015312809641472
Position 821: 0.0021990788584556886
Position 9222: 0.0021439459805392084
Position 4033: 0.0019308277721214854
Position 7039: 0.0017745119676481887
Position 6536: 0.0017411700114207628
Position 10067: 0.001669484961549796
Position 3506: 0.0016470821303611503
Position 7549: 0.0016398948039852822
Position 7103: 0.0016346828417281717
Position 6502: 0.0016306327320254304
Position 10393: 0.0016096015786854218
Position 8427: 0.0015615366782520059
Position 9660: 0.0015563875702479912
Position 7815: 0.001497370372155327
Position 7995: 0.001477047196677972
Position 9528: 0.0014376664387584597
Position 9446: 0.0013214885534511178
Position 687: 0.0013064076641137595
Position 8534: 0.0012955247190886679
Position 1414: 0.0012438530358193356
Position 3977: 0.0012316253301312141
Position 5968: 0.001124766171613378
Position 8863: 0.0011207692382738505
Position 6129: 0.0011038236208453253
Position 7625: 0.0010955320527993697
Position 9788: 0.0010750072806431901
Position 4335: 0.0010371530198933871
Position 5011: 0.0010201904618995015
Position 7458: 0.0010179263027590012
Position 7266: 0.0009723538156775048
Position 9098: 0.0009601393637673227
Position 664: 0.0009201631018042417
Position 6576: 0.0009073801085153881
Position 6626: 0.0008492099198558641
Position 7180: 0.0008110993494525035
Position 9824: 0.0007894036801164101
Position 2882: 0.0007295435968849675
Position 4321: 0.0007141192846358365
Position 3551: 0.00070259080462066
Position 6806: 0.000699132149010522
Position 8607: 0.0006713254564931573
Position 7425: 0.0006479839703637012
Position 4867: 0.0006271472291533076
Position 6478: 0.0006240038743455065
Position 3764: 0.0006205844790158855
Position 9670: 0.0006115065314280825
Position 9547: 0.000590432602620651
Position 6003: 0.000586351924948727
Position 10175: 0.00057504291232836
Position 8880: 0.000512704519530067
Position 6846: 0.0004972213835340038
Position 9955: 0.000478654066747919
Position 6837: 0.0004705231492902089
Position 8493: 0.0004374986717631676
Position 4177: 0.0004228433625011094
Position 9441: 0.0003967861889735204
Position 8066: 0.00038363443324147264
Position 10351: 0.00037856909883599086
Position 487: 0.00037175557566027626
Position 6433: 0.00036457472727322097
Position 2978: 0.0003471501572396421
Position 9495: 0.00033888413845720557
Position 3818: 0.00032767028622141176
Position 8051: 0.0003082069559152946
Position 8984: 0.00030634740292446224
Position 1497: 0.0002930798505156554
Position 6628: 0.0002903222970597241
Position 9177: 0.000288957490215714
Position 6481: 0.00028599886538912433
Position 2857: 0.00028166237962271365
Position 10480: 0.00027303683668461953
Position 9835: 0.00027199258769222153
Position 8022: 0.0002684685516792188
Position 9008: 0.000242637922386323
Position 2305: 0.0002363508014105
Position 2056: 0.0002318058581100486
Position 6769: 0.0002228277753490393
Position 6367: 0.00021632789739103143
Position 7641: 0.0002150583895654894
Position 703: 0.0002078000172488908
Position 1301: 0.00020678228733971325
Position 9258: 0.0001979854047654359
Position 735: 0.00019728158443642633
Position 6440: 0.00019080236422209075
Position 9274: 0.0001818518648627711
Position 7295: 0.0001781446348625764
Position 2793: 0.00017472124364844617
Position 7232: 0.00016705655493903993
Position 459: 0.00016651543997564934
Position 9228: 0.00015783101472345752
Position 6336: 0.00012350078165260028
Position 7317: 0.00012279936434046902
Position 6245: 0.00010905489793630683
Position 3721: 9.398771059794337e-05
Position 8334: 9.122725185877488e-05
Position 7290: 8.884336257514772e-05
Position 7934: 7.603255855332576e-05
Position 2265: 7.097018747961542e-05
Position 9173: 6.958507744481467e-05
Position 3085: 6.555266302746926e-05
Position 3703: 6.346510612986742e-05
Position 8967: 5.915776141859065e-05
Position 6888: 5.474762999959825e-05
Position 6258: 5.426445076708558e-05
Position 8725: 5.2347811514869625e-05
Position 1684: 5.107302886463141e-05
Position 1989: 4.856065590258534e-05
Position 8138: 3.5064039829467295e-05
Position 6891: 3.383158789110938e-05
Position 9184: 2.779577858019393e-05
Position 1520: 1.894032749350398e-05
Position 1314: 1.253875650768332e-05
Position 7881: 1.0684536023045834e-05
Position 1926: 7.470593496199933e-06
Position 2670: 4.596381462657542e-06
Position 1830: 4.449604976402435e-06
Position 1814: 3.5776444089320293e-06
Position 1472: 3.3873904841027978e-06
Position 1896: 3.3557316554760313e-06
Position 1331: 3.2440354334498913e-06
Position 6400: 3.0408101165201596e-06
Position 868: 2.655948532032227e-06
Position 673: 2.3717253368096175e-06
Position 7966: 1.5133972694329803e-06
Position 510: 1.3741913167604443e-06
Position 8242: 9.742509558971983e-07
Position 8349: 9.578806038958602e-07
Position 2438: 9.069522276003083e-07
Position 2709: 8.780533179138749e-07
Position 878: 3.5382669019172845e-07
Position 494: 2.9846299498693944e-07
Position 6370: 1.1168030305217723e-07
