Gene = Mesd
Position 735: 2.247236963312664e-06
Position 4295: 2.2068928810760126e-06
Position 325: 2.082509369966966e-06
Position 271: 1.7474975545051792e-06
Position 786: 1.6410316385541978e-06
Position 613: 1.431975154056346e-06
Position 947: 1.3795307350748486e-06
Position 969: 1.2737034800677918e-06
Position 928: 1.2147337206264413e-06
Position 678: 1.0342024900990253e-06
Position 599: 6.983502281083571e-07
Position 680: 5.81923509280595e-07
Position 333: 4.3345258410804843e-07
Position 639: 3.979460797340028e-07
Position 3736: 3.7838728066533604e-07
Position 627: 3.661731994230379e-07
Position 349: 2.5337794950774245e-07
Position 568: 1.0395761856102433e-07
Position 759: 4.791347327379497e-08
Position 1148: 2.8239920098059512e-09
Position 1035: 1.6107328823284287e-09
Position 945: 1.321704804655691e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3529: 0.9195357801905087
Position 5749: 0.6422760329894055
Position 7541: 0.4478722607888101
Position 6313: 0.26359109207927434
Position 8643: 0.2005792457867567
Position 242: 0.19278151133927
Position 6937: 0.13474112868374255
Position 3044: 0.11383208215725149
Position 5708: 0.08976752565651747
Position 8167: 0.08361147089835348
Position 8114: 0.08043351107430954
Position 2423: 0.0719822310530515
Position 303: 0.05770134311450531
Position 765: 0.05151020258421156
Position 8871: 0.05004408230769264
Position 6294: 0.04699667853873995
Position 6421: 0.04592453395529122
Position 5497: 0.04154472319527614
Position 1622: 0.0410223034426958
Position 7278: 0.0367401478307877
Position 6577: 0.03258985594692134
Position 394: 0.032046987450316596
Position 6591: 0.031034782106203702
Position 2310: 0.028816770336361777
Position 6359: 0.02807187706321255
Position 8629: 0.027373541553607692
Position 6114: 0.025153426839664244
Position 7563: 0.02428147696314228
Position 3504: 0.02417920578832811
Position 1192: 0.023891498333308336
Position 5966: 0.02373850366286343
Position 7962: 0.021348399112363258
Position 621: 0.01997618707383448
Position 4143: 0.019530113496075707
Position 6535: 0.018238434087587786
Position 8663: 0.0164360779445108
Position 3057: 0.015998231947540232
Position 2896: 0.015736578645438308
Position 4479: 0.013061371082372477
Position 418: 0.011866131360305817
Position 4580: 0.011056461354743113
Position 7010: 0.010831549749443769
Position 7521: 0.010801603583457026
Position 6493: 0.010749282034649447
Position 4621: 0.010738083462422648
Position 1649: 0.01059911458264772
Position 1034: 0.009946491156766863
Position 4747: 0.009859722561469877
Position 421: 0.0098390421096925
Position 3533: 0.009694988751794165
Position 2485: 0.009468512632575511
Position 4794: 0.009086486937471095
Position 7230: 0.008709921882025424
Position 3080: 0.008588952696723355
Position 5534: 0.0074481205254598734
Position 5889: 0.007339753752668885
Position 2634: 0.0071744535310089026
Position 2518: 0.007154116218730623
Position 4742: 0.006826114693815193
Position 6451: 0.006612125289101902
Position 3900: 0.0065579481543872435
Position 5883: 0.006346430471063912
Position 2531: 0.006250565810456968
Position 1120: 0.006018836793069892
Position 1411: 0.005846366905463263
Position 8077: 0.005813530256876502
Position 5592: 0.005749229588711945
Position 6278: 0.005158684039951391
Position 3601: 0.004869891931940793
Position 8768: 0.004697670166899064
Position 6618: 0.0046965384479831455
Position 2761: 0.004451540678523967
Position 7283: 0.004024774865955349
Position 3468: 0.003775221189651196
Position 267: 0.0033587802460186534
Position 5830: 0.003285850860340077
Position 4818: 0.0029282546702711332
Position 665: 0.002652269301453655
Position 2833: 0.00261906980612733
Position 7033: 0.002290698951617068
Position 4802: 0.0022369061393137176
Position 3431: 0.0020987988949852563
Position 4828: 0.002057265416689238
Position 897: 0.0020537431820922217
Position 6151: 0.002026074322833278
Position 2445: 0.002008820115604417
Position 1669: 0.0018630837585422435
Position 3700: 0.0018556309551506097
Position 3605: 0.0018129346061712059
Position 6184: 0.0018120205599380902
Position 280: 0.0018038953599857105
Position 9193: 0.0017596995480454172
Position 2702: 0.0016538214766592034
Position 1260: 0.001600954851399943
Position 3832: 0.0014928198151084506
Position 5235: 0.001403830073982617
Position 2720: 0.0013877587132804484
Position 4791: 0.0012930220149613603
Position 4667: 0.0012436220573325356
Position 5589: 0.0012415623261202587
Position 7260: 0.0011177001256663136
Position 3281: 0.001107427673566152
Position 5555: 0.0011044044343459529
Position 6505: 0.0010514293141847882
Position 1158: 0.0009809661739640198
Position 5477: 0.0009285407095482493
Position 6463: 0.0009123989872059671
Position 2921: 0.0008974806538871148
Position 4175: 0.0008776324203717005
Position 6180: 0.0008471139893879852
Position 6547: 0.0008218400310544453
Position 7625: 0.0007624438142641841
Position 1003: 0.0007607186570143422
Position 2571: 0.0007577784119228092
Position 1248: 0.0007435272414821219
Position 3428: 0.0007389128235698858
Position 3697: 0.0006366034193556082
Position 4211: 0.0006224391800530751
Position 1236: 0.000615377811971096
Position 4788: 0.0005658279968962545
Position 157: 0.0005209682162475279
Position 4343: 0.0004535395794331227
Position 2765: 0.00042806222006454655
Position 704: 0.00039078098655315565
Position 2085: 0.00035099568061209944
Position 1128: 0.00034842248511057707
Position 2000: 0.00034569684990674675
Position 1074: 0.0003409346176392038
Position 1148: 0.0003078023755308965
Position 168: 0.0003045213353348557
Position 2322: 0.0002988601503312567
Position 2900: 0.0002965403500110121
Position 1667: 0.00027204950266639577
Position 206: 0.0002433947119910232
Position 1317: 0.0002317842515752969
Position 5375: 0.00023080888910324306
Position 1055: 0.00023004600800456088
Position 147: 0.0001959985610717018
Position 1414: 0.00017946797335095604
Position 4842: 0.00016470293856892085
Position 5318: 0.00016315848652518516
Position 4164: 0.0001505651165303042
Position 2874: 0.00012798321476051232
Position 1675: 0.00012491485027849052
Position 3846: 0.00011177090966122419
Position 1218: 0.00010924974234417006
Position 4455: 0.00010634703283905827
Position 183: 0.00010107995062805749
Position 3914: 9.232029367275724e-05
Position 1250: 9.211613361110652e-05
Position 1203: 9.198439314296076e-05
Position 1376: 8.273116710868346e-05
Position 5683: 7.785829765765003e-05
Position 735: 7.766837079062476e-05
Position 807: 7.602715381588346e-05
Position 678: 3.675009805463541e-05
Position 597: 3.202024967488986e-05
Position 5020: 2.0425104816352116e-05
Position 5121: 1.975347670161745e-05
Position 1072: 1.742823445931287e-05
Position 469: 1.6944188304512756e-05
Position 6200: 1.0099709441325594e-05
Position 1968: 8.51113032799507e-06
Position 3377: 8.301425436819987e-06
Position 1131: 7.314522448053489e-06
Position 1458: 6.218565007058813e-06
Position 2013: 5.555457568635109e-06
Position 924: 4.636524192536395e-06
Position 1706: 4.537935547014919e-06
Position 2103: 4.3380207930179556e-06
Position 797: 3.906628442301935e-06
Position 1709: 3.5268378997611364e-06
Position 1771: 3.343767619696972e-06
Position 1685: 2.8036844095322785e-06
Position 1569: 2.788129610843069e-06
Position 713: 2.457272839594678e-06
Position 515: 2.4474401349489862e-06
Position 1544: 2.2561175380184494e-06
Position 5024: 2.201767211594642e-06
Position 1511: 2.147218245940855e-06
Position 1012: 1.7880721722879615e-06
Position 2789: 1.1079873435600766e-06
Position 2333: 1.0606334525002118e-06
Position 740: 9.42952265874546e-07
Position 3333: 7.455661819773472e-07
Position 858: 4.490982047192171e-07
Position 1692: 3.2945458544449926e-07
Position 466: 1.1964250638071067e-07
Position 717: 8.980925240232347e-08
Position 135: 6.11111716879932e-08
Position 874: 5.0801506902423405e-08
Position 815: 1.9011528585130486e-08
Position 906: 1.3202690816291985e-08
Position 811: 1.170078687769523e-08
Position 475: 2.2255898943186795e-09
Position 95: 1.9596691258124707e-09
Position 110: 8.832215951950323e-10
Position 501: 2.7327818538092814e-10
Position 118: 1.7685397430965676e-11
Position 89: 1.1983991433728545e-11
