Gene = Znhit1
Position 4134: 0.00022499441230379658
Position 3958: 0.00018460367243223265
Position 15: 0.0001840306756801609
Position 1976: 0.00016859422321072187
Position 3265: 0.0001632663306316404
Position 4552: 0.00015854068319644862
Position 4309: 0.0001552918843870792
Position 1411: 0.00014778649598464817
Position 1788: 0.00014462900886853916
Position 310: 0.00012071847566378988
Position 1115: 0.00011531561273451316
Position 1887: 9.571858540487901e-05
Position 711: 8.768946330903263e-05
Position 1894: 8.7331470219616e-05
Position 580: 8.573465713484523e-05
Position 52: 8.062471634406036e-05
Position 4144: 7.19726986480233e-05
Position 4167: 7.163668895156923e-05
Position 1861: 7.014968791594062e-05
Position 1937: 6.749820512311127e-05
Position 1718: 6.706763920365057e-05
Position 1909: 5.752707151630513e-05
Position 4646: 5.140827112839323e-05
Position 4215: 5.0121342681735774e-05
Position 1392: 4.915880374033429e-05
Position 2989: 4.711800779783485e-05
Position 532: 4.614154754380929e-05
Position 4621: 4.001882243007833e-05
Position 1633: 3.986396104292204e-05
Position 598: 3.6994135891657734e-05
Position 973: 3.41219681263077e-05
Position 437: 3.3266322297187165e-05
Position 558: 3.0197480395046363e-05
Position 3483: 2.907028195010872e-05
Position 2587: 2.681831099763296e-05
Position 4666: 1.6703471583827587e-05
Position 4380: 1.1468511875963648e-05
Position 4585: 1.0603879440214865e-05
Position 131: 8.581339903107467e-06
Position 4654: 8.198612492730381e-06
Position 4628: 7.93385775347223e-06
Position 4422: 6.643734768000349e-06
Position 21: 6.35006699910657e-06
Position 4630: 5.43743464704176e-06
Position 4612: 4.76095668616859e-06
Position 849: 4.463313057415423e-06
Position 3319: 4.400080273483623e-06
Position 403: 4.131127208370418e-06
Position 331: 3.918555145352307e-06
Position 600: 3.094557377640874e-06
Position 810: 2.7935559102711693e-06
Position 503: 2.6096401488764935e-06
Position 4747: 2.1573201733605183e-06
Position 4663: 1.764309859278533e-06
Position 4833: 1.1383390402250278e-06
Position 452: 8.739695779972524e-07
Position 4815: 6.490698072686088e-07
Position 4824: 6.081044553123674e-07
Position 2877: 5.867109429128012e-07
Position 391: 5.855198135660145e-07
Position 4451: 5.275931901847736e-07
Position 2776: 3.630493367894161e-07
Position 2604: 3.4722258621722215e-07
Position 2496: 2.2370028859951376e-07
Position 723: 1.8795111262735376e-07
Position 603: 1.845164852011455e-07
Position 553: 1.7687726940726742e-07
Position 2331: 1.5029445208986213e-07
Position 523: 1.2274324539499898e-07
Position 4759: 1.1355139953162015e-07
Position 2212: 1.0169539623544466e-07
Position 382: 9.345238370749661e-08
Position 632: 7.940800456678625e-08
Position 4817: 4.43064019758983e-08
Position 521: 2.970062052726794e-08
Position 389: 2.6713288036781296e-08
Position 658: 1.6655555956153198e-08
Position 740: 5.757061082787596e-09
Position 551: 6.068908293761036e-10
Position 4434: 3.240023368678459e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4814: 0.9893922054288404
Position 4284: 0.942134849012357
Position 2182: 0.913357386324717
Position 3814: 0.5217126980532216
Position 4544: 0.39924186276018725
Position 4473: 0.2738792714094544
Position 4492: 0.18091729822911654
Position 4610: 0.1302736628447421
Position 976: 0.08696375308149955
Position 1717: 0.06683838233066242
Position 3410: 0.028450599415877145
Position 1029: 0.027143919276100117
Position 2193: 0.02527361612022014
Position 4224: 0.024415474571870804
Position 4059: 0.023692349010099638
Position 577: 0.01831194921345814
Position 4237: 0.016065032238250516
Position 3757: 0.012215025255688862
Position 1376: 0.012169642686140441
Position 2222: 0.009449938465069321
Position 4259: 0.009093277283115743
Position 839: 0.008126996566570864
Position 3057: 0.007880578322764628
Position 1983: 0.007254176874374926
Position 2205: 0.006360576554699062
Position 574: 0.005929403997617368
Position 2253: 0.005896994840005548
Position 3385: 0.005666815248250755
Position 999: 0.005483984748210903
Position 4581: 0.005114670024705473
Position 3841: 0.004259840304067657
Position 3976: 0.003874511331327958
Position 521: 0.003830057223901251
Position 2573: 0.0036820539193871214
Position 494: 0.003391779975281202
Position 2083: 0.003262843475643026
Position 705: 0.0031461627328523917
Position 1809: 0.0030499980404315504
Position 1766: 0.00301720633701312
Position 981: 0.0027939710969823294
Position 3361: 0.0027331911835965796
Position 4248: 0.0026043142393257744
Position 4024: 0.0021430707899861173
Position 4886: 0.00213605037540382
Position 4289: 0.0018402683974322615
Position 3212: 0.001822652443030282
Position 614: 0.001786320516466673
Position 3678: 0.0017089670658470555
Position 3989: 0.0015624650413114819
Position 3854: 0.0015345568811097362
Position 807: 0.0013712367952939532
Position 3539: 0.0013585335216110845
Position 3366: 0.0013556241822723577
Position 1671: 0.001187322623241716
Position 3545: 0.0010688394441634853
Position 1682: 0.0010444833927304679
Position 3631: 0.0010049102227161213
Position 205: 0.0009528162511429341
Position 767: 0.0009148912323424412
Position 1664: 0.0008342305445922322
Position 3954: 0.0008230980876550844
Position 2310: 0.000804385526858294
Position 1407: 0.0006784401483499249
Position 4089: 0.0005042124011605798
Position 1615: 0.0004982217243888258
Position 2259: 0.0004913912421047917
Position 4510: 0.0004573766958126677
Position 1452: 0.0004559517519915057
Position 2227: 0.00044651579603480717
Position 4014: 0.0004429620800834455
Position 4267: 0.0004423343095640528
Position 2538: 0.00040729510390075514
Position 463: 0.00039133996655311347
Position 255: 0.0003872646383500369
Position 1208: 0.00034700020616756276
Position 1188: 0.0003359976450026031
Position 2420: 0.0003279002589757784
Position 4004: 0.00032174055045325664
Position 4706: 0.0003163777691587455
Position 4160: 0.00031591994695415084
Position 2595: 0.00031422094807886957
Position 3929: 0.00030074031500202064
Position 1961: 0.00027222100013485416
Position 222: 0.0002492659178374464
Position 1285: 0.00023356080090382493
Position 4459: 0.00022698503194427692
Position 2283: 0.0002229781825132038
Position 3224: 0.0002226641193023849
Position 3319: 0.00020190114678363287
Position 1167: 0.0002009070130828165
Position 4012: 0.00019425242394360717
Position 1255: 0.0001817011305427655
Position 370: 0.00018053887066586758
Position 1506: 0.000178075603812595
Position 701: 0.00017587517460280986
Position 1500: 0.00017412231223952766
Position 1174: 0.0001672060034935966
Position 338: 0.0001646389700360978
Position 2552: 0.00016348364418474222
Position 3910: 0.0001523841514453198
Position 373: 0.00014318497669753855
Position 326: 0.0001340627005905993
Position 3495: 0.00011755447813568207
Position 532: 0.00011273115177457655
Position 1148: 0.00010404976887090455
Position 279: 9.680591057882253e-05
Position 1644: 9.517129016931681e-05
Position 1090: 9.10955776019871e-05
Position 743: 8.777279605981151e-05
Position 4111: 7.942749537267075e-05
Position 3346: 7.929337688260157e-05
Position 3609: 7.868858832679391e-05
Position 1638: 7.244197828173296e-05
Position 1011: 7.042367811477954e-05
Position 3779: 6.896347429023133e-05
Position 4848: 6.792067467582836e-05
Position 155: 6.16957068342867e-05
Position 735: 6.130985525725231e-05
Position 4899: 6.0727374300443074e-05
Position 4660: 5.857315766683109e-05
Position 411: 5.4658143711409435e-05
Position 1906: 5.2030297682479295e-05
Position 2122: 4.3845723091007967e-05
Position 1066: 4.296995405187669e-05
Position 3683: 3.993383843065614e-05
Position 1096: 3.835877219995476e-05
Position 1335: 3.582133274438914e-05
Position 1651: 3.304872352592685e-05
Position 1558: 3.0964419491621036e-05
Position 748: 3.093531911490627e-05
Position 3711: 3.013665173699968e-05
Position 1037: 2.8638496624979827e-05
Position 344: 2.7932015692654485e-05
Position 2347: 2.7387476166633318e-05
Position 1127: 2.360116491211501e-05
Position 4762: 2.2061136623640533e-05
Position 4298: 2.194270582463649e-05
Position 4295: 2.1422514686412436e-05
Position 2895: 2.087777427666306e-05
Position 1476: 1.9768699967592322e-05
Position 357: 1.9611028884498647e-05
Position 1196: 1.8073832031709648e-05
Position 2002: 1.5181270128734525e-05
Position 3173: 1.446369944640574e-05
Position 632: 1.402108587790997e-05
Position 1289: 1.3965220216388774e-05
Position 3322: 1.311664465658469e-05
Position 4824: 1.2359832615476127e-05
Position 4562: 1.2173798170651848e-05
Position 3520: 1.1813848400645078e-05
Position 2034: 9.359010734403363e-06
Position 4152: 9.16834589685605e-06
Position 2533: 9.129368442009673e-06
Position 2057: 8.458855982047112e-06
Position 2677: 7.678734738170265e-06
Position 4137: 7.295165600988839e-06
Position 4552: 6.836080314141669e-06
Position 4747: 6.395547745644306e-06
Position 4455: 5.4518440278519955e-06
Position 2439: 5.132470697411884e-06
Position 1511: 3.8873547644555174e-06
Position 4906: 3.538084121619501e-06
Position 4709: 2.7920646926724685e-06
Position 2022: 2.75739220031185e-06
Position 474: 2.5148163166065276e-06
Position 1410: 2.026016122965984e-06
Position 1420: 1.945478731261299e-06
Position 1470: 1.8509349366764422e-06
Position 292: 1.7726402889919436e-06
Position 166: 1.72894983486956e-06
Position 4904: 1.5787615782532391e-06
Position 4770: 1.5255839803009258e-06
Position 3847: 1.524645223004552e-06
Position 2009: 1.4502184244575126e-06
Position 1857: 1.0421934660906268e-06
Position 4858: 9.577053325783135e-07
Position 1347: 9.542487460810205e-07
Position 408: 9.281301996288618e-07
Position 1054: 8.35411822672245e-07
Position 340: 7.561580177713863e-07
Position 1124: 6.101269541211429e-07
Position 4714: 6.008803963113139e-07
Position 1265: 5.811573657373002e-07
Position 1106: 5.661066161329499e-07
Position 117: 5.586422059115582e-07
Position 592: 5.572226522005227e-07
Position 2575: 5.31570514196675e-07
Position 866: 5.252191661181642e-07
Position 285: 4.5135223983124504e-07
Position 769: 3.9020271686575253e-07
Position 2851: 3.3607945037934724e-07
Position 4854: 2.6085328620478304e-07
Position 131: 1.5488345893831456e-07
Position 629: 1.1284583796638914e-07
Position 4852: 9.836456122047537e-08
Position 239: 9.725627445824683e-08
Position 1133: 6.970734823685976e-08
Position 1191: 6.319661289553816e-08
Position 594: 5.973680158154636e-08
Position 2919: 5.903214923253113e-08
Position 3342: 5.389005297443961e-08
Position 859: 4.7598621717388576e-08
Position 88: 4.3862424938041174e-08
Position 876: 3.600434898206586e-08
Position 3082: 3.5002336027551863e-08
Position 142: 2.2552518152856636e-08
Position 4735: 2.2508253168785853e-08
Position 233: 2.162847524000709e-08
Position 4908: 1.1032515653757105e-08
Position 95: 1.6210877513836425e-09
Position 430: 1.2463048733779175e-09
Position 437: 3.6886197023709017e-10
Position 102: 1.1489379649952108e-10
Position 3387: 9.617583399586239e-11
Position 104: 1.3375074825322971e-12
