Gene = Relch
Position 52976: 0.009136271002332871
Position 2430: 0.008859018020040908
Position 51860: 0.008694523702876426
Position 68188: 0.008642130264786647
Position 64110: 0.008546479259753822
Position 56869: 0.008428705730459582
Position 2538: 0.00828090768779769
Position 76398: 0.008276651947789888
Position 55181: 0.008105917099334371
Position 2435: 0.00799954654880963
Position 79887: 0.007544306718115981
Position 63793: 0.007348700811692567
Position 81029: 0.007076824451992158
Position 87697: 0.006929816586082652
Position 57559: 0.0068721443578831
Position 87332: 0.0068509347853907545
Position 55164: 0.00649924891128083
Position 76687: 0.005900212579168231
Position 50567: 0.005076931725688681
Position 70193: 0.005056968704060048
Position 54186: 0.005034742151081695
Position 88500: 0.004854706920650108
Position 80150: 0.004728250470179755
Position 357: 0.004200008782675068
Position 2389: 0.00414245702867383
Position 55209: 0.004045638126973459
Position 86601: 0.0037083879399227217
Position 755: 0.0036426044106790023
Position 1168: 0.003475351142194131
Position 55115: 0.003408202329672112
Position 1232: 0.0033546384773669026
Position 62170: 0.0032750887693166982
Position 63502: 0.003232205083302378
Position 70764: 0.003170767423152571
Position 32961: 0.003008059254172254
Position 79409: 0.00276989185236285
Position 77882: 0.0025845851286442545
Position 1179: 0.0024729752271744373
Position 51571: 0.002452884883485579
Position 57010: 0.0024086073848984197
Position 58343: 0.002321610296729674
Position 55256: 0.002285746799331385
Position 88590: 0.0021395349079746627
Position 88031: 0.002081048481597959
Position 62995: 0.002073491183185341
Position 89703: 0.002071577809238749
Position 2450: 0.0017856502140978707
Position 63948: 0.001745303390222862
Position 68436: 0.0016774772543745244
Position 29210: 0.0016472661329147782
Position 724: 0.001621342122139055
Position 81305: 0.001562431680274566
Position 71862: 0.0014893772327984637
Position 87286: 0.0014699974580159273
Position 88127: 0.0014568881209106785
Position 116: 0.0014420283340628862
Position 87869: 0.0013078509438695725
Position 50462: 0.001180222690726349
Position 37776: 0.001145896707865047
Position 88949: 0.0011125455472916464
Position 51575: 0.0010490037434892378
Position 50868: 0.0010468362671985673
Position 247: 0.0010223977333398873
Position 135: 0.0009522677238168622
Position 63937: 0.0009377130357204767
Position 40447: 0.0009068173199746414
Position 53294: 0.0009051780641484994
Position 56667: 0.0008862591213743064
Position 83: 0.0008823314799551664
Position 51842: 0.0008220271614041945
Position 51567: 0.0008040138939099052
Position 56152: 0.000762285829762258
Position 24139: 0.0007404939748907282
Position 56310: 0.0007334956878130689
Position 38038: 0.0007073170340973823
Position 88062: 0.0007043957403075839
Position 56349: 0.0006852940766428724
Position 1432: 0.0006545057087374149
Position 349: 0.0006495568530852744
Position 54989: 0.0006042214621521697
Position 39018: 0.0006012930926961071
Position 51579: 0.0005567372300209206
Position 1187: 0.0005511158523627841
Position 138: 0.0004989075880374175
Position 38021: 0.000484447950002437
Position 51696: 0.00047760560495477256
Position 51583: 0.0004584896665678372
Position 826: 0.00045025149436241297
Position 56584: 0.0004188468407040279
Position 259: 0.000412991936150358
Position 761: 0.0004117622312926395
Position 68048: 0.0003905489504941509
Position 712: 0.0003130431211918538
Position 50842: 0.0002992467767144077
Position 267: 0.0002842781131382806
Position 1726: 0.0002640624234986855
Position 52368: 0.00024913825680999014
Position 1018: 0.00021660890681713806
Position 63767: 0.00020085837786273879
Position 28: 0.00017648847437029945
Position 56902: 0.00014416927871478986
Position 58061: 0.00013191729684931944
Position 65645: 0.00012472844066301297
Position 373: 0.00011506510824975544
Position 40210: 9.471462255079663e-05
Position 50272: 7.108410430965023e-05
Position 283: 6.112173792495159e-05
Position 57765: 5.2282925031555625e-05
Position 449: 5.100438985199545e-05
Position 40583: 3.919317697851782e-05
Position 2380: 3.733728981324416e-05
Position 57512: 2.7891093793876936e-05
Position 2806: 2.3444430935217707e-05
Position 58490: 2.2041626018723965e-05
Position 951: 2.1218637297314797e-05
Position 58243: 1.8698590084505807e-05
Position 182: 1.6777627766082832e-05
Position 389: 1.6179810646419253e-05
Position 975: 1.2251326513917397e-05
Position 1130: 1.0736598736627069e-05
Position 57769: 1.047265891045908e-05
Position 17: 6.8171073844335056e-06
Position 527: 3.002933020058768e-06
Position 859: 2.551548035983148e-06
Position 575: 2.1424316251476026e-06
Position 256: 8.930503959726506e-07
Position 441: 8.112500116468405e-07
Position 731: 7.830885984942882e-07
Position 250: 7.783675770132659e-07
Position 1002: 2.386685442105647e-07
Position 880: 2.3454426807942335e-07
Position 868: 1.8967322370881715e-07
Position 646: 1.7322388622476734e-07
Position 956: 1.1383878937457948e-07
Position 1009: 1.0476353765872104e-07
Position 953: 1.0174315125561172e-07
Position 500: 9.640201906829537e-08
Position 818: 7.697820792576127e-08
Position 794: 6.311725337368006e-08
Position 979: 4.1412700402174935e-08
Position 981: 3.7164216679074143e-09
Position 833: 1.1262926931825202e-09
Position 800: 8.032771765589693e-10
Position 914: 1.9127291721392164e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14279: 0.9999999999999857
Position 49965: 0.9997356943170757
Position 19042: 0.9952668272987927
Position 32617: 0.9875545349741769
Position 23398: 0.9873527652226656
Position 82185: 0.9071860078835737
Position 62459: 0.9051891249980522
Position 72039: 0.8916786730009008
Position 28328: 0.8847518940457626
Position 55568: 0.8572545249732211
Position 52894: 0.835381863972163
Position 67317: 0.8343059913523986
Position 70634: 0.8181094932520039
Position 23246: 0.8155843426862567
Position 89619: 0.8114369286545603
Position 28071: 0.81060004764807
Position 77376: 0.79624105018589
Position 57384: 0.7622150591600844
Position 86438: 0.7396081542354954
Position 52210: 0.725894570067966
Position 79327: 0.7112710929781807
Position 61765: 0.6954560652166338
Position 31544: 0.6104880084230978
Position 40047: 0.5849509798256503
Position 54933: 0.5459390358087951
Position 87089: 0.516601326781543
Position 40075: 0.41214986914734486
Position 54891: 0.35660020303282336
Position 37524: 0.35352477538229665
Position 15335: 0.34426889426767304
Position 64056: 0.33571559521636263
Position 67842: 0.3353578453517806
Position 2306: 0.27979742504126326
Position 50230: 0.27620533811005055
Position 54640: 0.27567768691356886
Position 2843: 0.26596545101167
Position 77129: 0.2554198745288002
Position 524: 0.23720103614196808
Position 83471: 0.22890241566091146
Position 31135: 0.21223633781293058
Position 30673: 0.1974868603970625
Position 57441: 0.18180084530986704
Position 2328: 0.18083790232295827
Position 25259: 0.17946710606752278
Position 52692: 0.17585422188821478
Position 51604: 0.1631801603890285
Position 50708: 0.161004076520065
Position 78059: 0.15982198140267487
Position 60424: 0.1519896668370968
Position 76954: 0.1352162058928717
Position 77413: 0.1308348953717555
Position 67934: 0.12984196162537393
Position 50662: 0.1295306952425641
Position 41062: 0.1265451443829021
Position 47241: 0.12572652849986546
Position 86447: 0.1219605776334234
Position 73864: 0.1210427506213847
Position 79370: 0.12057420928592631
Position 83517: 0.11752831202710319
Position 17553: 0.11361499041933112
Position 74241: 0.10805898403624661
Position 61801: 0.10693174546772535
Position 63637: 0.09841015636506503
Position 660: 0.09665008326730938
Position 83451: 0.09098432324305707
Position 25004: 0.08736130509718663
Position 64034: 0.08712208894843049
Position 18458: 0.0851620218741798
Position 50162: 0.08505931866789529
Position 52747: 0.08486948313216885
Position 39135: 0.08312634309779979
Position 55608: 0.08073044740603555
Position 86484: 0.0796222359958758
Position 57107: 0.07787752234205898
Position 86895: 0.07503517654426355
Position 2170: 0.0741086741155639
Position 67081: 0.07252229833398482
Position 60444: 0.07212177937461914
Position 12413: 0.07119508070934889
Position 27891: 0.07079585991242972
Position 78220: 0.06813271802053765
Position 32850: 0.06784330752877855
Position 81847: 0.06583480598001037
Position 62788: 0.06457140427445625
Position 25474: 0.06365783391226887
Position 45970: 0.06310062164595324
Position 36875: 0.06122978347747548
Position 83468: 0.05951074227806174
Position 87601: 0.059239907569965666
Position 68260: 0.05841440241997646
Position 68823: 0.05724640821234775
Position 56888: 0.054462915833195895
Position 67374: 0.05438876090577852
Position 63880: 0.05405545862264474
Position 81899: 0.05381210801234998
Position 28022: 0.05354080964601704
Position 560: 0.0494985317921508
Position 29000: 0.04783581972392044
Position 52716: 0.044886982276583914
Position 40271: 0.04469221335917652
Position 57062: 0.04404542311457796
Position 398: 0.04311072196060757
Position 2672: 0.042740674935266496
Position 62397: 0.042065176693150526
Position 60236: 0.04186035823507383
Position 60547: 0.036137359778605216
Position 80577: 0.03551919506878886
Position 59521: 0.03446145466143752
Position 57469: 0.0328914075255637
Position 40253: 0.031672949357232374
Position 69837: 0.03130457674218614
Position 28575: 0.031166550742432856
Position 60495: 0.030716051129356898
Position 72010: 0.03069298946786183
Position 89728: 0.030224555867313666
Position 49178: 0.028878778456181777
Position 54687: 0.028861485097687448
Position 77061: 0.028322579445517367
Position 29170: 0.027972293615624394
Position 87263: 0.02766664567100864
Position 60127: 0.02702162839223251
Position 218: 0.02607527289590982
Position 17349: 0.02602164890295635
Position 51458: 0.025987707264619016
Position 77088: 0.025277621329304934
Position 40307: 0.024789764501945116
Position 62531: 0.024717211646102234
Position 28047: 0.02454371763649271
Position 2802: 0.024408391454778997
Position 2776: 0.024328043559654434
Position 45947: 0.02400924982381666
Position 64513: 0.023478758839670596
Position 71990: 0.023460396326771472
Position 32798: 0.02232474354497229
Position 41022: 0.02132634473089778
Position 2275: 0.021192085629377376
Position 50254: 0.021165928196551248
Position 76068: 0.02051368959835237
Position 62357: 0.020282204359878726
Position 55647: 0.020223871051956926
Position 51929: 0.020116332282499504
Position 25022: 0.019954731605986334
Position 87984: 0.01991946833283179
Position 37021: 0.018438332752053508
Position 47593: 0.01842631089481838
Position 63665: 0.018332831851990937
Position 61704: 0.017549150662745504
Position 87069: 0.017444574080565194
Position 56944: 0.0172174993442062
Position 60296: 0.016861816583209233
Position 29088: 0.016457261863655002
Position 54720: 0.01644861035154644
Position 60331: 0.01595806539040044
Position 53221: 0.01588314418767611
Position 65761: 0.01584378141037378
Position 64582: 0.015841346479199242
Position 51478: 0.01567515579801158
Position 29197: 0.01489511899422335
Position 58687: 0.013748025498861127
Position 31103: 0.013736435171099848
Position 54648: 0.01343913728734611
Position 78014: 0.013300229588003015
Position 29222: 0.013190675229424752
Position 65495: 0.01294120629688672
Position 702: 0.012051323623116951
Position 83284: 0.011761263294451344
Position 30702: 0.011668615654007765
Position 88398: 0.010852568619251931
Position 74688: 0.010835476121243623
Position 59412: 0.01075479108393459
Position 56778: 0.010695049469951165
Position 67813: 0.010652090364182127
Position 74603: 0.010629414339214018
Position 57338: 0.0105115606665186
Position 27157: 0.010146707895169882
Position 63641: 0.010077955477290085
Position 572: 0.009951050115912614
Position 53180: 0.009793314825925511
Position 50636: 0.009750291406835766
Position 2905: 0.009617702275717444
Position 2537: 0.009370941154592223
Position 74566: 0.009108683623918604
Position 79406: 0.00904633344988782
Position 2131: 0.009017824714101492
Position 1090: 0.00894710012428384
Position 40777: 0.008846560567359692
Position 51755: 0.008705443442637486
Position 63730: 0.008351522900043594
Position 79762: 0.008341166824922893
Position 74464: 0.008045046750285672
Position 60407: 0.008044869849141477
Position 88526: 0.007814004440535123
Position 2250: 0.007686550275763081
Position 78729: 0.0074514540400168455
Position 73782: 0.007402958841080553
Position 74021: 0.007258332237152342
Position 51646: 0.007223967929546397
Position 83261: 0.007176040689354739
Position 644: 0.006849660278153908
Position 69535: 0.006677851079559253
Position 60474: 0.00667095793588938
Position 55032: 0.00665204395782051
Position 69447: 0.006622363093386514
Position 63566: 0.0065050399932604095
Position 79167: 0.006484024837917274
Position 80849: 0.006434353122699822
Position 87315: 0.006368607402090241
Position 69494: 0.0063066544010584175
Position 58606: 0.006277622958513634
Position 2363: 0.006271514028840487
Position 53224: 0.006262630887318687
Position 63387: 0.006113618919506679
Position 478: 0.006076369274543588
Position 76622: 0.005900212579168231
Position 69683: 0.005535720138859235
Position 57006: 0.005383944274109033
Position 89136: 0.0051782967207722325
Position 64787: 0.005149177819880498
Position 60080: 0.005140094242428958
Position 70021: 0.0050569687040600475
Position 74042: 0.004994041474870617
Position 57157: 0.0049923549245801885
Position 68614: 0.004967548089820266
Position 87928: 0.004926852143461382
Position 69659: 0.004923462480577095
Position 83142: 0.0048877582489368285
Position 283: 0.0048257272580789125
Position 51600: 0.0047068640460870385
Position 46060: 0.0046516480828173385
Position 2652: 0.004575575489791974
Position 381: 0.004557898087145748
Position 50267: 0.004494900998144449
Position 83209: 0.0044850671879985505
Position 67846: 0.004306757858511777
Position 63826: 0.004212724016293376
Position 88005: 0.00416783676260703
Position 62689: 0.003875200523045898
Position 53177: 0.0038187535821860618
Position 88443: 0.0037393329352773627
Position 63460: 0.003739185757527536
Position 29041: 0.003633107657960328
Position 79223: 0.00359019391061711
Position 78124: 0.0035892985450570727
Position 71836: 0.0035696418285661386
Position 26876: 0.0035691446019422805
Position 2425: 0.0034717508628051307
Position 80629: 0.003461854137783568
Position 54548: 0.0034362106680731956
Position 88061: 0.003407464687544041
Position 41064: 0.003397741367256843
Position 50744: 0.0033141386098833555
Position 32540: 0.0032937274704416186
Position 62761: 0.0032745832969431764
Position 73823: 0.003267229014001352
Position 28604: 0.003241340832587798
Position 40283: 0.003200942722238482
Position 61823: 0.0030772528259044862
Position 69996: 0.003044044085072346
Position 55208: 0.0029939471031257122
Position 89640: 0.002956592252770271
Position 64816: 0.002927569733721167
Position 56982: 0.0028917118118181027
Position 55515: 0.0028681102351648014
Position 55115: 0.002778692831709668
Position 421: 0.002770830763706084
Position 67810: 0.0027577286896743568
Position 39950: 0.0027425151410712277
Position 50604: 0.0026854382188357295
Position 79827: 0.0025794373959391985
Position 79428: 0.002578202450962965
Position 88829: 0.0025690991112788863
Position 88644: 0.002563897948261842
Position 29209: 0.002559239814692557
Position 51934: 0.0025426020114731294
Position 78636: 0.002487529425462152
Position 62030: 0.0024675067798339534
Position 88168: 0.0024439695752194223
Position 88585: 0.002434453749917062
Position 24869: 0.0024141102932587572
Position 56969: 0.0023320736025150765
Position 64404: 0.0023239406977604115
Position 40372: 0.0022721301211738537
Position 57071: 0.0022659700078394903
Position 63942: 0.002254884551251757
Position 57126: 0.0022407952362846033
Position 74181: 0.0022063906826884716
Position 86978: 0.0021648376797382667
Position 51507: 0.002152349630388551
Position 80754: 0.0021432613767250865
Position 53284: 0.0021343850049865406
Position 40896: 0.0021217182751938992
Position 89806: 0.002071577809238749
Position 62775: 0.0020368533181818727
Position 41137: 0.002021161482867977
Position 89051: 0.0020204312362341052
Position 77748: 0.00200827812226066
Position 55045: 0.001974743087311417
Position 2597: 0.00197000705889884
Position 67397: 0.0018803258835382256
Position 55080: 0.0018673431855684686
Position 57034: 0.0018572874850506928
Position 89280: 0.0018397725436324437
Position 54021: 0.001768981065527989
Position 246: 0.0016909520849402672
Position 50190: 0.0016717238991153878
Position 28533: 0.001652833551594948
Position 87745: 0.0016521255070645613
Position 56991: 0.0015973728604576959
Position 81145: 0.001562431680274566
Position 56101: 0.0015074886193404825
Position 40761: 0.0014929924115697287
Position 71641: 0.0014893772327984646
Position 87312: 0.0014873834939072275
Position 87100: 0.0014868677903801236
Position 64672: 0.0014103050557918665
Position 79804: 0.0014056815227186886
Position 59468: 0.0013679926917870603
Position 77937: 0.0013404531502853075
Position 40314: 0.0012996328916178178
Position 56546: 0.0012315380602702082
Position 87184: 0.0012204497299447264
Position 62750: 0.0011965470504757382
Position 53999: 0.0011943004015956657
Position 37939: 0.0011917649840998193
Position 58169: 0.0011874784982250598
Position 638: 0.001180736194525438
Position 63372: 0.0011457302350515758
Position 87222: 0.001128176823887778
Position 62846: 0.0011266477762477327
Position 2878: 0.0010977220018194283
Position 50429: 0.0010952618670993896
Position 32874: 0.0010938309597410595
Position 57494: 0.0010146968508492813
Position 40676: 0.0010015887135046378
Position 711: 0.0009758384466172298
Position 58669: 0.0009548862870680699
Position 54098: 0.0009085942686920157
Position 62290: 0.0008884309676612687
Position 57311: 0.0008796999162391809
Position 57027: 0.000856735032908092
Position 63708: 0.0008537588580333248
Position 87676: 0.0008493100611388387
Position 58116: 0.0008427223060854887
Position 62052: 0.0008096378640582937
Position 82239: 0.0008093704735363785
Position 59323: 0.0008025705527297702
Position 51383: 0.0007918573184522448
Position 950: 0.0007788281283526969
Position 60171: 0.0007784700878239256
Position 86691: 0.0007668589643350488
Position 2858: 0.0007448781806337619
Position 65739: 0.0007280086560060424
Position 40858: 0.0007201207974605154
Position 36857: 0.0007182417621104568
Position 54040: 0.0007070556890484743
Position 2256: 0.0006983453596556201
Position 80909: 0.0006860455789189714
Position 62797: 0.0006665146731716523
Position 40781: 0.0006643339512125684
Position 36960: 0.0006223746561508382
Position 38925: 0.0006012930926961071
Position 55119: 0.0006005116642272229
Position 55096: 0.0005980584317884391
Position 77796: 0.0005906713982855078
Position 62851: 0.0005827331621850303
Position 583: 0.0005746130287906583
Position 62876: 0.0005458243746509998
Position 55523: 0.0005430552300176747
Position 170: 0.0005364358233272421
Position 63356: 0.0005118648782671645
Position 62931: 0.0005041441413284563
Position 640: 0.0005002110775759624
Position 418: 0.0004735200344680981
Position 57043: 0.00046353819422678645
Position 82212: 0.0004590129029293567
Position 53924: 0.00045581072621755215
Position 224: 0.0004504290288778837
Position 646: 0.00044005982394446807
Position 41081: 0.00042499142875949584
Position 1068: 0.00041496420643883833
Position 85969: 0.00040880541638654166
Position 89095: 0.0004054178604541872
Position 55685: 0.0004041818684709491
Position 88405: 0.0003972963880946053
Position 24032: 0.0003905008187420687
Position 58666: 0.0003900489580252085
Position 82641: 0.0003661605083951974
Position 1308: 0.00036117342056877843
Position 32471: 0.00035909494549667386
Position 57198: 0.0003565571233620514
Position 62823: 0.0003418767389912371
Position 86732: 0.00032244284551642124
Position 256: 0.00030959011296675265
Position 86641: 0.0002929583065471894
Position 24029: 0.0002927664158428389
Position 56298: 0.00028984700612147613
Position 54895: 0.00028689755677557534
Position 62305: 0.00027241256827049997
Position 56861: 0.0002717372173295352
Position 195: 0.0002691980679083671
Position 58203: 0.00026070827869282556
Position 485: 0.00024478505330887285
Position 446: 0.00024074749332743246
Position 62952: 0.00024044755565221396
Position 2487: 0.00023846585308782883
Position 51469: 0.00023540781777238258
Position 581: 0.0002309539406949961
Position 56443: 0.00021497726578463167
Position 192: 0.00021251496801921304
Position 1331: 0.00018314635167721269
Position 56331: 0.00017506158410306153
Position 51696: 0.0001627618396049791
Position 85754: 0.00014595883914692161
Position 336: 0.00013876431270845704
Position 1566: 0.00013376529993707723
Position 56195: 0.00010358673390597718
Position 32852: 0.00010238902037018426
Position 50515: 9.993280237801939e-05
Position 86763: 9.424731371818585e-05
Position 58741: 9.325487436835236e-05
Position 56139: 8.922167101239886e-05
Position 593: 8.19040561285831e-05
Position 58653: 7.947220464237112e-05
Position 134: 7.364169394472579e-05
Position 58041: 6.575042167816782e-05
Position 366: 6.487020156955187e-05
Position 87369: 6.452621922002353e-05
Position 58700: 6.117851761542053e-05
Position 57350: 6.0572539355763585e-05
Position 25215: 6.048562020603093e-05
Position 52107: 5.811356854050282e-05
Position 24076: 5.722674030582052e-05
Position 63619: 5.6225589820557525e-05
Position 746: 5.531293348345629e-05
Position 65782: 5.339933897217731e-05
Position 57896: 5.2323318353135595e-05
Position 741: 4.545704211507616e-05
Position 82794: 4.289155592428149e-05
Position 901: 3.9109366296088934e-05
Position 1345: 3.676076692574057e-05
Position 58567: 3.621314866626759e-05
Position 63833: 3.588695959100262e-05
Position 1286: 3.2981222640714785e-05
Position 57870: 3.293700679736827e-05
Position 65462: 2.9451006267591714e-05
Position 57388: 2.901417240714053e-05
Position 1496: 2.8509451797686815e-05
Position 1682: 2.6883259035050168e-05
Position 64383: 2.665276381105944e-05
Position 62692: 2.563355871069846e-05
Position 57626: 2.44093623144527e-05
Position 58240: 2.3304841609135907e-05
Position 1499: 2.0232293700863497e-05
Position 1072: 1.5582423400375447e-05
Position 59357: 1.4129126985043726e-05
Position 57477: 1.4120806591695768e-05
Position 56230: 1.403979936333322e-05
Position 40340: 1.350638148626202e-05
Position 62988: 1.2787899717939613e-05
Position 176: 1.0542137722628915e-05
Position 57653: 1.0286066653789697e-05
Position 312: 9.859933489985518e-06
Position 57667: 9.406233811159117e-06
Position 62237: 8.553588558168049e-06
Position 1568: 7.4533217150800586e-06
Position 58262: 6.951948758830482e-06
Position 57764: 6.767939976139714e-06
Position 58342: 6.542087539649538e-06
Position 56785: 6.497691134684042e-06
Position 52934: 5.898428287283895e-06
Position 780: 5.717371053710983e-06
Position 56052: 5.535443908616071e-06
Position 58461: 5.034961596134712e-06
Position 64368: 4.9743839640007395e-06
Position 1955: 4.8468331932296064e-06
Position 64586: 3.5173750851400354e-06
Position 58337: 2.2436855832288434e-06
Position 262: 1.7577304048993894e-06
Position 58056: 1.584255860060776e-06
Position 838: 1.4713322324145632e-06
Position 52913: 1.105995569425946e-06
Position 1130: 1.0645853116205428e-06
Position 57281: 7.93091256350294e-07
Position 200: 7.165792253463059e-07
Position 57669: 5.402068575694797e-07
Position 73301: 5.030271375772444e-07
Position 57996: 3.6736574090162464e-07
Position 57257: 2.098833715747617e-07
Position 296: 1.807067508200522e-07
Position 308: 1.5606416548548297e-07
Position 57892: 1.4866254248278453e-07
Position 55350: 5.854257695172578e-08
Position 55356: 4.0199124179046593e-08
Position 55370: 3.6434190278607673e-08
Position 917: 2.6813888050268055e-08
Position 853: 2.3468600973428638e-08
Position 267: 2.217325023168293e-08
Position 857: 1.5581667593162972e-08
Position 879: 1.1194639227855985e-08
Position 323: 8.47480210497787e-09
Position 833: 8.352125212515613e-09
Position 724: 6.66948337867135e-09
Position 57685: 4.627139513091292e-09
Position 859: 3.4034108851690286e-09
Position 905: 3.318391128140258e-09
Position 93: 2.0620270115464053e-09
Position 57216: 1.3910985210136661e-09
Position 100: 1.1537570239585898e-09
Position 83: 5.735775811509547e-10
Position 62726: 4.046328464082159e-10
Position 850: 9.10165050095241e-11
Position 105: 3.702675052022196e-11
Position 110: 1.6334997007111975e-11
Position 108: 1.3207144611778185e-12
