Gene = Slc51b
Position 1024: 2.9325510649105908e-05
Position 378: 2.6393002709613342e-05
Position 975: 2.0890853117314986e-05
Position 600: 2.0812786021126953e-05
Position 1498: 2.0183233826738513e-05
Position 356: 1.7573667704300707e-05
Position 186: 1.481342972336982e-05
Position 5910: 1.4537435407867042e-05
Position 496: 1.3530198478697439e-05
Position 1856: 7.631833943412573e-06
Position 39: 5.029613693164746e-06
Position 41: 4.741243813979361e-06
Position 1877: 4.1897641537026545e-06
Position 231: 2.571612884892415e-06
Position 2288: 2.335910954739306e-06
Position 229: 2.2812859836125193e-06
Position 55: 1.6227094150914468e-06
Position 304: 1.3344114267896514e-06
Position 443: 1.004744114909491e-06
Position 252: 9.934998948276077e-07
Position 273: 6.852124906789707e-07
Position 128: 6.430664333085219e-07
Position 415: 4.1657446580410683e-07
Position 342: 3.7897219846155846e-07
Position 284: 2.176363567517395e-07
Position 662: 1.5413963900468523e-08
Position 921: 8.3530832722012e-09
Position 824: 3.763334125392647e-09
Position 709: 3.2187456617268896e-09
Position 494: 9.882802017704592e-10
Position 590: 1.6562541152353188e-10
Position 521: 1.223539680703634e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9953: 0.9218486758229762
Position 7667: 0.8908896013627216
Position 8940: 0.8110570518955652
Position 296: 0.3026476295275354
Position 1749: 0.23449226832768094
Position 4909: 0.12701091568121511
Position 4953: 0.07308349269248124
Position 4978: 0.061472204980015314
Position 7452: 0.054594354322455414
Position 9292: 0.0442684494592107
Position 3783: 0.043182753441068054
Position 3095: 0.03131751338913602
Position 4796: 0.029672897777194184
Position 7506: 0.02859330791549618
Position 4871: 0.025489329125747077
Position 7672: 0.022261774576701428
Position 2438: 0.02164105668142762
Position 2891: 0.01891197439911389
Position 9379: 0.016873066229871458
Position 7327: 0.016583771948049664
Position 7687: 0.01605389688803563
Position 8604: 0.01589261134260855
Position 3568: 0.014572655433281685
Position 8976: 0.014068565177987626
Position 9876: 0.012543750065164998
Position 5823: 0.01173332153297911
Position 8911: 0.01100767898390316
Position 9143: 0.010889516153628787
Position 9927: 0.010742177455994243
Position 7608: 0.009870354887201815
Position 3351: 0.009656782070348351
Position 535: 0.009201231062159088
Position 3525: 0.008488494974870345
Position 9222: 0.00847464790534392
Position 1808: 0.008419090829575105
Position 1782: 0.008334033485397291
Position 553: 0.0064336015339547655
Position 10135: 0.0057729089493189
Position 4928: 0.004770812637226001
Position 9401: 0.004141115900561303
Position 3831: 0.004058936001011444
Position 7475: 0.003968784141897987
Position 7485: 0.003854207084057417
Position 9308: 0.003589320362043668
Position 2863: 0.0035216699814157705
Position 10215: 0.003410387496914703
Position 10143: 0.0031947562471796678
Position 8733: 0.0031654117779253807
Position 2771: 0.003118422167803558
Position 7383: 0.0031074569285936137
Position 307: 0.00310569038118121
Position 10212: 0.002917022202971995
Position 6128: 0.002537798910955712
Position 3029: 0.0023031104058288342
Position 279: 0.00230179447252824
Position 3737: 0.002257903654015587
Position 2396: 0.0022252467855577293
Position 9911: 0.0020741590245230766
Position 556: 0.001991638417222758
Position 8125: 0.00197308281807204
Position 7873: 0.0018938985923770883
Position 3336: 0.0017830476194789667
Position 544: 0.0015705799515263062
Position 3498: 0.0013359385088268852
Position 9687: 0.0013339755122842472
Position 3112: 0.0010624125734132188
Position 9609: 0.0010168178285183357
Position 4989: 0.0009988789999698271
Position 1178: 0.000977707706641825
Position 5029: 0.0009590610878853305
Position 9775: 0.0008964275463776072
Position 9879: 0.0008876295125157783
Position 1023: 0.0008796393097039736
Position 310: 0.0008159162636597133
Position 9328: 0.0008050105833899227
Position 1588: 0.0007958737631375993
Position 3107: 0.0007543343166823729
Position 8828: 0.0007274417461902138
Position 9820: 0.0007209158959660749
Position 3865: 0.000711659255935601
Position 126: 0.0006991306600377268
Position 9107: 0.000690359848659896
Position 9229: 0.0006476412455867108
Position 9296: 0.0006466602617845845
Position 7782: 0.00061050998928751
Position 2374: 0.0005871782679868504
Position 2912: 0.0005177019058887731
Position 8166: 0.0004941421473093175
Position 3270: 0.0004670803374043233
Position 411: 0.00045911828307772104
Position 9128: 0.0004069520829400663
Position 9777: 0.00036988338121183195
Position 356: 0.0003442608715441071
Position 9016: 0.00034210812034968203
Position 1591: 0.00032154252606572117
Position 1270: 0.00028169879663442866
Position 1344: 0.0002568686916869873
Position 8417: 0.00024959322902934035
Position 9013: 0.0002374009383962063
Position 9892: 0.00021714659006029163
Position 9781: 0.00019800905530793647
Position 1467: 0.00019357211773781864
Position 1309: 0.00019344567058267518
Position 746: 0.0001843123225166751
Position 8670: 0.00017803592300209538
Position 8000: 0.0001759147349101426
Position 8139: 0.00014068565818820434
Position 3432: 0.00014018333782172846
Position 3223: 0.00013819175785007037
Position 7921: 0.00013263634877551874
Position 588: 0.00012649949260979673
Position 9226: 0.0001250523040400575
Position 3371: 0.00010778379238691771
Position 9063: 0.00010371231817278856
Position 5685: 9.089273938251295e-05
Position 2279: 7.776374604847782e-05
Position 1438: 7.555346316116064e-05
Position 8464: 5.8303853380263875e-05
Position 9190: 5.4285442348390366e-05
Position 6388: 5.420861755683519e-05
Position 9808: 5.319791896155195e-05
Position 318: 4.74623735033979e-05
Position 9031: 3.970302846742668e-05
Position 1614: 3.941036518845337e-05
Position 8608: 3.4052031406109875e-05
Position 902: 2.976625597333709e-05
Position 763: 2.7744676273960176e-05
Position 3312: 2.503664814515856e-05
Position 128: 2.5004676765921176e-05
Position 372: 2.4314657086965234e-05
Position 1389: 2.327397601014777e-05
Position 596: 2.215250165771691e-05
Position 4488: 1.667455389017252e-05
Position 1062: 1.4776610808550671e-05
Position 1215: 1.4761268916229432e-05
Position 2802: 1.4112234324393137e-05
Position 421: 1.3332630693030249e-05
Position 6793: 1.2924862296091285e-05
Position 104: 1.1642965554840158e-05
Position 560: 8.943210657314948e-06
Position 179: 8.39225471449537e-06
Position 1811: 8.244768321866921e-06
Position 1535: 7.84710263616271e-06
Position 2132: 7.836172715276316e-06
Position 3903: 7.531440301641674e-06
Position 1278: 6.681038969221754e-06
Position 368: 5.780038637743284e-06
Position 618: 5.331047565861131e-06
Position 5375: 5.299536515218795e-06
Position 145: 4.712640383081006e-06
Position 563: 4.58859442223691e-06
Position 915: 4.558545887971756e-06
Position 1756: 4.496987162860813e-06
Position 1956: 4.239349994411025e-06
Position 5419: 4.186963937958708e-06
Position 1643: 4.181184380062476e-06
Position 1148: 3.942365462328959e-06
Position 142: 2.636404193327449e-06
Position 783: 2.3371982307427716e-06
Position 8193: 2.171195835859194e-06
Position 773: 2.0247483162974227e-06
Position 431: 1.8667391596408138e-06
Position 378: 1.8569317322329792e-06
Position 1690: 1.5538580569132372e-06
Position 2346: 1.550503491869299e-06
Position 1609: 1.3971046821661252e-06
Position 695: 1.327292506118837e-06
Position 1705: 1.2037407228486592e-06
Position 207: 1.1513346162939023e-06
Position 186: 1.034467266006695e-06
Position 320: 9.00865575548533e-07
Position 2938: 8.622698549143716e-07
Position 164: 7.5540015722455e-07
Position 2154: 3.889472062477985e-07
Position 1675: 3.0336470821121234e-07
Position 192: 4.517244737926806e-08
Position 138: 3.314134981118292e-08
Position 246: 2.2872472999366667e-08
Position 1541: 2.0664890955803308e-08
Position 243: 1.8796947123005244e-08
Position 258: 1.871642686969115e-08
Position 157: 1.045424361085345e-08
Position 240: 1.3602061403137057e-09
Position 222: 1.0819538626258702e-09
Position 567: 6.423349930781697e-10
Position 590: 4.504205107090503e-10
Position 213: 1.687290542604319e-10
Position 1192: 9.727846193297137e-11
Position 972: 8.993041745942325e-11
Position 625: 4.266427600228529e-12
Position 607: 1.8868649933078496e-14
