Gene = Glmn
Position 2230: 6.176857630128425e-07
Position 4637: 5.538441196732088e-07
Position 1247: 5.215056292839463e-07
Position 200: 3.7157368485616985e-07
Position 437: 3.2641567211103914e-07
Position 799: 2.375442309964359e-07
Position 4542: 1.8283693451532273e-07
Position 208: 1.4792167670649373e-07
Position 1239: 1.3953758274001744e-07
Position 789: 1.2613787651752343e-07
Position 911: 9.385602439141323e-08
Position 324: 9.303959986417314e-08
Position 2372: 8.49283931576745e-08
Position 468: 6.322911907527538e-08
Position 328: 5.3250377734178124e-08
Position 119: 4.1555375606852236e-08
Position 2620: 1.2916654788756073e-08
Position 2604: 1.199351313378048e-08
Position 1140: 5.526462670793201e-09
Position 121: 3.7783021173187784e-11
Position 619: 1.1130501699046116e-14
Position 73: 2.87140419326043e-15
