Gene = Supt7l
Position 853: 9.167203583719327e-08
Position 458: 4.994938205535809e-08
Position 244: 8.578810401956354e-09
Position 19: 5.318686611179295e-09
Position 510: 3.2533733276399963e-09
Position 702: 1.0780014166141857e-10
Position 1316: 1.0696194132970291e-10
Position 520: 6.09489726384955e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8268: 0.8765092002127723
Position 10846: 0.8278965686604781
Position 6642: 0.4512093613792543
Position 3613: 0.41001359909334567
Position 6365: 0.25737714678270246
Position 4084: 0.22957618460165144
Position 4048: 0.22600857057002696
Position 6600: 0.18752956688759562
Position 1956: 0.16419285362404135
Position 9816: 0.11610079041142125
Position 2053: 0.10199248342672043
Position 9102: 0.09591108906004232
Position 2037: 0.08225853232059219
Position 6052: 0.07780394575384166
Position 1713: 0.07501848021655057
Position 228: 0.07260504260984353
Position 3933: 0.0654808588884457
Position 7867: 0.06522239199747043
Position 3947: 0.05928967768435551
Position 1504: 0.048736945693398794
Position 5953: 0.04062226673628833
Position 3904: 0.039030268204467006
Position 3872: 0.03786854962052243
Position 5998: 0.03516591014450299
Position 9598: 0.035116621006667334
Position 3823: 0.030239804276689975
Position 5011: 0.028023580191610966
Position 1989: 0.021352644215426514
Position 3511: 0.01957877256914935
Position 9548: 0.017720109683712452
Position 5843: 0.017675785289031406
Position 237: 0.016137458058195237
Position 10121: 0.013814378698152632
Position 11933: 0.013403182985612785
Position 11079: 0.0125666238461804
Position 11663: 0.01227179948737751
Position 8555: 0.012133997497994852
Position 5864: 0.011290293866519217
Position 2327: 0.010456573463227335
Position 4794: 0.010385083775013085
Position 10622: 0.010075023889893788
Position 9755: 0.009156928524182576
Position 578: 0.008980666842706446
Position 2380: 0.008740988531377829
Position 4798: 0.007557431617723119
Position 8237: 0.007064549430595016
Position 2741: 0.00596252644261956
Position 11048: 0.005779507007513588
Position 5982: 0.005540842225540657
Position 6454: 0.005416857233605771
Position 11324: 0.005132369527639859
Position 8454: 0.0049881774512938815
Position 4055: 0.004243246953901532
Position 8837: 0.0040836065815883305
Position 3630: 0.0038373091166276274
Position 8424: 0.0036509116471963214
Position 7745: 0.0034537759865856947
Position 6645: 0.003171920952767553
Position 2294: 0.003140351516397668
Position 3784: 0.0030882053705876948
Position 3616: 0.0030747392626163704
Position 9848: 0.0029967122098935933
Position 2018: 0.002841980806496783
Position 8760: 0.0027997145029953776
Position 1731: 0.0026586029786909273
Position 12011: 0.002638687189068354
Position 1426: 0.002317446544418183
Position 6040: 0.0022701511072761764
Position 8656: 0.0021821606427846725
Position 9204: 0.0021754295615719252
Position 11472: 0.002139950542124672
Position 8387: 0.002121700531334939
Position 6764: 0.0021196371994693596
Position 3592: 0.0020785370383510434
Position 8319: 0.0019235242735004285
Position 3565: 0.00175924333779957
Position 9436: 0.0017118754687397877
Position 7710: 0.0013579819203923009
Position 6522: 0.0013472036886577928
Position 3123: 0.0013318408632959147
Position 7832: 0.0011284736267584662
Position 7545: 0.00110794018888316
Position 11387: 0.0010926563464334963
Position 4842: 0.0010619769688077721
Position 3882: 0.001058217291012893
Position 3830: 0.0009767348858048873
Position 2132: 0.0009682538756652849
Position 4502: 0.0009537823026520169
Position 1861: 0.0009451080038826629
Position 8672: 0.0008550062121482092
Position 9733: 0.0008468959770700004
Position 6414: 0.0008344058237309702
Position 9148: 0.0008200631900280506
Position 1479: 0.0007955410795665753
Position 4813: 0.0007675486875963964
Position 259: 0.0007654213331221322
Position 9820: 0.00075459545752877
Position 10004: 0.0007035412573577135
Position 1654: 0.0007030697478748602
Position 8300: 0.0007006786281222038
Position 2020: 0.0006892316548372172
Position 3532: 0.0006402296463604502
Position 2332: 0.0006222729148929317
Position 3094: 0.0005893419268556708
Position 2603: 0.0005593096411489327
Position 7286: 0.00047669725623986396
Position 2095: 0.00044927280527004484
Position 7899: 0.0004450243005237404
Position 2092: 0.0004265728803262547
Position 3748: 0.000419463888491966
Position 8690: 0.0004027680878991087
Position 3743: 0.00040018605229886285
Position 3659: 0.00034167856269963156
Position 10084: 0.00031906857993140616
Position 8326: 0.00031482120205268997
Position 1880: 0.00030932802349051193
Position 6337: 0.0003056032553829983
Position 8499: 0.00030520143295878087
Position 11741: 0.0002872646038349757
Position 7841: 0.0002786522684519871
Position 6299: 0.00026771771970594593
Position 1404: 0.00025032681501819924
Position 8481: 0.0002498140247780159
Position 3800: 0.00024630643148395903
Position 2079: 0.00024488166015381005
Position 3556: 0.00022728063501528683
Position 4450: 0.00022585522041383065
Position 9274: 0.00022076036895010484
Position 2857: 0.00021960495988716547
Position 2523: 0.00020264353235729027
Position 3454: 0.0001770154314272617
Position 2787: 0.0001751244832901572
Position 8586: 0.00014610667504181562
Position 2447: 0.0001284214367618964
Position 2102: 0.0001252484260039716
Position 1453: 0.000110886436381339
Position 1021: 0.00010962945827854812
Position 7801: 0.0001091301596045603
Position 1560: 0.00010237452290107218
Position 3424: 9.983511398744105e-05
Position 5868: 9.714527590994103e-05
Position 580: 9.536884162568702e-05
Position 2075: 9.478010715363315e-05
Position 300: 9.044586708983414e-05
Position 1408: 8.49141080803413e-05
Position 2073: 8.482020968730438e-05
Position 1450: 8.333800038012342e-05
Position 3128: 7.592290651845347e-05
Position 2113: 7.530427898376954e-05
Position 4538: 7.466777704828041e-05
Position 8290: 7.459888423853755e-05
Position 1511: 7.425630679892997e-05
Position 2361: 7.267364582539648e-05
Position 2194: 7.070317458759743e-05
Position 7039: 7.068078394903703e-05
Position 2222: 6.417014616777298e-05
Position 2588: 6.0438181410393414e-05
Position 3637: 6.0162100812726674e-05
Position 7439: 5.531061572695653e-05
Position 2559: 5.411351905872234e-05
Position 963: 4.960510364825657e-05
Position 2059: 4.906055325567639e-05
Position 3245: 4.8223894490637636e-05
Position 272: 4.4985809076650454e-05
Position 3075: 4.208960392369193e-05
Position 2241: 4.006824568413675e-05
Position 1660: 3.8809144930956885e-05
Position 4542: 3.707644983770233e-05
Position 2440: 3.6698032925293595e-05
Position 7451: 2.93316085067694e-05
Position 1068: 2.8907592520555694e-05
Position 2387: 2.815645659536114e-05
Position 2444: 2.4891398692762167e-05
Position 480: 2.4711382668167056e-05
Position 598: 2.4168566281103826e-05
Position 1635: 2.3334689631657086e-05
Position 4192: 2.2335085996510272e-05
Position 9107: 2.193724051968172e-05
Position 2831: 1.9012356281816024e-05
Position 1688: 1.8973677535229296e-05
Position 1738: 1.3461758013524855e-05
Position 8188: 1.309644427262107e-05
Position 4748: 1.2852474628952267e-05
Position 8273: 1.2088708931921202e-05
Position 1752: 1.105640076223212e-05
Position 1456: 1.1009713960095797e-05
Position 2274: 1.0580698643089846e-05
Position 895: 1.0373477326282635e-05
Position 1143: 9.021112017004129e-06
Position 828: 7.736773937072278e-06
Position 8460: 7.537335003797485e-06
Position 1599: 7.133755556942761e-06
Position 265: 6.765496626855352e-06
Position 1629: 5.8977104353550425e-06
Position 555: 5.740813697125005e-06
Position 549: 5.288333661683289e-06
Position 1052: 4.915010166074503e-06
Position 4392: 4.429302996658838e-06
Position 195: 4.230982481391136e-06
Position 507: 4.102182463387087e-06
Position 1772: 3.875494632417504e-06
Position 1776: 3.3482813012527453e-06
Position 1675: 3.1825915899739343e-06
Position 628: 3.105550458179815e-06
Position 1746: 2.940464941080589e-06
Position 724: 2.523662672601705e-06
Position 389: 2.224743943847731e-06
Position 907: 1.9829602228892684e-06
Position 1462: 1.7734400557360271e-06
Position 1571: 1.7698470530472815e-06
Position 935: 1.6725323423995055e-06
Position 1334: 1.641815614411847e-06
Position 510: 1.4992787056301465e-06
Position 284: 1.4950329889646736e-06
Position 1563: 1.2808284539568278e-06
Position 1754: 1.1450539400467658e-06
Position 1206: 9.93201760335732e-07
Position 398: 9.822148773243812e-07
Position 287: 9.203053333988879e-07
Position 605: 8.538114412921167e-07
Position 6233: 7.919797647020149e-07
Position 825: 4.5895112342817363e-07
Position 3756: 4.507624477526484e-07
Position 2154: 3.960581699956729e-07
Position 941: 3.9388342943473185e-07
Position 326: 3.5507323086438186e-07
Position 777: 3.356309422494061e-07
Position 1379: 2.0658766124528363e-07
Position 2396: 1.493924921188837e-07
Position 883: 9.681298258943318e-08
Position 416: 9.069286700688303e-08
Position 2840: 7.400159260317833e-08
Position 120: 3.95846691374955e-08
Position 88: 3.357639243479145e-08
Position 1148: 2.601001295719419e-08
Position 793: 1.840638959186691e-08
Position 385: 1.8377472254065664e-08
Position 1080: 1.811860123429166e-08
Position 80: 1.5780208706007808e-08
Position 694: 1.3450188943323117e-08
Position 99: 7.567642528234658e-09
Position 1191: 1.003704369562892e-09
Position 197: 9.495642926916518e-10
Position 154: 7.80530600009193e-10
Position 330: 5.955812631083585e-10
Position 1000: 5.108289059018368e-10
Position 1070: 4.763178924456166e-10
Position 944: 4.3153051242043724e-10
Position 280: 2.4619198552485086e-10
Position 122: 2.0136819635306924e-10
Position 126: 9.364670897617468e-11
Position 690: 3.1139406071273676e-11
Position 652: 1.7161831313360553e-11
Position 335: 1.6716649043306397e-11
Position 697: 1.5986085173304064e-11
Position 747: 9.561479622302327e-12
Position 735: 8.219421931005997e-12
Position 338: 7.371874383956983e-12
Position 847: 7.062778432615538e-12
Position 763: 6.68053590611186e-12
Position 833: 6.093462615404816e-12
Position 658: 5.749316057642763e-12
Position 757: 4.562513403442397e-12
Position 130: 1.7794082405779625e-12
Position 615: 1.7471915786576471e-12
Position 779: 5.782872659204295e-13
Position 163: 5.447421424274267e-13
Position 647: 3.167321353140325e-13
Position 667: 1.1882346782696542e-13
