Gene = Khdc4
Position 3604: 0.00013599935234291538
Position 4564: 0.0001245997406708122
Position 273: 0.00012300970389489567
Position 2818: 0.00012113274343547649
Position 5751: 0.00011770768668081879
Position 16500: 0.00011115292177737437
Position 611: 0.00011080246229684826
Position 16461: 0.00010678806818150568
Position 2108: 0.00010602462302400003
Position 5094: 0.00010482353777665904
Position 5120: 9.9218919607801e-05
Position 4101: 9.777964609972704e-05
Position 16553: 9.207642697552562e-05
Position 624: 9.11656345790502e-05
Position 4431: 8.555748587195887e-05
Position 16651: 8.55536318046983e-05
Position 3342: 8.026877413954226e-05
Position 4611: 7.991471681151685e-05
Position 1436: 7.82804241761528e-05
Position 25396: 7.561270285804013e-05
Position 26351: 7.305201635053485e-05
Position 25126: 6.80663534445928e-05
Position 1107: 6.232832325151905e-05
Position 517: 6.12362100067545e-05
Position 21692: 5.988458446622937e-05
Position 26723: 5.941637113226702e-05
Position 3409: 5.690036046127494e-05
Position 980: 5.443641869409391e-05
Position 2533: 5.305790357951326e-05
Position 2221: 4.585898350391111e-05
Position 1254: 4.4558484160003975e-05
Position 1497: 4.313954259442342e-05
Position 326: 3.641560630399316e-05
Position 342: 3.588419597147809e-05
Position 26858: 3.535426279504674e-05
Position 856: 3.489607756406755e-05
Position 562: 3.3830309058787636e-05
Position 277: 3.35416156944839e-05
Position 4395: 3.062630064456031e-05
Position 225: 2.762119360999031e-05
Position 26498: 2.69712964274227e-05
Position 268: 2.405349660152909e-05
Position 16990: 1.8347189580671974e-05
Position 1001: 1.822949886393515e-05
Position 148: 1.5861018114357344e-05
Position 1333: 1.5427856848508023e-05
Position 310: 1.5170035492476295e-05
Position 5313: 1.4365000653512221e-05
Position 2550: 1.313517789767783e-05
Position 266: 1.2839944705166591e-05
Position 2503: 1.2220425368318422e-05
Position 4810: 1.2190411300928673e-05
Position 305: 1.2186223546213174e-05
Position 572: 1.2138931916005375e-05
Position 633: 1.1017679734508746e-05
Position 1329: 1.0475867475314602e-05
Position 347: 9.686581662293192e-06
Position 214: 8.367321437462007e-06
Position 20176: 7.144706480006188e-06
Position 1634: 7.095553590759102e-06
Position 566: 7.077274706326123e-06
Position 1415: 6.192377741291723e-06
Position 104: 5.963707077557717e-06
Position 1824: 5.848134735351187e-06
Position 5509: 5.325132576324697e-06
Position 985: 5.174054282926623e-06
Position 288: 4.310249976397315e-06
Position 4197: 3.5974218012120694e-06
Position 426: 3.4424007784225105e-06
Position 135: 2.6402067448970274e-06
Position 361: 2.586111853741439e-06
Position 1268: 2.2121053060575673e-06
Position 17727: 1.9768273428610443e-06
Position 1989: 1.8666162096293902e-06
Position 3488: 1.653022037193324e-06
Position 963: 1.6238356975092652e-06
Position 313: 1.5670358244931486e-06
Position 17376: 1.5425085763023622e-06
Position 1588: 1.458087750599585e-06
Position 1057: 1.220099584755788e-06
Position 89: 1.1076459957082988e-06
Position 2350: 1.0042750941381152e-06
Position 17356: 9.63015501576766e-07
Position 216: 8.244483498773305e-07
Position 4713: 8.094442676787108e-07
Position 387: 7.949749709427788e-07
Position 4689: 7.788038108993296e-07
Position 748: 7.754029406891749e-07
Position 4707: 7.664222653104155e-07
Position 422: 7.426409370735277e-07
Position 3759: 7.023683825703104e-07
Position 16754: 6.303052006721023e-07
Position 4471: 6.015983312370564e-07
Position 3959: 5.496912631122327e-07
Position 4436: 5.362028353838256e-07
Position 15532: 5.078184664308057e-07
Position 4171: 5.018344009904783e-07
Position 139: 4.890777471924681e-07
Position 401: 4.6598198998258777e-07
Position 3834: 3.9198586372597593e-07
Position 328: 3.3385795557168625e-07
Position 3877: 3.0883311687017624e-07
Position 499: 2.4012899273387127e-07
Position 3883: 2.177468110761559e-07
Position 927: 2.050442390638718e-07
Position 733: 1.9942591702269796e-07
Position 15475: 1.8177939156095293e-07
Position 482: 1.7338847306032636e-07
Position 372: 1.612538598707088e-07
Position 16040: 1.3797451101985725e-07
Position 416: 1.2974078268716538e-07
Position 473: 8.001194498582448e-08
Position 3930: 5.877932028458458e-08
Position 1080: 5.799878591415311e-08
Position 503: 4.2462991636130374e-08
Position 488: 4.125341570210963e-08
Position 898: 3.8907351691890566e-08
Position 115: 3.5246766040492605e-08
Position 15107: 3.484194525405106e-08
Position 1453: 2.4493697886354927e-08
Position 1475: 2.1429030519047105e-08
Position 119: 1.8200380648290844e-08
Position 1595: 1.4184817698141696e-08
Position 4211: 8.240296493041323e-09
Position 15701: 6.742648189661718e-09
Position 763: 6.1854268831086965e-09
Position 1061: 6.111393459443218e-09
Position 16016: 4.724529933970526e-09
Position 1193: 4.54017456515256e-09
Position 779: 3.633718489761728e-09
Position 4173: 3.548527509469702e-09
Position 965: 3.212805866700966e-09
Position 15635: 2.872473166612163e-09
Position 760: 2.318608119307353e-09
Position 15725: 2.114020515634532e-09
Position 15746: 1.5039169999420856e-09
Position 870: 1.0505092714005053e-09
Position 406: 8.820935745202528e-10
