Gene = Resp18
Position 190: 4.978222953888911e-05
Position 5949: 4.715299764244773e-05
Position 218: 4.549750966026814e-05
Position 4157: 4.226926759029146e-05
Position 668: 4.201799438977852e-05
Position 5959: 4.198165172089177e-05
Position 2712: 4.120198461059142e-05
Position 2201: 3.838432962336063e-05
Position 4831: 3.7894336131933295e-05
Position 3468: 3.774539228109203e-05
Position 336: 3.686472812597079e-05
Position 2936: 3.597090253450136e-05
Position 3167: 3.4967308555071005e-05
Position 3528: 3.238331702620989e-05
Position 2474: 3.1624766062564614e-05
Position 5315: 3.1400952150528436e-05
Position 5222: 3.0821314711688704e-05
Position 2081: 2.8056212518530867e-05
Position 2064: 2.7598644586846256e-05
Position 3552: 2.56026776368526e-05
Position 1450: 2.528997746719269e-05
Position 3949: 2.3877648728944535e-05
Position 4987: 2.2315050396061682e-05
Position 598: 2.1425430538811737e-05
Position 2882: 2.055035858129449e-05
Position 303: 2.046938242010126e-05
Position 4732: 2.0222421299185324e-05
Position 3533: 1.995633240147301e-05
Position 2961: 1.9366448660323094e-05
Position 2246: 1.9227720008070754e-05
Position 1616: 1.801068412800817e-05
Position 4159: 1.6930779635651616e-05
Position 3017: 1.602148614671476e-05
Position 2609: 1.5863504259894678e-05
Position 3170: 1.5603632974273042e-05
Position 3092: 1.531074595077957e-05
Position 2162: 1.5116838371985372e-05
Position 3208: 1.50226374862368e-05
Position 1857: 1.489167000388724e-05
Position 6200: 1.4064679372912178e-05
Position 1081: 1.3356845905475988e-05
Position 4170: 1.2634977975562252e-05
Position 3374: 1.2513273456096302e-05
Position 2931: 1.1884579672232719e-05
Position 632: 1.1522569688325935e-05
Position 254: 1.137960541561809e-05
Position 2963: 1.1243300733790064e-05
Position 2875: 1.0698996533963713e-05
Position 3782: 9.548527902165896e-06
Position 578: 9.5454072255775e-06
Position 508: 9.368558506132315e-06
Position 3938: 9.316596048249677e-06
Position 196: 9.004428268186574e-06
Position 3946: 8.976544563238761e-06
Position 690: 8.971895389687112e-06
Position 2939: 8.26335242841643e-06
Position 4215: 8.180014510987252e-06
Position 1648: 7.762889743283845e-06
Position 3492: 7.608691701800576e-06
Position 3473: 7.005900355099218e-06
Position 864: 6.998930120351632e-06
Position 3301: 6.537949316889792e-06
Position 3067: 6.536627891343871e-06
Position 970: 6.191130066529081e-06
Position 3579: 6.180345674091742e-06
Position 2972: 6.173113423489653e-06
Position 309: 6.127493042214657e-06
Position 346: 5.824256184048378e-06
Position 664: 5.640192227796251e-06
Position 4101: 4.9195520881794254e-06
Position 397: 4.397530644132618e-06
Position 4037: 3.583200817762903e-06
Position 4458: 3.2919600777731055e-06
Position 3831: 3.0034723799047443e-06
Position 4635: 2.8723155762562103e-06
Position 4438: 2.3287721169848474e-06
Position 4060: 2.016473156465403e-06
Position 4785: 1.6986724640950286e-06
Position 4639: 1.2505426827841587e-06
Position 3706: 1.1437846253040137e-06
Position 4637: 1.0376077867805081e-06
Position 4252: 1.0004498729122486e-06
Position 3625: 9.526566021781141e-07
Position 5719: 5.02963148443322e-07
Position 1924: 4.287311738930511e-07
Position 2523: 4.209724442358931e-07
Position 1906: 3.5235112134867936e-07
Position 2802: 2.1453168380565382e-07
Position 2486: 1.4032051683864525e-07
Position 2462: 1.322627712166855e-07
Position 261: 1.3215712461382398e-07
Position 2432: 1.271868379531135e-07
Position 2457: 7.962918081101942e-08
Position 2434: 6.79727572378753e-08
Position 1764: 5.328349363998286e-08
Position 1864: 5.1876206986504976e-08
Position 474: 3.6413326780034085e-08
Position 4481: 3.528204893620486e-08
Position 790: 2.907591573662075e-08
Position 823: 2.7224527042444264e-08
Position 1638: 2.7060054354334855e-08
Position 1640: 2.6592665642506586e-08
Position 3324: 2.509004525316651e-08
Position 1576: 2.456669053297124e-08
Position 3259: 2.415406062828767e-08
Position 2419: 2.353221224218063e-08
Position 3107: 1.7232308290895043e-08
Position 1119: 1.595770891935544e-08
Position 541: 1.2885197863981687e-08
Position 4217: 9.85230049453811e-09
Position 3074: 7.83374624582066e-09
Position 221: 3.843276504469276e-09
Position 1035: 3.527330474494807e-09
Position 259: 3.4319668605006496e-09
Position 784: 3.4123691849188857e-09
Position 873: 3.027105715529047e-09
Position 312: 3.0119614472166506e-09
Position 592: 2.965079887477448e-09
Position 338: 2.730453473781319e-09
Position 102: 2.6622692365999995e-09
Position 775: 2.4763298240573535e-09
Position 484: 2.45935940971153e-09
Position 817: 2.4575600920372376e-09
Position 917: 2.0598405021596205e-09
Position 415: 1.864429828357719e-09
Position 523: 1.6271604744110608e-09
Position 605: 1.2275179312421866e-09
Position 694: 1.153011823853719e-09
Position 594: 1.145560667551763e-09
Position 275: 1.0705025499194568e-09
Position 949: 9.358990573910527e-10
Position 364: 7.514150112187675e-10
Position 421: 7.250307119042742e-10
Position 530: 6.928022377589161e-10
Position 401: 5.957248780257464e-10
Position 1093: 5.690341750168075e-10
Position 1143: 5.347432535273111e-10
Position 223: 4.5422872187246464e-10
Position 453: 4.434630012081152e-10
Position 245: 4.1575672331195506e-10
Position 515: 4.104928742477048e-10
Position 627: 4.1012429886242286e-10
Position 611: 3.082303700607212e-10
Position 263: 3.017379784770741e-10
Position 367: 2.773472131556e-10
Position 273: 2.7151834664786287e-10
Position 81: 1.9790852443569213e-10
Position 113: 1.187114605521308e-10
Position 348: 1.087922888719991e-10
Position 370: 9.266091690960931e-11
Position 107: 7.541951644849088e-11
Position 125: 5.851959190579363e-11
Position 404: 3.89129041936267e-11
Position 444: 1.3777043647580593e-11
Position 439: 5.13410953624705e-12
Position 441: 5.121640149450549e-12
Position 91: 2.3640197838496872e-12
Position 115: 6.003774863446123e-14
