Gene = Naa80
Position 4248: 0.029695454818839256
Position 2396: 0.02527495731878051
Position 3297: 0.02282518291572331
Position 3189: 0.022718664945954425
Position 1955: 0.021078406243366026
Position 3031: 0.019183280964590602
Position 3345: 0.01913012414849927
Position 2399: 0.01725507789938843
Position 3929: 0.017033705878704716
Position 2357: 0.015868824498910635
Position 3639: 0.015752467527619277
Position 2929: 0.014112271973460938
Position 2899: 0.012770595329808473
Position 3017: 0.01263933224476182
Position 3008: 0.012411097769629089
Position 3662: 0.011780732829989473
Position 3810: 0.010760618434428484
Position 303: 0.00976281850827774
Position 2159: 0.009570675967273389
Position 2997: 0.007418970223798448
Position 3899: 0.0065265012555362125
Position 2243: 0.005940261381941336
Position 455: 0.005516708693400193
Position 3237: 0.0052121636022934405
Position 4392: 0.004966145650563416
Position 2701: 0.00475648831116264
Position 1960: 0.004601588234006412
Position 4350: 0.004269733630733749
Position 472: 0.004226691093344668
Position 2599: 0.0042251156704358585
Position 4399: 0.003803555580848623
Position 280: 0.0037139172281812735
Position 2371: 0.0036743008630559775
Position 285: 0.0036042410773953577
Position 3037: 0.0034895193411942187
Position 425: 0.003154412354751041
Position 4361: 0.003043568416660821
Position 4026: 0.0029617984629582796
Position 2268: 0.0029343286009050683
Position 894: 0.00278849177794126
Position 343: 0.0027792035709187078
Position 409: 0.0027192509784079197
Position 3669: 0.0027047502981421136
Position 2631: 0.002542394767869707
Position 1298: 0.0022357725137696085
Position 2011: 0.0020749356614002735
Position 3963: 0.0019528875579257145
Position 224: 0.0010850243725298429
Position 2511: 0.001005405305003581
Position 2053: 0.0009249320279517588
Position 1572: 0.0008920192771239162
Position 2113: 0.0008320318691141725
Position 749: 0.0008148649499305114
Position 1862: 0.0006830903640757317
Position 3830: 0.0006819068787143202
Position 574: 0.0006231512378747214
Position 1458: 0.0005948552146876516
Position 4579: 0.0005869615179360832
Position 817: 0.0005635474802668414
Position 1389: 0.0005336319364243158
Position 1106: 0.0005265483453020428
Position 2947: 0.00051708395232729
Position 1482: 0.0004936954435554583
Position 653: 0.00048728573308555353
Position 1896: 0.0004847930344037858
Position 234: 0.00047323425907131513
Position 4157: 0.00046638990288465267
Position 2532: 0.00046594239626371396
Position 1612: 0.00046068194785878924
Position 602: 0.00043290270154283233
Position 1357: 0.0004177583621324819
Position 4195: 0.0004119457821801481
Position 1902: 0.0003991103259829581
Position 2540: 0.00039335238652554944
Position 2837: 0.00037967515453396754
Position 1003: 0.00037217023657513476
Position 2313: 0.0003676919918016805
Position 4134: 0.00035632127039674253
Position 729: 0.00034686908374888725
Position 2139: 0.0003414644657380057
Position 3593: 0.0003399879246424875
Position 2195: 0.00033257305711232785
Position 2119: 0.0003003311339354263
Position 3985: 0.0002962495026742985
Position 3873: 0.0002865400208760186
Position 2905: 0.0002675015235091117
Position 166: 0.00026670135330515997
Position 1841: 0.0002649774333945858
Position 932: 0.0002474106673189175
Position 418: 0.0002447572590877134
Position 160: 0.00024340904597924354
Position 770: 0.00023109628486144067
Position 1590: 0.00022913798412559837
Position 392: 0.00022210303704228655
Position 1576: 0.0002205626230423992
Position 2517: 0.00021087504533471595
Position 1162: 0.00020987919906433018
Position 4495: 0.0002095509092306763
Position 1470: 0.00018373378000229493
Position 1675: 0.00017990673956223024
Position 1664: 0.00017645572946082158
Position 2276: 0.00017001427702851356
Position 2615: 0.0001368213736067884
Position 2164: 0.00013367602693889008
Position 2250: 0.00012865922041940673
Position 1275: 0.00011992593719464156
Position 3040: 0.00010965585996145131
Position 2628: 9.137101100179823e-05
Position 757: 8.54218678663722e-05
Position 1120: 5.324462237897238e-05
Position 746: 5.068801933248916e-05
Position 534: 4.4151539004337506e-05
Position 3092: 4.033838214682114e-05
Position 1769: 3.933782295839953e-05
Position 585: 3.644191212195522e-05
Position 503: 2.0411049905194453e-05
Position 2569: 1.8685445924323073e-05
Position 1702: 1.8122560882429013e-05
Position 1970: 1.664959630023601e-05
Position 1889: 1.6304201579687687e-05
Position 1983: 1.3521556448479874e-05
Position 1964: 1.1598168815908328e-05
Position 1847: 1.089003853252678e-05
Position 2130: 1.0856355260054597e-05
Position 353: 1.0103637721168627e-05
Position 1707: 9.808624936971843e-06
Position 1743: 8.784721447741214e-06
Position 2015: 7.580099869024761e-06
Position 498: 6.641182431994577e-06
Position 496: 6.555378457273426e-06
Position 1686: 6.208317772062595e-06
Position 2175: 3.0725818678496363e-06
Position 1054: 2.8950768993897425e-06
Position 1620: 2.8109115858593e-06
Position 1671: 2.6837129739948345e-06
Position 2006: 2.379018406550536e-06
Position 2668: 2.219715096142459e-06
Position 1025: 2.0295115608289986e-06
Position 962: 1.7939316251288362e-06
Position 1776: 8.199755611997786e-07
Position 2477: 8.113986694168103e-07
Position 515: 7.243434052602661e-07
Position 1725: 6.443690559206673e-07
Position 1753: 5.797356351651685e-07
Position 1717: 5.624757434559898e-07
Position 958: 4.958459677338683e-07
Position 1486: 4.1639736396132317e-07
Position 1010: 3.2517301698844396e-07
Position 171: 2.98989729809079e-07
Position 1048: 2.91936138554548e-07
Position 1692: 1.6400012716233206e-07
Position 1145: 1.922081603920523e-08
Position 1122: 5.372661296196308e-09
Position 702: 4.163380413201909e-09
Position 1126: 1.4921309915516543e-09
Position 724: 1.1855788052932067e-09
Position 110: 2.7480391142604055e-12
Position 105: 7.146754858230537e-13
Position 117: 7.831267515505254e-14
Position 122: 5.7129739518221e-14
Position 88: 1.8408068783610747e-14
Position 93: 9.762345831574743e-15
Position 102: 8.721307738602187e-15
