Gene = Atraid
Position 375: 2.6615316117369825e-05
Position 434: 2.483356485199956e-05
Position 550: 1.414253542826222e-05
Position 1007: 5.130738289974315e-06
Position 12: 3.715219893736806e-06
Position 808: 3.3164467566074797e-06
Position 4381: 3.2046481044599247e-06
Position 548: 2.79729136155544e-06
Position 4341: 1.9226885127113896e-06
Position 4265: 1.5783039064265651e-06
Position 1389: 9.696937800269908e-07
Position 1055: 8.036094238826322e-07
Position 3938: 2.8817168569672953e-07
Position 862: 2.851582967666126e-07
Position 1178: 2.4025604376875625e-07
Position 869: 1.8330443395428401e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 826: 0.8963922646781949
Position 3561: 0.7782541074314583
Position 4127: 0.6822758748223973
Position 3826: 0.3094434502245152
Position 5984: 0.29019390614888424
Position 5325: 0.2018845799471125
Position 5378: 0.17723918331886837
Position 5708: 0.1511786771413988
Position 4462: 0.1263463367851496
Position 4194: 0.08327773195018989
Position 5627: 0.06430710755485261
Position 1308: 0.03572757735656107
Position 3801: 0.028676335546351732
Position 4722: 0.024555724544019945
Position 1586: 0.02298497951778224
Position 559: 0.02236067488635703
Position 3887: 0.021674615552061474
Position 5679: 0.0203469026036712
Position 4898: 0.016547677457676015
Position 4644: 0.01560307157179797
Position 591: 0.015106341159874918
Position 3613: 0.014769191719142039
Position 5781: 0.013922854993420114
Position 5011: 0.010142704638245969
Position 5798: 0.009355861256732207
Position 375: 0.007398599245120181
Position 2324: 0.006437619847906031
Position 4477: 0.006366698075724927
Position 4506: 0.005551856736915891
Position 5040: 0.005492382605094602
Position 4322: 0.005306596824627938
Position 4301: 0.0050178114333622615
Position 5045: 0.004686588832058192
Position 3280: 0.004299591203845678
Position 4159: 0.004228086794524074
Position 3566: 0.004207240418472769
Position 2361: 0.004145578430569177
Position 3475: 0.0038924002245962217
Position 4074: 0.00377701020051763
Position 4163: 0.003503157998948138
Position 3911: 0.003221193483578258
Position 3741: 0.0031667440014766937
Position 2681: 0.002985450978771428
Position 3461: 0.0029068862907448757
Position 1963: 0.0028243814772078166
Position 4658: 0.0027868585093101445
Position 4770: 0.00277798486112624
Position 530: 0.0027147812236874634
Position 797: 0.002686605764259907
Position 807: 0.0025623790990758778
Position 3836: 0.0024802722870799197
Position 4849: 0.0022715061372868936
Position 3589: 0.0022401647018780472
Position 410: 0.0017477049302208367
Position 385: 0.001717549849070895
Position 3386: 0.001579669784565815
Position 3735: 0.0015440759313247697
Position 4458: 0.0015079923578748277
Position 5233: 0.001502548775532742
Position 5444: 0.0014540840084001278
Position 5750: 0.0014511224801575374
Position 2453: 0.001253909187453754
Position 3505: 0.0012265855622284759
Position 3765: 0.0012212085284234173
Position 4200: 0.0011458991454962254
Position 4797: 0.0010686610296423568
Position 2151: 0.0010504875585398345
Position 848: 0.0010347436760504724
Position 1666: 0.0010346413145184562
Position 4023: 0.0010322936945741294
Position 5279: 0.0010055870769327736
Position 1515: 0.0009506583021581989
Position 4821: 0.0009487051617729407
Position 1582: 0.0009464371343594835
Position 3812: 0.0009237564308631059
Position 3760: 0.0009006071383539526
Position 3893: 0.0008436682472459755
Position 3851: 0.0008298776437641913
Position 5924: 0.0007269572889234423
Position 5230: 0.0007202744287927731
Position 2725: 0.0006663837181659236
Position 2550: 0.0006463823937080867
Position 1339: 0.0006246377757687939
Position 2593: 0.0006111334248192207
Position 4858: 0.0006075972950237539
Position 5841: 0.0005860499347526475
Position 2116: 0.0005634178113269454
Position 5236: 0.0005314529542036763
Position 3261: 0.0005124933969266001
Position 4964: 0.0005119692776089568
Position 2194: 0.0005118486437048543
Position 5021: 0.0005031273027668907
Position 213: 0.0005020856840977642
Position 3803: 0.0005009421056816846
Position 867: 0.0004897090155553431
Position 5599: 0.0004622159806533378
Position 3289: 0.00044826049333061987
Position 1171: 0.0004306112397380338
Position 4992: 0.00037722221305591945
Position 4802: 0.00037705980289381524
Position 3211: 0.0003573107625757269
Position 2255: 0.0003497791875261823
Position 241: 0.0003478314875651155
Position 4986: 0.00033973528937301424
Position 4141: 0.0003339112810674731
Position 329: 0.0003062184436198822
Position 1719: 0.00028986151557002014
Position 3784: 0.0002759983943972216
Position 396: 0.00025117381220314284
Position 3664: 0.0002478897702623428
Position 5096: 0.00023209418542583947
Position 5723: 0.00022154464693743966
Position 2773: 0.00021787529622604516
Position 3828: 0.00021237190638187335
Position 665: 0.0001989683876204855
Position 3325: 0.00019606901557707787
Position 3046: 0.00019450811827439885
Position 1626: 0.00019140547954120006
Position 4235: 0.00018928690507172003
Position 597: 0.00018560556112255514
Position 5239: 0.00017844889216916195
Position 3077: 0.00017768291763185413
Position 1601: 0.0001746776590063258
Position 4203: 0.00017420818948683992
Position 2696: 0.0001726067203276621
Position 991: 0.00016462567396580835
Position 2938: 0.0001640815292462958
Position 3487: 0.00016027150107562096
Position 1322: 0.0001574385961872712
Position 5878: 0.0001566568264844703
Position 2365: 0.00014788015894037128
Position 2296: 0.00014562066708464268
Position 3410: 0.00013400756070008408
Position 3776: 0.00011327311801477983
Position 1588: 0.00011145590527952578
Position 1984: 0.00010368093920541746
Position 618: 8.211670967206453e-05
Position 3702: 7.063280427729279e-05
Position 2090: 6.516960842415498e-05
Position 600: 6.477121830602855e-05
Position 1689: 6.470817089063674e-05
Position 1631: 6.446814701118718e-05
Position 869: 6.163997757750721e-05
Position 1784: 5.498395573585324e-05
Position 721: 5.335791789859344e-05
Position 2677: 4.4132077140607064e-05
Position 2830: 3.73173013330352e-05
Position 2038: 3.5247197599049106e-05
Position 1027: 3.3487645050219815e-05
Position 1849: 3.187859571538131e-05
Position 693: 3.084363822576147e-05
Position 3124: 3.0654663998659856e-05
Position 3713: 2.8953873813814392e-05
Position 886: 2.5305082574869518e-05
Position 3698: 2.4104506821718855e-05
Position 2382: 2.3369957547373494e-05
Position 2730: 2.1075985076613014e-05
Position 2465: 2.068115783848816e-05
Position 390: 2.018084432372698e-05
Position 2225: 1.937200351787379e-05
Position 928: 1.9257637398296648e-05
Position 1196: 1.3283190405372878e-05
Position 1464: 1.190080279160813e-05
Position 1047: 9.400335332061567e-06
Position 3638: 9.224755790019434e-06
Position 281: 8.8328065727646e-06
Position 3355: 8.012674401298302e-06
Position 220: 7.816647186665612e-06
Position 292: 7.563793443203463e-06
Position 3414: 5.673682015361922e-06
Position 297: 4.75107677819616e-06
Position 331: 1.4545812525701497e-06
Position 541: 1.0006376075879594e-06
Position 225: 9.799904797766822e-07
Position 907: 8.234866326359269e-07
Position 758: 4.581021885848721e-07
Position 305: 2.756360890217791e-07
Position 611: 2.590859284380015e-07
Position 898: 2.1985135638820652e-07
Position 2168: 1.7319431572186754e-07
Position 931: 1.5149107731713975e-07
Position 182: 1.4085507904726724e-07
Position 1971: 1.3414561630276306e-07
Position 1209: 1.1500926178787016e-07
Position 127: 1.1271741659033689e-07
Position 1014: 1.0652578508477741e-07
Position 1528: 1.0477054108389666e-07
Position 993: 9.005069639789518e-08
Position 1974: 8.046602138867189e-08
Position 2200: 5.1245526330049514e-08
Position 1341: 5.1150398514900356e-08
Position 1024: 1.3031618959777042e-08
Position 121: 7.31061618248459e-09
Position 1541: 7.215521001778058e-09
Position 170: 6.1937257054228705e-09
Position 100: 3.399196747105697e-09
Position 155: 1.5540900527818084e-09
Position 130: 1.2738550691765607e-09
Position 623: 1.1888430510628305e-09
Position 1110: 1.0739565500648359e-09
Position 609: 9.002841514410637e-10
Position 152: 5.584520448645332e-10
Position 648: 3.6857116328432274e-10
Position 140: 2.52465695679734e-10
Position 134: 2.3073934653342595e-10
Position 102: 9.061722735768135e-11
