Gene = Gclc
Position 36407: 0.000382734524583062
Position 37649: 0.0003806111297030874
Position 37285: 0.0003775355290182458
Position 404: 0.0003740939745750136
Position 2498: 0.00035694360580627524
Position 618: 0.0003448764857958715
Position 2775: 0.000332590393814394
Position 37524: 0.0003318316480313702
Position 32331: 0.0003248830082392709
Position 3078: 0.00029709964768632693
Position 27665: 0.0002871288358874068
Position 26589: 0.0002800481118923261
Position 689: 0.0002786109654474028
Position 25380: 0.0002635413624977987
Position 831: 0.00026073539360126004
Position 1539: 0.0002580912559038058
Position 1410: 0.00024322417389870788
Position 597: 0.00024189231255191776
Position 983: 0.0002377886020279625
Position 874: 0.00023549207247047403
Position 654: 0.00023317038159404116
Position 2175: 0.00022844660736060315
Position 3722: 0.00022448225694138657
Position 26825: 0.00021446226038589658
Position 3149: 0.00021402194854940358
Position 4185: 0.00021353184763613862
Position 670: 0.0002042237398859084
Position 37844: 0.00019651833249652507
Position 564: 0.00019172803867110265
Position 32204: 0.0001846125970946983
Position 2711: 0.00018130710913629884
Position 33144: 0.00016843554932750114
Position 2520: 0.00016515845094834016
Position 1879: 0.00016244029644606542
Position 1930: 0.0001430364990537083
Position 3511: 0.00013057888102250512
Position 29086: 0.00012784693441109324
Position 2754: 0.0001238510522790553
Position 38125: 0.00012328947508856073
Position 2528: 0.00012157106696229139
Position 1790: 0.00011455851665146758
Position 37676: 0.00011305184039767106
Position 2524: 0.00011194282536735697
Position 4441: 0.00010518731134276104
Position 2005: 9.54257843396306e-05
Position 5378: 9.252802721676474e-05
Position 1897: 8.885355465411395e-05
Position 6580: 8.758254786700426e-05
Position 38311: 8.728747289738395e-05
Position 1365: 8.531376911384369e-05
Position 1994: 8.026501000979553e-05
Position 33156: 8.003485481547795e-05
Position 38527: 7.883105814318314e-05
Position 2994: 7.27920938445458e-05
Position 1672: 7.147514460682054e-05
Position 985: 7.1348045490138e-05
Position 32560: 7.065923142955041e-05
Position 4317: 6.508647252162826e-05
Position 584: 6.182264822194542e-05
Position 32571: 6.053282495554065e-05
Position 1035: 5.9659869714932565e-05
Position 4502: 5.8508319508992116e-05
Position 1261: 5.846388320170228e-05
Position 515: 5.1877291863071124e-05
Position 2937: 5.0868057503015026e-05
Position 37849: 4.987687827331671e-05
Position 286: 4.72495743505973e-05
Position 987: 4.557849882602294e-05
Position 1675: 4.439498799450904e-05
Position 2748: 4.170091004922787e-05
Position 616: 3.98767012695998e-05
Position 361: 3.7902182668034606e-05
Position 37289: 3.712420335356318e-05
Position 589: 3.694384382386238e-05
Position 32214: 3.640160051956217e-05
Position 735: 3.243480166581875e-05
Position 795: 2.9797953853866345e-05
Position 82: 2.9460467537015707e-05
Position 383: 2.89835329944993e-05
Position 32349: 2.8806948560883816e-05
Position 2466: 2.8719536110737293e-05
Position 37333: 2.795185524420129e-05
Position 1210: 2.471727391493419e-05
Position 121: 2.13916801584752e-05
Position 37749: 1.829294589457296e-05
Position 38165: 1.785479691861926e-05
Position 1206: 1.532524312672827e-05
Position 167: 1.4552422021268621e-05
Position 751: 1.336063181967849e-05
Position 1568: 1.2511473108859433e-05
Position 37367: 1.2454086348524544e-05
Position 1651: 1.0770589400291984e-05
Position 32341: 1.0531908179464047e-05
Position 37409: 8.748676531974656e-06
Position 1656: 8.028479134034965e-06
Position 443: 7.720070259144796e-06
Position 1197: 6.189480571319556e-06
Position 1073: 6.096057500392045e-06
Position 32715: 5.642705372414528e-06
Position 1612: 4.567860435661398e-06
Position 1374: 3.916094554360734e-06
Position 1369: 9.008749745720179e-07
Position 672: 8.80449428304379e-07
Position 562: 5.800080695804089e-07
Position 25: 5.645137632782942e-07
Position 1358: 5.555764259772397e-07
Position 1158: 4.946551101379904e-07
Position 1124: 2.1897439585788038e-07
Position 41: 1.7707559141666693e-07
Position 1110: 1.750907721068411e-07
Position 59: 1.7151611854069508e-07
Position 23: 7.094227559530777e-08
Position 1390: 4.8240661279204416e-08
Position 38282: 7.319888940359085e-09
Position 941: 6.318234166100909e-09
Position 1095: 4.9434614577128776e-09
Position 1142: 4.816218200877794e-09
Position 901: 4.709232201092728e-09
Position 798: 1.5744898395017957e-09
Position 917: 1.3255095755103907e-09
Position 1150: 1.3118906649177417e-09
Position 1052: 1.2382486216023613e-09
Position 1352: 1.2167666809229293e-09
Position 1119: 1.1313805352126657e-09
Position 1068: 1.07473551738968e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 20543: 0.9787161087623555
Position 37344: 0.9775193889774317
Position 26548: 0.9413310154050052
Position 37179: 0.9049649196830409
Position 33271: 0.8951891688149757
Position 31214: 0.886090805595607
Position 30798: 0.8123223157366045
Position 32741: 0.8048428293743256
Position 24986: 0.8032552605835287
Position 21590: 0.8012860030693416
Position 11631: 0.7833258217077255
Position 37517: 0.7451586316845882
Position 26734: 0.625294123266683
Position 9546: 0.6017727066829764
Position 32227: 0.5478544480008435
Position 38504: 0.5425419928283165
Position 2662: 0.507019259064774
Position 33652: 0.44869374533726164
Position 12773: 0.43481956715681497
Position 39173: 0.40560281536574627
Position 32175: 0.3902581911463213
Position 8688: 0.38754812051819537
Position 26698: 0.3393425135309873
Position 9848: 0.3025801935153916
Position 1746: 0.2630127105718633
Position 32500: 0.24741219282423535
Position 13367: 0.24564209429889788
Position 4131: 0.24334646843902044
Position 38756: 0.2240234570897649
Position 30312: 0.15242358526400282
Position 13405: 0.15212553251165245
Position 31841: 0.13061533727417762
Position 4678: 0.1255719993372452
Position 33484: 0.11859863310295798
Position 18571: 0.11622595998584716
Position 1780: 0.09952659314428719
Position 8672: 0.09452920194957393
Position 24877: 0.08899730024521414
Position 1648: 0.08109749197421273
Position 32531: 0.07805744269849665
Position 29627: 0.07650246196908317
Position 25824: 0.07623189730887774
Position 28039: 0.07488192246793082
Position 39728: 0.07327269489137692
Position 2108: 0.07172771318278001
Position 6810: 0.06566850116178607
Position 31033: 0.06287375831762612
Position 39481: 0.06106183974550094
Position 28094: 0.059389872547480016
Position 29686: 0.05540044059983037
Position 21552: 0.05494546640251287
Position 31783: 0.0520466289692562
Position 33431: 0.04852688370348343
Position 13501: 0.048417075989066284
Position 27069: 0.04309663890776294
Position 33001: 0.03645506605633198
Position 32198: 0.036360111527903534
Position 2686: 0.03460761233837506
Position 32415: 0.03438309994781594
Position 30273: 0.03427287239415907
Position 31595: 0.033346516604378346
Position 30380: 0.03203608863628584
Position 38630: 0.03182017189951973
Position 27046: 0.03154104447257678
Position 9770: 0.03051683028348775
Position 8732: 0.029095024070837017
Position 37970: 0.028557787998109943
Position 8633: 0.02746067561214296
Position 37058: 0.025332543219949856
Position 37143: 0.022160820219131915
Position 31180: 0.022097704951536096
Position 38168: 0.020283769016843877
Position 34450: 0.020139210416121302
Position 27095: 0.01969890964709102
Position 2868: 0.01895195385560289
Position 38361: 0.018534476806868365
Position 1710: 0.017894105360661217
Position 1462: 0.017717849435862198
Position 1577: 0.01751980791507647
Position 28072: 0.01736362544296935
Position 38601: 0.016542621088797987
Position 39889: 0.015936513897992104
Position 38526: 0.01527710420192854
Position 38444: 0.015232687062806907
Position 32459: 0.01440228003359108
Position 29647: 0.01432505575043465
Position 25069: 0.014269593500061918
Position 31110: 0.014196695520774212
Position 38364: 0.01414677761998563
Position 30993: 0.013940417147652968
Position 2079: 0.013720338922063997
Position 36724: 0.013385808698572107
Position 32787: 0.012891218532029142
Position 4140: 0.012572356838620605
Position 2064: 0.012502002671058773
Position 16184: 0.011900866394058969
Position 29829: 0.011551162138312478
Position 12549: 0.011420329105771556
Position 36629: 0.011360093558332549
Position 38507: 0.011138140257911938
Position 39535: 0.010733416668092511
Position 31422: 0.010548043335431275
Position 26671: 0.009905695010247325
Position 31366: 0.009811132795835117
Position 699: 0.009807384644237062
Position 26339: 0.009777701298624342
Position 749: 0.008925769158692245
Position 32764: 0.008674035971203652
Position 39661: 0.008461514129472448
Position 28389: 0.008434563831614061
Position 39300: 0.00815445582389022
Position 27926: 0.007978809235459138
Position 21613: 0.007914424361944138
Position 32442: 0.007367376458574986
Position 12342: 0.007226708700503513
Position 33234: 0.007116053619063462
Position 38770: 0.0067370591903058415
Position 38000: 0.006657101542246466
Position 28308: 0.00661449932641936
Position 30736: 0.006513726724842418
Position 37244: 0.006487297526334151
Position 15939: 0.006347921744461102
Position 39783: 0.005607836772051533
Position 9248: 0.005500899734098056
Position 32945: 0.005347877727237908
Position 30399: 0.005304149290208673
Position 38651: 0.005225229280445349
Position 27916: 0.005199087900817744
Position 39131: 0.0051420898793914805
Position 26746: 0.004856808089755761
Position 33457: 0.0048381905170813795
Position 32506: 0.004837789612184507
Position 33329: 0.004800242897775159
Position 1517: 0.004619188363137783
Position 28101: 0.004595496855982203
Position 32810: 0.004506483580044218
Position 30914: 0.00435897652437029
Position 36688: 0.004329408874936371
Position 29586: 0.004315656088216244
Position 37372: 0.0042692579810704465
Position 28515: 0.00419569418183238
Position 39010: 0.004187096613680404
Position 2198: 0.004111318879608298
Position 7320: 0.004049352453794895
Position 27101: 0.003991738160516908
Position 31431: 0.0038767950797978495
Position 668: 0.003617997555579754
Position 37521: 0.0036045672969334053
Position 38949: 0.003494031967280016
Position 30358: 0.003482611678144372
Position 2389: 0.003470244084654485
Position 12654: 0.003443934202720614
Position 32466: 0.0034163159953666763
Position 36024: 0.0033155466701950253
Position 33097: 0.0032305305570924613
Position 28356: 0.0031522343275128648
Position 35019: 0.003112072124555228
Position 37227: 0.003102976067169726
Position 2010: 0.0030935874167150857
Position 2113: 0.003069146504961438
Position 39247: 0.003003177770214738
Position 29853: 0.0029925666357914827
Position 4609: 0.002918208037547438
Position 26993: 0.0029142702889258347
Position 32601: 0.00283356206897546
Position 31855: 0.0027879730479877943
Position 28078: 0.0027682854107977375
Position 32715: 0.0027016069069157635
Position 33711: 0.002598452641557965
Position 34939: 0.0023858099820384267
Position 2335: 0.002342944030726228
Position 39546: 0.00230839936188202
Position 2174: 0.002247140068260334
Position 27805: 0.002236926422122328
Position 31816: 0.002163923005822286
Position 38422: 0.0021634597189907046
Position 33454: 0.002154355206221451
Position 33516: 0.0021406556327240285
Position 34251: 0.0021111424613497274
Position 26706: 0.0020491231030583153
Position 31459: 0.001873892754457191
Position 9950: 0.001857768906653757
Position 31299: 0.0017293237016854535
Position 34457: 0.001726694929839377
Position 31248: 0.001685453074746748
Position 2060: 0.0016548070333673927
Position 3587: 0.001623258772260767
Position 39049: 0.0015774655363256559
Position 2800: 0.0015430270264173824
Position 35396: 0.001513937101836744
Position 27862: 0.0015126222431200102
Position 32918: 0.0014942504801745725
Position 38666: 0.0014540906393448007
Position 37981: 0.001450480300246564
Position 37746: 0.001422015154177294
Position 33506: 0.0013632932339838156
Position 31114: 0.0013539762965044746
Position 2304: 0.0013226841318282052
Position 39488: 0.0012829415251035513
Position 37565: 0.0012476785372835377
Position 4182: 0.0012227991633333478
Position 32286: 0.0011737776531621947
Position 39277: 0.0011725176118894108
Position 32256: 0.0011701973057440846
Position 34301: 0.0011685771490339632
Position 32924: 0.0011579935430473987
Position 39244: 0.0011405950997090482
Position 36665: 0.0011054230131696226
Position 3687: 0.001105067363640797
Position 3430: 0.0010790308855437134
Position 38803: 0.0010659489243885082
Position 29714: 0.0010613569992563596
Position 30467: 0.0010570758612090515
Position 2549: 0.00105312265775038
Position 26712: 0.0010252076795687183
Position 39517: 0.0010182985724293562
Position 39345: 0.0010144857541608712
Position 32552: 0.0010112302079989383
Position 37283: 0.0010028837917476113
Position 39155: 0.000974297943010993
Position 1784: 0.0009579992581759291
Position 37691: 0.0009535447120263646
Position 39852: 0.0009398772063767976
Position 810: 0.0009270013117873817
Position 31846: 0.0009168101483615403
Position 9742: 0.0008252976139896629
Position 2256: 0.000820369493207872
Position 30595: 0.0008147835700281834
Position 26749: 0.000804076637488143
Position 31598: 0.0007980800240457494
Position 31789: 0.0007571491378312382
Position 779: 0.0007498567748344143
Position 34161: 0.0007357843448517613
Position 4757: 0.0006724996290922064
Position 1727: 0.0006618931367706804
Position 33460: 0.0006559041401479823
Position 4659: 0.0006533870672843029
Position 32244: 0.000643300572887195
Position 38834: 0.0006376415314132401
Position 26919: 0.0006141344214606355
Position 39319: 0.0006053783914191078
Position 2134: 0.0006035203039493235
Position 28015: 0.0005824896114337236
Position 32978: 0.0005818030980233306
Position 39811: 0.0005642232328244132
Position 39871: 0.0005459343999207767
Position 4490: 0.0005290854070591385
Position 3645: 0.0005253646303006485
Position 36090: 0.0005169975012057501
Position 38992: 0.0005011970174018747
Position 35440: 0.0005010976786639813
Position 28444: 0.0004938950327140621
Position 3734: 0.00047019353622046716
Position 32289: 0.00046308743095103884
Position 1320: 0.0004300986915509606
Position 32789: 0.00042316898884322835
Position 3456: 0.00041903472386301633
Position 38566: 0.00041250317339494905
Position 37816: 0.0004058575136955937
Position 3798: 0.00039990903180047414
Position 36323: 0.00038273452458306234
Position 11511: 0.00037013916933030245
Position 2614: 0.00036610211834238557
Position 35390: 0.00036526110642183887
Position 33856: 0.0003544635608256709
Position 1829: 0.0003520564278752034
Position 28468: 0.00034348800186951277
Position 33734: 0.00033681881326076495
Position 38271: 0.0003210439572796487
Position 1656: 0.00030871479780214685
Position 26953: 0.0002974334281732677
Position 32935: 0.0002953710368196761
Position 32483: 0.00028773248888369965
Position 33658: 0.00028576730262145223
Position 32894: 0.00028551850342763363
Position 3658: 0.00026849605440462454
Position 38614: 0.00025543313323831313
Position 33757: 0.00025526996599156357
Position 2160: 0.0002504696503120385
Position 37769: 0.00024145572927704222
Position 32542: 0.00023213754265520903
Position 3595: 0.000231295737524532
Position 2880: 0.0002234371754903109
Position 609: 0.00022144781724458697
Position 32592: 0.00020696464365015094
Position 27540: 0.0001930229734229275
Position 31625: 0.00018933149636608725
Position 25224: 0.00017941244142690422
Position 33280: 0.000166846062381186
Position 34993: 0.000153634501926146
Position 38093: 0.00015028052671974733
Position 3770: 0.00013686746974349027
Position 1960: 0.0001322180308455973
Position 33295: 0.00012682612035808715
Position 26895: 0.00011698872174211158
Position 37597: 0.00011609536416730562
Position 2124: 0.00011218775021735754
Position 857: 0.00010955259974530329
Position 32812: 9.503813947818744e-05
Position 5253: 9.252802721676476e-05
Position 2271: 9.137490140527094e-05
Position 1661: 8.899680345194114e-05
Position 6439: 8.758254786700413e-05
Position 38570: 8.539040781919982e-05
Position 25270: 8.412892107089453e-05
Position 3801: 8.212557694075609e-05
Position 2700: 8.120679246438667e-05
Position 541: 8.11471566938465e-05
Position 751: 7.574661748059907e-05
Position 26923: 7.230965224227979e-05
Position 27694: 7.199314303825885e-05
Position 1473: 7.138478423335198e-05
Position 37710: 6.738459053239217e-05
Position 614: 6.679050880734686e-05
Position 28316: 6.480102117411523e-05
Position 32422: 6.439832019790266e-05
Position 31497: 6.0804919591732e-05
Position 33073: 5.938049283783087e-05
Position 2397: 5.8572113669220386e-05
Position 1917: 5.781033382088413e-05
Position 27373: 5.458000405336798e-05
Position 27889: 5.3894549867759814e-05
Position 1876: 5.377361017812276e-05
Position 4286: 5.363119602588418e-05
Position 32719: 5.326331560893856e-05
Position 4147: 5.150432035604224e-05
Position 1786: 5.097409154816702e-05
Position 28807: 5.074648738562341e-05
Position 37781: 4.800557839216154e-05
Position 2216: 4.778057833970419e-05
Position 27003: 4.326092834036632e-05
Position 28992: 4.218147514791378e-05
Position 3990: 4.031081404534118e-05
Position 27326: 3.952585841111117e-05
Position 27834: 3.812078568010688e-05
Position 26968: 3.63047907065985e-05
Position 27691: 3.5778391403615975e-05
Position 28832: 3.491897187755604e-05
Position 2706: 3.306663732383346e-05
Position 1631: 3.202156848621095e-05
Position 1486: 3.1959272468432504e-05
Position 32672: 3.050881580175291e-05
Position 4163: 2.7580350551739245e-05
Position 1089: 2.682382356375651e-05
Position 4613: 2.34690510052061e-05
Position 37404: 2.339809119101017e-05
Position 4629: 2.2440888946559286e-05
Position 527: 2.2252895569871178e-05
Position 293: 1.779570404180438e-05
Position 26958: 1.7458854815250357e-05
Position 817: 1.7281419404947572e-05
Position 27005: 1.6705217045046978e-05
Position 3410: 1.538179789889589e-05
Position 1232: 1.4504487025692174e-05
Position 33433: 1.256211665660342e-05
Position 859: 1.24231286141991e-05
Position 1533: 1.2355389478164695e-05
Position 1124: 1.1601101246989253e-05
Position 1390: 1.0428555505867728e-05
Position 1213: 1.0027234338168478e-05
Position 1589: 7.754481921393883e-06
Position 37616: 5.310362745081543e-06
Position 383: 5.306405247436411e-06
Position 361: 5.259425247445008e-06
Position 37844: 5.033304288221525e-06
Position 1169: 3.6222637615553044e-06
Position 3766: 3.520095735314107e-06
Position 1815: 2.772026970232365e-06
Position 1010: 2.613192557513143e-06
Position 522: 2.5513672776393973e-06
Position 1422: 2.5228674019914e-06
Position 242: 2.5055837394147384e-06
Position 1813: 2.434955162272251e-06
Position 452: 2.3390822186240073e-06
Position 623: 2.330702791291157e-06
Position 1352: 2.0444011856760164e-06
Position 33310: 1.651346964219745e-06
Position 1093: 1.5807815025287328e-06
Position 786: 1.5141748361278586e-06
Position 26832: 1.4006937909488502e-06
Position 345: 1.344279948739861e-06
Position 1496: 1.1097456885918046e-06
Position 37772: 1.0521610253310347e-06
Position 1863: 9.0264904103315e-07
Position 322: 9.01933208449344e-07
Position 545: 8.412336512694004e-07
Position 37575: 7.046104720361891e-07
Position 1493: 6.024226246177524e-07
Position 306: 5.650546425366323e-07
Position 231: 5.076594846606095e-07
Position 559: 4.6107044968985923e-07
Position 958: 4.4960669534601676e-07
Position 38049: 3.584859974757409e-07
Position 196: 3.11426630776806e-07
Position 864: 3.108910018393554e-07
Position 32685: 1.401100112177914e-07
Position 1142: 1.3677914524568205e-07
Position 1325: 1.2330815826797653e-07
Position 1860: 1.16343908569884e-07
Position 1344: 9.098330118465021e-08
Position 113: 5.235137315552682e-08
Position 2725: 5.0656661662519045e-08
Position 249: 4.781865798158e-08
Position 190: 4.5625646327039614e-08
Position 1257: 1.3727429496071009e-08
Position 553: 1.1392441994962522e-08
Position 262: 9.419990862403367e-09
Position 2883: 8.671241288431124e-09
Position 562: 4.694288815194811e-09
Position 265: 4.6072045007713775e-09
Position 1052: 3.4325855219571514e-09
Position 901: 2.888510907948802e-09
Position 2203: 1.8751556685148443e-09
Position 133: 1.8408484327821473e-09
Position 388: 1.7869759151009248e-09
Position 884: 1.7928322326584784e-13
Position 1025: 8.842861969051589e-14
Position 314: 5.781080977808854e-14
Position 244: 5.702923984728301e-14
Position 400: 4.8795624364001087e-14
Position 316: 3.57425594848889e-14
