Gene = Glrp1
Position 1637: 0.00023526241447872082
Position 3680: 0.00022775335442165918
Position 2143: 0.0002201252629373185
Position 564: 0.00021462345168959574
Position 3189: 0.00021121695564247297
Position 5055: 0.00019520074845901143
Position 578: 0.00017785749548373161
Position 674: 0.0001618680969326614
Position 5614: 0.0001528764516232462
Position 5847: 0.000151723803535999
Position 4497: 0.00012223727734664319
Position 1749: 0.00011787438558514169
Position 5021: 9.735421281272327e-05
Position 959: 8.570489940123024e-05
Position 310: 8.3904021131771e-05
Position 3522: 7.200669922675796e-05
Position 4364: 7.162911387130423e-05
Position 595: 6.799221339791462e-05
Position 919: 6.784392692952126e-05
Position 1121: 6.446744345949197e-05
Position 1377: 5.74587336005954e-05
Position 5138: 5.145557363201174e-05
Position 2067: 5.1062793453539186e-05
Position 466: 4.976787787330915e-05
Position 2444: 4.9442247060920515e-05
Position 2114: 4.1037168380434873e-05
Position 1936: 3.344450672823031e-05
Position 832: 3.160684530317007e-05
Position 3768: 3.1412369865057605e-05
Position 3856: 2.8353122527086863e-05
Position 3651: 2.765316175832738e-05
Position 566: 2.626342022135858e-05
Position 962: 2.603493268112825e-05
Position 223: 2.5698237693435196e-05
Position 256: 2.1705431459721656e-05
Position 2657: 2.019223052647919e-05
Position 5362: 1.9615740244676064e-05
Position 2310: 1.9600442263093923e-05
Position 1032: 1.86981707691215e-05
Position 145: 1.8073212033724333e-05
Position 2431: 1.6093847611298437e-05
Position 845: 1.4818539116803801e-05
Position 204: 1.3187861761280158e-05
Position 1266: 1.0422917805518686e-05
Position 1002: 7.837795363801709e-06
Position 968: 7.756939268184155e-06
Position 1128: 7.601079225926454e-06
Position 2188: 7.109141275147767e-06
Position 996: 6.244079017540827e-06
Position 852: 6.20824177208371e-06
Position 907: 5.942880919038544e-06
Position 591: 5.942725934691337e-06
Position 4136: 5.858518646192354e-06
Position 598: 5.57624105430921e-06
Position 2754: 5.002827974953519e-06
Position 588: 3.265943682701795e-06
Position 569: 2.910100362688664e-06
Position 610: 2.815966223328254e-06
Position 989: 2.3901316955502153e-06
Position 975: 2.3568818492159997e-06
Position 1631: 1.962548850305634e-06
Position 184: 1.5168371493898185e-06
Position 1047: 1.4993262301963285e-06
Position 127: 6.115768578588743e-07
Position 272: 5.201742857960944e-07
Position 289: 2.1225837000709275e-07
Position 387: 2.1191432444486876e-07
Position 817: 2.024299452252518e-07
Position 232: 1.0695179745096265e-07
Position 411: 1.0307059218860906e-07
Position 593: 8.734715944165279e-08
Position 239: 8.398712514137716e-08
Position 241: 7.801351678162421e-08
Position 603: 6.479894232447628e-08
Position 3000: 5.401782590166025e-08
Position 86: 4.801414660718432e-08
Position 394: 3.807468289929391e-08
Position 653: 3.639726778165468e-08
Position 275: 3.502316596127621e-08
Position 315: 1.4927394935347503e-08
Position 657: 1.1804932519436627e-08
Position 235: 7.269697500669747e-09
Position 244: 6.639450230154268e-09
Position 1624: 8.127544288493189e-10
Position 708: 3.5257368172786073e-10
Position 1542: 2.857884989795622e-10
Position 757: 2.465064487958035e-10
Position 1018: 1.921519332366996e-15
