Gene = Bcs1l
Position 2712: 0.007485905555750496
Position 1666: 0.006416218762985508
Position 187: 0.0059317908494645735
Position 1491: 0.005876681384361253
Position 686: 0.005672290039186224
Position 2478: 0.005011750558991446
Position 393: 0.004568997580199105
Position 2664: 0.0041320651180227165
Position 414: 0.0036215688515126494
Position 1557: 0.0031210049853327704
Position 2463: 0.003110254625938338
Position 1425: 0.0029861531124894146
Position 1899: 0.0028301266129028783
Position 1724: 0.0028176129289151064
Position 615: 0.0022272364670723127
Position 2089: 0.0020728872178481963
Position 1225: 0.0020574988777362644
Position 1928: 0.002022838201618433
Position 3779: 0.0019620779967515316
Position 1922: 0.0018820715293230734
Position 3828: 0.0018209431932057337
Position 2086: 0.0018104443555304736
Position 1685: 0.0017251878367519598
Position 3299: 0.00167566367060991
Position 4133: 0.0015897956036082955
Position 211: 0.0015483378728610318
Position 774: 0.0014956156376570355
Position 1271: 0.0013514916249896848
Position 653: 0.0013101019337161015
Position 4081: 0.001203668801330374
Position 2870: 0.001040721082452849
Position 3306: 0.000991437408837103
Position 1891: 0.000956431711135717
Position 3890: 0.0009166916015715115
Position 1167: 0.0008690289287331763
Position 1774: 0.0008097913366414823
Position 3870: 0.000798999168259422
Position 885: 0.0007670136980520226
Position 356: 0.0007305136409009235
Position 2623: 0.0007106436425891228
Position 1970: 0.0006955028339470699
Position 3673: 0.0006795563377314468
Position 1415: 0.000678172316957694
Position 1132: 0.0006748166459869391
Position 509: 0.0006691409784624381
Position 1009: 0.0006431266779813353
Position 2915: 0.0006391294360203119
Position 3594: 0.0006264087935255114
Position 1364: 0.0006207950939783433
Position 3699: 0.0005911837007234641
Position 420: 0.000585137523496014
Position 3893: 0.0005165038539861292
Position 1431: 0.0005084186703409108
Position 156: 0.00048708537752883556
Position 3767: 0.0004857957053996396
Position 550: 0.0004814586750995406
Position 645: 0.0004788426324627852
Position 937: 0.0004675393858170612
Position 2632: 0.00038153058754785926
Position 2157: 0.0003631476198458703
Position 3183: 0.0003562276410748649
Position 4099: 0.0003421387503391399
Position 3406: 0.00033767531399254714
Position 1870: 0.00033454777653904333
Position 782: 0.00033202287911420777
Position 849: 0.00030631815021060294
Position 904: 0.0002979596094345449
Position 2501: 0.0002952450669629142
Position 2428: 0.0002801414552880898
Position 2727: 0.0002693007320575363
Position 2719: 0.0002647163113912513
Position 2875: 0.00025747336597810284
Position 4031: 0.0002469863790088949
Position 2114: 0.00024113233962397675
Position 1796: 0.00023864144691352848
Position 251: 0.00023556039613145273
Position 1369: 0.0002354847098365798
Position 2143: 0.0001921251126008138
Position 3556: 0.0001862072276303585
Position 426: 0.00017534077230603045
Position 639: 0.00014536735831865234
Position 2593: 0.00014110026181575006
Position 2504: 0.00012925170166695475
Position 718: 0.00012134052186109463
Position 135: 0.00010179896102918886
Position 1994: 7.427433585671985e-05
Position 2757: 7.280237216986905e-05
Position 623: 6.950850216155809e-05
Position 914: 6.654758293381932e-05
Position 352: 6.156614858133091e-05
Position 1155: 6.100461075480247e-05
Position 979: 5.757910462659211e-05
Position 3603: 5.4040943867272593e-05
Position 2282: 5.148596790503512e-05
Position 831: 5.052266437260558e-05
Position 3625: 5.0071066788804104e-05
Position 3132: 4.9445167734622034e-05
Position 3706: 4.000068162803513e-05
Position 3612: 3.8420979164763364e-05
Position 2616: 3.6450952531557724e-05
Position 2787: 3.561625389556877e-05
Position 695: 3.28890806743638e-05
Position 170: 2.675212721050907e-05
Position 611: 2.5588295093492583e-05
Position 444: 1.8618920996495896e-05
Position 545: 1.5083045506051526e-05
Position 1583: 1.4718144755885925e-05
Position 224: 1.4129272826216176e-05
Position 737: 1.2751098880977181e-05
Position 1938: 1.2293176126067092e-05
Position 1094: 9.743047951608336e-06
Position 3085: 9.432772713971033e-06
Position 3020: 8.62675412217824e-06
Position 1799: 7.438782710858553e-06
Position 467: 7.0673828067987825e-06
Position 748: 5.46305866284735e-06
Position 476: 5.039083767646213e-06
Position 159: 5.004544758406747e-06
Position 743: 4.9916417833542015e-06
Position 105: 4.004211698017922e-06
Position 2908: 2.919324219091122e-06
Position 267: 2.606967219503135e-06
Position 2812: 2.489354573665956e-06
Position 441: 2.329283963863706e-06
Position 2927: 1.8278376821012463e-06
Position 516: 1.2714286184905948e-06
Position 438: 1.2227332731626378e-06
Position 218: 1.0539898583107968e-06
Position 271: 2.9483887504977087e-07
Position 229: 1.8031538393475056e-07
Position 93: 1.7485143845281183e-07
Position 84: 1.444930072194548e-07
Position 362: 1.1069017383240204e-07
Position 121: 7.586604708292706e-08
Position 483: 2.103103940678696e-08
Position 273: 1.9815372485734493e-08
Position 2323: 1.6793411081002114e-08
Position 90: 1.1170109730793943e-08
Position 814: 7.71761443498039e-09
Position 145: 4.419823038834498e-09
Position 802: 3.5565455956647377e-09
Position 117: 3.2409101973420294e-09
Position 530: 2.176484766407902e-09
Position 276: 1.2168630747281967e-09
Position 282: 7.213047858506714e-10
Position 524: 1.0660989492330353e-10
Position 290: 1.2504474712536583e-11
Position 299: 1.2334753549862333e-11
Position 287: 6.231561926152288e-13
Position 302: 3.8354696112336146e-13
Position 304: 8.352775380495612e-14
