Gene = Lair1
Position 13: 1.3450728907443413e-08
Position 391: 4.300258029730589e-09
Position 510: 2.6952252662426597e-09
Position 467: 1.0133577218321955e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2147: 0.8831786475791236
Position 10172: 0.28554243525886164
Position 1499: 0.2189669312801599
Position 1680: 0.1987909922663622
Position 10666: 0.19084153193157122
Position 12953: 0.17063521038239374
Position 5054: 0.15932345579945206
Position 10275: 0.1025961666864773
Position 7220: 0.09941694068007877
Position 7027: 0.09750596297214559
Position 7659: 0.09728925483296248
Position 2502: 0.09609023364889373
Position 7552: 0.0935706633218022
Position 1635: 0.08339374314833155
Position 8380: 0.08129115391152883
Position 2462: 0.07651681753610609
Position 9104: 0.07282415352609091
Position 10906: 0.056164168768568154
Position 12096: 0.052816913903805746
Position 6877: 0.05258757903651296
Position 13466: 0.042847168517682825
Position 1926: 0.04051158214689029
Position 1718: 0.03322666016468583
Position 10042: 0.0300830611761468
Position 6770: 0.027264913878272543
Position 10463: 0.02621227517296359
Position 12040: 0.02069226536128483
Position 10590: 0.018777132033468837
Position 5832: 0.016602912517544532
Position 8231: 0.016024778090776404
Position 6844: 0.01524319586295434
Position 14299: 0.014546669594872837
Position 4314: 0.0139195419607511
Position 6528: 0.013258151715368175
Position 5811: 0.012750251177483138
Position 6809: 0.012130830506305661
Position 4018: 0.010044394278682062
Position 2515: 0.00963898198809401
Position 11661: 0.008563451631959488
Position 6389: 0.008141734174048301
Position 1885: 0.006917047619748514
Position 3805: 0.006404314832386774
Position 2083: 0.0059678260994486055
Position 5242: 0.005817309836083006
Position 1323: 0.005002178299003583
Position 2053: 0.0046949969642037185
Position 6209: 0.00440020411361447
Position 3840: 0.004314593263400347
Position 853: 0.003499222326442023
Position 3879: 0.003274775312510981
Position 5855: 0.0031266995955014022
Position 3062: 0.003008800770932056
Position 5497: 0.0027886989085628045
Position 6288: 0.002668621737333325
Position 158: 0.0025347709162056803
Position 2690: 0.0024977857516662793
Position 5089: 0.0023921725832045356
Position 8796: 0.002242124748421477
Position 3610: 0.001997143109016519
Position 5060: 0.0019883818540792934
Position 2395: 0.001612427197458242
Position 492: 0.0014457682333522024
Position 637: 0.0013923452413524807
Position 602: 0.001202585618258455
Position 1823: 0.0011554270531391295
Position 2035: 0.0011136081667733426
Position 3276: 0.0011098676632539989
Position 3096: 0.001100186879200159
Position 5720: 0.0010056771195120792
Position 1043: 0.0009526473268406404
Position 634: 0.0009482405361397735
Position 1131: 0.0009025298864460539
Position 2378: 0.0008933055202808857
Position 4700: 0.00085708670503053
Position 9156: 0.0008194852052753891
Position 656: 0.0008054411486677035
Position 6989: 0.0007762718226622953
Position 827: 0.0007595672198956611
Position 1026: 0.0007295389172872781
Position 4773: 0.0006158673712214618
Position 771: 0.0005695558570073308
Position 1689: 0.0005287973253810839
Position 6372: 0.0005199461141630476
Position 1361: 0.00047665640423023115
Position 1447: 0.00043110954876098164
Position 3626: 0.00033993242048137686
Position 5142: 0.0003398581226924445
Position 3816: 0.0003095771991906491
Position 1829: 0.0003044832718152059
Position 3388: 0.0002278838377970166
Position 2887: 0.0002242415560899982
Position 824: 0.00022349261514837846
Position 2415: 0.0002037888948995933
Position 2814: 0.00019919073389327332
Position 3571: 0.00019831787032949084
Position 4444: 0.00019467762388702438
Position 4834: 0.000186233227448796
Position 1734: 0.00018482493306857717
Position 1858: 0.00018192844886375894
Position 3951: 0.00017914622856131794
Position 3099: 0.00016786425902068456
Position 2506: 0.00015841292519769772
Position 3011: 0.00014957202054892993
Position 4347: 0.00014748195125088934
Position 6080: 0.00014081141260977696
Position 391: 0.00013847492145342892
Position 2207: 0.00012877280029369604
Position 2742: 0.00012794556870705288
Position 359: 0.00011213874693539171
Position 3548: 0.000106857921306648
Position 1605: 0.00010661342430907235
Position 3032: 0.0001047453582213669
Position 5471: 0.00010336856938859383
Position 3434: 9.463544784540416e-05
Position 5281: 8.860266561510194e-05
Position 231: 8.439913222690594e-05
Position 568: 7.897571046792873e-05
Position 3191: 7.620683905418364e-05
Position 1504: 7.444887777026838e-05
Position 3987: 6.820179628530018e-05
Position 2183: 6.441518955284326e-05
Position 435: 6.174036671575446e-05
Position 1770: 5.782193723677605e-05
Position 1932: 5.1729081346962104e-05
Position 170: 5.1681978971103064e-05
Position 1472: 5.104950873107621e-05
Position 2775: 4.7729380947617e-05
Position 1609: 4.760758970426593e-05
Position 3883: 4.665308582308396e-05
Position 2610: 4.649983351447695e-05
Position 1796: 4.5700398985626594e-05
Position 4197: 4.488040528158573e-05
Position 1111: 4.165055366152084e-05
Position 2090: 3.891457918825059e-05
Position 165: 3.625059833204912e-05
Position 1334: 3.411474946234632e-05
Position 3647: 3.243684284579479e-05
Position 831: 3.223015677548411e-05
Position 3922: 3.134417143866636e-05
Position 1779: 3.064677084501986e-05
Position 1565: 2.53851212259361e-05
Position 2997: 2.263978378894789e-05
Position 1188: 2.213937013500806e-05
Position 1398: 2.2087454592415876e-05
Position 2540: 2.06980503850611e-05
Position 1600: 1.707338005436098e-05
Position 982: 1.624341178590847e-05
Position 1210: 1.5993329720321725e-05
Position 860: 1.571841174642054e-05
Position 255: 1.5532785934920754e-05
Position 2324: 1.529841398801644e-05
Position 243: 1.5226583854076225e-05
Position 197: 1.452946108341666e-05
Position 1246: 1.323817599267216e-05
Position 340: 1.0977156071187083e-05
Position 1225: 8.556916333297553e-06
Position 744: 5.6601152698975335e-06
Position 2292: 5.304693730491431e-06
Position 1402: 4.32265635096696e-06
Position 2222: 4.12642919175764e-06
Position 1222: 4.07718902117451e-06
Position 912: 3.986793073551203e-06
Position 2418: 3.398376499113574e-06
Position 1456: 3.1098377493866315e-06
Position 4025: 2.6421166718543743e-06
Position 699: 2.2521001009168885e-06
Position 175: 1.8529114131440912e-06
Position 863: 1.7883332584990064e-06
Position 1163: 1.757310333714382e-06
Position 1368: 1.7433789880857171e-06
Position 2358: 1.5697625500510527e-06
Position 685: 1.40261976380682e-06
Position 2403: 1.357750339108178e-06
Position 295: 1.3361294518198947e-06
Position 1293: 1.3275149766503346e-06
Position 976: 1.233812656634172e-06
Position 531: 1.0574611769907003e-06
Position 2384: 7.083947459757247e-07
Position 1341: 6.409801782564324e-07
Position 1150: 6.244478979624019e-07
Position 142: 6.207082751469383e-07
Position 1281: 5.736876398359852e-07
Position 543: 5.051100317444602e-07
Position 1611: 3.7890215627761057e-07
Position 167: 3.3222367451373605e-07
Position 501: 3.0638506026859034e-07
Position 302: 2.676943208825563e-07
Position 1198: 2.0171276244263336e-07
Position 187: 1.8659078591563218e-07
Position 779: 1.3436427072214003e-07
Position 138: 7.966554066598452e-08
Position 2915: 1.3499514699243291e-08
Position 690: 2.7595806111708664e-09
Position 783: 2.4689149474096966e-09
Position 909: 1.6494034471296814e-09
Position 687: 1.5646435344300333e-09
Position 789: 1.4560200162226762e-09
Position 261: 1.3895147392804866e-09
Position 919: 1.2665073587966609e-09
Position 665: 5.290428356358052e-10
Position 276: 4.4269262387113174e-10
Position 730: 2.9778786814001634e-10
Position 280: 2.524212404292878e-10
Position 127: 2.4073167387079736e-10
Position 875: 2.236090638502643e-10
Position 692: 1.172327294430146e-10
Position 286: 4.4278569494852487e-11
Position 400: 1.6382929473794e-11
Position 306: 6.19512996170887e-12
Position 551: 8.853766867897236e-13
Position 308: 6.135289177120913e-13
Position 87: 1.0689454380850408e-14
Position 110: 9.226139570152984e-17
