Gene = Slc35f5
Position 11903: 6.175155394532303e-05
Position 19426: 6.16398413771306e-05
Position 1395: 6.080082082559957e-05
Position 81: 5.9509354362140775e-05
Position 718: 5.8157341163813263e-05
Position 1063: 5.592583883774974e-05
Position 186: 5.486203957327212e-05
Position 3088: 4.9766539202714526e-05
Position 30501: 4.9553685689353555e-05
Position 12054: 4.669518036475216e-05
Position 179: 4.579090488520466e-05
Position 1070: 3.961611994871597e-05
Position 30101: 3.9212875195434127e-05
Position 6086: 3.5422006542607345e-05
Position 598: 3.474774198588953e-05
Position 30948: 3.2971317970373176e-05
Position 13775: 3.2379534357682224e-05
Position 524: 3.1750257368052955e-05
Position 1081: 2.67666288694172e-05
Position 2489: 2.6701270841358168e-05
Position 97: 2.1673713856180853e-05
Position 548: 2.1061496931184868e-05
Position 617: 2.0147185822730215e-05
Position 141: 1.9208508448252078e-05
Position 13965: 1.9197783410013313e-05
Position 1160: 1.7326330548470482e-05
Position 345: 1.5427200394651844e-05
Position 405: 1.5283192588851638e-05
Position 30138: 1.4346260361500918e-05
Position 402: 1.2680868357109482e-05
Position 526: 1.2183263693469292e-05
Position 153: 1.2163325841758955e-05
Position 1178: 1.1884579560171996e-05
Position 31893: 1.1243209557512226e-05
Position 1630: 9.813952104875301e-06
Position 439: 9.620055434376427e-06
Position 313: 9.153473132023064e-06
Position 11388: 7.196027864007593e-06
Position 1657: 6.762837778034076e-06
Position 626: 6.479933904563969e-06
Position 1726: 3.894273907341064e-06
Position 1749: 3.0093559272421407e-06
Position 571: 2.938645490570136e-06
Position 2055: 2.0660184789667442e-06
Position 1247: 1.8792652813063313e-06
Position 1954: 1.791907186600052e-06
Position 1235: 1.3566197475041352e-06
Position 1518: 1.3535585595101211e-06
Position 1602: 9.358675149430872e-07
Position 1864: 9.162852900771532e-07
Position 650: 7.547128151246057e-07
Position 1543: 6.20028115808024e-07
Position 30173: 5.30378566650413e-07
Position 356: 4.886219385808444e-07
Position 1649: 3.0704610826899284e-07
Position 30547: 2.3651944698003947e-07
Position 395: 1.9692018174213743e-07
Position 456: 1.785831782669641e-07
Position 576: 1.3362401290000188e-07
Position 2317: 1.2785322496995396e-07
Position 2424: 1.256226157004728e-07
Position 386: 7.414736684396453e-08
Position 720: 4.943573687227324e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11296: 0.998323924301469
Position 24057: 0.9261054719907803
Position 26348: 0.9039475676706711
Position 1258: 0.9038801557454834
Position 5451: 0.8737209997113333
Position 30016: 0.8337634730538529
Position 9530: 0.7927323288372559
Position 15155: 0.7786117697109276
Position 13649: 0.6904851303602197
Position 33896: 0.6502316559120818
Position 17531: 0.6230684572291793
Position 28794: 0.5782875002317954
Position 18246: 0.4324121989133086
Position 1483: 0.4236281031950465
Position 23436: 0.41619569594342115
Position 28822: 0.37066990140117445
Position 372: 0.29097341914775343
Position 32064: 0.24935726317987383
Position 12260: 0.24164434414499258
Position 11013: 0.18794651232840834
Position 27461: 0.14703058311857614
Position 814: 0.1370456195788051
Position 27500: 0.131222623447997
Position 8693: 0.12772820545480423
Position 21484: 0.12353598928429654
Position 10445: 0.1112512010583429
Position 1529: 0.10635764466833074
Position 29453: 0.10354462915474563
Position 3178: 0.09385338344390201
Position 29456: 0.08889743478953696
Position 392: 0.08802923773585099
Position 31725: 0.0741685437097413
Position 1447: 0.07124489826223636
Position 11717: 0.06940158888169169
Position 27297: 0.06737801711102966
Position 20184: 0.06306028543344258
Position 20508: 0.06204052119478582
Position 14071: 0.05909265589656449
Position 7477: 0.05743152143651547
Position 1309: 0.0524581710266924
Position 26317: 0.05192677384668785
Position 15179: 0.050222480318278154
Position 9557: 0.05017498583481275
Position 7530: 0.04635688651770363
Position 17654: 0.04289254159841995
Position 29376: 0.03861368158490926
Position 31656: 0.03774174796473742
Position 26116: 0.0367277569772923
Position 34175: 0.03315467827845365
Position 31267: 0.03239466145274719
Position 1846: 0.02997494372596
Position 16059: 0.029613714328728797
Position 10353: 0.02809828858825867
Position 34050: 0.026878926612511955
Position 9398: 0.02442470608158009
Position 20511: 0.023486733150685127
Position 29858: 0.023137720430351123
Position 15997: 0.02146027856919937
Position 23763: 0.021317455035245455
Position 17856: 0.021263332188926787
Position 20477: 0.020783088387389154
Position 17853: 0.02042937884566826
Position 18194: 0.018586730185512226
Position 5423: 0.018125676780003007
Position 9975: 0.017952932160007793
Position 29979: 0.01725011110297233
Position 12840: 0.016386992041501347
Position 31411: 0.015478298184513717
Position 17786: 0.01428921980102215
Position 32160: 0.014276058863110393
Position 1534: 0.01423098357786753
Position 24367: 0.01415991491929633
Position 3693: 0.014105808918860773
Position 18080: 0.013286900883189647
Position 28603: 0.013259474692567118
Position 34215: 0.012932468883050165
Position 14939: 0.012857418653886152
Position 7305: 0.012685213218848046
Position 12890: 0.01255986200269657
Position 5466: 0.012504370883384542
Position 10398: 0.012352104202839933
Position 1543: 0.011884586747203904
Position 26377: 0.01168391773924029
Position 34242: 0.011595502202758533
Position 29307: 0.011482039082354399
Position 32360: 0.011144886302714688
Position 2727: 0.010816518143897714
Position 30538: 0.01080647756820411
Position 29391: 0.010747234400268278
Position 17901: 0.010613930401162514
Position 3099: 0.010427342326547488
Position 27529: 0.010393692818281194
Position 32677: 0.009916123403253355
Position 30018: 0.009504063535536072
Position 33286: 0.00939005641207813
Position 29831: 0.009098155808397665
Position 8982: 0.008985450085717134
Position 32231: 0.008887352800624488
Position 15813: 0.008574260722021889
Position 32945: 0.008353025965530387
Position 10777: 0.008023746530207817
Position 31478: 0.007763545779051897
Position 17988: 0.0074022452155992026
Position 13838: 0.007151183475857729
Position 13377: 0.0069179418467707225
Position 30064: 0.006846768854678161
Position 9040: 0.006779477645011515
Position 4738: 0.006640064827153567
Position 32740: 0.006516106682989047
Position 1233: 0.006341175378660523
Position 31295: 0.005999180837155613
Position 2058: 0.0059673231334382276
Position 11666: 0.005870227558342437
Position 29431: 0.005592834475855981
Position 31676: 0.005491817281768649
Position 17799: 0.005382224056394561
Position 451: 0.005245631207356761
Position 1070: 0.00515473008107771
Position 20787: 0.004728096489014652
Position 31323: 0.004671612680397052
Position 8118: 0.004566928993346947
Position 33916: 0.004566533467880856
Position 2854: 0.004260457741346702
Position 34542: 0.004211532642836316
Position 17931: 0.004193416156747209
Position 6203: 0.003942389283799555
Position 2773: 0.003941985350768882
Position 26901: 0.0038199952144913193
Position 8088: 0.0037922217081100395
Position 34574: 0.0037776844169196216
Position 5935: 0.003727416239389107
Position 12895: 0.003592924951916658
Position 20114: 0.003581332686577831
Position 25539: 0.003549840047168055
Position 7537: 0.003547526470293035
Position 10773: 0.0033760475034761302
Position 30418: 0.0033629633539343567
Position 1449: 0.00335651240558153
Position 27172: 0.0033356575745158417
Position 26801: 0.0033062184879344434
Position 3721: 0.0032914456733152153
Position 15933: 0.0032365619285739744
Position 12183: 0.0029305964522312257
Position 27375: 0.00286690048122803
Position 13878: 0.002852678350135487
Position 30947: 0.0027694596821606996
Position 22037: 0.002754750624745499
Position 14908: 0.002635064203940498
Position 484: 0.002625147783525398
Position 32899: 0.002562160742148723
Position 31386: 0.002510713105630224
Position 9574: 0.002498803726466735
Position 10964: 0.0024620085478885105
Position 7328: 0.0023538232718383605
Position 16033: 0.0023169089343252893
Position 33957: 0.0023106917621460985
Position 13458: 0.0022873627444032337
Position 30322: 0.0022759784401766825
Position 12631: 0.002271496488672147
Position 3512: 0.0022170576342713075
Position 28543: 0.0021506050226788604
Position 24066: 0.002064287500344285
Position 8576: 0.0020343460804243783
Position 6535: 0.001982993947918216
Position 14487: 0.001957005732936781
Position 4724: 0.001939077396686945
Position 16558: 0.0018900856826749482
Position 27322: 0.0018723429435997087
Position 10821: 0.0018590153863674353
Position 32264: 0.0018583047418071392
Position 26221: 0.0018572651505365078
Position 605: 0.001853142507026974
Position 27398: 0.0018016544302043302
Position 11947: 0.001768657850018014
Position 32701: 0.0016719044377591548
Position 3242: 0.0016596786152266191
Position 15897: 0.001601558777313097
Position 15886: 0.0015900293820679306
Position 12753: 0.0015537069926490077
Position 10792: 0.0015536751568033143
Position 28414: 0.0015084995676825693
Position 12180: 0.0014928131235530987
Position 11979: 0.0014874270487557975
Position 18202: 0.0014649294397970425
Position 12968: 0.0014564972154287466
Position 33250: 0.0014340531887859476
Position 13541: 0.001352236074945075
Position 1149: 0.0013348586388519216
Position 32130: 0.0012811155061760514
Position 3213: 0.0012478967393004378
Position 7274: 0.001237746109983429
Position 33677: 0.0012254834232310594
Position 26963: 0.001215999335221489
Position 26723: 0.0011994833078522295
Position 30646: 0.001176115452254458
Position 32787: 0.0010883439867418415
Position 13278: 0.0010829817421851783
Position 428: 0.0010766301876883179
Position 28931: 0.0010625130543281019
Position 1178: 0.0010540738293360265
Position 11563: 0.001040123508402508
Position 31416: 0.0010263674418030944
Position 13680: 0.0010248135125917844
Position 26552: 0.0010058663389217446
Position 26631: 0.0010043690337577665
Position 17971: 0.0009954257045440022
Position 30464: 0.0009529049906461294
Position 33313: 0.0008909648172499384
Position 33040: 0.0008899364103560195
Position 32910: 0.0008131449919920571
Position 5486: 0.0008009301162699742
Position 1614: 0.0007739096323126901
Position 1036: 0.0007673563688631489
Position 30933: 0.0007113412678047774
Position 16063: 0.0007087151136391702
Position 3770: 0.0007058857984482351
Position 27312: 0.0006973152967713784
Position 2979: 0.0006944681174396251
Position 33973: 0.0006411499835695762
Position 12634: 0.0006411017362435488
Position 6438: 0.0006227693285540499
Position 1531: 0.000612175223342645
Position 7449: 0.0006078793244996934
Position 2794: 0.0005868692480469136
Position 8701: 0.0005860213264416148
Position 12049: 0.0005807109238622927
Position 1749: 0.0005615543243966198
Position 30024: 0.0005506774590615664
Position 6181: 0.0005443172461895848
Position 32517: 0.0005240434943600395
Position 2557: 0.000520623281597861
Position 12166: 0.0005146522922442368
Position 12365: 0.0005043778185258786
Position 31542: 0.0004996800272231963
Position 12314: 0.0004977339215831838
Position 1547: 0.00047107557721270244
Position 776: 0.0004566191475494423
Position 18781: 0.00044097770376587696
Position 339: 0.00042659396728661426
Position 12608: 0.00040778513686880955
Position 13990: 0.0003981413135982417
Position 3158: 0.0003855035907135923
Position 26738: 0.00038379924749143673
Position 6448: 0.0003832052435834005
Position 2041: 0.0003752954341569257
Position 2029: 0.000357948237492564
Position 12039: 0.0003480337574947575
Position 30341: 0.0003253131731769998
Position 332: 0.00031229241419391683
Position 2884: 0.0003112737771167428
Position 16535: 0.00029705833344870723
Position 34754: 0.0002864910954228874
Position 16337: 0.00027457636522343104
Position 11852: 0.00026449118466884364
Position 14078: 0.0002628078134925749
Position 11583: 0.00025321741644718666
Position 34789: 0.0002481965541785058
Position 30558: 0.0002476953861608546
Position 3946: 0.0002456850670253136
Position 2153: 0.00024267428631277057
Position 11324: 0.00023412053809387793
Position 11646: 0.00022600975147593448
Position 1050: 0.00022462598956927158
Position 12015: 0.0002166597749754237
Position 2689: 0.00020855075467410064
Position 11758: 0.00020036618047545546
Position 11653: 0.0001990320293332053
Position 29987: 0.00018460706304902866
Position 29697: 0.00018209491051194784
Position 1701: 0.00017824034546336384
Position 556: 0.0001701786308220311
Position 933: 0.00016867662805352033
Position 26419: 0.00016628665744260014
Position 2521: 0.00016483323656511634
Position 20217: 0.00016026353296627507
Position 456: 0.00015369823721657995
Position 539: 0.0001497772191901713
Position 3707: 0.00014293935324987005
Position 4627: 0.00014000044316901992
Position 424: 0.00013907386744189178
Position 1552: 0.00013708618685060202
Position 488: 0.00012760724422800724
Position 26732: 0.0001271507062628951
Position 12146: 0.0001245130644935109
Position 13900: 0.0001238496815040682
Position 1042: 0.00012008048048800981
Position 3219: 0.00011769659597761815
Position 15628: 0.00011605482258816993
Position 1115: 0.00011375800886885022
Position 12189: 0.00010924811452667042
Position 3230: 0.00010699848830724766
Position 3057: 0.00010348558456509846
Position 33946: 0.00010341259569986115
Position 12215: 0.0001033212736808337
Position 12282: 0.00010067202407811202
Position 29860: 9.886274076310811e-05
Position 1572: 8.938324215033289e-05
Position 675: 8.89003217810575e-05
Position 30546: 8.781526055128138e-05
Position 30490: 8.731955450015176e-05
Position 30370: 7.571440779821039e-05
Position 11985: 6.738312153678717e-05
Position 337: 6.728013510218385e-05
Position 2098: 6.610892387367081e-05
Position 1187: 6.382833192596806e-05
Position 19302: 6.163984137713062e-05
Position 531: 6.0376711939478446e-05
Position 862: 5.97961431794391e-05
Position 1797: 5.876548036421865e-05
Position 1822: 5.8365766695923445e-05
Position 5154: 5.503606470482901e-05
Position 1099: 5.178051854601391e-05
Position 11866: 5.137280968105197e-05
Position 259: 3.9494971134254866e-05
Position 7355: 3.943859817727674e-05
Position 5299: 3.804360703150991e-05
Position 592: 3.714040530753333e-05
Position 7570: 3.468182488179448e-05
Position 29720: 3.324613794311419e-05
Position 2369: 3.150459793500333e-05
Position 11913: 3.006455163864829e-05
Position 1331: 2.89770309755954e-05
Position 11551: 2.6675433858680168e-05
Position 2943: 1.970775691520668e-05
Position 1135: 1.897363988451322e-05
Position 965: 1.882522386777495e-05
Position 1323: 1.7130131238894478e-05
Position 30849: 1.686646986408144e-05
Position 503: 1.6399991809689258e-05
Position 190: 1.4303968414750367e-05
Position 567: 1.3988373331821468e-05
Position 2868: 1.207519218421648e-05
Position 11815: 1.1868106046051354e-05
Position 1079: 1.1501112930939948e-05
Position 11581: 9.987252580034935e-06
Position 781: 9.986091375686911e-06
Position 584: 9.382701846614464e-06
Position 11736: 8.860209309586944e-06
Position 1460: 8.602907739431175e-06
Position 216: 8.08564486684637e-06
Position 11576: 6.8028967036646305e-06
Position 1663: 6.715093108797518e-06
Position 1943: 4.916918479832912e-06
Position 1990: 4.510047365586087e-06
Position 1193: 4.258050585699154e-06
Position 1120: 3.884231819199213e-06
Position 833: 2.857349914377613e-06
Position 29099: 2.3490153162247707e-06
Position 516: 2.1415471690577775e-06
Position 560: 1.88507632414112e-06
Position 2382: 1.7243076069573488e-06
Position 735: 1.3745185899942455e-06
Position 3127: 1.0462887774951372e-06
Position 297: 1.0159168171830857e-06
Position 11122: 9.717336080830328e-07
Position 825: 6.125858270828738e-07
Position 1369: 5.93474910949186e-07
Position 12022: 3.978713522907959e-07
Position 29862: 3.2012423562538665e-07
Position 263: 2.4382214738237484e-07
Position 717: 1.991034026262775e-07
Position 141: 1.9495345353199364e-07
Position 253: 1.875282388044626e-07
Position 132: 1.3490171808654446e-07
Position 18062: 1.0373205903557264e-07
Position 11598: 1.0197291055203453e-07
Position 3249: 9.859965206970859e-08
Position 2113: 8.362852304956549e-08
Position 569: 7.262872947793808e-08
Position 127: 6.101517719843303e-08
Position 1809: 5.396974350521079e-08
Position 121: 5.1002874338021094e-08
Position 301: 2.6524101011613714e-08
Position 571: 1.805726667363242e-08
Position 268: 1.5152895374875408e-08
Position 742: 1.4533338371505716e-08
Position 724: 1.3206875643423753e-08
Position 3561: 7.194025610702847e-09
Position 116: 4.2447408865524795e-09
Position 879: 2.9775538957197807e-09
Position 311: 2.1921866102463423e-09
Position 867: 1.2973008167648828e-10
Position 272: 1.0559640007856305e-10
Position 313: 8.499201647198025e-12
