Gene = Retreg2
Position 2229: 8.075568191630297e-05
Position 2844: 7.855158179617329e-05
Position 483: 7.488592089302766e-05
Position 3870: 7.387532905673591e-05
Position 2110: 6.937741289458526e-05
Position 1523: 6.080824641747235e-05
Position 4660: 6.053199273982691e-05
Position 1458: 5.567601289837005e-05
Position 1629: 5.4479330956173374e-05
Position 1205: 5.379067681460767e-05
Position 2740: 5.100202228046507e-05
Position 731: 4.8066668139901414e-05
Position 1711: 4.523207146298985e-05
Position 1172: 4.448533455717695e-05
Position 3130: 4.4118840711134925e-05
Position 2591: 4.223634504137548e-05
Position 1717: 4.159655114226579e-05
Position 1699: 4.0633448187290214e-05
Position 694: 3.960469858991911e-05
Position 1092: 3.949739399722469e-05
Position 2084: 3.936346197765604e-05
Position 2012: 3.743284353052919e-05
Position 1253: 3.684256984339196e-05
Position 1049: 3.31482730232368e-05
Position 3020: 2.78287924380122e-05
Position 3364: 2.2190693085162595e-05
Position 3080: 2.0737226144505345e-05
Position 1674: 2.0330428710439243e-05
Position 206: 1.9898254190450947e-05
Position 1517: 1.9076786851797787e-05
Position 2797: 1.5705095230565315e-05
Position 213: 1.56461791217522e-05
Position 1890: 1.555868051244359e-05
Position 2944: 1.4474519193603514e-05
Position 3444: 1.4321012572517684e-05
Position 2624: 1.4220582346453704e-05
Position 2783: 1.4069228596846583e-05
Position 1997: 1.4028404219146362e-05
Position 3281: 1.3559607177006514e-05
Position 1866: 1.2185263562236923e-05
Position 1683: 1.107129290356805e-05
Position 2488: 1.067627656230158e-05
Position 1706: 1.0333455787079539e-05
Position 807: 9.580672103689324e-06
Position 2691: 8.178977945347902e-06
Position 683: 6.9620604473704575e-06
Position 955: 6.0358099386052365e-06
Position 3910: 5.97468916037619e-06
Position 223: 5.395542382582295e-06
Position 3938: 4.536463159708266e-06
Position 2363: 4.465945835327617e-06
Position 1623: 4.299036961474033e-06
Position 532: 4.101675248445008e-06
Position 229: 3.849957137920092e-06
Position 943: 3.630476383102299e-06
Position 1566: 2.416105782716385e-06
Position 2200: 2.1600585891859685e-06
Position 2214: 1.9291125872958033e-06
Position 994: 1.5985703691343763e-06
Position 434: 1.4225536606898363e-06
Position 889: 1.0087326431723372e-06
Position 572: 9.96693642607131e-07
Position 894: 9.38437527944405e-07
Position 524: 7.079204659679166e-07
Position 595: 6.57142684269793e-07
Position 991: 4.045434174257714e-07
Position 4: 3.5090369215461125e-07
Position 925: 3.2622621554545196e-07
Position 859: 2.950717107460825e-07
Position 3245: 1.989279237176819e-07
Position 879: 1.419583368630824e-07
Position 586: 1.360120360242466e-07
Position 598: 1.268144937758602e-07
Position 589: 2.881880488954547e-08
Position 1794: 1.0312924785337438e-08
Position 1861: 1.0172697552468062e-08
Position 1877: 5.923632237261792e-09
Position 1219: 7.988596672946767e-10
Position 2382: 7.049361427313742e-10
Position 1450: 6.596434664248041e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1517: 0.8821164394240659
Position 2893: 0.8806958935232982
Position 1835: 0.8156224524288478
Position 2173: 0.8050505118240657
Position 582: 0.7210240948195403
Position 3643: 0.6933376828930468
Position 4044: 0.46621133606154236
Position 4746: 0.2852828979133266
Position 2416: 0.24303385110306347
Position 2472: 0.23500677407193676
Position 1136: 0.2152942678426614
Position 624: 0.1328551825018284
Position 187: 0.10323944225369941
Position 3194: 0.050295260083480356
Position 4625: 0.04494276376501284
Position 2012: 0.034159426345411165
Position 2259: 0.03177220076587384
Position 2933: 0.029101326293059754
Position 4784: 0.025503885407958317
Position 2089: 0.023519549349427734
Position 1315: 0.020199906615653605
Position 991: 0.01750848521417295
Position 3278: 0.016297170005837292
Position 1605: 0.015637126963093502
Position 1495: 0.014685684733910662
Position 3600: 0.010068827046367534
Position 689: 0.009874490338141381
Position 955: 0.009425779321393223
Position 1521: 0.008890359448173856
Position 2223: 0.008111431565303613
Position 1226: 0.007452004262346531
Position 274: 0.006960212482579565
Position 1356: 0.006855575398045643
Position 1765: 0.006139018434454004
Position 1258: 0.006063751780215715
Position 2071: 0.005665408088376183
Position 184: 0.00532767932278768
Position 3910: 0.004825837297570756
Position 1167: 0.004793183087470106
Position 3868: 0.004781344551096108
Position 1392: 0.00457284058799618
Position 253: 0.0035483977669239913
Position 1574: 0.003479538173110766
Position 3768: 0.0032921634291851903
Position 5004: 0.003244711545231792
Position 836: 0.003102752115926785
Position 4668: 0.0029281649094593624
Position 3473: 0.0028071815266275026
Position 4897: 0.0026976622522258817
Position 1092: 0.0026890893057236603
Position 4979: 0.002688236580055606
Position 2214: 0.0026211687873112567
Position 1534: 0.0024733884527728513
Position 3736: 0.0023016521138965245
Position 2110: 0.002045866488709899
Position 4213: 0.0019859874044157702
Position 3880: 0.0019188708708187505
Position 1290: 0.0018557616404314505
Position 475: 0.0018207030732666476
Position 218: 0.0017104685912608761
Position 197: 0.0016108131558340317
Position 4586: 0.001564823055184075
Position 2502: 0.0015137116752532603
Position 999: 0.001449527834623589
Position 3476: 0.0014029575457472692
Position 2863: 0.0013713489459067417
Position 2474: 0.0013646104040791643
Position 3436: 0.0012246468417083148
Position 3822: 0.001224644142808802
Position 295: 0.0011965791782467777
Position 2244: 0.0011868733800521581
Position 3772: 0.0010362152868049147
Position 1360: 0.0010184530147706462
Position 4536: 0.0009983380585783233
Position 181: 0.0009052713545535488
Position 4543: 0.0008700481871543349
Position 4314: 0.000823146618049928
Position 2225: 0.0008180471973681559
Position 784: 0.000793247472535784
Position 968: 0.0007500447521441631
Position 3203: 0.0007380479394898375
Position 3787: 0.0007341541745549051
Position 1151: 0.0007166284581181049
Position 206: 0.0007125567041449209
Position 4119: 0.0007092932917694721
Position 3757: 0.0006145257196175051
Position 1542: 0.0005437886417547973
Position 4081: 0.0005427484926032205
Position 554: 0.000532964030516795
Position 2505: 0.0005228011914133183
Position 2103: 0.0005165520509995556
Position 202: 0.0005119120308970444
Position 4077: 0.0005095015111122748
Position 3657: 0.0005047535772061213
Position 3152: 0.0004483715034718065
Position 4984: 0.0004357011904516441
Position 1566: 0.00042777730509511715
Position 483: 0.0004116783057502391
Position 458: 0.00039107285877517425
Position 2526: 0.0003908989382170413
Position 2795: 0.0003874435838011525
Position 1988: 0.00036434563345839855
Position 1264: 0.0003479800419553651
Position 2270: 0.0003246175388467539
Position 1194: 0.00032302233410582125
Position 4501: 0.0003213776054709558
Position 4083: 0.0003021164921955535
Position 3654: 0.00029343313342152465
Position 1952: 0.0002663644706696694
Position 1475: 0.0002653552868103183
Position 2969: 0.0002532530632663293
Position 1556: 0.00025193389904243634
Position 5121: 0.00024794622167364583
Position 1362: 0.00022906135463701753
Position 4074: 0.00022753199043698763
Position 3802: 0.0002211958133980304
Position 2038: 0.00022018358810523824
Position 3374: 0.00021278475924781557
Position 3886: 0.0002082500428901559
Position 4233: 0.0001952709126715554
Position 2481: 0.00017945784531078272
Position 3537: 0.0001723148269831293
Position 1418: 0.00016586456838172992
Position 565: 0.00015944836280150574
Position 1177: 0.00015594096186433574
Position 2565: 0.0001540001467488055
Position 3789: 0.0001531468982368002
Position 4902: 0.0001511801094951698
Position 2121: 0.0001393843389312918
Position 1191: 0.00013807944477849799
Position 894: 0.0001330465168291408
Position 1798: 0.000123659672461838
Position 1629: 0.0001199782345847406
Position 930: 0.00011804607011375832
Position 936: 0.00011557893809608826
Position 2499: 0.00011188082141667085
Position 3017: 0.0001104112858474412
Position 3227: 0.00010870068173796355
Position 423: 0.00010475434621063085
Position 2656: 0.00010214152146612695
Position 163: 9.017920093749928e-05
Position 2912: 8.031081024393958e-05
Position 2067: 7.700230149181925e-05
Position 3432: 7.413810792562448e-05
Position 3343: 7.258819130099068e-05
Position 3962: 7.168967263803556e-05
Position 1450: 6.924028767461804e-05
Position 920: 6.453916739834177e-05
Position 1018: 6.058418219377545e-05
Position 2134: 5.820095404801888e-05
Position 306: 5.480145172200333e-05
Position 1487: 4.9074606240132894e-05
Position 2180: 4.867092318440781e-05
Position 432: 4.622621210121622e-05
Position 3604: 4.1943604124451326e-05
Position 1045: 4.163188719906279e-05
Position 2653: 4.1429951346963995e-05
Position 3550: 3.9287459726625785e-05
Position 2153: 3.737383809055974e-05
Position 1618: 3.603425462779443e-05
Position 2035: 3.5182329075013376e-05
Position 501: 3.00614045927294e-05
Position 2027: 2.8926024942189228e-05
Position 1398: 2.8710618281467993e-05
Position 4916: 2.6463403666864404e-05
Position 3915: 2.3685311117919385e-05
Position 1447: 2.1493840374853445e-05
Position 1589: 2.0640637317859662e-05
Position 2948: 1.952166491396636e-05
Position 1014: 1.895450923865567e-05
Position 1680: 1.8828286740430092e-05
Position 911: 1.8721130371784785e-05
Position 1055: 1.787557013417157e-05
Position 2030: 1.774176569701651e-05
Position 1233: 1.7389385610915123e-05
Position 292: 1.687743978120651e-05
Position 1241: 1.5257411698946213e-05
Position 1993: 1.3088525855167704e-05
Position 1431: 1.1326913268667479e-05
Position 1270: 1.1115606596486557e-05
Position 1008: 9.683697218018107e-06
Position 2660: 8.702743891934096e-06
Position 495: 8.035154768201923e-06
Position 763: 7.722819704553564e-06
Position 889: 6.541846570229806e-06
Position 2835: 5.929780481863864e-06
Position 1039: 5.879434143839094e-06
Position 897: 4.574240998897243e-06
Position 357: 4.417603706787854e-06
Position 1172: 4.415204105304329e-06
Position 1280: 4.331108851032269e-06
Position 1020: 4.2019546246796214e-06
Position 503: 3.752849982708739e-06
Position 360: 3.479289248170142e-06
Position 2663: 3.1571359290825883e-06
Position 1063: 3.046341513770336e-06
Position 2704: 2.8507317784256e-06
Position 1962: 2.781117450030274e-06
Position 147: 2.137985310399402e-06
Position 3479: 1.7266051561438454e-06
Position 385: 1.6825561842651462e-06
Position 2651: 1.1600382227276814e-06
Position 387: 1.0907132503310698e-06
Position 3566: 9.443169991247166e-07
Position 2832: 9.073988405232328e-07
Position 2849: 6.970680043763637e-07
Position 399: 6.573623528864064e-07
Position 757: 5.219000475933532e-07
Position 2801: 3.495883259063617e-07
Position 752: 2.74599562053281e-07
Position 2765: 2.355676553788656e-07
Position 2715: 2.3110943970956793e-07
Position 3281: 1.5903873196073222e-07
Position 1059: 1.2261420881795e-07
Position 1012: 9.450370700372575e-08
Position 3104: 7.702561616747702e-08
Position 694: 7.184671923967192e-08
Position 767: 4.460320581924284e-09
Position 2510: 3.327086959468971e-09
Position 2486: 1.2319244528564048e-09
Position 2797: 7.573516223559048e-10
Position 87: 3.809684716101414e-11
Position 84: 1.6127018838734837e-12
