Gene = Dnttip2
Position 8671: 5.576757786968358e-06
Position 10355: 5.520437969701814e-06
Position 1017: 5.207710453717352e-06
Position 933: 5.198092452284184e-06
Position 1233: 4.9138122554236e-06
Position 1217: 4.88916552540844e-06
Position 1137: 4.063417076587926e-06
Position 10585: 3.876509268404788e-06
Position 10349: 3.7780663548421142e-06
Position 1330: 3.2572614243789697e-06
Position 10236: 3.1382255752008294e-06
Position 434: 2.2971218183050574e-06
Position 10542: 2.281199380484266e-06
Position 650: 1.944097690837789e-06
Position 160: 1.7255061349448812e-06
Position 158: 1.6662992585494714e-06
Position 10467: 1.654652961374361e-06
Position 986: 1.647582308140818e-06
Position 10427: 1.4841924124446539e-06
Position 482: 1.4449350914289553e-06
Position 641: 1.3555411059082807e-06
Position 10489: 1.3503092107212894e-06
Position 167: 1.0325691929146528e-06
Position 971: 1.0325246877154146e-06
Position 175: 7.250720205775191e-07
Position 9810: 5.514283897116254e-07
Position 9076: 5.351297872795936e-07
Position 8367: 3.6500991982681383e-07
Position 389: 3.373619073194265e-07
Position 731: 3.0630855586898666e-07
Position 676: 3.0416022304216885e-07
Position 1019: 2.9418640976243856e-07
Position 9769: 2.4747751120505367e-07
Position 8746: 2.1986697713747696e-07
Position 524: 1.6092970571805181e-07
Position 495: 1.2404475615335165e-07
Position 241: 6.757676506951744e-08
Position 1245: 5.4698137147004314e-08
Position 1379: 5.4312807371802484e-08
Position 436: 4.684447436720342e-08
Position 8318: 1.7179130352381154e-08
Position 939: 1.5867183333637656e-10
Position 106: 1.469243193801605e-10
