Gene = Icos
Position 2367: 0.000339529183193394
Position 19809: 0.00032084011973962585
Position 17781: 0.0003167012827039665
Position 4671: 0.0003058585846716447
Position 959: 0.00030428914267119405
Position 1935: 0.0002912864889843346
Position 375: 0.0002849760951844188
Position 1875: 0.0002748451337051115
Position 19450: 0.0002601451230367097
Position 422: 0.00024664764188274814
Position 2328: 0.0002269045875576662
Position 398: 0.00020278543509962392
Position 460: 0.0001939911194064214
Position 5775: 0.0001864980451811504
Position 12938: 0.0001757360473014118
Position 12510: 0.00017059260494060543
Position 1060: 0.00017057103195416957
Position 1766: 0.00016949722558508334
Position 1577: 0.0001608942938248262
Position 582: 0.00015773394246605977
Position 12169: 0.00015224727926910992
Position 2407: 0.00015166088606275775
Position 237: 0.00011191968725109486
Position 2151: 0.00010399319537159261
Position 2727: 0.00010114784558484356
Position 1572: 7.901371647666047e-05
Position 243: 7.490499971641016e-05
Position 344: 7.122386720168671e-05
Position 16964: 6.282966827527979e-05
Position 1519: 6.059382940103028e-05
Position 1523: 5.7275028201384305e-05
Position 2662: 5.37715001631625e-05
Position 494: 5.232780942566474e-05
Position 690: 5.04525182977013e-05
Position 2379: 4.782850877611172e-05
Position 2473: 4.766864991604348e-05
Position 1196: 4.57544092116728e-05
Position 2077: 4.451586529612581e-05
Position 1057: 4.300733674579068e-05
Position 1692: 4.289838772342688e-05
Position 2793: 4.1129024508224265e-05
Position 10289: 3.996579616808476e-05
Position 1173: 3.8592873834412746e-05
Position 2541: 3.7593396692425766e-05
Position 1721: 3.300936785787667e-05
Position 2004: 3.0471868056537492e-05
Position 2914: 2.9772308988893688e-05
Position 11942: 2.8620646457426432e-05
Position 2045: 2.5939343527622947e-05
Position 9892: 2.3764278678548247e-05
Position 284: 2.087321074216038e-05
Position 1140: 2.0137750034150473e-05
Position 12513: 1.8142017614250658e-05
Position 1265: 1.7786798619112998e-05
Position 8514: 1.6448125826588195e-05
Position 1652: 1.5036450937771427e-05
Position 6444: 1.4533857568627054e-05
Position 2396: 1.3947693189127481e-05
Position 10810: 1.387707932874859e-05
Position 10043: 1.2683930318097526e-05
Position 1799: 1.0667737286056154e-05
Position 11735: 9.664465155902355e-06
Position 1664: 9.104610785279958e-06
Position 9736: 8.840563885860804e-06
Position 2333: 8.350870400160675e-06
Position 471: 7.609522270184902e-06
Position 8728: 7.0147003728899e-06
Position 1759: 6.148554922923751e-06
Position 1643: 5.738783486952872e-06
Position 395: 5.445864826071132e-06
Position 10242: 5.215677664267478e-06
Position 331: 5.112817442471762e-06
Position 1660: 5.105651721904749e-06
Position 1953: 4.964175423271943e-06
Position 1283: 4.519752425167014e-06
Position 296: 3.884513104233454e-06
Position 845: 3.757432046321076e-06
Position 6477: 3.3644362213378797e-06
Position 1559: 3.3341236568009944e-06
Position 1732: 3.283245481789116e-06
Position 824: 3.2191708479840433e-06
Position 438: 2.8165680593122974e-06
Position 572: 2.792927627913217e-06
Position 558: 2.707415695332638e-06
Position 433: 2.6354357204419943e-06
Position 254: 2.5625547504416567e-06
Position 1846: 2.5443161110794263e-06
Position 8002: 2.480097791419756e-06
Position 406: 2.410409712265115e-06
Position 1349: 2.3238546074694914e-06
Position 3441: 2.2943201589851004e-06
Position 3407: 2.288211605949147e-06
Position 496: 2.275556618555389e-06
Position 6318: 2.065437048293051e-06
Position 3675: 1.8919568269202474e-06
Position 1525: 1.8283350968142e-06
Position 520: 1.5819018612964625e-06
Position 1383: 1.3596460243806513e-06
Position 156: 1.3410823047938653e-06
Position 9761: 1.331086388436127e-06
Position 2021: 1.306573037745224e-06
Position 7686: 1.2147391156180136e-06
Position 2574: 1.1453785542250446e-06
Position 5323: 1.1091055234441277e-06
Position 2658: 1.09317018944934e-06
Position 401: 1.056919832828246e-06
Position 9173: 9.932068261819612e-07
Position 698: 9.44643389581567e-07
Position 2827: 9.311024314222754e-07
Position 724: 8.953525361864e-07
Position 2694: 8.162062135273371e-07
Position 1726: 7.066900857782112e-07
Position 6685: 6.803969734590204e-07
Position 1387: 6.422422548530965e-07
Position 4090: 5.486496713226787e-07
Position 1705: 5.142698909595551e-07
Position 1947: 4.82999828947396e-07
Position 1978: 4.403619013435651e-07
Position 2821: 3.966981239997219e-07
Position 245: 3.477812825499163e-07
Position 4436: 3.3038345617426487e-07
Position 1973: 3.025244702530579e-07
Position 4176: 2.793177328805355e-07
Position 1671: 1.9179971575868146e-07
Position 1739: 1.8886689815995446e-07
Position 166: 1.8243513864736103e-07
Position 503: 1.536431785339943e-07
Position 831: 1.4266805302445527e-07
Position 1392: 1.306563090953785e-07
Position 4283: 1.2294766725422871e-07
Position 821: 1.080998333904584e-07
Position 1616: 9.006614812931317e-08
Position 1581: 7.919019700913649e-08
Position 4577: 7.568425403947491e-08
Position 4535: 7.36474657313863e-08
Position 403: 5.7207098000523277e-08
Position 4190: 5.327215126028437e-08
Position 4329: 5.0359995189714863e-08
Position 153: 3.040387370632447e-08
Position 3102: 2.971060792615159e-08
Position 920: 2.5037362661168667e-08
Position 864: 1.3393524319065621e-08
Position 130: 1.6281595450992522e-09
Position 1427: 8.876712857909601e-10
Position 1600: 7.313686628113907e-10
Position 1024: 4.998375561476309e-10
Position 965: 4.935265932143452e-10
Position 107: 4.2568369228321254e-10
Position 1411: 2.5201151614754686e-10
Position 1180: 2.4151763430657177e-10
Position 118: 1.062935998134846e-18
Position 132: 5.349655426883407e-19
Position 141: 2.9287777733152404e-19
