Gene = Nicn1
Position 198: 1.5113540580153618e-05
Position 47: 1.3397645411666715e-05
Position 84: 1.2008969803821843e-05
Position 5: 9.407691378018765e-06
Position 549: 7.363218501744692e-06
Position 507: 6.768989970689253e-06
Position 141: 6.7580566547366716e-06
Position 129: 4.763786698211502e-06
Position 189: 4.205199924555396e-06
Position 113: 4.166641648602176e-06
Position 327: 3.4083058383260326e-06
Position 8: 2.7263182159583777e-06
Position 117: 2.486150276662922e-06
Position 477: 1.923131717787322e-06
Position 325: 1.8694525272288987e-06
Position 608: 1.6747826973192904e-06
Position 104: 1.3435877991965443e-06
Position 4504: 1.2749256200740625e-06
Position 204: 1.124822340046915e-06
Position 4870: 8.726935458411407e-07
Position 111: 6.974975113741804e-07
Position 404: 5.752022824317664e-07
Position 519: 5.63517492842418e-07
Position 11: 5.030508815296273e-07
Position 622: 4.433037511454539e-07
Position 370: 3.091706433017179e-07
Position 411: 2.4669802225413644e-07
Position 1023: 1.7798828995972698e-07
Position 1203: 1.610673207548522e-07
Position 124: 1.5858339916777502e-07
Position 646: 1.501862154994594e-07
Position 1161: 1.2869354203964226e-07
Position 987: 1.0859627327150576e-07
Position 439: 6.392876082534972e-08
Position 4623: 6.024130401269796e-08
Position 734: 4.682330918682333e-08
Position 4040: 4.1987206458764516e-08
Position 964: 2.6861822807917974e-08
Position 835: 1.196419038392094e-08
Position 741: 1.1078150859943564e-08
Position 1058: 1.066925356586522e-08
Position 837: 9.876235571968334e-09
Position 656: 5.148877121384813e-09
Position 625: 3.2887363762977877e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3961: 0.6685022693695145
Position 4638: 0.6407920616269225
Position 2906: 0.5822714052197865
Position 426: 0.5662202734461884
Position 4459: 0.5302837411447366
Position 4016: 0.3190731434899575
Position 439: 0.14590009762286452
Position 4384: 0.11519122037330225
Position 4724: 0.10917585776996107
Position 5541: 0.04669661704368939
Position 477: 0.038724732980367445
Position 5707: 0.038439210856474185
Position 4456: 0.03569711619904847
Position 4893: 0.03022228829296729
Position 3440: 0.028024396140491473
Position 446: 0.024985458791179957
Position 4501: 0.024425103070321263
Position 2912: 0.02309064069061033
Position 5497: 0.019443873907015994
Position 5692: 0.018099135971754318
Position 510: 0.01744544405986366
Position 397: 0.01646508858627345
Position 3521: 0.016173741123211904
Position 4498: 0.015924937633141043
Position 768: 0.015880885960787603
Position 3083: 0.014623278438391134
Position 2594: 0.01452264468228452
Position 5006: 0.014162232429401391
Position 5881: 0.012981994007153056
Position 3580: 0.012979479534648732
Position 4333: 0.01268931056000179
Position 3501: 0.011762364574981667
Position 5347: 0.01072193768292904
Position 4479: 0.010562482973135248
Position 2658: 0.010317139028788431
Position 2709: 0.009843343428730646
Position 646: 0.00953953072087775
Position 4394: 0.008853154399210559
Position 4427: 0.008763473681978128
Position 4469: 0.008335134918330732
Position 5564: 0.008059582715107165
Position 144: 0.007402308068264629
Position 3077: 0.007026217636721126
Position 2714: 0.00687649545721856
Position 3552: 0.006649613559964124
Position 4492: 0.006206477428180758
Position 2971: 0.005997182604854261
Position 4913: 0.005918267164706425
Position 5733: 0.005799247934735435
Position 4684: 0.005283385572903088
Position 5427: 0.004745670589549877
Position 3381: 0.004455588023693159
Position 4410: 0.003975563881826644
Position 5452: 0.0037985427231915898
Position 5647: 0.0035588058458248095
Position 4307: 0.0032916952689343256
Position 4227: 0.0030703790838308696
Position 2535: 0.0030483175348198686
Position 4247: 0.0028759140741732923
Position 675: 0.002875570964176333
Position 4879: 0.002753832934385972
Position 5169: 0.00273205581408653
Position 1288: 0.0026416259951810264
Position 5847: 0.002359712996657791
Position 4517: 0.0023583284662955805
Position 4352: 0.0022833808421510787
Position 304: 0.0022126949595593502
Position 4476: 0.002035422862634347
Position 622: 0.002001093584395976
Position 3040: 0.0019655281515931935
Position 3148: 0.0018226653700688903
Position 5437: 0.0017939776478634215
Position 2676: 0.0017526064061927373
Position 2940: 0.001596428608478601
Position 2212: 0.0014829547886591689
Position 2737: 0.0014282373836309807
Position 2225: 0.0014180824432501642
Position 2199: 0.0014089685057415472
Position 1447: 0.0012802165055627902
Position 2186: 0.0012385073719981493
Position 3477: 0.001192456055545425
Position 6002: 0.0011726725915705385
Position 4742: 0.0011599349584543173
Position 1152: 0.0011259014248307985
Position 2238: 0.0010883109991901088
Position 2484: 0.0010868269603457174
Position 177: 0.0010529800555902336
Position 2173: 0.0010224985635325658
Position 136: 0.0009819610657208903
Position 4765: 0.0009412174006597634
Position 4192: 0.0008740369069036515
Position 5091: 0.000857866766715743
Position 1666: 0.0008396734121980205
Position 2985: 0.0008105774517352679
Position 2560: 0.0007976762931659669
Position 2639: 0.0007921349977247296
Position 2160: 0.0007911036220525597
Position 3933: 0.0007907464777971616
Position 384: 0.0007383535409319896
Position 4481: 0.0007360608452042552
Position 2251: 0.0006679825615283788
Position 2017: 0.0006553951248693572
Position 2612: 0.0005866087349154267
Position 2147: 0.0005738027631709215
Position 4687: 0.0005724975754775514
Position 1332: 0.0005475701093713062
Position 4815: 0.0005398577337152828
Position 3352: 0.0005394495670668039
Position 3925: 0.0005174986681659516
Position 5764: 0.0005122281323478855
Position 2069: 0.0004919922392288347
Position 2056: 0.00047948423350155123
Position 4040: 0.00047830971177115813
Position 2030: 0.00046111129879355825
Position 2134: 0.0004517570768880215
Position 5828: 0.0004472694721200187
Position 2121: 0.00042924583854301744
Position 5138: 0.00041218247191928325
Position 153: 0.00040481004073135543
Position 5094: 0.0004037257155631426
Position 4533: 0.0004036830694201474
Position 2082: 0.0003984990830115648
Position 3240: 0.00039719287723767317
Position 4824: 0.000379101727776342
Position 1710: 0.0003731300359516278
Position 2095: 0.0003581439719068741
Position 402: 0.00034767346422351727
Position 901: 0.00034405637675751925
Position 2108: 0.00034044445843549277
Position 1955: 0.00032288132972719196
Position 701: 0.0003193900251397597
Position 2264: 0.0003106906105837992
Position 316: 0.00029186351818787456
Position 5414: 0.0002834940922154656
Position 652: 0.00028037478455590425
Position 404: 0.0002650256482872837
Position 1681: 0.0002594681873749739
Position 6015: 0.0002509330577388145
Position 5906: 0.0002505415651588538
Position 5624: 0.0002331392469863203
Position 3099: 0.00023104297416658696
Position 483: 0.0002230676356585363
Position 3993: 0.00021179522974288837
Position 5216: 0.00020021782909256794
Position 970: 0.00019179065094267824
Position 3800: 0.00018524594839379048
Position 4959: 0.00017710036426742682
Position 800: 0.00017450233535371142
Position 4275: 0.00015775628569198984
Position 5503: 0.00015704095403481198
Position 4197: 0.00015586950028928685
Position 2875: 0.00015575039561241096
Position 2277: 0.00015422532875668005
Position 5920: 0.00014826984845279367
Position 3446: 0.00014510187335794965
Position 6022: 0.00014212379514601424
Position 3108: 0.000140329661923603
Position 1380: 0.00013987639010299953
Position 682: 0.00013465994597751724
Position 4606: 0.00012927605868174555
Position 5225: 0.0001291740755377319
Position 358: 0.00012749294396966564
Position 4789: 0.00012555527115000809
Position 549: 0.00012404503291450663
Position 3088: 0.00011701582905939065
Position 2988: 0.00011595745927274728
Position 4519: 0.00011504583216712036
Position 3337: 0.00011373268197238487
Position 1303: 0.00011303513229688875
Position 2739: 0.000100740884936789
Position 5755: 8.981954241283561e-05
Position 2043: 8.561831502543874e-05
Position 5126: 8.037555943719962e-05
Position 5949: 7.757790682426556e-05
Position 3871: 6.671417387552452e-05
Position 2664: 6.362653834649422e-05
Position 166: 5.9061567123704026e-05
Position 3386: 5.1623396891861014e-05
Position 5462: 4.9858105860716016e-05
Position 2290: 4.59054591352828e-05
Position 4548: 4.570267416644871e-05
Position 325: 4.547206293298508e-05
Position 1792: 4.282152327945388e-05
Position 5186: 3.671390868291659e-05
Position 1772: 3.60246553373878e-05
Position 1524: 3.562589826960217e-05
Position 2384: 3.445326658975881e-05
Position 4744: 3.116680088186268e-05
Position 4056: 3.08496343825517e-05
Position 1160: 2.8802666631814735e-05
Position 4291: 2.6599368916754832e-05
Position 4575: 2.5418034836076687e-05
Position 973: 2.428522262304541e-05
Position 2389: 1.930024769394098e-05
Position 1337: 1.900863837817528e-05
Position 370: 1.66690167405136e-05
Position 1662: 1.653507305307107e-05
Position 361: 1.372406163801643e-05
Position 1284: 1.3175365570561161e-05
Position 564: 1.2908834896888944e-05
Position 1234: 1.1232718900535166e-05
Position 1038: 1.062614136303118e-05
Position 3199: 8.938619989703343e-06
Position 4203: 6.651704748264818e-06
Position 3661: 4.563674119434367e-06
Position 591: 4.5967516942003495e-07
Position 2303: 3.450362829311258e-07
Position 489: 1.5908661772839276e-07
Position 921: 4.710279146313032e-08
Position 487: 2.4662209910724147e-08
Position 975: 2.206956441877668e-08
Position 1020: 2.1887044348697842e-08
Position 1027: 2.097822586048897e-08
Position 569: 1.9786843751294924e-08
Position 1215: 1.9353159922151908e-08
Position 1470: 1.4256201631720893e-08
Position 1107: 1.141392006725681e-08
Position 3606: 9.635263895237572e-09
Position 986: 6.510270634139393e-09
Position 254: 2.366666534340947e-09
Position 833: 1.475124543340861e-09
Position 285: 1.4132436771274452e-09
Position 233: 1.1190856360787982e-09
Position 1010: 1.0635162061746014e-09
Position 980: 6.612418271675908e-10
Position 238: 4.372921258762208e-10
Position 262: 1.5695384452173128e-10
Position 68: 1.0150048759661291e-10
