Gene = Akip1
Position 983: 1.1227415009997568e-09
Position 694: 6.757880108445543e-10
Position 730: 6.225021445306122e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3707: 0.9660704382875719
Position 5250: 0.8686914494083673
Position 8059: 0.7639306070073817
Position 1260: 0.5625972198413651
Position 3501: 0.3222495732738368
Position 255: 0.20153338271193372
Position 1129: 0.19337712649667776
Position 3322: 0.1163469380758009
Position 1767: 0.0864612904816157
Position 3525: 0.07953798919431856
Position 3464: 0.06456363091577016
Position 3578: 0.06100369299449306
Position 1719: 0.060610458049410926
Position 3283: 0.05682366207489656
Position 7480: 0.055171668190681124
Position 3400: 0.04963230633679772
Position 6266: 0.048094298306813735
Position 3298: 0.043551001130682984
Position 5581: 0.03905970753532151
Position 7525: 0.038774060562536156
Position 5208: 0.037568771106582764
Position 6844: 0.03228266951227695
Position 7292: 0.030503245915605607
Position 2032: 0.02745199646065214
Position 7213: 0.025985494877375132
Position 6343: 0.025880530998022688
Position 7324: 0.02434416545749365
Position 1227: 0.02077017311324286
Position 7147: 0.02059159110267553
Position 5612: 0.019776893154542417
Position 7766: 0.018005190884065443
Position 7432: 0.01761757589532429
Position 7483: 0.017457626790254054
Position 3467: 0.01686078461013012
Position 1723: 0.01600403931096726
Position 1216: 0.0159161953937825
Position 1286: 0.015713814121679687
Position 7254: 0.015650453664430537
Position 7987: 0.014310594208533959
Position 426: 0.013621133605938899
Position 6903: 0.011991658345607531
Position 6473: 0.01189047246378563
Position 318: 0.011729789813474565
Position 3363: 0.011198943033039038
Position 3729: 0.010904739002480169
Position 388: 0.010281266180505521
Position 7228: 0.010228945888248827
Position 1133: 0.010061574580856051
Position 8130: 0.00996165510455612
Position 6442: 0.009524109896593991
Position 1213: 0.009452042803360577
Position 5635: 0.008422830775444642
Position 5632: 0.008038032698637666
Position 1738: 0.0076403994523762475
Position 4976: 0.007481924795031019
Position 7647: 0.007460427223136911
Position 7269: 0.006857104278355341
Position 4024: 0.006501016403837064
Position 6502: 0.006251620343146796
Position 7679: 0.005953532349381272
Position 230: 0.005891992871340408
Position 178: 0.005570566852588782
Position 7862: 0.005493862828633478
Position 5669: 0.005177953066170503
Position 5408: 0.005069998191761602
Position 1571: 0.004934626775694038
Position 5971: 0.004819793500919823
Position 7834: 0.004141374737020847
Position 6561: 0.003971753672558648
Position 3766: 0.003933569589405768
Position 7675: 0.0034982301769322702
Position 8146: 0.0034437494207686828
Position 5215: 0.0031912077185480407
Position 6202: 0.002884315038507672
Position 5261: 0.0028789773447584818
Position 1153: 0.002337483453238015
Position 1262: 0.0022698175234535834
Position 4873: 0.0021313625691124667
Position 5687: 0.002129043471758675
Position 5252: 0.0020413850272916157
Position 5907: 0.001984631179373326
Position 3017: 0.0019066856890098767
Position 7742: 0.0018932947911893185
Position 1041: 0.001848940711655875
Position 1793: 0.0017798561851558876
Position 438: 0.0017313631794967969
Position 7331: 0.0016833751507444297
Position 1613: 0.0016168593035599287
Position 4176: 0.0015896231849012311
Position 1267: 0.0015308236470582784
Position 8430: 0.0014895116191880045
Position 3438: 0.0014603617050218253
Position 3731: 0.0013307021644024086
Position 557: 0.0012386165311681718
Position 794: 0.001147800813006508
Position 475: 0.001144558977159615
Position 6286: 0.0010382207415308162
Position 1095: 0.0010053894502643351
Position 2338: 0.0009934427356998292
Position 554: 0.0009605352956084431
Position 7297: 0.0009436380578078388
Position 465: 0.000935763760789451
Position 6679: 0.0009153308395320812
Position 7723: 0.0009144138894202741
Position 4806: 0.000881249275084067
Position 6581: 0.0008734455011692628
Position 536: 0.000816812772803332
Position 1472: 0.0008092688240149411
Position 1147: 0.0007523551074281152
Position 3043: 0.0007413370273963082
Position 259: 0.0007174553858974853
Position 7930: 0.0007171002709000002
Position 5225: 0.0006973259499805703
Position 1530: 0.0006968428603880445
Position 4572: 0.0006601717664636562
Position 4451: 0.0006471816299098577
Position 3334: 0.0006468486234324697
Position 1933: 0.0006351055602673575
Position 623: 0.000633572900603905
Position 1990: 0.0005939923363591707
Position 1102: 0.000570273498133718
Position 5792: 0.0005625776221413015
Position 2091: 0.0005139371100707863
Position 5180: 0.00049347124423608
Position 3911: 0.00048111667683800266
Position 1777: 0.00047873321055506054
Position 8352: 0.0004592064121054047
Position 1389: 0.00044311143265434735
Position 2055: 0.00041142040785199124
Position 3085: 0.0004074526900647169
Position 2066: 0.00040719432900022674
Position 6130: 0.00040594706917057143
Position 4339: 0.0003895374045726686
Position 3673: 0.00037643550537516885
Position 1300: 0.0003654642822234809
Position 6899: 0.000355417856521509
Position 8375: 0.0003540226936216839
Position 2779: 0.00035158719807864885
Position 8476: 0.0003483846294844979
Position 8093: 0.000347419197980129
Position 6523: 0.0003346752171417385
Position 7720: 0.0003330928262769308
Position 6594: 0.0003326316253583035
Position 4356: 0.0003318559480477476
Position 1271: 0.00032695409547125396
Position 658: 0.0003151057196953668
Position 184: 0.00031288001895606775
Position 540: 0.0003067950423210252
Position 390: 0.00029304628961658396
Position 6720: 0.0002757925669025447
Position 6629: 0.00027463115474288545
Position 6823: 0.0002510269419761988
Position 5530: 0.0002409373604494132
Position 2041: 0.0002300292477032192
Position 3132: 0.000226369896523384
Position 6173: 0.00021267417198582894
Position 4130: 0.00021184514749928614
Position 1962: 0.00018368467295247978
Position 5504: 0.00018345646187054807
Position 298: 0.00017830440603218366
Position 4216: 0.0001732917733277381
Position 5427: 0.000167360134444596
Position 3928: 0.0001640945548689801
Position 509: 0.00016380301357792708
Position 149: 0.00016064753572412674
Position 7874: 0.00015908822059377325
Position 338: 0.0001584924168629151
Position 8162: 0.00015640634877146044
Position 3584: 0.00015525492073796738
Position 3735: 0.00015052222754946264
Position 1414: 0.00015036762665711847
Position 398: 0.00014850921010363895
Position 8405: 0.00014518294994509374
Position 5126: 0.00014350725223774476
Position 6372: 0.0001394634031824819
Position 1071: 0.00013872561277771892
Position 8102: 0.00013429591615401635
Position 4245: 0.00012802296551891416
Position 801: 0.0001267088777544502
Position 343: 0.00012271854645607157
Position 5569: 0.00011264022371593864
Position 7411: 0.00011108428617836484
Position 5587: 0.00010998041483728266
Position 7570: 0.00010535137127274402
Position 4902: 9.840048150489887e-05
Position 6973: 9.303612955391275e-05
Position 628: 9.232309940718252e-05
Position 8313: 9.028704701339037e-05
Position 3769: 8.850498328092499e-05
Position 4190: 8.410836620203552e-05
Position 1626: 8.198415324440631e-05
Position 5378: 8.086285828620795e-05
Position 4951: 7.173389506886156e-05
Position 5469: 6.773607717884513e-05
Position 1523: 6.7584449659604e-05
Position 3738: 6.577284653805727e-05
Position 919: 6.0005664353244854e-05
Position 4148: 5.46961651915106e-05
Position 1893: 5.274996656390372e-05
Position 5288: 5.0420587837367835e-05
Position 5284: 4.475932487276068e-05
Position 5305: 4.4225354879966746e-05
Position 5641: 4.288770047337291e-05
Position 443: 4.2367613141883134e-05
Position 3000: 4.0957361972171144e-05
Position 3051: 4.022222739403695e-05
Position 2115: 3.972322523741648e-05
Position 1264: 3.9589502642423265e-05
Position 1331: 3.649525310900255e-05
Position 4979: 3.512963758140286e-05
Position 360: 3.445051845628546e-05
Position 207: 3.336302591379547e-05
Position 2997: 3.238712641854213e-05
Position 6479: 3.186807339445462e-05
Position 573: 2.980048959855037e-05
Position 3936: 2.9623381577485094e-05
Position 3962: 2.9380837200998787e-05
Position 7068: 2.8483895784084315e-05
Position 853: 2.697258712448825e-05
Position 1691: 2.659649261608059e-05
Position 882: 2.449614436679906e-05
Position 1020: 2.3989420253947246e-05
Position 3741: 2.3411140431051594e-05
Position 6955: 2.2340231056309586e-05
Position 362: 2.2034857420788235e-05
Position 480: 2.1886569727479502e-05
Position 930: 2.122075389617826e-05
Position 4633: 1.910444835223837e-05
Position 722: 1.8969038941197608e-05
Position 1477: 1.880934397243834e-05
Position 5187: 1.8420809632001534e-05
Position 1175: 1.7555467127118264e-05
Position 2153: 1.592768423978285e-05
Position 3648: 1.5660609117557794e-05
Position 485: 1.5389916608292856e-05
Position 579: 1.495246739211677e-05
Position 370: 1.4912249034673622e-05
Position 190: 1.4409986508841271e-05
Position 400: 1.3552980055235734e-05
Position 1160: 1.3355615705092772e-05
Position 365: 1.2626440274429733e-05
Position 1398: 9.656406392481652e-06
Position 1335: 9.21842874047317e-06
Position 1183: 8.800302520183417e-06
Position 808: 8.346318433312609e-06
Position 834: 8.327807792585682e-06
Position 5059: 6.949571032034862e-06
Position 1585: 6.82362752495575e-06
Position 5107: 5.87246666694351e-06
Position 899: 5.852101803201677e-06
Position 811: 5.167809552983201e-06
Position 6413: 4.763964943553161e-06
Position 1370: 4.691089620491068e-06
Position 5147: 4.670630110845094e-06
Position 4992: 4.334719371102756e-06
Position 975: 3.91719730668925e-06
Position 6305: 3.1674996558575924e-06
Position 952: 2.8966548950762966e-06
Position 814: 2.645669146159616e-06
Position 478: 2.410056996079896e-06
Position 1881: 1.6609350615620302e-06
Position 1817: 1.5264660364386563e-06
Position 1376: 7.639980949731486e-07
Position 839: 7.118720563534292e-07
Position 1438: 6.868002402456974e-07
Position 1540: 6.648015351634789e-07
Position 1831: 5.202740260640552e-07
Position 351: 1.90852065617386e-07
Position 2088: 1.5635460259211688e-07
Position 1968: 1.2339614346195156e-07
Position 3968: 1.206014114530758e-07
Position 4513: 1.1607715384323399e-07
Position 1943: 4.231554550656641e-08
Position 4033: 2.4156637623241148e-08
Position 2393: 2.0825135143422388e-08
Position 1425: 1.7255559798048785e-08
Position 493: 1.301000928289665e-10
Position 133: 2.0451269777786295e-11
Position 127: 1.6324119009691427e-11
Position 114: 9.410883243936473e-12
Position 121: 7.759667021148499e-12
Position 112: 2.00639676821258e-12
Position 104: 2.3664996051372693e-13
