Gene = Dkk2
Position 493: 0.004421617716532763
Position 9754: 0.003978095491929703
Position 3970: 0.003594668734359317
Position 3631: 0.0029447237475388496
Position 4790: 0.0027675522538013566
Position 3451: 0.0025801228877323744
Position 3952: 0.0025413094669214974
Position 3257: 0.0024113016521013953
Position 5357: 0.002346500953324611
Position 3666: 0.002334936158871445
Position 1556: 0.0020845483785593946
Position 9256: 0.0020633455925142524
Position 764: 0.0019481856802513985
Position 906: 0.0019196904257828315
Position 2989: 0.0018541276747502436
Position 4547: 0.0018328422360929391
Position 857: 0.001772030414705635
Position 1281: 0.001752384226221844
Position 8956: 0.0016400915841074555
Position 5279: 0.0014340693179710337
Position 3145: 0.0013957612177789706
Position 4028: 0.0012576728830774504
Position 4925: 0.0011739153764729047
Position 3076: 0.001169400004038154
Position 1980: 0.0011633800718238144
Position 1604: 0.00113376565593717
Position 740: 0.0010267890765917706
Position 6165: 0.0009311529782571105
Position 8411: 0.000923236937490351
Position 1628: 0.0006673394767707498
Position 5262: 0.0006397192191576422
Position 7815: 0.0006132354082434791
Position 1253: 0.0005932572983428166
Position 5440: 0.0005932424556591515
Position 4930: 0.0005836643335406769
Position 1485: 0.000577319816116418
Position 2606: 0.0005646848443852805
Position 7516: 0.0005053502586526436
Position 2574: 0.0004998874589688246
Position 2583: 0.0004650453556810147
Position 1949: 0.0003982751075323296
Position 2001: 0.00039269320855279293
Position 3305: 0.00038976291430263256
Position 4385: 0.0003890789815863344
Position 2547: 0.00037313524291060745
Position 2660: 0.00035677209381841803
Position 7210: 0.0003504025706271032
Position 3975: 0.0003427293746667328
Position 1919: 0.0003182668272733121
Position 4644: 0.00031536466403934364
Position 2047: 0.00030035035270087313
Position 7048: 0.0002785775953581883
Position 3171: 0.00027601011562018935
Position 2709: 0.0002713442348921035
Position 6126: 0.00026555295837267875
Position 1773: 0.0002571628975884862
Position 1462: 0.0002533194047923349
Position 5299: 0.0002500886804221268
Position 2336: 0.00024845436449836015
Position 821: 0.00024326827166062947
Position 4324: 0.00022950595130211962
Position 6818: 0.0002258053263756156
Position 4262: 0.00022408257634951565
Position 3269: 0.00020197911649467613
Position 1984: 0.00020136797609334473
Position 6420: 0.00020074014572139795
Position 5865: 0.00019367679861714647
Position 2796: 0.0001817362995864623
Position 603: 0.00017174727521527934
Position 2297: 0.00017028408579309142
Position 5916: 0.00015392330146934876
Position 5763: 0.00014726981728457961
Position 1745: 0.00014010176376037992
Position 4860: 0.00012721704865933174
Position 554: 0.000126017262153648
Position 3882: 0.0001226775314858194
Position 1211: 0.00011470156767513799
Position 5678: 0.00011310500656952313
Position 1174: 0.00011024362222419926
Position 1379: 0.00010936660465248255
Position 3785: 9.971564057464059e-05
Position 3832: 9.866660792725439e-05
Position 468: 9.84227727022741e-05
Position 342: 9.250218010222312e-05
Position 4666: 7.640934817778513e-05
Position 1041: 6.266338225771744e-05
Position 1407: 6.190485711651616e-05
Position 1073: 6.165142283254483e-05
Position 1891: 5.910029771723032e-05
Position 1383: 5.815139411317045e-05
Position 2528: 5.439847973423114e-05
Position 1229: 4.995092496424894e-05
Position 1260: 4.512706406226968e-05
Position 519: 4.099394127049322e-05
Position 2666: 3.910401617669806e-05
Position 502: 3.881645726083832e-05
Position 3376: 3.7986100181086807e-05
Position 653: 3.797129137469316e-05
Position 2617: 3.61550366333157e-05
Position 254: 2.8416596389118985e-05
Position 1936: 2.6790441774096352e-05
Position 2631: 2.5125401799594797e-05
Position 1656: 2.3601688535689455e-05
Position 2495: 2.2778035394085823e-05
Position 2909: 2.2692058352828702e-05
Position 1124: 2.2232126090696982e-05
Position 2023: 2.176806706503025e-05
Position 2007: 2.0544270365023533e-05
Position 1467: 2.0403684596857408e-05
Position 315: 1.8490269609357078e-05
Position 1235: 1.80958811129041e-05
Position 1565: 1.7538344915628794e-05
Position 1447: 1.470244729262575e-05
Position 252: 1.2725908932338935e-05
Position 870: 1.2721356821666944e-05
Position 992: 1.1121257645040127e-05
Position 887: 9.206735749756204e-06
Position 242: 8.340849483803961e-06
Position 294: 8.252551491885951e-06
Position 524: 6.56122724695128e-06
Position 202: 5.872915871557577e-06
Position 309: 5.726394239540144e-06
Position 300: 5.108342805822575e-06
Position 3049: 4.286861428442354e-06
Position 346: 4.2372075575865195e-06
Position 260: 4.17005888945595e-06
Position 223: 3.931125657737896e-06
Position 937: 3.123015381012068e-06
Position 290: 3.023824890649872e-06
Position 229: 2.8292833052127027e-06
Position 521: 2.7006715237186913e-06
Position 265: 2.2143472672311296e-06
Position 286: 1.990241080900932e-06
Position 176: 1.9734241645184676e-06
Position 279: 1.939141862929615e-06
Position 411: 1.7741717498204918e-06
Position 607: 1.475695225427397e-06
Position 306: 1.3862890223171022e-06
Position 423: 1.2361943731976934e-06
Position 312: 1.1785280380584723e-06
Position 130: 9.91093686546067e-07
Position 438: 9.408208644836308e-07
Position 257: 9.088210393814361e-07
Position 247: 7.828821627189709e-07
Position 561: 5.937652603507251e-07
Position 875: 5.589731810287783e-07
Position 465: 5.270041057045901e-07
Position 245: 5.002877381934514e-07
Position 237: 4.312431748313286e-07
Position 262: 3.330725578396252e-07
Position 204: 2.8000004065267547e-07
Position 891: 2.554248239974638e-07
Position 281: 2.472319214993709e-07
Position 138: 2.4511838996453986e-07
Position 377: 2.4239263654320797e-07
Position 384: 1.936351784950459e-07
Position 918: 1.6236994602090542e-07
Position 661: 1.607773131552877e-07
Position 812: 1.5298373510840842e-07
Position 404: 1.5094779926259614e-07
Position 631: 1.4581706058424277e-07
Position 213: 1.218771860569393e-07
Position 1632: 9.945607668103292e-08
Position 1570: 9.290889070231676e-08
Position 825: 8.79061969334074e-08
Position 1665: 7.7864926837351e-08
Position 1052: 4.32547322596437e-08
Position 568: 3.982500285965347e-08
Position 996: 2.9316167355972008e-08
Position 944: 2.398891492787236e-08
Position 1069: 2.0777963988552642e-08
Position 231: 1.8588646612692195e-08
Position 634: 9.96866926556391e-09
Position 962: 9.75064998093985e-09
Position 150: 7.543412951250087e-09
Position 140: 7.089024726212959e-09
Position 1058: 6.417084286877675e-09
Position 941: 3.633459864481713e-09
Position 574: 2.4190257740639665e-09
Position 1099: 2.1080726710031987e-09
Position 591: 1.8631012017857434e-09
Position 584: 1.3684826648678232e-11
Position 999: 5.173353473920811e-12
Position 323: 1.4966693343982355e-13
Position 162: 3.517984730074494e-14
