Gene = Kifap3
Position 17621: 0.004815349274806352
Position 3787: 0.004618692853589689
Position 15143: 0.0041965704204067235
Position 18743: 0.003974395910519963
Position 20824: 0.0037761492413376867
Position 22716: 0.0037700776838912988
Position 21079: 0.003657547362461334
Position 15739: 0.0036507350734415822
Position 23108: 0.003479233880870118
Position 9976: 0.003248715394511017
Position 19971: 0.0031889073935322315
Position 22983: 0.0031660568613157184
Position 6270: 0.003075461481093043
Position 21543: 0.002854411033986148
Position 22182: 0.0028481133805359684
Position 5172: 0.0028438519330182023
Position 21725: 0.0027702416815137067
Position 5023: 0.002642273722865686
Position 9979: 0.002562461606901028
Position 4134: 0.0025530930190303634
Position 594: 0.0024707306503183525
Position 20480: 0.002431580563031368
Position 4549: 0.0022246748713946967
Position 7878: 0.0021800411564454544
Position 15094: 0.0021609749551634587
Position 6627: 0.0021440127611835253
Position 5020: 0.002101659073906721
Position 4279: 0.002012858682036076
Position 20993: 0.002008072375396782
Position 2869: 0.0018990608374923506
Position 18598: 0.001883694556645651
Position 4830: 0.001653120188018827
Position 21205: 0.0015358340845903911
Position 20739: 0.001389954517697903
Position 3466: 0.0013849760359417288
Position 16972: 0.0013689265749462004
Position 2287: 0.0013660947049503802
Position 6083: 0.0013621917107618875
Position 20569: 0.0013193430737289662
Position 18572: 0.0012546468982642183
Position 6069: 0.0012245710910829047
Position 16229: 0.0012238237783332045
Position 21325: 0.0012165452641059661
Position 6259: 0.001213105426588848
Position 638: 0.0012013979511147528
Position 3445: 0.0011742681786965148
Position 16712: 0.001127527920893318
Position 20639: 0.0011186539781005722
Position 3877: 0.001081562055770853
Position 3947: 0.0010728093977005549
Position 5197: 0.0010596473566474526
Position 3332: 0.0010339508825271074
Position 20853: 0.0010135573242471998
Position 17059: 0.0009793060621674638
Position 20502: 0.0009693026024117886
Position 3412: 0.0009573961304201658
Position 5625: 0.0008942167216805932
Position 6577: 0.0008606122788483848
Position 4152: 0.0008302726617248852
Position 22784: 0.0008239717668291014
Position 5242: 0.0008160812530872109
Position 16449: 0.0007395113491097453
Position 844: 0.0007237036438277395
Position 20121: 0.0007041518570206774
Position 2238: 0.0006783204042625875
Position 4761: 0.0006723387674802103
Position 4033: 0.0006403789890079061
Position 2178: 0.0005416761361463682
Position 6646: 0.000527385398751615
Position 2154: 0.0005124202930439749
Position 2949: 0.0005038563849021248
Position 18396: 0.0004922112498310523
Position 4325: 0.00048329293386316103
Position 18445: 0.00048030853062129103
Position 5673: 0.00046462804294481803
Position 3630: 0.0004417385157937972
Position 21579: 0.00043282037337483316
Position 461: 0.0004195389723344705
Position 4810: 0.0004080578591548068
Position 18242: 0.000394218202307647
Position 4344: 0.00039114675979271305
Position 3994: 0.00039001382670507623
Position 1277: 0.00038846678395124557
Position 20596: 0.000384093022589503
Position 694: 0.00037301476684765267
Position 2775: 0.00034566343494632637
Position 2311: 0.0003428222235393773
Position 2747: 0.0003275106407177298
Position 5756: 0.0003175262826081231
Position 3662: 0.00029920197403455134
Position 502: 0.0002953155648864387
Position 169: 0.000290323075244827
Position 4837: 0.00027767995289823576
Position 2275: 0.00025575365364334426
Position 18729: 0.0002515244844178327
Position 3337: 0.0002443274517014922
Position 15793: 0.00023653274000109156
Position 20400: 0.00022892216380941148
Position 917: 0.00021913262793995324
Position 5060: 0.00021582320660073546
Position 1056: 0.00021236514962088917
Position 2086: 0.0002116600202616335
Position 5144: 0.0001938106193347551
Position 7069: 0.00019289441704268634
Position 7688: 0.00018493010033241944
Position 17479: 0.0001767153364102686
Position 19872: 0.00016600143714165603
Position 4703: 0.00016474438421428016
Position 2711: 0.0001633354690989387
Position 2186: 0.00016093352954458018
Position 4194: 0.00015022947661980183
Position 1594: 0.00014901767757088697
Position 4556: 0.00014578557719556467
Position 4296: 0.00014355870683222422
Position 5153: 0.00013403922135564808
Position 5604: 0.00011823133151373392
Position 484: 9.273318769358327e-05
Position 3178: 8.647054977339226e-05
Position 18769: 8.143201751722109e-05
Position 5638: 7.573535333591495e-05
Position 18379: 6.862242149286758e-05
Position 2038: 6.49971826492289e-05
Position 2562: 6.107422238809209e-05
Position 3917: 6.062629833597793e-05
Position 18147: 5.691402635652078e-05
Position 5644: 5.2978481729345094e-05
Position 294: 5.292051601776637e-05
Position 385: 5.2470689077930686e-05
Position 420: 4.992733318002584e-05
Position 514: 4.77068059378003e-05
Position 18400: 4.616196344930041e-05
Position 5361: 4.494468312668322e-05
Position 4537: 4.492590114246136e-05
Position 244: 4.471537369663305e-05
Position 18747: 4.4591970910910284e-05
Position 964: 4.391358126391886e-05
Position 4832: 4.237689869360545e-05
Position 4241: 4.1992281247981644e-05
Position 18600: 3.974803997398753e-05
Position 1101: 3.8407717606138425e-05
Position 3029: 3.7845005573463194e-05
Position 4207: 3.7672997662960194e-05
Position 4491: 3.5299586352732375e-05
Position 391: 3.4576148032598314e-05
Position 1110: 3.2816258264505246e-05
Position 863: 3.098852120085782e-05
Position 2931: 2.8317694490812637e-05
Position 434: 2.6645546342163716e-05
Position 3311: 2.2187742864100582e-05
Position 764: 2.1135259950256738e-05
Position 3958: 2.016809452321538e-05
Position 2026: 1.9847331673234638e-05
Position 3856: 1.8683759539363574e-05
Position 3233: 1.863018618085721e-05
Position 4078: 1.8299178396688645e-05
Position 3160: 1.7846306766639138e-05
Position 425: 1.7624085406566082e-05
Position 17907: 1.6808755300801577e-05
Position 1625: 1.542950695915308e-05
Position 17767: 1.4774861008411272e-05
Position 3709: 1.3566390055724507e-05
Position 430: 1.3196037353548982e-05
Position 199: 1.213190719021712e-05
Position 19298: 1.1206304830529373e-05
Position 19052: 1.1088836781065789e-05
Position 236: 9.762864946924914e-06
Position 2450: 9.715466524890035e-06
Position 3255: 7.379471757192291e-06
Position 3899: 7.152476801575435e-06
Position 3736: 4.088066172384759e-06
Position 4081: 3.60808283753765e-06
Position 4156: 3.1562497218756023e-06
Position 6848: 2.8832711096458953e-06
Position 1437: 2.6064965016514444e-06
Position 2820: 2.416164304598168e-06
Position 4768: 2.3838351373990887e-06
Position 3049: 2.3754138389999073e-06
Position 4749: 2.321365300601092e-06
Position 4211: 2.0263189606717705e-06
Position 4238: 1.8650534074700461e-06
Position 4287: 1.5949163658985352e-06
Position 3803: 1.1888155218623293e-06
Position 1796: 1.1696246976937817e-06
Position 1386: 1.1166934764322863e-06
Position 3083: 1.023509111432264e-06
Position 3667: 9.892234534531305e-07
Position 3570: 9.61804662723079e-07
Position 4508: 8.33753969290839e-07
Position 224: 7.18592173760287e-07
Position 3672: 6.82316487709149e-07
Position 1150: 6.223226132553726e-07
Position 700: 6.176286026252038e-07
Position 1168: 5.95831455714307e-07
Position 1285: 4.5879770707959537e-07
Position 880: 4.3405953693759064e-07
Position 734: 3.441598233457932e-07
Position 1706: 3.413541271889662e-07
Position 1058: 3.1892047941528156e-07
Position 848: 2.907623333804158e-07
Position 4720: 2.896085570936165e-07
Position 436: 2.846095627504226e-07
Position 227: 2.563923590610805e-07
Position 1344: 2.558489434294512e-07
Position 6688: 2.4545179548454765e-07
Position 16715: 2.0575249676000135e-07
Position 397: 1.9548655534374284e-07
Position 1655: 1.576691499928495e-07
Position 17840: 9.557043466938892e-08
Position 3754: 6.226542956814447e-08
Position 3925: 4.1423812877884495e-08
Position 1391: 3.073796177915026e-08
Position 988: 2.5369146549259984e-08
Position 1027: 2.5229564655061855e-08
Position 1255: 2.4683476689320097e-08
Position 3996: 1.9365832471506735e-08
Position 558: 1.0644870877985811e-08
Position 933: 9.571922176457017e-09
Position 2345: 8.646743879305093e-09
Position 654: 6.260402140492482e-09
Position 347: 5.004149476547002e-09
Position 564: 3.1942389227541215e-09
Position 783: 3.07957704715819e-09
Position 393: 2.7728289146496543e-09
Position 927: 2.4030841726021196e-09
Position 973: 2.2061127044897076e-09
Position 355: 2.139069325708184e-09
Position 407: 1.8670028656199108e-09
Position 307: 1.8477094196842043e-09
Position 6455: 1.7769871041189217e-09
Position 439: 1.5876877714767125e-09
Position 3998: 1.5277785167982073e-09
Position 560: 1.2384150445739138e-09
Position 319: 9.576039336604541e-10
Position 3771: 9.083212940178593e-10
