Gene = Noc4l
Position 4628: 0.00029799389967676986
Position 1962: 0.00029502641943274845
Position 1872: 0.0002916588745137424
Position 558: 0.0002825154322783907
Position 4510: 0.0002654236119256952
Position 3620: 0.0002596483877158406
Position 4638: 0.0002536442047312571
Position 4543: 0.0002486549988297631
Position 3837: 0.0002453341361224767
Position 1770: 0.00019680680343252193
Position 4139: 0.0001714920961351751
Position 3857: 0.00016368626351449136
Position 2526: 0.00016096353093380216
Position 2163: 0.00015514184143466958
Position 1150: 0.0001473362038754444
Position 1546: 0.00014638119595165476
Position 568: 0.00014287045813423142
Position 1168: 0.00014122105369583992
Position 3352: 0.0001395756485964769
Position 3074: 0.00013722256048709312
Position 892: 0.00012686866648204724
Position 3087: 0.00012259872031741018
Position 3629: 0.00011806175542163497
Position 1292: 0.0001129244996410458
Position 1531: 0.00011231886706176113
Position 781: 9.994450207152645e-05
Position 2911: 8.897657903356733e-05
Position 1058: 8.70279797244309e-05
Position 2206: 8.588592063530902e-05
Position 2917: 8.238013513348933e-05
Position 370: 7.724642943024081e-05
Position 1109: 7.701187544974938e-05
Position 4473: 7.181719629251506e-05
Position 3618: 6.365270107996636e-05
Position 1497: 6.120143372449181e-05
Position 168: 5.9744618129731214e-05
Position 4535: 5.9520919821479156e-05
Position 1452: 5.2758251639272135e-05
Position 607: 5.2440813485147035e-05
Position 1836: 4.854087344247554e-05
Position 3535: 4.7592097276112195e-05
Position 882: 4.395338570469978e-05
Position 316: 4.378381162439766e-05
Position 542: 3.957644094697176e-05
Position 447: 3.846874767988816e-05
Position 1543: 3.53149687398769e-05
Position 148: 3.125188344825319e-05
Position 4593: 3.096188654211643e-05
Position 4591: 3.0372651130525006e-05
Position 3910: 2.936850958457745e-05
Position 1027: 2.8164665253294668e-05
Position 3639: 2.7299440402352387e-05
Position 3577: 2.6084007421980663e-05
Position 4265: 2.4572983351942173e-05
Position 1472: 2.3716513044823823e-05
Position 1920: 2.326804515009017e-05
Position 1383: 2.3251263430967373e-05
Position 170: 2.091303070659102e-05
Position 1519: 1.8364501191768276e-05
Position 324: 1.781503921436791e-05
Position 828: 1.742765356316975e-05
Position 186: 1.6731903211007867e-05
Position 1340: 1.571367351478629e-05
Position 3350: 1.5589600990130494e-05
Position 1324: 1.4494788105725058e-05
Position 4561: 1.4396814323118676e-05
Position 4666: 1.4319815266920367e-05
Position 1288: 1.2025691282511552e-05
Position 4358: 1.196319164270003e-05
Position 2321: 1.1761602399074614e-05
Position 1661: 1.1725617862732267e-05
Position 425: 1.0982578287112795e-05
Position 3506: 1.0534094403270938e-05
Position 4105: 9.289297710913751e-06
Position 2118: 5.959625932195583e-06
Position 848: 5.491245877147996e-06
Position 1260: 5.4325465447097504e-06
Position 151: 5.396711797743309e-06
Position 138: 5.025012840320306e-06
Position 3172: 4.780252219423378e-06
Position 1428: 3.0888198657645865e-06
Position 532: 2.2639950938077316e-06
Position 1253: 1.5496618901452797e-06
Position 238: 1.523591321228129e-06
Position 972: 1.1009945486074919e-06
Position 1378: 1.071899078853303e-06
Position 966: 7.360175678502229e-07
Position 1301: 6.310038037767745e-07
Position 4094: 5.804096761915955e-07
Position 232: 5.455269850612414e-07
Position 1433: 4.5956222601358344e-07
Position 465: 3.678226250602327e-07
Position 1255: 2.0748786690420937e-07
Position 4356: 2.0686542404356597e-07
Position 4484: 2.045900235392105e-07
Position 41: 1.883899957861574e-07
Position 4191: 1.8656949261920228e-07
Position 1595: 1.7411048808564338e-07
Position 4300: 1.2262942380383623e-07
Position 1440: 1.194769789805331e-07
Position 4205: 6.870525104203667e-08
Position 4073: 6.440899866274093e-08
Position 4304: 5.123605366672479e-08
Position 4361: 1.7543212853594258e-08
Position 280: 1.7389614856972232e-08
Position 999: 1.5202837306314363e-08
Position 264: 1.2956470971954514e-08
Position 285: 7.370272292144883e-09
Position 7: 6.2642304845902875e-09
Position 2428: 6.0619833162764135e-09
Position 256: 1.5476914316144126e-09
Position 278: 7.082817934279742e-10
Position 761: 7.410902290602655e-12
Position 499: 2.2614713625917957e-12
Position 3686: 1.0879530843558138e-12
Position 3658: 1.0781465399366285e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4433: 0.9853981710594476
Position 997: 0.9667399090629927
Position 3502: 0.9511103183229241
Position 4237: 0.9081906242123139
Position 4002: 0.9052282906831927
Position 1955: 0.901613793588646
Position 285: 0.8519144116940963
Position 1630: 0.7901994550205199
Position 2832: 0.5781740251107124
Position 2981: 0.5315864014528562
Position 3723: 0.35531821746303177
Position 3284: 0.34792941714459447
Position 2970: 0.3190137398136285
Position 2205: 0.1978550458376853
Position 3236: 0.1306081190735397
Position 2352: 0.09386726579441157
Position 3877: 0.08590101837834865
Position 2437: 0.06515955233674653
Position 2608: 0.04795533581207751
Position 2642: 0.03297967470609537
Position 2587: 0.029973877643658824
Position 291: 0.023832005022647578
Position 1959: 0.023798932292371604
Position 3953: 0.020500501352193792
Position 2356: 0.01841234515013892
Position 1737: 0.017327357373967806
Position 1910: 0.016874539915562287
Position 2298: 0.016104515184259698
Position 1005: 0.016086185520073716
Position 2742: 0.014159321786491133
Position 329: 0.013130499734803841
Position 767: 0.011770173269650427
Position 4709: 0.011046485433632876
Position 4249: 0.011005985661506835
Position 1845: 0.010630228904872772
Position 300: 0.010531965258279121
Position 4181: 0.010264986337163927
Position 2529: 0.010186066625401462
Position 3217: 0.010081195304395206
Position 3181: 0.010004653224636489
Position 4445: 0.009162331157373844
Position 2615: 0.008693083464239802
Position 2142: 0.00817968471444714
Position 2673: 0.00807798539051703
Position 2189: 0.0077369120699843485
Position 4004: 0.007072058965652859
Position 2994: 0.006561971201705968
Position 1593: 0.006304298851942468
Position 294: 0.005144327083644419
Position 2408: 0.004359102669022981
Position 2592: 0.004114249677818467
Position 2761: 0.004069827447434676
Position 3785: 0.003978466296455358
Position 3840: 0.003954924204749902
Position 4294: 0.00386514147808476
Position 3242: 0.003344245757965999
Position 835: 0.0031014635664048757
Position 2991: 0.003040100571388552
Position 1996: 0.002933700684467745
Position 313: 0.0028863855321775325
Position 2269: 0.002826629213326772
Position 2752: 0.0027346488279917053
Position 4008: 0.002693448308552481
Position 2326: 0.0025883215128599557
Position 354: 0.002543173808218167
Position 3524: 0.0023936827627849895
Position 3956: 0.0022715601992891747
Position 4246: 0.002178098413395488
Position 3527: 0.002153544629892225
Position 4162: 0.002030325116974448
Position 4204: 0.00201875205077397
Position 2150: 0.0019377592624966748
Position 2334: 0.0018744740111859735
Position 474: 0.0018623955731552242
Position 2255: 0.0018041955328417499
Position 828: 0.0017790278009223416
Position 4895: 0.0017788822443642188
Position 2784: 0.0016568128295536048
Position 2060: 0.0016447729125323304
Position 1965: 0.0015455218779040203
Position 4750: 0.0015414741776492878
Position 316: 0.001458648578130505
Position 4037: 0.0014370479624571358
Position 3382: 0.001436028177685104
Position 4191: 0.0014217658904789484
Position 2021: 0.0012578956207015062
Position 4603: 0.0011141391962615817
Position 4264: 0.0010695867832417997
Position 1098: 0.0009794130320362362
Position 2803: 0.0009252366297770974
Position 1983: 0.0009179636020740034
Position 4169: 0.0009024559893835791
Position 309: 0.0008639437398364119
Position 2562: 0.0008384962346832999
Position 505: 0.0008018615492057018
Position 2376: 0.0007468086408832891
Position 3981: 0.0007349437039372516
Position 4920: 0.000727570340614728
Position 2835: 0.0007184248080051557
Position 882: 0.0006738276332767827
Position 4714: 0.0006730552122344657
Position 3566: 0.0006698825154128347
Position 1052: 0.0006457465120145491
Position 4317: 0.0006168215697030865
Position 4131: 0.0005903428862052384
Position 4274: 0.0005782199919860167
Position 2679: 0.0005723582386813867
Position 4281: 0.00053147587750627
Position 1398: 0.0005150138832760759
Position 2393: 0.0005042919026393002
Position 2877: 0.0004516229231104899
Position 3972: 0.0004090564245199729
Position 3146: 0.0003840969023584022
Position 545: 0.0003726283167624824
Position 4312: 0.0003666567709432783
Position 2384: 0.0003578937753629495
Position 889: 0.0003528694665169454
Position 361: 0.0003481069639867516
Position 1666: 0.0003474329665568229
Position 859: 0.0003292569972279596
Position 4549: 0.0003241048310156034
Position 492: 0.00031983126761119104
Position 1026: 0.00030987391758562175
Position 2728: 0.0003075362923774286
Position 2181: 0.0002952128576847106
Position 1985: 0.000291075064671279
Position 2271: 0.000266873101098058
Position 4946: 0.00024049844261314683
Position 4845: 0.00023348272000055267
Position 3068: 0.00022553197310924635
Position 4110: 0.00022410134174765975
Position 4578: 0.0002228076681680777
Position 1600: 0.00021963317159169352
Position 2368: 0.00021715232627147427
Position 2194: 0.00021706144485204832
Position 2510: 0.00020982591304293116
Position 3506: 0.00018921769318289283
Position 3196: 0.00018374167344238792
Position 1451: 0.00017676461043359193
Position 2564: 0.0001747479550222543
Position 4085: 0.00016584755529590344
Position 2439: 0.0001586981649194875
Position 1645: 0.00015560691778234706
Position 1657: 0.00015155224134959252
Position 1538: 0.00013976534268739422
Position 3650: 0.00013824865408036593
Position 4034: 0.00012638363715840404
Position 3796: 0.00012206967848002845
Position 1929: 0.0001213691601429025
Position 1069: 0.0001134245409715061
Position 1851: 0.00011325217031488793
Position 1699: 0.00011236008018528359
Position 1571: 0.00011171126392694616
Position 4044: 0.00010887395520426075
Position 2092: 0.00010831062229719622
Position 4986: 9.251847745370207e-05
Position 4411: 9.069423840118704e-05
Position 1805: 8.731473753174787e-05
Position 2337: 8.445137084782216e-05
Position 1213: 7.673672416456931e-05
Position 3667: 7.170464185843748e-05
Position 2158: 7.012243126136529e-05
Position 2535: 6.941112129777357e-05
Position 1785: 6.726606715405225e-05
Position 1211: 5.92216704099577e-05
Position 2936: 5.672276643660455e-05
Position 4925: 5.2581941098099755e-05
Position 2883: 5.1754250567312246e-05
Position 4500: 4.818032672629463e-05
Position 2162: 4.750187372863472e-05
Position 3692: 4.347887842111354e-05
Position 2841: 3.907952089606112e-05
Position 386: 3.788116568494858e-05
Position 1423: 3.632725576297839e-05
Position 3447: 3.5519633881867396e-05
Position 363: 3.264509143279523e-05
Position 443: 3.079943174274218e-05
Position 1225: 3.0456892596125388e-05
Position 4792: 2.9178457030899295e-05
Position 745: 2.8297342016136556e-05
Position 4517: 2.800513017164149e-05
Position 1037: 2.7982280043742452e-05
Position 1564: 2.7536709244159376e-05
Position 1009: 2.737139720514752e-05
Position 3419: 2.6672891532855087e-05
Position 2310: 2.6279026787427796e-05
Position 4442: 2.5737833276084856e-05
Position 1569: 2.550124052881579e-05
Position 488: 2.4200466505238212e-05
Position 4652: 2.3550343573609958e-05
Position 2853: 2.336425657489646e-05
Position 944: 1.9495067046301988e-05
Position 406: 1.9365439121317418e-05
Position 2172: 1.9356592710474148e-05
Position 3426: 1.911570130071612e-05
Position 1968: 1.7893000310663506e-05
Position 1802: 1.7675588294901904e-05
Position 4406: 1.7262421211106252e-05
Position 3113: 1.6416428517628086e-05
Position 1301: 1.6034802873566342e-05
Position 391: 1.5748025593108076e-05
Position 4460: 1.552147815497891e-05
Position 1743: 1.4981006910725148e-05
Position 780: 1.4867712108831167e-05
Position 1673: 1.35458715394433e-05
Position 532: 1.3199835106054655e-05
Position 1693: 1.282725365897375e-05
Position 1814: 1.2363979144543441e-05
Position 842: 1.2324634024908707e-05
Position 4661: 1.1765431106239444e-05
Position 1071: 1.1671342369462188e-05
Position 522: 1.1605683583260328e-05
Position 3360: 1.1376276801863674e-05
Position 550: 9.719343858865602e-06
Position 2472: 9.14651087476629e-06
Position 4972: 8.752247397032345e-06
Position 1307: 8.287560436769607e-06
Position 2487: 8.084980789162206e-06
Position 1280: 6.938841822397217e-06
Position 4535: 5.754427850024914e-06
Position 976: 5.675218898019514e-06
Position 1428: 5.26866212401996e-06
Position 1762: 4.993816561696369e-06
Position 794: 4.733687704875298e-06
Position 3573: 4.398150650815325e-06
Position 4051: 4.374539730966289e-06
Position 1345: 4.019440567227081e-06
Position 2071: 3.462986485288025e-06
Position 1150: 3.268074652300571e-06
Position 227: 3.1849603366067315e-06
Position 1690: 2.5354336224129096e-06
Position 3356: 2.459163973849657e-06
Position 2096: 2.4395095979954637e-06
Position 908: 2.059281529892968e-06
Position 3441: 1.8775638281544295e-06
Position 1924: 1.8592693348730005e-06
Position 2446: 1.4814590182832338e-06
Position 1853: 1.4643382159269725e-06
Position 2154: 1.303615249662688e-06
Position 580: 1.196609701690198e-06
Position 1550: 1.1783518662058812e-06
Position 1574: 1.1721285828970065e-06
Position 1676: 1.1352153004519645e-06
Position 774: 1.1269196853457295e-06
Position 915: 1.1086575044401438e-06
Position 897: 1.0462617322558238e-06
Position 800: 9.60551367872396e-07
Position 1552: 7.55854324407349e-07
Position 1818: 7.324047924061177e-07
Position 447: 6.035896551573832e-07
Position 902: 4.3743727620776585e-07
Position 972: 4.1598002808893226e-07
Position 1371: 3.7261533467213004e-07
Position 1863: 3.7152217602736016e-07
Position 254: 2.1131969050942118e-07
Position 1171: 1.0798534200908396e-07
Position 4599: 5.244480168530716e-08
Position 4368: 1.5960860500933913e-08
Position 1482: 7.223548524972493e-09
Position 1440: 7.063939493994152e-09
Position 4624: 4.913738963224099e-09
Position 1438: 2.327484968598123e-09
Position 788: 2.0452196054212503e-09
Position 232: 1.3634968865460384e-09
Position 3185: 1.069371123717997e-09
Position 194: 7.166499514665662e-10
Position 3297: 5.457145185948411e-10
Position 554: 1.7547559647128935e-10
Position 2457: 1.5986365055427866e-10
Position 238: 1.4648445739150053e-10
Position 1160: 1.0071133526877787e-10
Position 138: 9.075588559760334e-11
Position 421: 8.627991191655668e-11
Position 109: 4.100123386872534e-11
Position 205: 4.067383332984057e-11
Position 1173: 3.3467137683310527e-11
Position 563: 2.298828136196839e-11
Position 1165: 1.9521988300375997e-11
Position 134: 1.2645422954460994e-11
Position 93: 5.1422173041388256e-12
Position 103: 1.5103019648191392e-12
Position 114: 9.306862144749878e-13
Position 83: 5.079248383969165e-13
Position 199: 3.1101831128556977e-13
Position 159: 2.667548718747691e-13
Position 116: 2.600442813721505e-13
Position 148: 2.0457995175835098e-14
Position 558: 6.148104573091887e-17
