Gene = Map11
Position 4051: 2.0527480370334678e-05
Position 3061: 2.0297185830312024e-05
Position 1217: 1.9491662128081324e-05
Position 2863: 1.7123599052821575e-05
Position 2288: 1.5714949366782723e-05
Position 2935: 1.5447164637840534e-05
Position 1754: 1.5113236942109854e-05
Position 1529: 1.4857350108245792e-05
Position 1745: 1.4252907948482411e-05
Position 1306: 1.4185039692499928e-05
Position 2332: 1.4165686487870817e-05
Position 1693: 1.3761665422345669e-05
Position 4182: 1.3453505831516755e-05
Position 3432: 1.2527304088854814e-05
Position 3169: 1.2247370404471856e-05
Position 3529: 1.2039104978022724e-05
Position 3384: 1.1790751934461435e-05
Position 22: 1.081567127364603e-05
Position 43: 1.010428060674815e-05
Position 1650: 9.89764389816132e-06
Position 1206: 9.187393805258348e-06
Position 630: 7.99786288298224e-06
Position 1779: 7.856808479409743e-06
Position 339: 7.697683144848134e-06
Position 996: 7.215370333562443e-06
Position 3361: 6.571683703701298e-06
Position 950: 6.565633145377934e-06
Position 1614: 5.564971972680833e-06
Position 2802: 5.313616180646392e-06
Position 1540: 5.2892430721558436e-06
Position 1282: 5.0102187963318056e-06
Position 4135: 4.7960701558090985e-06
Position 2643: 4.700902908148102e-06
Position 2201: 3.9903506232819e-06
Position 1637: 3.6797150352841386e-06
Position 1299: 2.9637816542328096e-06
Position 1211: 2.9355547517442457e-06
Position 1609: 2.6375594151408707e-06
Position 3226: 2.4322749572128828e-06
Position 81: 1.4247311594938015e-06
Position 987: 1.399199832813414e-06
Position 3329: 1.0982383111035854e-06
Position 1021: 1.0698623082096053e-06
Position 1010: 7.298166211578666e-07
Position 838: 6.3508416932531e-07
Position 3736: 6.263612065828833e-07
Position 1024: 5.339888229522028e-07
Position 3256: 5.234998740504998e-07
Position 3600: 3.3485134136186386e-07
Position 1423: 2.7364650739786683e-07
Position 3652: 2.6401640319923965e-07
Position 3841: 2.01526867197094e-07
Position 1030: 1.0703947223628929e-07
Position 1712: 1.3754989937033395e-08
Position 2145: 9.555340724107206e-09
Position 2312: 2.5765140757542646e-10
Position 2087: 8.275042276148469e-12
Position 1032: 3.9867374373770674e-13
Position 3267: 1.1513304064470001e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2109: 0.9545108881531286
Position 3599: 0.9447839273377785
Position 3286: 0.9247043060663918
Position 1249: 0.9023969854296063
Position 1017: 0.8723531695009565
Position 3004: 0.8444855408449075
Position 1459: 0.8185475196902835
Position 764: 0.7198171876019777
Position 2277: 0.5701287140866923
Position 1676: 0.5421725394887836
Position 4042: 0.20637965053831872
Position 831: 0.13381186251176536
Position 1754: 0.1289897504034475
Position 862: 0.08593659698152716
Position 2547: 0.07310715908224026
Position 2297: 0.07190924065488337
Position 1479: 0.07104437918771736
Position 3825: 0.06862521457846366
Position 1785: 0.060377398164225306
Position 1282: 0.05753400109848467
Position 1044: 0.041064497323944994
Position 4300: 0.03710762346601259
Position 4179: 0.028221392815118405
Position 3370: 0.027094178550385838
Position 4119: 0.019074711203018117
Position 3350: 0.01880410727869961
Position 1024: 0.017730719021528677
Position 696: 0.017313177108451525
Position 2142: 0.017029992083974183
Position 1469: 0.016542500304161874
Position 325: 0.014973419985822481
Position 4222: 0.011911730102218897
Position 3604: 0.011322449690871993
Position 1092: 0.01057643524850627
Position 4000: 0.009518055840017234
Position 1529: 0.009352927936131126
Position 542: 0.007894822524522754
Position 1483: 0.007866788359945162
Position 2332: 0.00736919022630875
Position 1683: 0.006974929780514625
Position 3848: 0.005720328318850615
Position 4049: 0.0042358262997711105
Position 4075: 0.004205040723091119
Position 3316: 0.004101514472256657
Position 369: 0.003782197080300011
Position 3569: 0.0037697698788639105
Position 558: 0.0033855487606058803
Position 3705: 0.0032909845950265617
Position 2353: 0.0029251164516872915
Position 1485: 0.0027430393798133757
Position 2558: 0.0026425764497832877
Position 3861: 0.0026188937619693927
Position 418: 0.002595115118210427
Position 2087: 0.0024541353147561162
Position 3997: 0.0023183074405123383
Position 94: 0.0023116224895158846
Position 520: 0.0022651345711215626
Position 1050: 0.0021044573804636316
Position 3375: 0.0019998245066610147
Position 3327: 0.0019839093114578533
Position 1967: 0.0017943243613064571
Position 3372: 0.0017696917076265339
Position 3781: 0.0017455714650204406
Position 2286: 0.001695540822596269
Position 2486: 0.0015949461345070904
Position 966: 0.0015524598901452856
Position 423: 0.00152194375807422
Position 1253: 0.001448596614371209
Position 2004: 0.0014041950292648041
Position 3009: 0.0013918039215273473
Position 3042: 0.0011955744075235874
Position 775: 0.0011925712783913127
Position 4006: 0.0011693339501452002
Position 1923: 0.0011669744598551558
Position 513: 0.0011539695525925786
Position 3027: 0.0011263132411181622
Position 3291: 0.0011240140075098259
Position 3454: 0.0010722510174624705
Position 3102: 0.0010507887657105065
Position 2172: 0.001044073083750668
Position 1439: 0.0009251791818765359
Position 3582: 0.000913421138514409
Position 899: 0.0008552068997039247
Position 1038: 0.0008358160672921368
Position 3684: 0.0008212984406867921
Position 3295: 0.0008102799005519598
Position 3012: 0.0007256494259672986
Position 2946: 0.0005908210842076219
Position 2016: 0.0005657569793262043
Position 2393: 0.0005331856260934486
Position 1216: 0.000465931386478925
Position 2457: 0.00043854263502715786
Position 321: 0.00037525466758364526
Position 1299: 0.0003735922939095647
Position 3888: 0.0003729631057093903
Position 698: 0.0003727484462449869
Position 3457: 0.0003449618570515143
Position 4321: 0.00033727457061199834
Position 3852: 0.0003358173066910369
Position 3895: 0.0003318498917404516
Position 2802: 0.00033122083662068323
Position 2255: 0.0003090112341737832
Position 1057: 0.00029593490466560244
Position 2157: 0.0002906546654353537
Position 1764: 0.0002878431705449305
Position 2119: 0.000283128931057102
Position 3575: 0.00028122673374751314
Position 383: 0.0002717449351411904
Position 3381: 0.0002586799102856804
Position 2527: 0.0002454198737980156
Position 651: 0.00023355693031040876
Position 844: 0.00021569679733578673
Position 1944: 0.00020654999187448323
Position 3917: 0.00020538096426933128
Position 2062: 0.00019983782625142816
Position 1627: 0.00019511651121166887
Position 167: 0.0001860115274174787
Position 3928: 0.00017539812779784715
Position 1821: 0.0001749981510772897
Position 1790: 0.00017203953792387837
Position 3249: 0.00016221305558912393
Position 3384: 0.0001538665021817756
Position 3850: 0.00015309713763557168
Position 664: 0.0001486469298374671
Position 2033: 0.0001391361008508978
Position 3310: 0.00013788461904795446
Position 429: 0.00012787947287684766
Position 1693: 0.0001267120874970947
Position 3623: 0.00012002491644518267
Position 3122: 0.00011951197114945755
Position 2894: 0.00011618444181662904
Position 2879: 0.00011264098897097311
Position 979: 0.0001035479017417361
Position 461: 9.603704601481182e-05
Position 3608: 9.417269666551508e-05
Position 438: 8.37537571133615e-05
Position 1981: 7.544173096156867e-05
Position 1066: 7.393821264305758e-05
Position 2533: 6.756877912698691e-05
Position 1128: 6.482736339763281e-05
Position 3135: 6.377179592530597e-05
Position 1984: 6.176912797322376e-05
Position 910: 6.122710139642522e-05
Position 2056: 5.726522371310127e-05
Position 732: 5.5848183953705646e-05
Position 2480: 5.460867120676368e-05
Position 2409: 5.204099186575462e-05
Position 1987: 4.748158585330932e-05
Position 3266: 4.6890391856171074e-05
Position 3766: 4.4236895915622094e-05
Position 3398: 4.342363135132514e-05
Position 448: 4.2611762359493224e-05
Position 1060: 4.255732947768183e-05
Position 729: 4.118815823585115e-05
Position 1792: 3.881421111406245e-05
Position 3107: 3.8455137837789444e-05
Position 2830: 3.7920977269595614e-05
Position 3791: 3.733366497507591e-05
Position 2910: 3.5818631458835783e-05
Position 2174: 3.549275492929309e-05
Position 3225: 3.327500112204252e-05
Position 3807: 3.187680443136993e-05
Position 3204: 3.170407496933486e-05
Position 3254: 3.160522124962805e-05
Position 426: 3.114011422010888e-05
Position 3052: 2.97991607237718e-05
Position 3229: 2.8475651102258786e-05
Position 2492: 2.802356166136893e-05
Position 1418: 2.713910852657946e-05
Position 3933: 2.7048786988938734e-05
Position 2437: 2.4035077525800913e-05
Position 483: 2.35446603771223e-05
Position 4229: 2.3112749050922625e-05
Position 3571: 2.282110613878928e-05
Position 4157: 2.2541929556187686e-05
Position 1880: 2.165541599116385e-05
Position 1993: 1.9988939353559193e-05
Position 778: 1.9810826667730666e-05
Position 746: 1.903705364612649e-05
Position 3418: 1.7410144453965402e-05
Position 1403: 1.7219348221384083e-05
Position 1597: 1.6729606582735086e-05
Position 3468: 1.616682066844032e-05
Position 224: 1.5998004921982515e-05
Position 868: 1.5954391496518187e-05
Position 707: 1.5301761119831797e-05
Position 1335: 1.4525855635015277e-05
Position 4306: 1.3266039030062678e-05
Position 3801: 1.3192502477339053e-05
Position 1072: 1.2311190186627483e-05
Position 2975: 1.2063461979231977e-05
Position 1644: 1.1774064040631687e-05
Position 2963: 1.1083130163912825e-05
Position 2825: 9.903232704845897e-06
Position 1064: 9.563507135648035e-06
Position 1629: 9.436459340974746e-06
Position 671: 9.399221516595534e-06
Position 3046: 9.150295879767842e-06
Position 4332: 8.894121789327053e-06
Position 100: 8.187321899554195e-06
Position 2590: 7.653287416133763e-06
Position 2027: 7.5398627519258465e-06
Position 3235: 7.5269516109118205e-06
Position 2516: 6.898558308034452e-06
Position 921: 6.76752750825159e-06
Position 4238: 6.452965672697543e-06
Position 1600: 6.310998996880393e-06
Position 1606: 6.068748875833392e-06
Position 2013: 6.055352107182785e-06
Position 1130: 5.723776424443838e-06
Position 927: 4.581405972944893e-06
Position 1317: 4.118107530473673e-06
Position 714: 4.092478982080555e-06
Position 1604: 3.8993528216429905e-06
Position 2524: 3.7036124268030427e-06
Position 291: 3.408486681805617e-06
Position 1803: 2.8695564484912054e-06
Position 594: 2.8502854706974593e-06
Position 2497: 2.834227782197837e-06
Position 2507: 2.8121237911162266e-06
Position 1110: 2.7501208008448076e-06
Position 2022: 2.132684129951999e-06
Position 622: 1.9834182008016895e-06
Position 678: 1.7415300110342056e-06
Position 1893: 1.6175876597700836e-06
Position 1844: 1.2667625533150832e-06
Position 1897: 1.1387015202383144e-06
Position 618: 1.0503666430646732e-06
Position 667: 1.0360722592629724e-06
Position 1187: 7.76831040083035e-07
Position 1123: 7.538457484411335e-07
Position 1147: 7.466022174005558e-07
Position 601: 7.059314621456247e-07
Position 1421: 6.973963918996074e-07
Position 1140: 6.458986786806912e-07
Position 1824: 4.77565956373478e-07
Position 1359: 3.019274420205098e-07
Position 931: 2.992276764660324e-07
Position 1882: 2.68701560318477e-07
Position 2216: 2.6237765232697023e-07
Position 939: 2.57692299074214e-07
Position 1409: 2.492232010562601e-07
Position 577: 2.4370866035948064e-07
Position 1344: 2.3655101103794887e-07
Position 287: 2.3270831070481117e-07
Position 1372: 1.9174487779655998e-07
Position 1184: 1.6384486124061598e-07
Position 1192: 1.516454971697916e-07
Position 3548: 8.505515926204858e-08
Position 1341: 2.442997101234741e-08
Position 1585: 4.914414387831975e-09
Position 2809: 1.2675290586440965e-10
Position 1800: 1.6246055348040444e-12
