Gene = Gba
Position 2893: 7.213824477470257e-06
Position 1107: 7.181987613374248e-06
Position 2229: 7.154216513216132e-06
Position 488: 6.752255564978615e-06
Position 5539: 6.538569511555467e-06
Position 50: 6.4841194099562755e-06
Position 4998: 6.212903053537881e-06
Position 804: 5.5491267303372675e-06
Position 5544: 5.453500108027566e-06
Position 1623: 5.264846493867463e-06
Position 5064: 5.257370505555921e-06
Position 187: 5.0120998004529e-06
Position 975: 5.0033871960354805e-06
Position 237: 4.756379384626016e-06
Position 505: 4.6751309672720786e-06
Position 2155: 4.498052311514402e-06
Position 1444: 4.4733643486364556e-06
Position 2143: 3.2201073477273438e-06
Position 56: 3.1837804193349805e-06
Position 4911: 3.148655774838349e-06
Position 862: 3.1334302080762324e-06
Position 4535: 2.728650162164554e-06
Position 1834: 2.6749302141953433e-06
Position 1126: 2.5114645203574988e-06
Position 19: 1.8639684457162325e-06
Position 5036: 1.4492373222661821e-06
Position 1174: 1.1937908420552328e-06
Position 2052: 1.1183066225330512e-06
Position 54: 7.725454382634394e-07
Position 2129: 5.52761091759859e-07
Position 105: 4.5733406628721226e-07
Position 1296: 3.42617950328991e-07
Position 5618: 3.0719326745853015e-07
Position 3135: 2.746058933178174e-07
Position 1388: 1.8281679532767333e-07
Position 1348: 1.6595799576286505e-07
Position 2127: 1.471201406436696e-07
Position 1105: 1.2965287317260395e-07
Position 2097: 1.0187587104921489e-07
Position 1378: 4.8709004752324345e-08
Position 1805: 3.623509525151285e-08
Position 1684: 2.9304244693386164e-08
Position 877: 1.2726274350411165e-08
Position 2384: 7.955130718269507e-09
Position 811: 4.332930361548141e-09
Position 1612: 1.464423396943857e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5588: 0.9851614853729073
Position 1346: 0.9792943197293293
Position 2863: 0.9144298139828398
Position 4298: 0.8572423400066528
Position 1056: 0.7158112016054938
Position 5383: 0.6867805238650714
Position 3205: 0.6167402115222209
Position 4855: 0.5332764865943729
Position 2518: 0.4390399017950089
Position 263: 0.38822350168741027
Position 543: 0.3797213091290692
Position 4895: 0.3287074873486359
Position 3354: 0.21396813629441386
Position 1171: 0.21198314967872772
Position 2610: 0.20207641973602916
Position 594: 0.19654470833621354
Position 2372: 0.16757835549006164
Position 5408: 0.12573309549791803
Position 3302: 0.07562312681581099
Position 2487: 0.07054896328044301
Position 5343: 0.05635491119845881
Position 4953: 0.03607929174177557
Position 546: 0.03181374164294378
Position 4672: 0.03034560510302511
Position 2387: 0.02940503727238723
Position 2922: 0.02900178894201763
Position 1081: 0.023634842725562273
Position 1366: 0.019934508136729284
Position 4718: 0.019819238627972014
Position 3373: 0.015912605524051816
Position 2624: 0.015497845709668704
Position 995: 0.014996531542612705
Position 4374: 0.014055618170697733
Position 2555: 0.012706321087628487
Position 5279: 0.012276468213455368
Position 3771: 0.012058749661886085
Position 5481: 0.011985818798210016
Position 1093: 0.011477703566444997
Position 5618: 0.011142361654376322
Position 4436: 0.010629497786456272
Position 5387: 0.009016127649590972
Position 3720: 0.008443412268287943
Position 3515: 0.008083103341363189
Position 5252: 0.00798605915337962
Position 3186: 0.007848626170596402
Position 2471: 0.007837236310512247
Position 4987: 0.007237543994660589
Position 2751: 0.006294931097992911
Position 569: 0.0061242230752750005
Position 3746: 0.00605773557158745
Position 3329: 0.005632780582610039
Position 4768: 0.005160963326363046
Position 5348: 0.00480877476766096
Position 2368: 0.0035352523481172915
Position 3831: 0.003221823254249643
Position 3680: 0.0031068650249029125
Position 2425: 0.0029932485019296194
Position 2882: 0.002658432985135961
Position 432: 0.0025796942221397675
Position 289: 0.002370051276376889
Position 5399: 0.002367203213971211
Position 5454: 0.0021472453191352324
Position 4235: 0.0021462877013467305
Position 5428: 0.00196879517115014
Position 3360: 0.0019349712589248232
Position 2088: 0.0019348743911663502
Position 3673: 0.0019131911717673545
Position 3402: 0.0016726446737920654
Position 461: 0.0016505590152452341
Position 1709: 0.0016332515480968755
Position 4100: 0.0015944038849618032
Position 4389: 0.0015708776848995338
Position 2239: 0.0014810858850981788
Position 359: 0.0014530608452779932
Position 5284: 0.0014448813014529443
Position 5451: 0.001444797341050606
Position 4783: 0.0012734979652040915
Position 3435: 0.0012658264893839308
Position 4145: 0.0012571414819576201
Position 3127: 0.0012419667680784606
Position 4314: 0.0012216975314681745
Position 858: 0.001102083396117223
Position 4212: 0.0010567917247383755
Position 3989: 0.0008999209490200144
Position 3535: 0.0008545173467945814
Position 5148: 0.0008455692580250185
Position 400: 0.0008369823341026049
Position 1813: 0.0008366827224284216
Position 5013: 0.0008298915955467539
Position 494: 0.0007823286315234341
Position 2431: 0.0007784164115495094
Position 4733: 0.0007384845376097497
Position 5316: 0.0006943807758882212
Position 4742: 0.000661887518557807
Position 3273: 0.000654262059136904
Position 329: 0.0006482267156322307
Position 374: 0.0006366720312560989
Position 505: 0.0006041406479234422
Position 2665: 0.000555140907745403
Position 3389: 0.0005042225486867496
Position 2632: 0.0004955008327839001
Position 724: 0.0004928104240992042
Position 3255: 0.0004707818500079271
Position 701: 0.00045722171675257077
Position 389: 0.0004542827016344793
Position 3437: 0.00045394074265563
Position 1797: 0.0004488057514831303
Position 2828: 0.0004054333077890084
Position 3013: 0.0003990676096576208
Position 2950: 0.0003844380059726734
Position 5412: 0.0003803376725633772
Position 3481: 0.0003764410190028431
Position 3227: 0.0003700204482116095
Position 1098: 0.00036528682864986806
Position 131: 0.0003468242759255423
Position 5432: 0.00034655299439929465
Position 307: 0.0003451932325229976
Position 371: 0.0003353218290181109
Position 2810: 0.00033199881037891275
Position 282: 0.00032502540035893735
Position 480: 0.0003117519100858759
Position 5216: 0.0002826353209680607
Position 1370: 0.0002787154318761314
Position 3331: 0.00026159736313505444
Position 824: 0.00024562863753335154
Position 3461: 0.00023598677436727233
Position 2035: 0.00023573399737701308
Position 4039: 0.00023090412131381103
Position 804: 0.00021267033822433472
Position 1612: 0.00019657133761458512
Position 5223: 0.00019359500411020924
Position 5117: 0.00019057477079870033
Position 2635: 0.0001840244945271204
Position 3249: 0.00017521868108697503
Position 1622: 0.00017348885221123432
Position 4380: 0.0001696254496689126
Position 5410: 0.0001675826693413323
Position 499: 0.0001605610159384945
Position 5141: 0.00015823329056994484
Position 3691: 0.00015813943536952717
Position 1697: 0.00013048517855330366
Position 5691: 0.00013039696268441292
Position 5233: 0.00012585169203655687
Position 5030: 0.00012472830233857096
Position 2097: 0.00011508159194183223
Position 1208: 0.00011104684084211614
Position 1229: 0.00010995811426336551
Position 1415: 0.00010469005782583513
Position 5241: 0.00010301845354125765
Position 2890: 9.583581557530226e-05
Position 2638: 9.47014916930026e-05
Position 5177: 9.431242640321054e-05
Position 5152: 9.347644531245115e-05
Position 5291: 9.083564486411928e-05
Position 5160: 8.89457668262306e-05
Position 137: 8.579685804734688e-05
Position 663: 7.980801385495725e-05
Position 376: 7.561748734939167e-05
Position 5059: 7.483842524310637e-05
Position 901: 7.227469060177011e-05
Position 1384: 7.00390060754313e-05
Position 2674: 6.523106140567235e-05
Position 219: 6.438621519019798e-05
Position 5305: 6.335943734364584e-05
Position 2055: 6.272185209623851e-05
Position 336: 5.803763924083425e-05
Position 295: 5.7174415449894286e-05
Position 846: 5.7149909033550065e-05
Position 1830: 5.448238057045059e-05
Position 4466: 5.355766793025551e-05
Position 2448: 5.060184368316073e-05
Position 833: 5.0505214014834336e-05
Position 331: 5.047417389198711e-05
Position 2712: 5.021189457609804e-05
Position 5643: 4.99533797970057e-05
Position 4861: 4.862870530568809e-05
Position 2706: 4.815346302381834e-05
Position 3546: 4.659146773913792e-05
Position 4245: 4.61996166993468e-05
Position 501: 4.3968632243892565e-05
Position 1950: 4.048309076867737e-05
Position 465: 3.834014592969541e-05
Position 5145: 3.802724093992333e-05
Position 1183: 3.660238950830597e-05
Position 483: 3.509899836381411e-05
Position 3276: 3.4254270590240564e-05
Position 4621: 3.404786124250329e-05
Position 814: 3.264591455728356e-05
Position 87: 3.0460756933616385e-05
Position 3075: 2.7911755126352904e-05
Position 352: 2.7465992926253647e-05
Position 2256: 2.67442594188449e-05
Position 4551: 2.4555919638715353e-05
Position 704: 2.4373311846856445e-05
Position 2155: 2.2906235418821363e-05
Position 2729: 2.1409532714923522e-05
Position 3041: 1.9864630276553802e-05
Position 674: 1.8609304306138296e-05
Position 5598: 1.8015429052221143e-05
Position 163: 1.6976915802848332e-05
Position 1834: 1.5941433979150998e-05
Position 1881: 1.5092463890413989e-05
Position 128: 1.4399565805158511e-05
Position 2267: 1.3811276076766337e-05
Position 3037: 1.3591971604879525e-05
Position 1459: 1.2441394948905831e-05
Position 1677: 1.2056351260841609e-05
Position 1629: 1.194360738619795e-05
Position 1675: 1.1807528219429533e-05
Position 1794: 1.0085392077515285e-05
Position 1979: 9.622891606458408e-06
Position 951: 9.494545421493573e-06
Position 1616: 8.448675895817118e-06
Position 145: 7.5129210707627134e-06
Position 623: 7.40585031091407e-06
Position 5560: 7.381249301462044e-06
Position 1378: 7.166252744173133e-06
Position 439: 6.451346198466682e-06
Position 2816: 6.106969123898946e-06
Position 917: 5.644089699335607e-06
Position 1867: 5.338072001107365e-06
Position 2986: 5.228944670525243e-06
Position 2731: 5.097729888427717e-06
Position 105: 4.7816441575259576e-06
Position 156: 4.737468126249601e-06
Position 93: 4.563696151157053e-06
Position 158: 4.527133054293147e-06
Position 5714: 4.467034603729241e-06
Position 338: 4.4158903208131575e-06
Position 340: 3.7865804385501105e-06
Position 2434: 3.5125221226184957e-06
Position 299: 2.9397518376657953e-06
Position 836: 2.7289389915588727e-06
Position 5742: 2.2575747049840595e-06
Position 5521: 2.1712001381406214e-06
Position 2127: 1.8468390763103587e-06
Position 2065: 1.7903144524597006e-06
Position 4587: 1.7275629891874104e-06
Position 452: 1.5479943014324766e-06
Position 503: 1.4825698464401678e-06
Position 1627: 1.4114690314706695e-06
Position 3238: 1.3540060052058338e-06
Position 1991: 1.3429229169966065e-06
Position 2112: 1.3340423133639452e-06
Position 2772: 1.2802735615187234e-06
Position 939: 1.1821843119674783e-06
Position 3333: 1.106572272681862e-06
Position 5566: 9.593193568363508e-07
Position 1375: 9.440514575951974e-07
Position 1462: 9.143479552434335e-07
Position 3579: 7.123024802278849e-07
Position 5505: 5.672856957497273e-07
Position 5557: 5.319384992481335e-07
Position 3517: 4.2337123887364397e-07
Position 1403: 3.0742674922305814e-07
Position 170: 2.3473545135033572e-07
Position 1929: 1.8725697564909123e-07
Position 1388: 1.8183328468895273e-07
Position 237: 1.670659137919637e-07
Position 1394: 8.802836184454132e-08
Position 3542: 2.1521944805638935e-08
Position 2218: 1.3057159418883159e-08
Position 2196: 1.1879542379359004e-08
Position 1473: 4.65642824657929e-09
Position 1274: 2.4606417880572863e-09
Position 2135: 2.216695686787161e-09
Position 1248: 9.125431433925062e-10
Position 1303: 5.639859062277047e-11
Position 618: 1.4742713018707217e-11
