Gene = Apoc1
Position 1966: 0.009156099618650519
Position 3037: 0.00846911228107654
Position 2298: 0.0073187753395138645
Position 911: 0.006941230091499547
Position 1379: 0.005347928992065491
Position 1864: 0.004967859736586132
Position 2010: 0.0035606574578829035
Position 2058: 0.0028333771118715227
Position 2775: 0.002734015146594796
Position 1681: 0.002438266340490739
Position 2385: 0.0022509597710698593
Position 2919: 0.0022487562396777483
Position 2599: 0.0021753461369963035
Position 1511: 0.0021415671289737905
Position 2707: 0.0018550676590286517
Position 2739: 0.0015821083975620723
Position 2262: 0.0015715431153722629
Position 2238: 0.001500505953878882
Position 466: 0.0014159563042479928
Position 988: 0.0012742543093587127
Position 3152: 0.0012734832370195248
Position 139: 0.0009931284030095149
Position 234: 0.000985562942457906
Position 461: 0.0009505929541801004
Position 487: 0.0008124007784492819
Position 1257: 0.0007518585039306614
Position 521: 0.000742760454688214
Position 1981: 0.0006710602282154613
Position 1555: 0.0006224489011403552
Position 2096: 0.0006204494078645951
Position 1084: 0.0005915166357488215
Position 2156: 0.0005868205999952757
Position 842: 0.0005672562531028495
Position 2584: 0.0005369474776829662
Position 1113: 0.0005040212851059643
Position 2424: 0.000454320795769066
Position 1585: 0.00039797255737215436
Position 1843: 0.00039160794885098236
Position 196: 0.0003725082244627366
Position 888: 0.00036508094927231483
Position 2619: 0.0003387786955385648
Position 444: 0.0003325420142934833
Position 1712: 0.00032213780187408353
Position 2733: 0.00032120051210440733
Position 3107: 0.0003164910304321844
Position 848: 0.0002929287186951875
Position 599: 0.0002887403703562992
Position 3039: 0.00028088720748105155
Position 1177: 0.00027090788824348725
Position 1628: 0.00026421427754623624
Position 917: 0.00025442711232532265
Position 2015: 0.0002470809295203484
Position 671: 0.0002400374259214756
Position 952: 0.0002370584328947924
Position 524: 0.00022552927138177613
Position 349: 0.00021336587526057946
Position 2118: 0.00020567101302010725
Position 1659: 0.0001902686055383109
Position 2471: 0.00018883149713152167
Position 1050: 0.00018756831305373077
Position 3052: 0.00017788247047009368
Position 961: 0.00017434094498572987
Position 1297: 0.0001631910380026719
Position 3135: 0.0001602111708979383
Position 692: 0.00014523005753520557
Position 1428: 0.00014492355282774298
Position 2990: 0.00014468631434108456
Position 1386: 0.00014201270483728184
Position 972: 0.00013830577439467994
Position 931: 0.00012618736865038405
Position 851: 0.00012502333395048216
Position 3057: 0.00011790007038698882
Position 3063: 0.00011706594735756148
Position 2393: 0.0001138689880588407
Position 2615: 0.00011320927238475473
Position 999: 8.761649072628054e-05
Position 1962: 8.635368418208716e-05
Position 1318: 8.146753800969163e-05
Position 1931: 7.853378541967517e-05
Position 787: 6.165447513567133e-05
Position 1589: 6.1014091205826897e-05
Position 2857: 6.014223745938047e-05
Position 1606: 5.828708846825451e-05
Position 447: 5.778911878816767e-05
Position 1559: 5.693228426263784e-05
Position 714: 5.693089166691644e-05
Position 472: 5.6880638467571494e-05
Position 325: 5.563855930244868e-05
Position 2685: 5.066225875850786e-05
Position 1055: 4.649060900002992e-05
Position 554: 4.513235773541087e-05
Position 2032: 3.80516820001102e-05
Position 2233: 3.541914503076643e-05
Position 2093: 3.2826278071383974e-05
Position 1869: 2.7585563352494893e-05
Position 1312: 2.621983801500504e-05
Position 1469: 2.1699260169761986e-05
Position 3171: 2.1368744334985452e-05
Position 719: 2.0518192755930303e-05
Position 673: 1.796771455327225e-05
Position 1271: 1.7247866110148237e-05
Position 890: 1.6699585127939655e-05
Position 249: 1.3795866615583529e-05
Position 254: 1.3257791516344941e-05
Position 121: 6.9802613342341746e-06
Position 328: 6.787096446984948e-06
Position 340: 5.277856198268694e-06
Position 2360: 3.0651960665657526e-06
Position 544: 2.726897816619789e-06
Position 532: 1.330553808584158e-06
Position 695: 4.687760062674575e-07
Position 337: 4.1863335046414045e-07
Position 749: 2.407497704617798e-07
Position 274: 2.1759415509054921e-07
Position 260: 1.99099076472978e-07
Position 258: 1.9634923059037995e-07
Position 752: 1.215016071306641e-07
Position 280: 3.258689021790455e-08
Position 269: 2.9435734748382048e-08
Position 296: 2.5783976718167714e-08
Position 552: 2.0235060794506424e-08
Position 547: 1.525977473358841e-08
Position 560: 8.159275093638551e-09
Position 570: 7.691146906555932e-09
Position 1433: 7.06541584878621e-09
Position 278: 6.0201056793005936e-09
Position 729: 1.8477771605366872e-09
Position 289: 1.3557997780587068e-09
