Gene = Ube2m
Position 1078: 0.00968754160950381
Position 2299: 0.008685841275733294
Position 573: 0.008066906819462663
Position 1996: 0.006600925764647667
Position 979: 0.005729745125975224
Position 2308: 0.0054904383815363045
Position 1561: 0.005221148834231095
Position 1089: 0.004232556571250999
Position 1652: 0.0035083423254085133
Position 2305: 0.0034154656764772357
Position 1015: 0.003259061472575311
Position 840: 0.0029613502266855087
Position 2861: 0.002887888826412224
Position 901: 0.002794137268312069
Position 973: 0.00278636765336027
Position 1436: 0.0019100372413675566
Position 2569: 0.0016340144114012712
Position 1130: 0.0015472316716960476
Position 2685: 0.0014806390226258133
Position 2092: 0.0012429038352703239
Position 1660: 0.0012189854701972124
Position 339: 0.0009509612047272704
Position 2320: 0.0009155926289568834
Position 2888: 0.0008384483850436545
Position 2969: 0.0007985071718035037
Position 910: 0.0007088015801909352
Position 3000: 0.0006835214672123192
Position 2035: 0.0006586286351312925
Position 1228: 0.0006238755478265421
Position 3010: 0.0006056728262586667
Position 1045: 0.0005491097396531788
Position 1030: 0.0005490793501388829
Position 1686: 0.0005429298930734439
Position 576: 0.0005253274891358635
Position 1966: 0.0005149676195533205
Position 588: 0.0004914826329284222
Position 1406: 0.00048827418731830325
Position 2439: 0.0004877891075815167
Position 1038: 0.00041742452798333046
Position 1394: 0.0003935790536159563
Position 944: 0.0003645842708489877
Position 1021: 0.00036021985027044975
Position 1439: 0.0003319570394427667
Position 732: 0.00031688077691714885
Position 2419: 0.00029486315424785676
Position 1100: 0.00029423576135201903
Position 2371: 0.0002918141912047305
Position 351: 0.000289984532511019
Position 853: 0.0002753522436643655
Position 2602: 0.00026784795250692645
Position 2659: 0.00024880589172518924
Position 2317: 0.00023638005972927614
Position 2548: 0.0002233809100030468
Position 1519: 0.0002012090822424725
Position 1384: 0.0001681901858861199
Position 377: 0.0001642196264175924
Position 822: 0.00015849856737535487
Position 2369: 0.00015312093002493483
Position 404: 0.00015237104394049794
Position 160: 0.0001465594802231318
Position 1666: 0.000128149043945648
Position 229: 0.0001266434397642966
Position 636: 0.00011613919342313303
Position 648: 0.00011201594543977
Position 2105: 0.00010618144773220361
Position 2945: 0.00010542723167083585
Position 929: 9.895116058487601e-05
Position 552: 9.876333887508543e-05
Position 347: 9.534357414635337e-05
Position 845: 8.470260761429815e-05
Position 1839: 8.433514347426212e-05
Position 1282: 7.680969155074979e-05
Position 358: 6.996796427181148e-05
Position 774: 6.964053985035488e-05
Position 171: 6.58185258466531e-05
Position 1832: 6.056432683708529e-05
Position 3020: 5.400705954692852e-05
Position 1386: 5.261050657577132e-05
Position 1623: 5.22220566690068e-05
Position 1877: 5.129290294214997e-05
Position 1306: 4.845624256447149e-05
Position 579: 4.698100595479442e-05
Position 993: 4.617129887150633e-05
Position 606: 4.563329822624811e-05
Position 401: 4.487683265910923e-05
Position 1026: 4.444367979902978e-05
Position 412: 4.0862657021767595e-05
Position 585: 4.022172402269969e-05
Position 243: 4.014186286377628e-05
Position 2533: 3.819633585544227e-05
Position 1814: 3.631741256508707e-05
Position 2551: 3.5687891257048034e-05
Position 223: 3.3239365340687524e-05
Position 582: 2.9989293678456798e-05
Position 816: 2.982414296111209e-05
Position 678: 2.891636859294017e-05
Position 985: 2.4638378274068458e-05
Position 2699: 2.2221791700562048e-05
Position 283: 1.994518429742783e-05
Position 1275: 1.9410092670553874e-05
Position 651: 1.8148258914930843e-05
Position 1441: 1.778381740207106e-05
Position 860: 1.5287161504260274e-05
Position 1136: 1.476022702194791e-05
Position 683: 1.4412474200169366e-05
Position 1363: 1.351416325600877e-05
Position 286: 1.2345586185741868e-05
Position 2976: 1.086340456595988e-05
Position 428: 1.070554035200441e-05
Position 1259: 1.0585483543063379e-05
Position 866: 1.0018787964952958e-05
Position 1821: 9.903038914186314e-06
Position 1150: 9.676663792147866e-06
Position 372: 8.42145335437407e-06
Position 2736: 8.326422583229929e-06
Position 1236: 8.315448473958937e-06
Position 614: 7.786620272079987e-06
Position 611: 7.559289201303203e-06
Position 1322: 6.5593900923108165e-06
Position 446: 5.437572972418145e-06
Position 433: 5.082517068216649e-06
Position 356: 4.140498359730743e-06
Position 2066: 3.892941279016621e-06
Position 473: 3.6733995333338785e-06
Position 459: 3.636712900079084e-06
Position 1450: 3.6215024872649995e-06
Position 1860: 2.133484455822705e-06
Position 1356: 1.7844157517064705e-06
Position 168: 1.7440223783834595e-06
Position 1864: 1.4688566027183476e-06
Position 319: 9.907225029019444e-07
Position 309: 9.707638080748882e-07
Position 250: 6.716120520618056e-07
Position 256: 5.291095241694504e-07
Position 209: 4.834957241805422e-07
Position 173: 4.329113140930994e-07
Position 2436: 3.7222058684037235e-07
Position 264: 2.56917809652955e-07
Position 299: 2.515566525428141e-07
Position 621: 1.9919451290177622e-07
Position 177: 1.4338420499789622e-07
Position 184: 1.3882256822449554e-07
Position 267: 1.2578898349954714e-07
Position 618: 1.227400432654675e-07
Position 422: 9.438850107108733e-08
Position 191: 7.159008635809998e-08
Position 456: 6.410469479078099e-08
Position 465: 5.343918603425492e-08
Position 181: 3.750430296245829e-08
Position 436: 3.5339109738532356e-08
Position 1145: 1.4427481099855581e-08
Position 258: 1.2014832913874878e-08
Position 786: 1.088504812921392e-08
Position 193: 4.140072390384213e-09
Position 862: 3.4475125197194066e-09
Position 83: 8.967496054662947e-10
Position 125: 1.4407828128194223e-10
Position 88: 1.665411219065761e-11
