Gene = Ndufc1
Position 1465: 0.07691005601311199
Position 3109: 0.03370553125323598
Position 2286: 0.025748308683640735
Position 1927: 0.025033207642111713
Position 2277: 0.015117740377891287
Position 396: 0.010638631285461799
Position 3625: 0.010293402980783852
Position 3819: 0.009403176180726386
Position 945: 0.009084536585366022
Position 2574: 0.007442824934583775
Position 2303: 0.007136466681329112
Position 1955: 0.005398186725228275
Position 4245: 0.005382079650547453
Position 3373: 0.005239431951916244
Position 2981: 0.005165831440928431
Position 1005: 0.00504798420774608
Position 1503: 0.004824986169498632
Position 3577: 0.00467137295041136
Position 3673: 0.004451715966601175
Position 3991: 0.004055184553865968
Position 3581: 0.003523467371853797
Position 2320: 0.0033404057652377424
Position 966: 0.003282036476664386
Position 2008: 0.0030467319747673016
Position 3153: 0.0029072841303594455
Position 206: 0.00198885234483189
Position 209: 0.001925409031522458
Position 4283: 0.0018776727869029204
Position 1405: 0.0018514386865838357
Position 985: 0.0017292876245350497
Position 3860: 0.0017020623311537098
Position 942: 0.001700114121171358
Position 3124: 0.001457097548607184
Position 341: 0.0013712596415653012
Position 3034: 0.0012776251290497719
Position 3925: 0.00111960557761999
Position 2326: 0.0010491864109797124
Position 3392: 0.000976048554915026
Position 2294: 0.0008937010020805282
Position 3596: 0.0008687787512656636
Position 3517: 0.0007889742438815151
Position 2524: 0.0007820401057891606
Position 203: 0.0007553610313991504
Position 4119: 0.0007253297702767768
Position 2335: 0.000721839634529687
Position 3416: 0.0007143479347387065
Position 1897: 0.000664830405512805
Position 3647: 0.0006209865450403687
Position 1941: 0.0006063216687301917
Position 2061: 0.000574592279016103
Position 1094: 0.0005700119131019529
Position 3105: 0.0005500068942476281
Position 1021: 0.0005202739490111128
Position 2958: 0.0004700653756482683
Position 3805: 0.00039438079135508373
Position 2289: 0.0003927297827569265
Position 703: 0.00038831057620618113
Position 3630: 0.00038542105408095287
Position 1597: 0.00034287020167973037
Position 4172: 0.00023991868644117285
Position 3963: 0.00022376634160364947
Position 4067: 0.00022171883630731548
Position 1075: 0.00019135700410360747
Position 1106: 0.00015810280351306202
Position 398: 0.00015780456853156254
Position 802: 0.0001575450786570283
Position 2043: 0.00015593694118183922
Position 545: 0.0001541576068923126
Position 1341: 0.00015362509835377443
Position 1902: 0.00013210506156838438
Position 1059: 0.0001299411274467701
Position 2915: 0.00012711120049209622
Position 233: 0.00012661304906272472
Position 4153: 0.00012650200311544328
Position 775: 0.00011957454640741011
Position 3687: 0.00011101272109006873
Position 3289: 0.00010980269945219734
Position 756: 0.000102567584228654
Position 680: 8.146815200614266e-05
Position 1966: 7.59097147333972e-05
Position 3158: 6.654189892775827e-05
Position 3970: 6.227668906954453e-05
Position 158: 6.101987972376577e-05
Position 294: 5.706701156239729e-05
Position 140: 5.5302037601893584e-05
Position 1174: 5.291949911034268e-05
Position 2021: 4.9388313008638806e-05
Position 360: 4.924669352290881e-05
Position 498: 4.8757350644790175e-05
Position 200: 4.6257157197482e-05
Position 2472: 4.5496676895981906e-05
Position 1878: 4.548007382548181e-05
Position 1047: 4.0796840453264343e-05
Position 276: 3.852942534168981e-05
Position 1542: 3.761605917864443e-05
Position 2322: 3.744020579197205e-05
Position 2038: 3.7306111214466386e-05
Position 2381: 3.6956280364882464e-05
Position 596: 3.590407083464622e-05
Position 2772: 3.213296997045053e-05
Position 690: 3.170498406242e-05
Position 429: 3.0341966264040416e-05
Position 1934: 3.031197437612752e-05
Position 3254: 2.572191481814012e-05
Position 2116: 2.2471956348379953e-05
Position 1747: 2.232701047379376e-05
Position 3764: 2.208534887772019e-05
Position 2601: 1.9507771071800805e-05
Position 3707: 1.877502876320611e-05
Position 1619: 1.7457317030140667e-05
Position 2098: 1.7374709949499142e-05
Position 221: 1.714080801593675e-05
Position 2615: 1.6991773373527688e-05
Position 4304: 1.6640241791406948e-05
Position 3873: 1.6504812345091127e-05
Position 253: 1.5834677126255973e-05
Position 4176: 1.4432116249374408e-05
Position 3267: 1.4311407480143229e-05
Position 2169: 1.3297177221663593e-05
Position 1114: 1.3288073861316623e-05
Position 1807: 1.2146374817859842e-05
Position 2527: 1.2107304935217233e-05
Position 4190: 1.1451054833886929e-05
Position 1653: 1.0196087031075357e-05
Position 568: 1.0137260478593193e-05
Position 574: 9.85030647686935e-06
Position 1201: 7.180939361471584e-06
Position 4290: 6.753389148606791e-06
Position 437: 6.349638922573204e-06
Position 1804: 5.576948909048935e-06
Position 1715: 5.063970084008668e-06
Position 771: 4.696137546812261e-06
Position 1753: 4.500002698342516e-06
Position 2024: 3.7780780929409655e-06
Position 1136: 3.2769308532772177e-06
Position 327: 3.1718880787197123e-06
Position 1318: 3.10407839868305e-06
Position 1038: 2.699698480314788e-06
Position 2083: 2.456672024619836e-06
Position 1616: 2.2981221617324598e-06
Position 416: 2.2420402581711066e-06
Position 2067: 2.2100622090755454e-06
Position 163: 2.188696226198702e-06
Position 2000: 2.0912768860239685e-06
Position 2086: 1.9488213826249576e-06
Position 1977: 1.8733068068956559e-06
Position 1345: 1.795771714338093e-06
Position 1322: 1.5730965800041084e-06
Position 1608: 1.4469726628763348e-06
Position 1143: 1.4312261127216787e-06
Position 1140: 1.400787349524358e-06
Position 632: 1.1755845214353725e-06
Position 551: 1.0533321785475102e-06
Position 616: 1.0108328404117269e-06
Position 1855: 7.091066837454763e-07
Position 2079: 6.950221310365357e-07
Position 283: 5.522338011056882e-07
Position 454: 3.6954372860740366e-07
Position 406: 3.297999044142273e-07
Position 1286: 3.1024867661835743e-07
Position 180: 2.90253787720868e-07
Position 886: 2.1085071787482428e-07
Position 607: 7.503832709757299e-08
Position 142: 7.397599137892263e-08
Position 1122: 7.251184910689326e-08
Position 73: 6.710805427726107e-08
Position 579: 1.0224861886549353e-08
Position 638: 7.592550036163904e-09
Position 624: 5.771649975590899e-09
Position 549: 4.022209610209738e-09
Position 651: 2.9702756680240075e-09
Position 612: 2.0241421570416817e-09
Position 129: 1.0714165640046734e-11
Position 119: 4.0261606059810585e-12
Position 447: 1.992003910701521e-12
