Gene = 4930579F01Rik
Position 1707: 0.0001820370146678153
Position 419: 0.00017778329982234167
Position 1822: 0.00016115430257113275
Position 3714: 0.00015724292372447761
Position 5535: 0.00014974236028348606
Position 1153: 0.00013768209225296856
Position 3327: 0.00013706340167559525
Position 758: 0.00013596568616731252
Position 2701: 0.00012413957774787615
Position 1420: 0.0001178032622317229
Position 3036: 0.00011668875717461328
Position 326: 0.00011139632015243153
Position 1457: 0.00011008781725235857
Position 320: 0.00010785383611618968
Position 2748: 0.000107659001776445
Position 992: 0.00010131851788085666
Position 1846: 9.82175477801518e-05
Position 2146: 9.24030223325739e-05
Position 2501: 9.196773704347174e-05
Position 386: 8.030936946177288e-05
Position 2094: 7.945788500347144e-05
Position 843: 7.68989094777971e-05
Position 302: 7.485651344002582e-05
Position 951: 7.154915976086025e-05
Position 1530: 6.603334786822748e-05
Position 3121: 5.101714141298154e-05
Position 206: 4.907206541245303e-05
Position 799: 4.851616895279772e-05
Position 5197: 4.665969951253236e-05
Position 793: 4.6034255147612524e-05
Position 2481: 4.525596837665851e-05
Position 5083: 3.9105634715732534e-05
Position 1148: 3.903890284429678e-05
Position 2644: 3.622500998476597e-05
Position 13439: 3.523320828181119e-05
Position 1332: 3.5079565557991505e-05
Position 631: 3.330147758051601e-05
Position 1010: 2.977743487244921e-05
Position 352: 2.8949764211087214e-05
Position 407: 2.6966945394268152e-05
Position 2315: 2.6875765239036345e-05
Position 295: 2.516081224976213e-05
Position 365: 2.503187559816033e-05
Position 1222: 2.4047627863434548e-05
Position 2508: 2.1819756808273103e-05
Position 369: 2.1725958488613033e-05
Position 4061: 2.0032558898157654e-05
Position 332: 1.985198337192724e-05
Position 1826: 1.9647018652903512e-05
Position 1127: 1.8906815936189813e-05
Position 727: 1.7628030061841266e-05
Position 723: 1.7125764515976953e-05
Position 1235: 1.603775849281266e-05
Position 8059: 1.385587363182602e-05
Position 652: 1.2407828093741041e-05
Position 5822: 1.2367407311790423e-05
Position 2101: 1.071012149920674e-05
Position 1714: 1.0644057497509187e-05
Position 1493: 1.0532792224270404e-05
Position 9980: 1.0024913056739483e-05
Position 2176: 9.441617249786034e-06
Position 840: 9.234232894118373e-06
Position 1664: 9.230733120821555e-06
Position 381: 8.186690038501498e-06
Position 2422: 8.002977057695907e-06
Position 1220: 7.102505561338197e-06
Position 1462: 7.017042077230372e-06
Position 2884: 6.500660984296222e-06
Position 735: 6.373902916970173e-06
Position 919: 5.8063387802335205e-06
Position 1836: 5.187750419666319e-06
Position 3052: 4.483701462839266e-06
Position 2871: 3.7223100176418267e-06
Position 3078: 3.466197526498976e-06
Position 4843: 3.2217581489010377e-06
Position 2185: 2.8838608317711637e-06
Position 7251: 2.309467924677973e-06
Position 2896: 1.039137022638893e-06
Position 2578: 9.29395394571378e-07
Position 3742: 8.527415269192376e-07
Position 2067: 8.208156182721209e-07
Position 3082: 7.291696715683123e-07
Position 906: 5.972361127431739e-07
Position 4093: 5.65231085290836e-07
Position 660: 5.350051958011161e-07
Position 638: 4.166792011838336e-07
Position 4249: 3.3846144956574044e-07
Position 383: 3.098751326557341e-07
Position 739: 2.7323194772305135e-07
Position 227: 2.4599926211764523e-07
Position 298: 2.1572858232758992e-07
Position 847: 2.020440755054405e-07
Position 88: 1.7200965631776368e-07
Position 1205: 6.38006771992811e-08
Position 856: 5.89307307887902e-08
Position 852: 5.7221974965218494e-08
Position 229: 5.014270787123891e-08
Position 3425: 4.316170026171507e-08
Position 3356: 4.1695011657425215e-08
Position 648: 3.484752635761287e-08
Position 300: 3.412331207095479e-08
Position 210: 3.0548777667992195e-08
Position 1027: 3.019520211425247e-08
Position 1217: 2.5742096952089518e-08
Position 803: 2.4606100100714204e-08
Position 858: 2.343712064921875e-08
Position 2932: 2.3284032996899892e-08
Position 1237: 2.173471884773714e-08
Position 5687: 1.511416266194308e-08
Position 502: 1.141491073762117e-08
Position 104: 8.870586976604706e-09
Position 101: 1.5682433194051069e-09
Position 481: 1.3666061863893271e-09
Position 2908: 6.284066219746378e-10
Position 1576: 5.989329873969139e-10
Position 126: 4.891369742334862e-10
Position 465: 2.945056246837023e-10
Position 72: 1.96830209798504e-10
Position 810: 1.889174020060875e-10
Position 801: 1.7104084887718025e-10
Position 148: 1.47090181654638e-10
Position 191: 1.3392082229512265e-10
Position 662: 3.9196697241597566e-11
Position 120: 2.579730448823705e-11
Position 160: 1.9682749461581365e-11
Position 150: 1.7378295854665388e-11
Position 179: 1.2886823775149887e-11
Position 130: 3.915090287172021e-13
Position 134: 6.830302916170386e-14
