Gene = Pecr
Position 7543: 0.00028436648391008207
Position 16975: 0.0002707928370216104
Position 490: 0.00025732801123497516
Position 117: 0.00024961270971812793
Position 7606: 0.00019744292788392276
Position 337: 0.0001689450371705337
Position 550: 0.00014255719781631262
Position 745: 0.0001391555505442428
Position 751: 0.00013325800825023752
Position 155: 0.00012527683274199438
Position 264: 0.00011749487031408334
Position 1222: 0.00011269632860263884
Position 7642: 9.30862685014616e-05
Position 22263: 7.355365336532397e-05
Position 1913: 6.208448094664012e-05
Position 16921: 6.0890223552348516e-05
Position 1673: 5.7277271877558885e-05
Position 7347: 5.573336484511904e-05
Position 403: 5.5349970488630825e-05
Position 1927: 5.126569686345394e-05
Position 7942: 4.214295172796874e-05
Position 467: 3.73211753191486e-05
Position 900: 3.6331752430110244e-05
Position 7802: 3.357853956251881e-05
Position 18417: 3.1669070744713755e-05
Position 164: 2.799737182624019e-05
Position 8436: 2.773894067070072e-05
Position 323: 2.1965208551085212e-05
Position 254: 2.1527071209272185e-05
Position 1801: 1.8975745497646424e-05
Position 996: 1.4809084194525092e-05
Position 8188: 1.4311427884662671e-05
Position 558: 1.3832990760608565e-05
Position 1790: 1.3367075193947937e-05
Position 14425: 1.281236934647584e-05
Position 797: 1.2379618981639087e-05
Position 14278: 1.2243142936617186e-05
Position 1869: 1.2068616266274377e-05
Position 1640: 1.1861406394580869e-05
Position 8191: 1.0543154451748737e-05
Position 53: 1.0436390760642148e-05
Position 758: 9.970130150454373e-06
Position 7354: 9.311879258043103e-06
Position 716: 8.710501410922513e-06
Position 7065: 8.481891649757344e-06
Position 435: 7.430773417869518e-06
Position 139: 6.642022616659593e-06
Position 953: 6.458053100020135e-06
Position 6989: 6.208602455159356e-06
Position 161: 5.75245918616234e-06
Position 1611: 4.458703956790227e-06
Position 7609: 4.4297655714267615e-06
Position 1806: 4.3637671462699304e-06
Position 7652: 4.129713605700121e-06
Position 7041: 3.2645277346810245e-06
Position 10: 2.684157414471179e-06
Position 7156: 2.666677396534089e-06
Position 528: 2.564587631553954e-06
Position 56: 2.466546547391225e-06
Position 252: 2.1979218544618172e-06
Position 794: 2.111485928083116e-06
Position 284: 2.046133403672391e-06
Position 783: 9.790955058867128e-07
Position 92: 9.495046358816284e-07
Position 5: 6.984918080086551e-07
Position 442: 5.466496775070489e-07
Position 2909: 4.789313033313406e-07
Position 22694: 3.981382004677378e-07
Position 2633: 3.671523858944418e-07
Position 2514: 2.849485401750751e-07
Position 2491: 2.767923439563551e-07
Position 1624: 2.22438952207181e-07
Position 573: 1.7811343856904436e-07
Position 302: 1.305816025616604e-07
Position 1001: 2.607587420068934e-09
Position 884: 1.932751769211253e-09
Position 946: 1.6944256839244506e-09
Position 587: 5.643865942347258e-10
Position 595: 1.7726352382530074e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 22250: 0.9951008284433087
Position 13940: 0.9947714574471189
Position 17143: 0.9247851330143863
Position 6893: 0.8610269288705608
Position 16796: 0.8441408438250426
Position 9346: 0.41230686529713806
Position 23333: 0.40716420704574835
Position 7550: 0.16547935608698555
Position 7517: 0.1537024433665264
Position 21632: 0.13713672525874138
Position 6978: 0.12504046726262869
Position 24880: 0.11600153773865117
Position 21316: 0.11414997412636474
Position 17644: 0.08928449012056118
Position 24536: 0.08803025061958906
Position 22987: 0.08511974595467367
Position 23954: 0.0846813604932765
Position 9166: 0.08445706217358243
Position 2381: 0.08360550312274406
Position 819: 0.08212448433324167
Position 14231: 0.07932555978949958
Position 7982: 0.07603124022826098
Position 14745: 0.06918070049466002
Position 620: 0.06608606977839952
Position 14315: 0.06334205604196823
Position 14335: 0.05941236458380435
Position 860: 0.05447849411291742
Position 24052: 0.04108698031869618
Position 21152: 0.03889696469282042
Position 23857: 0.03833339559252849
Position 7106: 0.03637182770832271
Position 11039: 0.03127776392913513
Position 21433: 0.03117840699187683
Position 9582: 0.029801138990012195
Position 24901: 0.029628028476906352
Position 8511: 0.028110092309556814
Position 4836: 0.027572133884799784
Position 22455: 0.027474873843706775
Position 14338: 0.027402787961961717
Position 9647: 0.025452880009367577
Position 9290: 0.024359923237820272
Position 17588: 0.02433255783391307
Position 5930: 0.023483283312587703
Position 7237: 0.02287755831985531
Position 20322: 0.022615448491240923
Position 1698: 0.02071594644526139
Position 4674: 0.01919906236874455
Position 20431: 0.018525665256577846
Position 15907: 0.01773088167638716
Position 11580: 0.01746172753381109
Position 20576: 0.01729677441709089
Position 7794: 0.01710172079168628
Position 9792: 0.01708248102809693
Position 10885: 0.017059461966568188
Position 24695: 0.016996877901700447
Position 15253: 0.016453878696343124
Position 22784: 0.015729091921075123
Position 16814: 0.015331271118942077
Position 14488: 0.015178136504331384
Position 1868: 0.014662860490351115
Position 21735: 0.014586540134335642
Position 669: 0.014164276135415156
Position 14416: 0.014060049490381593
Position 22494: 0.013685621670620178
Position 624: 0.013668677728223885
Position 2343: 0.013279232419682232
Position 24384: 0.012793639030078376
Position 1345: 0.012493243875688478
Position 4856: 0.012486440945673785
Position 24485: 0.011340695592715703
Position 23540: 0.01101341532586051
Position 16559: 0.0109411237472152
Position 7603: 0.010604392057741671
Position 15103: 0.01036125791884137
Position 1405: 0.010314506056019291
Position 11482: 0.009791199008562835
Position 6922: 0.009644808760000428
Position 17164: 0.009019206333549629
Position 1420: 0.008895420799213606
Position 1342: 0.008759282301789866
Position 5965: 0.008731835245118096
Position 20361: 0.008386629370627218
Position 1842: 0.008363089081402798
Position 4513: 0.008239861374341122
Position 1553: 0.008081600485257651
Position 790: 0.008072328566034527
Position 9718: 0.007826437126815872
Position 13529: 0.00732001325539735
Position 14723: 0.007268118662341531
Position 8010: 0.0071271313378696854
Position 1880: 0.006806913017480163
Position 23139: 0.0067742386077061
Position 18524: 0.006432141112121864
Position 23999: 0.006357790184699117
Position 17094: 0.006202458323441081
Position 9202: 0.006055046840942639
Position 4569: 0.005878054879764693
Position 15248: 0.005819851906996172
Position 7212: 0.005697701340087425
Position 22595: 0.00554479813653028
Position 23967: 0.005349161482058153
Position 11437: 0.005317829998783429
Position 17651: 0.005307476418500039
Position 16400: 0.005156877814025243
Position 16622: 0.004972865401980674
Position 14551: 0.0046742245868380515
Position 17610: 0.004638973359345899
Position 17809: 0.004600043770973002
Position 9618: 0.0045805718512454165
Position 22943: 0.004266269296190416
Position 18721: 0.00403165464444719
Position 13807: 0.003988238549324756
Position 5877: 0.0039597811653258545
Position 25091: 0.003747058504463713
Position 24514: 0.003595919476075967
Position 17149: 0.003561166054326633
Position 14346: 0.003515760598101315
Position 19628: 0.0034555329671619194
Position 776: 0.0034530717946081387
Position 17080: 0.0034228612784385822
Position 18749: 0.0033746818995696237
Position 6068: 0.003230904518788551
Position 1844: 0.0030181399051063323
Position 640: 0.00276267522551032
Position 5942: 0.0026539897793137583
Position 11131: 0.0026507522477605904
Position 23297: 0.002462605712143676
Position 25107: 0.0024391289425533254
Position 22809: 0.0023875325073681184
Position 19238: 0.0023531821171958157
Position 16529: 0.0022022924853423984
Position 23569: 0.0021832681343373706
Position 1894: 0.002172217680807681
Position 24770: 0.002166118199098662
Position 17083: 0.002156571706644467
Position 1622: 0.0021454568155789638
Position 18542: 0.0020837952777408163
Position 5737: 0.002083149964635658
Position 4730: 0.0020291750349330693
Position 4864: 0.0020144071999837684
Position 7774: 0.002003088299553314
Position 24927: 0.001945057967413951
Position 21053: 0.00192031634644855
Position 17689: 0.0019124507142119483
Position 1369: 0.001855912634112762
Position 17824: 0.0018511123089509343
Position 14262: 0.0018391133707822145
Position 21089: 0.0018101368657030517
Position 1523: 0.0017869004467265756
Position 3312: 0.0017707730196906885
Position 23040: 0.001735981908784122
Position 6675: 0.0017269002465086895
Position 22868: 0.0017197174140054223
Position 877: 0.0017107577005716185
Position 5266: 0.001659767915323578
Position 5302: 0.0016170091665514412
Position 7618: 0.0016016341646174666
Position 22622: 0.0015927479634060245
Position 22587: 0.0015833720586931042
Position 4621: 0.001541979130528096
Position 7872: 0.001524077207407236
Position 18575: 0.00151751043813685
Position 16486: 0.0014827000516009939
Position 5754: 0.0014273346368495901
Position 7439: 0.0014245907824128083
Position 22632: 0.0013086022287759197
Position 22786: 0.0012719604712039668
Position 4793: 0.0012309967485417072
Position 4583: 0.001202045322809359
Position 11172: 0.0011929961003074776
Position 10905: 0.0011915331526529734
Position 22887: 0.0011855625555350715
Position 24211: 0.0011613234083356569
Position 7577: 0.0011508761605368185
Position 15295: 0.001059882175804386
Position 24309: 0.0010018008050996412
Position 645: 0.000977225441389391
Position 7605: 0.0009678604606916009
Position 7251: 0.0009527600350019939
Position 17176: 0.0009358858392154297
Position 22940: 0.0009272704549365268
Position 2301: 0.0008937130728982851
Position 24132: 0.0008672831586231745
Position 14777: 0.0008610284517222439
Position 22789: 0.0008513522827104461
Position 9146: 0.0008378581556163866
Position 7165: 0.0008371567619189184
Position 2563: 0.000831544792214283
Position 23792: 0.0008288307957264636
Position 17758: 0.0008139800665958707
Position 2042: 0.0007873299221512045
Position 1838: 0.0007678584612669533
Position 22543: 0.0007669486694437582
Position 3052: 0.0007423880935337164
Position 14168: 0.0007378617636560386
Position 22958: 0.000715909545636924
Position 7945: 0.0007064490666279812
Position 24637: 0.0007010272800216493
Position 2518: 0.0006975395260447521
Position 21756: 0.0006954889799286321
Position 3637: 0.000691933507004271
Position 17708: 0.00069050980653367
Position 7752: 0.0006635704031137068
Position 6849: 0.0006533796018376722
Position 3350: 0.0006489849322498611
Position 839: 0.0006446510507731813
Position 16080: 0.0006392748832947489
Position 16601: 0.0006197763913163861
Position 7171: 0.0006152525477068477
Position 1512: 0.0006006741421761189
Position 23335: 0.0005762993476825905
Position 7688: 0.0005627555756023278
Position 1603: 0.0005372332420575406
Position 23097: 0.0005371648113306142
Position 5684: 0.0005185507173610102
Position 5318: 0.000513837129165549
Position 22963: 0.0005129622918464308
Position 4927: 0.0004853043405239089
Position 22797: 0.0004793492037778605
Position 8829: 0.0004781760037390978
Position 2351: 0.0004712526922227729
Position 730: 0.0004549754306582715
Position 15297: 0.0004101523743792342
Position 25011: 0.00040999705471684753
Position 3749: 0.00040906510570932786
Position 14704: 0.00040698017297865607
Position 1577: 0.00040544204579562884
Position 9037: 0.0003981575209286251
Position 14400: 0.00037298213602019945
Position 7168: 0.00036777905994866814
Position 23146: 0.0003522583539901443
Position 14711: 0.0003499594291858472
Position 24056: 0.0003407412598271718
Position 24141: 0.00032268034116953966
Position 4332: 0.00031123419490665453
Position 7639: 0.0002932073590431809
Position 8213: 0.0002855524533778233
Position 17344: 0.0002808159249905184
Position 865: 0.00027865129134761204
Position 7003: 0.0002672177743109746
Position 7127: 0.0002621468302831352
Position 14285: 0.00025742864370981817
Position 674: 0.00025429990924149973
Position 7732: 0.000243910006748262
Position 2072: 0.0002323283263221895
Position 7257: 0.00022318760926486812
Position 7253: 0.00022294271840319767
Position 716: 0.00021512601638208628
Position 8555: 0.00020670403975524832
Position 7444: 0.00020223705233733162
Position 18258: 0.00017816770219568966
Position 23312: 0.00017342800335754438
Position 1482: 0.00016808675532554995
Position 1722: 0.00016785846606722963
Position 14439: 0.00016662186003923895
Position 14570: 0.00016244991122107267
Position 14491: 0.00015952838337540516
Position 1911: 0.00015674095797852712
Position 14671: 0.0001567117625124038
Position 1471: 0.00014986614819098004
Position 1888: 0.00014094041106099247
Position 23081: 0.00013227359988538879
Position 1962: 0.0001302181347055328
Position 2002: 0.00012970901072611982
Position 7152: 0.00012422531353649117
Position 1847: 0.00011808338602735217
Position 20903: 0.00011560558148138343
Position 1489: 0.00011418985253415346
Position 883: 0.00011114071739530571
Position 8507: 0.00010897029996073836
Position 2612: 0.00010852191388980457
Position 1573: 0.0001055343406485394
Position 1373: 9.92257677959809e-05
Position 8529: 9.44838816353847e-05
Position 22307: 9.418087674553747e-05
Position 1120: 9.342672883482911e-05
Position 2569: 9.195563197848614e-05
Position 17057: 8.969152522265193e-05
Position 14289: 8.596415504312193e-05
Position 1925: 8.164372243059202e-05
Position 14424: 8.0218836772584e-05
Position 7899: 7.910594655024032e-05
Position 926: 7.903960225370765e-05
Position 690: 7.890520984336873e-05
Position 14807: 7.532976970746212e-05
Position 18282: 7.319130784481917e-05
Position 7293: 7.059533241460445e-05
Position 344: 5.786609004444052e-05
Position 289: 5.226613425313305e-05
Position 16873: 5.2231588544379514e-05
Position 17179: 4.6331275625036264e-05
Position 17718: 4.250045774963405e-05
Position 451: 4.1969271203232205e-05
Position 18616: 4.068189120177466e-05
Position 17102: 3.61100592774958e-05
Position 6752: 3.2848225580463164e-05
Position 7130: 3.141940023305188e-05
Position 22863: 2.8984966742749383e-05
Position 18301: 2.630589223002063e-05
Position 393: 2.1304020941260907e-05
Position 7276: 2.0447366449094264e-05
Position 7281: 1.9972451018958385e-05
Position 1212: 1.848632957989049e-05
Position 295: 1.7014043624948706e-05
Position 17993: 1.6867209008814795e-05
Position 1086: 1.5942520498902155e-05
Position 18865: 1.5085991952994178e-05
Position 854: 1.488988458337927e-05
Position 1248: 1.4334414401115132e-05
Position 18227: 1.4110565220522417e-05
Position 833: 1.3936981578237475e-05
Position 14241: 1.3258460557987432e-05
Position 18505: 1.1339548403376593e-05
Position 1650: 1.0864781271257576e-05
Position 1440: 9.952768839264398e-06
Position 1964: 9.592154231346799e-06
Position 1801: 9.506858416315642e-06
Position 1967: 9.389204166307004e-06
Position 2117: 9.184428001946612e-06
Position 1381: 9.050286284475297e-06
Position 1863: 7.89031207650041e-06
Position 7524: 6.003125752290493e-06
Position 322: 5.749923408183957e-06
Position 1162: 5.709482472018692e-06
Position 2120: 5.377446518222515e-06
Position 4388: 5.32476649738594e-06
Position 1036: 5.043729505763558e-06
Position 17008: 4.75689839088689e-06
Position 1302: 4.682752651135924e-06
Position 827: 4.668181809265115e-06
Position 7402: 4.515102280925755e-06
Position 15208: 4.001588991518167e-06
Position 1076: 3.237006600479313e-06
Position 1095: 3.064133833725705e-06
Position 1225: 3.041448481547791e-06
Position 320: 2.8034307925961634e-06
Position 1437: 2.761180519574713e-06
Position 17431: 2.6722104841324018e-06
Position 455: 2.2693577164639083e-06
Position 1945: 2.121911490876934e-06
Position 22434: 1.8608374645834227e-06
Position 835: 1.8562291950931641e-06
Position 375: 1.7986333291968114e-06
Position 910: 1.7038625848318682e-06
Position 14615: 1.6028369891399357e-06
Position 1108: 1.5409320459796603e-06
Position 1727: 1.3861243332035194e-06
Position 14646: 1.3833524528824627e-06
Position 2549: 1.3794517295041589e-06
Position 421: 1.1439034050376105e-06
Position 291: 1.039348335174861e-06
Position 6600: 8.878592670620786e-07
Position 17591: 8.249189701360103e-07
Position 346: 7.974354595556402e-07
Position 1066: 4.87230417520121e-07
Position 112: 4.1375831626592785e-07
Position 2791: 4.099433186003618e-07
Position 480: 3.9549528155542666e-07
Position 1659: 3.666008810147306e-07
Position 1023: 3.405705469177996e-07
Position 331: 3.3547493725093927e-07
Position 1098: 3.099531666813531e-07
Position 182: 3.043063591960208e-07
Position 351: 2.3615810221585077e-07
Position 829: 2.3085695483203968e-07
Position 377: 2.275627139655474e-07
Position 890: 2.2126524980455638e-07
Position 1200: 1.7804094162801847e-07
Position 1102: 1.655624920583433e-07
Position 506: 1.621032266923536e-07
Position 302: 1.4390609870876334e-07
Position 7408: 1.0312398019142484e-07
Position 461: 9.731818573146768e-08
Position 148: 9.50598296861151e-08
Position 297: 8.782003209087778e-08
Position 398: 8.626514770823228e-08
Position 1179: 6.955162245034543e-08
Position 2809: 6.8987984730979e-08
Position 1008: 3.8663762479565654e-08
Position 358: 3.330033602662042e-08
Position 155: 3.3075841562165063e-08
Position 121: 3.034865573594206e-08
Position 17658: 2.4285617663364858e-08
Position 410: 2.1717134405259805e-08
Position 894: 1.944565781801619e-08
Position 131: 1.9006928126991014e-08
Position 261: 1.5340895776775093e-08
Position 67: 1.3451216857243192e-08
Position 17832: 7.611025418950454e-09
Position 269: 7.379390146727707e-09
Position 208: 6.929803170454781e-09
Position 194: 6.8548796155151675e-09
Position 467: 6.4808770695043604e-09
Position 252: 3.5241591023733967e-09
Position 84: 1.65120743965447e-09
Position 123: 1.1132808505510638e-09
Position 408: 1.1085339588241875e-09
Position 263: 8.103493235417649e-10
Position 1973: 6.220403240166146e-10
Position 510: 5.96280446818537e-10
Position 233: 5.487693025185171e-10
Position 528: 1.2733343543176213e-10
Position 521: 1.252307034155379e-10
Position 78: 8.696716324804725e-11
Position 230: 8.49942394261728e-11
Position 944: 5.6946106922732907e-11
Position 71: 5.452842423599488e-11
Position 80: 5.1325925979749384e-11
Position 899: 3.449360501778293e-11
Position 518: 1.2116159770577002e-11
