Gene = Etfa
Position 29658: 0.0006381149327529778
Position 34930: 0.0006286160193643475
Position 2964: 0.000622239366952622
Position 18430: 0.0004866726295061341
Position 31832: 0.0004797284270561808
Position 33604: 0.00047897485304633676
Position 1593: 0.00047030924765724863
Position 2231: 0.0004299790067834508
Position 3914: 0.0004106799589120565
Position 382: 0.00040719143311774024
Position 20829: 0.0004003267878859313
Position 5471: 0.000382938800067009
Position 20546: 0.00037646152916591673
Position 3523: 0.00037619357935466226
Position 320: 0.00034645389629893165
Position 17045: 0.0003208337141642197
Position 1170: 0.0002730840850008025
Position 12843: 0.00020739231628687577
Position 802: 0.00019750349067654277
Position 698: 0.00018149191103012004
Position 3731: 0.0001481502623568941
Position 631: 0.00012112747905822223
Position 246: 0.00011633081673717794
Position 402: 0.00010266475322475059
Position 681: 0.00010037574530738112
Position 313: 9.716947599866375e-05
Position 27063: 9.565927066715294e-05
Position 3280: 8.03737182017472e-05
Position 3592: 7.685524820694628e-05
Position 350: 7.561119400267885e-05
Position 4846: 7.33234389783429e-05
Position 109: 6.863214050289693e-05
Position 25049: 6.626876948313487e-05
Position 24974: 6.574338293558627e-05
Position 5218: 5.9685071942938594e-05
Position 1879: 5.930428326136867e-05
Position 1721: 5.7485368329028555e-05
Position 3493: 5.51853314347719e-05
Position 446: 5.3216986115738816e-05
Position 72: 4.884936677948652e-05
Position 307: 4.7944895617108085e-05
Position 129: 4.698524505772551e-05
Position 3249: 4.577227322361638e-05
Position 4924: 4.372546519728456e-05
Position 4148: 4.320567562438138e-05
Position 3896: 3.9153888857992034e-05
Position 13331: 3.605770098622689e-05
Position 2262: 3.587389291056536e-05
Position 344: 3.4650497189513554e-05
Position 2527: 3.460663776039846e-05
Position 2216: 2.9975531682664875e-05
Position 3760: 2.9059740846259998e-05
Position 2244: 2.5700130456733125e-05
Position 2186: 2.353926623633219e-05
Position 26167: 2.2603220611221786e-05
Position 2209: 2.1379094103814788e-05
Position 1089: 2.0560909220508087e-05
Position 17025: 1.9500826223195478e-05
Position 4171: 1.9217458171411647e-05
Position 26224: 1.9009171168220206e-05
Position 30738: 1.6375218146678877e-05
Position 1449: 1.570630179414552e-05
Position 4389: 1.4814558985570223e-05
Position 31783: 1.4311979766502725e-05
Position 3409: 1.382741934968026e-05
Position 97: 1.2383302520678126e-05
Position 4210: 1.2045493965930924e-05
Position 18246: 1.025306512131489e-05
Position 3302: 9.9453154933328e-06
Position 271: 7.265382573637841e-06
Position 217: 6.017465413798799e-06
Position 329: 5.4633201453429005e-06
Position 16716: 3.981482254441064e-06
Position 66: 3.519716094627959e-06
Position 17314: 1.5480226216227438e-06
Position 176: 1.243330806424957e-06
Position 37: 8.450173973382329e-07
Position 112: 7.279290526136705e-07
Position 30636: 6.568731043038713e-07
Position 16693: 5.740314499044897e-07
Position 719: 4.3936437949087474e-07
Position 29941: 3.8504887025109143e-07
Position 31248: 2.9360232001536796e-07
Position 797: 2.872187944990622e-07
Position 672: 2.5351316320990634e-07
Position 24817: 2.3655875825217594e-07
Position 659: 1.48188446762755e-07
Position 47: 1.34980231367781e-07
Position 716: 1.1575569001910694e-07
Position 22: 1.1146912510454005e-07
Position 518: 1.106121275865766e-07
Position 727: 9.219151125883087e-08
Position 29975: 3.321691713851701e-08
Position 29945: 1.6193641822085915e-08
Position 649: 2.5955176222089034e-09
Position 578: 1.6932092233002476e-09
Position 471: 1.233077767513126e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16419: 0.984037053038786
Position 24732: 0.9824018726077363
Position 29887: 0.938253859145267
Position 16598: 0.8916929791997656
Position 23313: 0.8731706960576718
Position 12078: 0.7947246682168743
Position 25439: 0.7095019370646715
Position 26904: 0.4070706442200294
Position 21407: 0.30342753460944216
Position 44382: 0.2542774840856462
Position 7341: 0.2502149712608686
Position 14039: 0.22050244878824588
Position 12099: 0.20245964551715723
Position 4815: 0.1903332912785409
Position 41252: 0.183670125801289
Position 11096: 0.167275813524824
Position 26680: 0.14845996009626936
Position 8774: 0.14772812565114013
Position 9920: 0.14157225849802252
Position 37587: 0.1374426403954269
Position 11723: 0.12613741815755145
Position 14090: 0.11614101047041889
Position 13866: 0.11531239491883098
Position 22993: 0.11068483823229404
Position 25244: 0.10019365470954479
Position 26846: 0.09886483187815359
Position 26432: 0.09733781743406382
Position 33455: 0.0853138829668914
Position 27130: 0.08054222428867458
Position 36233: 0.07946396006491872
Position 8355: 0.06795420165866678
Position 21427: 0.06638524104702809
Position 25406: 0.059313814119261385
Position 12549: 0.05851223114263515
Position 13614: 0.05148530341620451
Position 13713: 0.048580505186125666
Position 7363: 0.04783674835671245
Position 20222: 0.045988765261062735
Position 7272: 0.04185553427141195
Position 316: 0.0412873724290563
Position 12395: 0.040209000586408465
Position 38370: 0.04005903775188856
Position 21220: 0.039457094739299
Position 20020: 0.03571148315155177
Position 29844: 0.03550943383798571
Position 41116: 0.03416879795315338
Position 18972: 0.03342553540126468
Position 23356: 0.03175518660247238
Position 9242: 0.031046308430971198
Position 12323: 0.030136871054273345
Position 20188: 0.02908461978500765
Position 9893: 0.0283553329493417
Position 27134: 0.02691864638827177
Position 26795: 0.02470570915626016
Position 31512: 0.023651025144283924
Position 3895: 0.02321499216740868
Position 30540: 0.022479926993646444
Position 482: 0.02096814998362182
Position 12380: 0.02052573558777859
Position 8390: 0.020237807073819176
Position 36631: 0.019734919507597627
Position 26955: 0.01971167683773358
Position 30521: 0.019658993695667353
Position 5446: 0.019204077514402295
Position 11173: 0.018752245744439126
Position 25446: 0.018064783065545206
Position 37569: 0.01801696294772903
Position 7196: 0.017932148012279787
Position 27098: 0.017905776755772367
Position 7417: 0.017589223081749338
Position 445: 0.017245073969770687
Position 33708: 0.01675963211876266
Position 26626: 0.016639436441503713
Position 489: 0.016273077622146356
Position 25457: 0.01594348170773362
Position 7253: 0.015732070010210222
Position 37387: 0.01550183055090101
Position 35171: 0.015418145788832233
Position 36853: 0.015151685420680074
Position 9795: 0.014681903398879578
Position 9926: 0.01395160804029454
Position 32270: 0.013253223275466953
Position 7309: 0.012468854088394056
Position 9833: 0.012406912685452935
Position 16600: 0.01214858971032665
Position 9222: 0.012100632686068265
Position 41613: 0.011596908639553986
Position 9778: 0.011198507318881189
Position 8165: 0.011192705179000922
Position 8429: 0.01007995769081799
Position 33373: 0.0094647588859432
Position 4075: 0.009443669225204395
Position 23952: 0.008879203295067606
Position 26445: 0.00882241343849744
Position 12416: 0.008790326851206617
Position 26717: 0.008153489336898285
Position 34304: 0.008110408835862448
Position 26376: 0.007996329524158853
Position 24109: 0.007803397976462003
Position 12349: 0.007774314540662521
Position 16630: 0.007598673606102136
Position 965: 0.007472009068302106
Position 12785: 0.007461170174415208
Position 7344: 0.007238557113661537
Position 2854: 0.00628236515022859
Position 19006: 0.006072606129637015
Position 26748: 0.00605189590752573
Position 36820: 0.006013623980771684
Position 12341: 0.0057172095050134295
Position 26266: 0.005716339384663985
Position 12723: 0.005498140136472282
Position 13888: 0.0053831057343454005
Position 34363: 0.004875564159302401
Position 25120: 0.004687716386037742
Position 29822: 0.004674255746898179
Position 3938: 0.004630060054746448
Position 34764: 0.004588977787317404
Position 466: 0.004500211093424949
Position 17980: 0.004472014849810095
Position 32380: 0.0044070705652718275
Position 25641: 0.004317804230043036
Position 18888: 0.004241314024689464
Position 4019: 0.003969524120748439
Position 25307: 0.00392326209824903
Position 29261: 0.0038972295447307166
Position 26751: 0.0038536684026116877
Position 1879: 0.003833925291127666
Position 8454: 0.0038241913794924637
Position 33945: 0.0038214667098887874
Position 16142: 0.0038113928257143266
Position 3804: 0.003687346799305152
Position 28101: 0.003677443855993782
Position 25336: 0.0035942328762610188
Position 17825: 0.00358747744016127
Position 28081: 0.0034699045115524764
Position 32758: 0.0034501042579553757
Position 32190: 0.0033084438247306973
Position 11127: 0.0031230916861052266
Position 31365: 0.0030125822252683333
Position 31151: 0.0029648127028016093
Position 25619: 0.002867113238069664
Position 34227: 0.002845268815137329
Position 7173: 0.0028166086386264976
Position 21050: 0.0027982486759338255
Position 26918: 0.0027632751971707562
Position 32210: 0.0027545305563116173
Position 5392: 0.002718449093921462
Position 12824: 0.002655633479886787
Position 28039: 0.0026390183943158603
Position 34573: 0.002556887677470145
Position 25216: 0.002484732063768247
Position 9371: 0.0024552013574383074
Position 33973: 0.0024464447536742522
Position 23835: 0.00238983237619425
Position 25469: 0.0023844102481973294
Position 36449: 0.0023766226744161506
Position 18008: 0.002306694996170768
Position 29337: 0.002288568763883019
Position 24443: 0.002233673087766724
Position 1164: 0.0021975789883701157
Position 1857: 0.0021765503798943323
Position 30049: 0.0021755338962039924
Position 36022: 0.0020695235765536505
Position 31616: 0.001990849838571818
Position 38595: 0.0018955702984969135
Position 35926: 0.0018953644120521759
Position 8685: 0.001823055725056466
Position 8090: 0.001809505996237275
Position 1134: 0.0016993521612851472
Position 29807: 0.001691625071065155
Position 17944: 0.001635288704363683
Position 25705: 0.0016282252689209182
Position 35751: 0.0015982056692447925
Position 33849: 0.001551020177891341
Position 26412: 0.0015353818648680473
Position 16633: 0.0015104885716204788
Position 29146: 0.0014063206367798636
Position 24610: 0.0013956649166577757
Position 23923: 0.0013673986689155876
Position 25686: 0.0013566782045585312
Position 9393: 0.0013524718888925774
Position 461: 0.0013308283620898631
Position 33719: 0.001318427386442277
Position 27796: 0.0012986704424179365
Position 21199: 0.0012943035020393594
Position 20413: 0.0012887743791276524
Position 2102: 0.0012450863392881762
Position 2863: 0.0012420557870111311
Position 15306: 0.0012197204708750044
Position 1913: 0.0012026380361194432
Position 320: 0.0011727510252315077
Position 1221: 0.0011715360859997496
Position 15235: 0.0011638696733015437
Position 4044: 0.0011089247653327246
Position 28682: 0.0010991979630410155
Position 28531: 0.0010888626683495596
Position 3784: 0.0010678786714495997
Position 5578: 0.0009938105511712837
Position 1274: 0.0009907415866343785
Position 37480: 0.000980010340452651
Position 17262: 0.0009508980468569533
Position 26344: 0.0009404298579402544
Position 32148: 0.0009082682076663696
Position 1204: 0.000869408293713468
Position 275: 0.0008692446363588951
Position 34698: 0.0008358602461463074
Position 37131: 0.0008145502889592732
Position 27231: 0.000792076279364787
Position 30064: 0.000775656888472066
Position 3958: 0.0007637514709248727
Position 4819: 0.0007259803489389206
Position 26995: 0.0007039985276697108
Position 27062: 0.0006855765425496214
Position 4056: 0.0006837526735538644
Position 24750: 0.0006804866093296349
Position 1107: 0.0006794344665474393
Position 29532: 0.000638114932752978
Position 9162: 0.0006361836204607944
Position 27691: 0.0006094554464566146
Position 2174: 0.0005785147319307594
Position 4679: 0.000561541938759584
Position 26555: 0.0005525390135228852
Position 24543: 0.0005407791503505221
Position 30371: 0.0005326044019283351
Position 2869: 0.0005314398385802557
Position 3338: 0.0005013565883071087
Position 1491: 0.0004800873078334625
Position 18343: 0.00047104456705072007
Position 30439: 0.0004650302313309562
Position 23989: 0.00042531830700624795
Position 1089: 0.0004203722856583355
Position 31379: 0.0004057823273231006
Position 20647: 0.0004003267878859315
Position 29101: 0.0003971410723634573
Position 281: 0.00039087160709300216
Position 30805: 0.0003905727008357456
Position 35490: 0.00035663457646882937
Position 1238: 0.00035374897517435064
Position 882: 0.0003409035636393314
Position 1170: 0.00033185154921571124
Position 5057: 0.0003304011462809494
Position 33160: 0.00032964824540504057
Position 30149: 0.0003196238016421384
Position 2774: 0.000316978718156685
Position 1033: 0.00031370695473586287
Position 17377: 0.0002943487850749422
Position 25483: 0.00027176057690249367
Position 25746: 0.0002634116384921614
Position 516: 0.0002527245693098703
Position 33413: 0.00023641818635616939
Position 32441: 0.0002323542402820839
Position 26502: 0.00022983659937323895
Position 17871: 0.00021245000238202588
Position 28156: 0.00020967491213504135
Position 31310: 0.00020569742927680558
Position 34549: 0.00020273412652939903
Position 518: 0.00019954172592865998
Position 17779: 0.00019119953744939559
Position 16875: 0.00019062378605060536
Position 18611: 0.00018280454161013755
Position 30888: 0.000179991978399417
Position 3913: 0.0001794137923914219
Position 565: 0.00017164645928567296
Position 5323: 0.00015655013154716624
Position 25648: 0.0001562603525902923
Position 3641: 0.00015498627784307217
Position 31782: 0.00014600459720496577
Position 24902: 0.00014569328732030404
Position 1778: 0.00014221406543837585
Position 31544: 0.00014162858904378156
Position 3180: 0.00013609130691869624
Position 530: 0.00013031207459018114
Position 31329: 0.00012348032244505154
Position 31565: 0.00012112953985250588
Position 31267: 0.00011481676523889334
Position 30181: 0.00011150168336717599
Position 30115: 0.00010782448188645778
Position 1224: 0.0001077588626529809
Position 2513: 0.00010680043204276225
Position 33294: 0.00010098272509429007
Position 1115: 9.933076168814536e-05
Position 1929: 9.675390480240132e-05
Position 24516: 9.219589260100339e-05
Position 25666: 9.015406486786964e-05
Position 329: 8.980211494075664e-05
Position 27345: 8.364306858940457e-05
Position 25149: 8.030319423173215e-05
Position 16822: 7.625245925941525e-05
Position 17282: 7.617751365390551e-05
Position 30573: 7.34935971926113e-05
Position 25712: 7.192427533127565e-05
Position 4101: 6.984442407719706e-05
Position 27763: 6.938357464996984e-05
Position 16792: 6.583312479451407e-05
Position 4988: 5.675967779990237e-05
Position 25881: 5.6008217276951e-05
Position 5111: 5.503424570622872e-05
Position 30781: 4.646727893498579e-05
Position 31720: 3.91388738067135e-05
Position 13222: 3.605770098622684e-05
Position 1535: 3.395983767827369e-05
Position 5364: 3.218630188918825e-05
Position 25607: 3.106020710118863e-05
Position 1248: 3.072502546964755e-05
Position 30164: 2.8866074792634886e-05
Position 991: 2.6965980353972535e-05
Position 3592: 2.5843479608554643e-05
Position 26973: 2.5774314799216484e-05
Position 25994: 2.445331729649033e-05
Position 751: 2.3917968885028222e-05
Position 570: 2.1931706475281844e-05
Position 684: 2.133944596529231e-05
Position 26580: 2.071427871123827e-05
Position 1040: 2.022947654574945e-05
Position 17707: 1.9491486136858654e-05
Position 3342: 1.7694562219054654e-05
Position 1503: 1.719112709783543e-05
Position 649: 1.689802224226767e-05
Position 18316: 1.5619345256634948e-05
Position 12461: 1.5338715755062537e-05
Position 4250: 1.4814558985570223e-05
Position 1890: 1.4172424449859856e-05
Position 2377: 1.4069221993664367e-05
Position 1330: 1.3977001718246957e-05
Position 25260: 1.2668351988600889e-05
Position 2642: 1.2076701016892014e-05
Position 3400: 1.1999404900414237e-05
Position 27485: 1.1765449527511252e-05
Position 2392: 1.1506937444421741e-05
Position 2075: 1.1358602769378897e-05
Position 26086: 1.1055812814524078e-05
Position 5021: 1.0034256363872574e-05
Position 2812: 9.870936752768274e-06
Position 24973: 9.784179333440531e-06
Position 3301: 9.102766522174584e-06
Position 3280: 8.790876304534113e-06
Position 2725: 8.573778161001602e-06
Position 3474: 7.625071174777509e-06
Position 1439: 7.511373057382516e-06
Position 17010: 7.4922208598757274e-06
Position 26038: 7.084335445649093e-06
Position 25168: 6.828358844533179e-06
Position 26539: 5.883906971937225e-06
Position 2903: 5.753436530278615e-06
Position 25670: 5.381874741404406e-06
Position 17326: 4.605885870910663e-06
Position 27808: 4.370896853349027e-06
Position 1591: 4.299231195932066e-06
Position 681: 3.6807690350371936e-06
Position 4748: 3.4573857778464465e-06
Position 1218: 3.3959607774189506e-06
Position 31408: 3.1422745306172817e-06
Position 1574: 2.9652785184052464e-06
Position 16681: 2.9530809527814384e-06
Position 24564: 2.892893669921002e-06
Position 350: 2.1561522063162044e-06
Position 27170: 9.75713760505739e-07
Position 25174: 4.021982233019116e-07
Position 25092: 2.808230632535027e-07
Position 16840: 1.3294942300530058e-07
Position 3676: 5.3149384481614727e-08
Position 2819: 2.1728761428326806e-08
Position 17176: 1.9214808013784193e-08
Position 1795: 1.5402145191369814e-08
Position 2015: 1.4810772986999558e-08
Position 18370: 8.717198779926032e-09
