Gene = C130050O18Rik
Position 2382: 2.073010689421877e-06
Position 1929: 2.0432143449550886e-06
Position 1662: 1.807310788425643e-06
Position 1749: 1.6043800960331222e-06
Position 764: 1.0713278907143948e-06
Position 1439: 1.0398480476636902e-06
Position 802: 1.0182137546993095e-06
Position 3907: 4.0809587026914097e-07
Position 1789: 1.9125828053057452e-07
Position 1464: 1.1037455802567177e-07
Position 2891: 1.0374830081006071e-07
Position 1462: 8.196143929077961e-08
Position 1704: 7.255185194338168e-08
Position 476: 6.712706213254266e-08
Position 1468: 3.9382562209926484e-08
Position 473: 3.445373187959546e-08
Position 1698: 3.219217513636166e-08
Position 1677: 3.174207274766393e-08
Position 489: 2.711788663274054e-08
Position 1265: 8.491351270670355e-09
Position 186: 4.330345120052995e-09
Position 503: 2.358325993567164e-09
Position 982: 1.3323812941307785e-09
Position 966: 1.2303603413678672e-09
Position 127: 2.5352416014709886e-10
Position 175: 1.668931680406322e-10
Position 168: 1.3453590779925185e-10
Position 510: 9.880822877359729e-11
Position 109: 2.7033335609649358e-11
Position 80: 2.4042346597869865e-12
Position 131: 1.4651763755534173e-12
Position 161: 1.075561349530651e-12
Position 95: 4.691974363586083e-13
Position 156: 1.960273701221912e-13
Position 84: 1.7966164527378695e-13
Position 143: 8.821601088473727e-14
Position 135: 1.3808026201684782e-14
