Gene = Nmu
Position 435: 2.86505688177258e-07
Position 846: 2.706471218628205e-07
Position 6557: 2.655764977405128e-07
Position 74: 2.553128259335172e-07
Position 233: 2.30577678214846e-07
Position 6612: 2.2206343914005586e-07
Position 607: 2.039302699361339e-07
Position 968: 2.0345719291971272e-07
Position 808: 1.5223312158980924e-07
Position 1247: 1.4487283376944024e-07
Position 1061: 1.2428286294749074e-07
Position 128: 1.118316753902792e-07
Position 112: 1.1166735956301451e-07
Position 1260: 7.432147042204804e-08
Position 589: 3.478056728854749e-08
Position 602: 3.0738619853700575e-08
Position 1156: 3.0694061944677165e-08
Position 82: 2.6687152804132682e-08
Position 90: 2.6580971351688843e-08
Position 97: 2.3890008277787145e-08
Position 238: 1.9029173918080886e-08
Position 971: 1.814782334091784e-08
Position 853: 1.6143860032310807e-08
Position 115: 1.284788215490529e-08
Position 95: 7.191673743375004e-09
Position 450: 6.882378558347856e-09
Position 107: 1.7361159257708706e-09
Position 1041: 1.247198140341261e-09
Position 1334: 5.4655315279025894e-11
Position 125: 4.1362532555076145e-11
