Gene = Sclt1
Position 8824: 0.018019582082420237
Position 1894: 0.01800740049018202
Position 11318: 0.01693700926050068
Position 8555: 0.01492582132076219
Position 6367: 0.014756400051733311
Position 14726: 0.01442546671084786
Position 35578: 0.013320252188631622
Position 7452: 0.012734085019169852
Position 6416: 0.012143344588566592
Position 1418: 0.011324315125288085
Position 10576: 0.011293574805045904
Position 10256: 0.009011225935444251
Position 10964: 0.00854793488071848
Position 7659: 0.008351873775422246
Position 27440: 0.008194279083272742
Position 12039: 0.008131041927907725
Position 15212: 0.006873238153130951
Position 31476: 0.006723793098586247
Position 43401: 0.006302565415495472
Position 7695: 0.006182728165273563
Position 38489: 0.004962324076632645
Position 4688: 0.004724469258767318
Position 38425: 0.0046808477925700635
Position 1337: 0.003576510143010276
Position 1048: 0.002561235524525517
Position 6045: 0.0024272524273493017
Position 32299: 0.001926223009566832
Position 4257: 0.0016867390964102247
Position 1480: 0.0012866077659873573
Position 3855: 0.0010841172613483157
Position 2003: 0.0007713172370104889
Position 37859: 0.0005078328911797292
Position 877: 0.00043157274111637456
Position 219: 0.00039611761747827134
Position 35227: 0.00036979312696488163
Position 2377: 0.0003642822162413378
Position 36098: 0.0003237414650835707
Position 1927: 0.0002928144117112822
Position 9277: 0.00028823241324007397
Position 874: 0.00026811152620593204
Position 2487: 0.00020633446920826848
Position 1203: 0.0001850767474796274
Position 1442: 0.00016595522220481202
Position 1849: 0.00014248192661537386
Position 5743: 0.00014115269895794634
Position 2433: 0.00013603887501715406
Position 252: 0.00011195651654079544
Position 2569: 0.00011159809619989387
Position 89: 0.00010974879313277088
Position 313: 0.00010838360795005336
Position 2682: 0.00010788747118310324
Position 5694: 8.238257981285047e-05
Position 37000: 7.063919516658767e-05
Position 300: 4.500969178372676e-05
Position 156: 4.264419581602253e-05
Position 4498: 3.4901977550040376e-05
Position 606: 3.441251569523242e-05
Position 11: 3.38372382103929e-05
Position 132: 3.280925843317431e-05
Position 261: 2.889437756969331e-05
Position 40713: 2.6358105771746997e-05
Position 140: 1.3039225353259237e-05
Position 456: 9.731627713518328e-06
Position 611: 8.90351723806009e-06
Position 209: 8.80219903034935e-06
Position 241: 5.7087056215617735e-06
Position 687: 5.482552349787995e-06
Position 1051: 4.875003057915207e-06
Position 34641: 3.1960276918806917e-06
Position 668: 2.5406331155542554e-06
Position 568: 2.4158175973727496e-06
Position 32: 1.99212738442285e-06
Position 619: 1.7790963805075411e-06
Position 577: 1.7161864483172642e-06
Position 647: 1.5009945144983928e-06
Position 596: 1.3586146721597649e-06
Position 591: 1.1752554099656865e-06
Position 359: 9.511666990850569e-07
Position 593: 9.276758811263591e-07
Position 33291: 6.872531686759493e-07
Position 628: 6.116071923712038e-07
Position 49: 6.08394352399004e-07
Position 673: 5.33891667955989e-07
Position 939: 5.245656901115583e-07
Position 919: 4.941460420782326e-07
Position 566: 2.7149353610673734e-07
Position 533: 2.669007332873742e-07
Position 715: 2.2362772846606692e-07
Position 833: 1.8148724923433338e-07
Position 1241: 1.2066645912197042e-07
Position 396: 5.411851899591274e-08
Position 390: 4.3050496433599386e-08
Position 691: 3.7102034539458226e-08
Position 1126: 2.4246352034096948e-08
Position 1209: 2.1814197234376193e-08
Position 393: 2.1240768871166438e-08
Position 777: 1.645660186654298e-08
Position 1779: 1.5115874348704384e-08
Position 412: 1.4101835142609162e-09
Position 17000: 4.720366878161864e-10
Position 15460: 4.333411481460145e-10
Position 881: 1.7880477877920732e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 24711: 0.9999999913259424
Position 32979: 0.978185605016902
Position 31308: 0.9697551065222066
Position 12150: 0.948174991511554
Position 8278: 0.9161674214137249
Position 41868: 0.9051261673779423
Position 15365: 0.8332945123650561
Position 372: 0.6616683954426362
Position 39057: 0.571521806697487
Position 14606: 0.4575391588272571
Position 43249: 0.32873720341893625
Position 44293: 0.312279321639488
Position 3451: 0.2757674355311848
Position 5248: 0.2668720109406767
Position 43595: 0.2453544245630378
Position 37518: 0.22999858074748458
Position 49823: 0.2040294782632946
Position 5221: 0.19193423567311446
Position 4995: 0.17702820913278608
Position 27418: 0.17423918847177602
Position 443: 0.1714378547140141
Position 7582: 0.16069450208011274
Position 35935: 0.15189496901485305
Position 43326: 0.1351749353523088
Position 10485: 0.13443443930597768
Position 10448: 0.12552363858134216
Position 46255: 0.12123051643103046
Position 14941: 0.11639746784725237
Position 7628: 0.11397395418208375
Position 15104: 0.11109406528394933
Position 28223: 0.10691045688129441
Position 37735: 0.09667665728101511
Position 43102: 0.08208709141193067
Position 14916: 0.0735181990414527
Position 47747: 0.06751175947280745
Position 42842: 0.06594310806764432
Position 38093: 0.06534815164976163
Position 9432: 0.06388895523552575
Position 25201: 0.05826716802135519
Position 39212: 0.053808000800082606
Position 14577: 0.04949229861409999
Position 42765: 0.04532983653064779
Position 46190: 0.04451339175856121
Position 15018: 0.04345356734554336
Position 5107: 0.040907733803980294
Position 42525: 0.03988571473871999
Position 6279: 0.03818108658899523
Position 7729: 0.037024805321054566
Position 15193: 0.035845360695542124
Position 14517: 0.03584366793332829
Position 11978: 0.03484068691656698
Position 42541: 0.03412246427758568
Position 33764: 0.032841819723775215
Position 37686: 0.03158126394427348
Position 418: 0.03036588010487018
Position 14919: 0.029251243707071224
Position 1749: 0.029057897638455298
Position 46637: 0.027193562494101643
Position 9406: 0.025274925018167898
Position 7549: 0.02450944949748721
Position 11594: 0.02445038687928516
Position 44394: 0.023597138503104572
Position 6003: 0.020723055294264336
Position 42590: 0.020565186766800678
Position 728: 0.020456706814187188
Position 28658: 0.0185386101823252
Position 6487: 0.017870601259823565
Position 40558: 0.017064651395101084
Position 42741: 0.015797338099014506
Position 25256: 0.015521004567937627
Position 8281: 0.015461145415158058
Position 42980: 0.01538161725474351
Position 14690: 0.014611232416730272
Position 37394: 0.014165353713697704
Position 43305: 0.01372963474534847
Position 45396: 0.012483647804761768
Position 3483: 0.012406241539947651
Position 44162: 0.011301019178526255
Position 35884: 0.011263467364561703
Position 8605: 0.011060833753930384
Position 7388: 0.0108010859450077
Position 8429: 0.010106025548720983
Position 35362: 0.009911906672885233
Position 45329: 0.009881094194796948
Position 14994: 0.009813839124690643
Position 14970: 0.00978248031243324
Position 9493: 0.009566308807606887
Position 14963: 0.009277904172494914
Position 42428: 0.009228259340474042
Position 25217: 0.008718416841558514
Position 2255: 0.008555478032092235
Position 39082: 0.008257197167549347
Position 11192: 0.008141821584101046
Position 10797: 0.007966834066726417
Position 11245: 0.007953640910943187
Position 10451: 0.007860624188279874
Position 10395: 0.007486869977855309
Position 4959: 0.007362605767860329
Position 1266: 0.007318905256588695
Position 15411: 0.0070392056409542035
Position 7480: 0.006740551366407884
Position 4848: 0.006634859025644189
Position 15368: 0.006361164176528992
Position 8644: 0.006080754546772843
Position 44145: 0.006038614799110165
Position 44016: 0.006011144182411293
Position 7446: 0.005818246049659301
Position 8303: 0.0052723036253396385
Position 25065: 0.004627296293468176
Position 14541: 0.004289135573782381
Position 42567: 0.004261765651142057
Position 43960: 0.004029902989953382
Position 39259: 0.003993033689985078
Position 9892: 0.003982396145218766
Position 2567: 0.003973012606002986
Position 42753: 0.0038535893419907067
Position 8512: 0.0033784104918097376
Position 43038: 0.0032861391308193354
Position 1336: 0.003230160360876522
Position 1144: 0.003014792810423345
Position 14798: 0.002924091906558429
Position 7956: 0.002862990157637831
Position 1699: 0.002834003606606038
Position 14795: 0.0028333663639822067
Position 45251: 0.0027743008581332398
Position 40504: 0.0027718789862597737
Position 42914: 0.0027668078391922405
Position 9453: 0.002744876731371532
Position 42332: 0.0026379212425010705
Position 27220: 0.00262006881048903
Position 10165: 0.00260851165113575
Position 4558: 0.0025786623647180377
Position 4818: 0.0025657345693295024
Position 32789: 0.0024307318520768438
Position 10207: 0.002420318139089725
Position 44457: 0.0023682946113893245
Position 9214: 0.002341358568455603
Position 3592: 0.002208561739472318
Position 43479: 0.002103659785439433
Position 14610: 0.0020036128078159553
Position 962: 0.001997148643519486
Position 5901: 0.001840878103422985
Position 38368: 0.0018295428354654154
Position 4525: 0.0018143092037875936
Position 1931: 0.001812758444627789
Position 2591: 0.0017587961864626235
Position 36030: 0.0017482664049998675
Position 7780: 0.001615957199122112
Position 378: 0.0015350481790391737
Position 35169: 0.001464231285366175
Position 6325: 0.001436326413892963
Position 35871: 0.0014332504206479293
Position 1819: 0.0014052950255574977
Position 2537: 0.0013874834156179664
Position 14349: 0.0013199678644202912
Position 1713: 0.00127614260749764
Position 32131: 0.0012629451049776727
Position 3553: 0.0012326778967196592
Position 495: 0.0012232427945740795
Position 35463: 0.0011876337648919868
Position 4214: 0.0011347673921252622
Position 4801: 0.0010574184018955
Position 2481: 0.0010025393747491737
Position 35396: 0.0009475333338407227
Position 11841: 0.0009427504619831608
Position 703: 0.000942681043449517
Position 681: 0.0008965338141491465
Position 11277: 0.0008415467654564685
Position 33595: 0.0008182124766967478
Position 805: 0.0008089499046533674
Position 44967: 0.0007851166878754648
Position 4497: 0.0007775798585146572
Position 35325: 0.0007766958012414006
Position 43788: 0.000763434710663865
Position 1935: 0.0007583148953351465
Position 3797: 0.0007582501682515614
Position 11946: 0.0006920396158652221
Position 43615: 0.0006818066705869758
Position 32178: 0.0006632779045891667
Position 2322: 0.000639129363347815
Position 647: 0.0006374077100742082
Position 33554: 0.0006190950281304913
Position 8000: 0.0006017653471266054
Position 10815: 0.0005811008139920541
Position 617: 0.0005711989054531998
Position 918: 0.0005634994066740166
Position 4120: 0.0005520023398531115
Position 1040: 0.0005514589946194472
Position 753: 0.0005007906149946495
Position 37467: 0.00045109145653851585
Position 1888: 0.0004437454936848174
Position 39710: 0.0004331910376368276
Position 2276: 0.0004296725139079888
Position 3469: 0.0004229683067253748
Position 1164: 0.00041793439517985766
Position 6360: 0.00039869394136279434
Position 761: 0.00039493357953654016
Position 969: 0.000387547661211293
Position 644: 0.00037861619000474373
Position 1290: 0.0003698682986271643
Position 772: 0.00036276256033929345
Position 40619: 0.00035905250856752387
Position 2610: 0.00034378295353503234
Position 1202: 0.0003355597261134298
Position 2486: 0.0003286812266666782
Position 11912: 0.00032481945815644015
Position 1198: 0.00030240542092794734
Position 2234: 0.0002904121511577181
Position 3616: 0.0002670405976252747
Position 1270: 0.0002644809177624729
Position 1975: 0.0002614711242462806
Position 708: 0.00023774372033935636
Position 5606: 0.0002235352787707964
Position 1757: 0.00021447329871024848
Position 2456: 0.00016936883357530352
Position 3199: 0.0001413133331625727
Position 1978: 0.00013604126667627673
Position 3766: 0.0001249493887740536
Position 3171: 0.00010316357667171087
Position 1822: 9.910864135398423e-05
Position 3168: 9.286909665345046e-05
Position 1871: 9.101211060957527e-05
Position 9109: 8.835207042412355e-05
Position 2284: 8.6854557807816e-05
Position 36824: 7.820083821749039e-05
Position 741: 7.498554436407645e-05
Position 34277: 7.360421579252406e-05
Position 1208: 7.067759843330664e-05
Position 8481: 6.961740822129458e-05
Position 35210: 5.9808432001126895e-05
Position 1946: 5.577336945675745e-05
Position 1324: 5.472315526996938e-05
Position 34388: 5.102036524470298e-05
Position 35130: 5.0455053638762896e-05
Position 1292: 4.641452377903916e-05
Position 1355: 4.371550598765347e-05
Position 34315: 4.1287139002445594e-05
Position 37246: 3.879295222821055e-05
Position 1149: 3.6813325650270064e-05
Position 6049: 3.641348954207677e-05
Position 39520: 3.3365857124761584e-05
Position 715: 3.301931248803575e-05
Position 3811: 3.028422007378771e-05
Position 37223: 3.0034236923155405e-05
Position 34059: 2.714139014368001e-05
Position 933: 2.5258158980432725e-05
Position 36314: 2.338379271454799e-05
Position 35033: 2.2671560010947134e-05
Position 33197: 1.828666501316483e-05
Position 32298: 1.6753463431861503e-05
Position 4351: 1.6213019632116098e-05
Position 1724: 1.4721837743274662e-05
Position 560: 1.3706025575479621e-05
Position 33227: 1.2840775454847049e-05
Position 4410: 1.0608133820041707e-05
Position 2453: 9.58149082607224e-06
Position 4301: 8.050188529729608e-06
Position 2574: 7.80625080880506e-06
Position 1984: 7.659854849357597e-06
Position 1300: 7.4955868886363375e-06
Position 34236: 7.152149661066402e-06
Position 1146: 6.89125887055262e-06
Position 1802: 6.1973468368021665e-06
Position 33239: 5.036902576066058e-06
Position 33156: 3.7284213014096775e-06
Position 33130: 3.0941403469678137e-06
Position 33924: 2.891675875956033e-06
Position 8463: 2.565931298372829e-06
Position 31904: 2.3882240723544692e-06
Position 566: 1.4980875062372032e-06
Position 33944: 1.4112689328267892e-06
Position 3732: 1.1914907744338604e-06
Position 33397: 1.0841155627665483e-06
Position 33378: 1.075296487148874e-06
Position 31982: 1.0148264871626842e-06
Position 352: 6.967472375057909e-07
Position 848: 6.287919196565304e-07
Position 1234: 5.455215995722915e-07
Position 982: 5.164191019511026e-07
Position 34467: 4.537560773505482e-07
Position 976: 4.054261754324269e-07
Position 1363: 3.7019551127422256e-07
Position 873: 2.971551333360282e-07
Position 1083: 2.7983077357886876e-07
Position 325: 2.7753030068496833e-07
Position 511: 2.6912972152448187e-07
Position 25872: 2.3970146575182457e-07
Position 827: 1.0141875219022365e-07
Position 946: 9.63234466800532e-08
Position 1013: 8.34616560084823e-08
Position 943: 8.198792930002848e-08
Position 3143: 6.669396745019151e-08
Position 100: 5.079679697853035e-08
Position 513: 4.93970868158451e-08
Position 3214: 4.4224758599686485e-08
Position 979: 4.3575465133545574e-08
Position 853: 3.560672969528379e-08
Position 1010: 3.555904755795621e-08
Position 520: 3.428180054310119e-08
Position 1436: 3.065765685762175e-08
Position 25557: 2.936280457430577e-08
Position 1566: 2.4989618705611117e-08
Position 1244: 1.7051591313213714e-08
Position 25905: 1.3614195675839219e-08
Position 3211: 1.2320544676011761e-08
Position 1804: 1.2025415931122249e-08
Position 1635: 1.0655544927194784e-08
Position 1016: 8.620528650565139e-09
Position 1344: 8.50200730195812e-09
Position 1341: 8.16883104284952e-09
Position 18392: 7.719127319510751e-09
Position 1417: 7.582429874868269e-09
Position 862: 6.274733128863074e-09
Position 524: 5.204403293417664e-09
Position 2007: 3.3973559922163606e-09
Position 831: 3.302426498152076e-09
Position 1367: 3.2330045309707556e-09
Position 814: 2.792728138310657e-09
Position 1373: 2.551007532013423e-09
Position 1525: 2.4171275797709958e-09
Position 1407: 2.1442351059830897e-09
Position 229: 1.5582810976641868e-09
Position 127: 1.2445924561892622e-09
Position 138: 7.964138725261031e-10
Position 123: 7.325137977124155e-10
Position 15725: 5.227961778750304e-10
Position 241: 4.67933192361605e-10
Position 271: 4.2346232607945185e-10
Position 16924: 4.025543894798503e-10
Position 17846: 3.136881685231023e-10
Position 247: 1.7884898522000363e-10
Position 300: 1.4739667616155553e-10
Position 12370: 8.559987675247492e-11
Position 16890: 5.1704039724606635e-11
Position 833: 4.653979798720293e-11
Position 12343: 3.284949471858012e-11
Position 16821: 1.7778258611732735e-11
Position 881: 8.218916081884691e-12
Position 1542: 2.804433531566917e-12
Position 841: 2.077281665694065e-14
