Gene = Ro60
Position 11777: 5.303075448005747e-06
Position 1423: 4.25252502655823e-06
Position 1336: 4.250497448159092e-06
Position 1302: 4.1528086266441694e-06
Position 438: 3.1041757302213404e-06
Position 1696: 2.914918665590167e-06
Position 1978: 2.6248758959671295e-06
Position 1769: 2.5058056134134547e-06
Position 1068: 2.4991097131474624e-06
Position 911: 2.397354630311194e-06
Position 2084: 2.290465431057116e-06
Position 493: 2.2336992587170104e-06
Position 1054: 1.0743787932847709e-06
Position 1929: 9.971638235913197e-07
Position 11817: 6.348415826234531e-07
Position 768: 3.6535018027626826e-07
Position 63: 3.4403797612558626e-07
Position 681: 8.055753098780309e-08
Position 625: 6.616685787515489e-08
Position 266: 5.2191554470974425e-08
Position 496: 3.990720698302996e-08
Position 192: 3.8431691484398886e-08
Position 741: 3.641039103030181e-08
Position 709: 2.8872303002682473e-08
Position 590: 2.5688996487226247e-08
Position 202: 2.0085981194989564e-08
Position 526: 1.4302613188256535e-08
Position 298: 1.0924951007077974e-08
Position 874: 1.593734990416475e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11497: 0.9663602230466369
Position 16601: 0.9524584495687283
Position 11147: 0.8815007701941525
Position 16978: 0.7364295559079956
Position 15681: 0.7136211923927186
Position 19173: 0.6203949125647547
Position 10257: 0.5528804664715303
Position 22795: 0.4709606301021623
Position 6452: 0.4334861338109953
Position 10585: 0.406507122849847
Position 22944: 0.26210146085683667
Position 21655: 0.2515659638666502
Position 11738: 0.1535069206712718
Position 19237: 0.1384338478946032
Position 13457: 0.1337097880237863
Position 6936: 0.1248737649004616
Position 253: 0.11997522844689693
Position 25295: 0.11973581957084808
Position 25975: 0.08752608690608604
Position 4485: 0.08357394156253158
Position 6966: 0.0835190445686512
Position 8837: 0.07715653403523777
Position 19404: 0.06844504292364327
Position 24798: 0.0676108380522331
Position 11168: 0.06722203466017208
Position 16974: 0.05376017576089105
Position 19634: 0.04245845875118798
Position 24756: 0.04024113510892382
Position 24922: 0.036594115739785056
Position 23204: 0.03554661095917152
Position 6365: 0.03322111299862998
Position 6941: 0.03297954543022703
Position 16377: 0.03249854797165637
Position 6041: 0.028135995938011443
Position 24598: 0.027185512702970985
Position 18909: 0.025472708568456667
Position 17204: 0.02538167177067189
Position 19721: 0.02475794481521213
Position 11704: 0.02384112692375962
Position 11534: 0.023219684766281484
Position 17501: 0.019709096216309487
Position 13496: 0.01912604397579885
Position 2652: 0.01854228220317053
Position 24317: 0.01722262614871956
Position 24268: 0.01712092733862591
Position 25576: 0.015664339039220893
Position 13365: 0.015175787539742646
Position 6512: 0.014466482055886982
Position 3778: 0.01406651880735421
Position 20035: 0.013770112807993366
Position 18282: 0.013156050046663786
Position 25573: 0.012942944779858401
Position 17913: 0.012857754975911618
Position 26032: 0.012713204816355916
Position 23153: 0.012219314853077977
Position 25033: 0.0121927311862686
Position 14456: 0.01203239420593936
Position 24246: 0.011274132654364775
Position 13667: 0.010548869316257373
Position 22037: 0.010429579547719848
Position 24361: 0.009689313166125245
Position 23425: 0.009315549948476824
Position 2563: 0.008903931900612458
Position 4311: 0.008273778718861315
Position 5063: 0.008233791243215964
Position 17026: 0.00761988547561631
Position 24167: 0.007599183993001532
Position 24557: 0.0075696811660885925
Position 10951: 0.007557846321730465
Position 20261: 0.0072874515842807205
Position 12371: 0.007028934866435693
Position 1052: 0.006699642439846029
Position 14616: 0.006661416806728195
Position 16809: 0.00651943006302475
Position 11749: 0.006435431800528203
Position 11420: 0.006394449161437391
Position 3041: 0.006144637972533269
Position 11784: 0.005878622714833406
Position 4996: 0.005805972363951306
Position 14542: 0.005729296702602382
Position 23386: 0.005705948571758704
Position 12072: 0.005705257399991799
Position 17659: 0.005575691037356101
Position 23901: 0.005562616962982207
Position 23353: 0.0053501672235617415
Position 2523: 0.005300991684426653
Position 5030: 0.00504439664185897
Position 23776: 0.0048757854264911615
Position 19389: 0.00447077108499379
Position 15619: 0.004426556115296049
Position 25270: 0.004409632741705435
Position 16668: 0.004347900626522552
Position 19580: 0.004317452023657496
Position 15577: 0.004100861569833989
Position 18243: 0.004087042279877329
Position 24122: 0.003784016153216575
Position 3794: 0.003706104048238855
Position 6414: 0.0034466967687147333
Position 16449: 0.003213555338305818
Position 14550: 0.00314681033058259
Position 2481: 0.003040183479586129
Position 264: 0.0030385155574761285
Position 19929: 0.002983704997661086
Position 1025: 0.002843304892175926
Position 13830: 0.002764240068234297
Position 17533: 0.002758673348484708
Position 826: 0.0027394541702788788
Position 15127: 0.002611767512017757
Position 3675: 0.0026097836375301763
Position 3482: 0.002495634873402524
Position 17982: 0.00248226434675961
Position 7534: 0.0024403980023683805
Position 24377: 0.0023125280724383937
Position 17089: 0.0021921085662269606
Position 6189: 0.0021622791959291857
Position 2912: 0.002138317636213262
Position 17084: 0.002131179243835095
Position 19867: 0.002125532785493947
Position 14497: 0.002076328354570501
Position 4438: 0.0020300890272522605
Position 19951: 0.002018889865737806
Position 23787: 0.0019183868394339132
Position 13792: 0.0018636858730240729
Position 19285: 0.0018464539094871426
Position 23945: 0.0017930359147389704
Position 18590: 0.0016959630766932964
Position 14477: 0.0015604219816742735
Position 17577: 0.001517706438027677
Position 3727: 0.0015139010294467248
Position 17618: 0.0013843997679846448
Position 12143: 0.0013538233624034036
Position 12317: 0.0013090597132389189
Position 20276: 0.0012665590447682857
Position 6729: 0.001191671764955183
Position 11536: 0.001078976408487935
Position 3652: 0.0009974661163489407
Position 12284: 0.0009916466587584095
Position 8961: 0.0009677164732964148
Position 21670: 0.0009415305883024249
Position 2664: 0.0009304402142637357
Position 13501: 0.0009251133933552341
Position 20720: 0.0009242881150611374
Position 13778: 0.000895397977875648
Position 3748: 0.0008598440883183633
Position 7066: 0.0007791269491146365
Position 2542: 0.0006808398596090073
Position 13437: 0.0006784871080801825
Position 15504: 0.0006573382063431838
Position 18555: 0.0006271942533792453
Position 11950: 0.0006211474644443207
Position 3093: 0.0005973741960933007
Position 11856: 0.0005777693207318966
Position 17676: 0.0005724561711425328
Position 3622: 0.0005371246488252288
Position 3466: 0.0005124883278996102
Position 14392: 0.0005035461933460577
Position 12608: 0.0004941158603458682
Position 19410: 0.0004516884498352609
Position 3760: 0.00042220226893846025
Position 19146: 0.0003789502700682351
Position 3060: 0.00036088233373203797
Position 12002: 0.0003570181520912392
Position 12730: 0.0003215137621075339
Position 18224: 0.000303175700401589
Position 12291: 0.00028206347902276637
Position 16524: 0.00026331890764318583
Position 16913: 0.0002386719984016292
Position 1004: 0.00023237014131769547
Position 1977: 0.00022231209003920866
Position 4247: 0.00021340589928639248
Position 12521: 0.000209963641894988
Position 4433: 0.0002096671521533376
Position 12676: 0.00020894960891782767
Position 13424: 0.0001934178819650185
Position 20998: 0.0001842062487288848
Position 15936: 0.00018355829580334632
Position 874: 0.00016504951208614208
Position 277: 0.0001549913434331107
Position 318: 0.00015071215531740575
Position 270: 0.00014831206888544476
Position 14109: 0.00013599041519540253
Position 12174: 0.0001340454607400432
Position 17555: 0.00011775634092008502
Position 1943: 0.00011284099429650323
Position 1121: 0.0001127740676611082
Position 17033: 0.00011075033300998422
Position 19443: 9.934469927482673e-05
Position 12169: 8.638132018253909e-05
Position 1963: 7.430633395269588e-05
Position 11544: 7.42469940806007e-05
Position 16985: 6.440983444537376e-05
Position 19977: 5.4258110453754454e-05
Position 5218: 4.7862283276376027e-05
Position 13211: 3.5843480641751194e-05
Position 13183: 3.078255231980383e-05
Position 1468: 2.8361764574707343e-05
Position 2007: 2.5015536676661092e-05
Position 11956: 2.497949669350676e-05
Position 805: 2.4567096760057754e-05
Position 843: 2.422285892560852e-05
Position 12821: 2.4114997303477757e-05
Position 2453: 2.326244402561324e-05
Position 1863: 2.1695954453471995e-05
Position 3729: 2.1162428114603174e-05
Position 16988: 1.9698114796727405e-05
Position 1890: 1.7689470245223115e-05
Position 1537: 1.7035019576260208e-05
Position 421: 1.6933634216171898e-05
Position 4527: 1.5503125638074435e-05
Position 12103: 1.4642011962137466e-05
Position 2279: 1.434642602324846e-05
Position 19465: 1.4217805049983048e-05
Position 12083: 1.4170173645610159e-05
Position 11937: 1.3972413857510922e-05
Position 3112: 1.3101669362625715e-05
Position 1491: 1.2907662432748937e-05
Position 3625: 1.2540805553280363e-05
Position 3330: 1.2213963145832057e-05
Position 4493: 1.1444245321473198e-05
Position 2800: 9.827553881995146e-06
Position 488: 9.514995267591609e-06
Position 767: 8.219472013672618e-06
Position 11878: 8.18614095427795e-06
Position 399: 7.992477742406329e-06
Position 17311: 7.584765138381702e-06
Position 12565: 6.602338670339817e-06
Position 3005: 6.405251939042773e-06
Position 1146: 6.359772233304632e-06
Position 2489: 5.2046700837306645e-06
Position 2525: 5.1846918862451314e-06
Position 17074: 4.732247872670492e-06
Position 1420: 4.7131925486738246e-06
Position 794: 4.579827428157607e-06
Position 1947: 4.280873155214481e-06
Position 809: 4.099625877736601e-06
Position 4261: 4.045648968587166e-06
Position 681: 3.801328926947046e-06
Position 2745: 3.142038965269679e-06
Position 12203: 2.789508602396003e-06
Position 1243: 2.7050774368502708e-06
Position 17209: 2.3535819295316256e-06
Position 226: 2.194657792759577e-06
Position 4584: 2.0529072900858106e-06
Position 2326: 2.025423464440729e-06
Position 17244: 1.9153181637775598e-06
Position 1166: 1.9038151107762848e-06
Position 2297: 1.8683310660682762e-06
Position 3564: 1.6635439648402258e-06
Position 1563: 1.6503755243596807e-06
Position 1364: 1.4555103939340158e-06
Position 2108: 1.398858710317369e-06
Position 1784: 1.329833624795787e-06
Position 596: 1.1844580397381835e-06
Position 984: 1.1477649105098046e-06
Position 1909: 9.746233338503785e-07
Position 1210: 7.614846085651227e-07
Position 272: 7.555427387286921e-07
Position 12127: 7.494740615049616e-07
Position 722: 7.372569434590241e-07
Position 1327: 6.25936312448272e-07
Position 2192: 6.24489009886949e-07
Position 2227: 6.185936584700194e-07
Position 1879: 4.741247768793838e-07
Position 1915: 3.523394623754726e-07
Position 1476: 3.3583080924853363e-07
Position 490: 3.237569716368582e-07
Position 1651: 3.23379409842585e-07
Position 1882: 2.978344606090653e-07
Position 365: 2.887211002579835e-07
Position 1422: 2.597263161151052e-07
Position 521: 2.2786615685573583e-07
Position 554: 2.1679671411025465e-07
Position 321: 1.6852207266082011e-07
Position 2237: 1.5969197753444904e-07
Position 1928: 1.3404302942602375e-07
Position 15728: 1.0525821638420798e-07
Position 1294: 3.770977763784516e-08
Position 283: 2.5500383499281344e-08
Position 976: 1.04908396725498e-08
