Gene = Hopx
Position 2881: 0.0006966543383840441
Position 5889: 0.0006950864609548767
Position 2133: 0.0005254061450268564
Position 554: 0.00043559552371859415
Position 2309: 0.00040370442087068824
Position 921: 0.00033738277518530603
Position 181: 0.00024645106480730087
Position 279: 0.00023528553798654237
Position 22670: 0.00022713183876727562
Position 198: 0.00020321039435646683
Position 2283: 0.00017590033698952948
Position 3827: 0.00017450610743959699
Position 2276: 0.00015438120541614987
Position 741: 0.00014684956650631124
Position 24639: 0.00013881714691067198
Position 24838: 0.00013738564928130725
Position 3831: 0.00013004163794220485
Position 3420: 0.00012860456530071516
Position 2314: 0.00012626343678873823
Position 170: 0.00011177376867488849
Position 3716: 9.962789042762568e-05
Position 1616: 9.04041185411539e-05
Position 3575: 8.652770346502224e-05
Position 2293: 8.370920129546899e-05
Position 2459: 6.681423066400843e-05
Position 2403: 5.304483465382576e-05
Position 993: 4.991895589953542e-05
Position 2360: 4.8317953698271456e-05
Position 20537: 2.8823338457772942e-05
Position 21552: 2.783517501724317e-05
Position 20: 2.2742930165572035e-05
Position 22402: 1.7510924432877873e-05
Position 20574: 1.7253071366431494e-05
Position 47: 1.5670906791560847e-05
Position 107: 1.1933353652474763e-05
Position 390: 8.766828819999085e-06
Position 110: 8.458486426506075e-06
Position 27: 6.480388213094285e-06
Position 21085: 5.712146005868801e-06
Position 156: 5.516562755014416e-06
Position 348: 5.423464257588267e-06
Position 644: 2.398142261350763e-06
Position 285: 1.6267820402624367e-06
Position 321: 8.407953415056845e-07
Position 690: 7.306584938293378e-07
Position 780: 2.2540919747408921e-07
Position 824: 2.0386529184396735e-07
Position 600: 1.9610342113626832e-07
Position 518: 1.2386370959512146e-07
Position 700: 1.0022610397298578e-07
Position 557: 5.558846171654283e-08
Position 506: 4.886896674282781e-08
Position 679: 3.025135014465896e-08
Position 569: 1.3818640780041762e-08
Position 483: 1.3262973594110046e-08
Position 489: 8.745442082617266e-09
Position 365: 8.143401279301605e-09
Position 765: 6.988177843647782e-09
Position 785: 6.0853229494629455e-09
Position 710: 4.037117706535978e-09
Position 708: 2.301773599597547e-09
Position 508: 2.1470140246818598e-09
Position 636: 1.0308842457536302e-09
Position 494: 9.147675250231046e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 20098: 0.9999868359695626
Position 4155: 0.9963156140627272
Position 22322: 0.8078234362428698
Position 27304: 0.6912785006337734
Position 20459: 0.5629868852528968
Position 12076: 0.5291572648236761
Position 12046: 0.1474795863383396
Position 26541: 0.13680317912314283
Position 11127: 0.12009104008907089
Position 858: 0.09881325622846499
Position 20430: 0.09206575998769248
Position 14018: 0.08868273610017201
Position 24962: 0.08210232945353449
Position 22883: 0.06291276821772673
Position 12549: 0.05130909446852199
Position 11885: 0.04409887158456918
Position 27072: 0.042949169867853236
Position 22998: 0.040982331959940756
Position 25888: 0.04046990325840186
Position 26682: 0.03795001006117053
Position 20496: 0.03389434458118472
Position 25605: 0.03127272686754225
Position 13931: 0.03038586613486973
Position 20353: 0.03013620460733118
Position 167: 0.029604335402866857
Position 12117: 0.0287529592329994
Position 26511: 0.028521944910964617
Position 22453: 0.026787133604589567
Position 25004: 0.025537764551042737
Position 2171: 0.0241099382914994
Position 22474: 0.022484957602554777
Position 22900: 0.019810191148949708
Position 25272: 0.019740074293645663
Position 3892: 0.019683374505024814
Position 12629: 0.019547720210961475
Position 3645: 0.017729381591037208
Position 27931: 0.017273717345357098
Position 1020: 0.016698270037049014
Position 22293: 0.01667633212911586
Position 26127: 0.01624865859867315
Position 21335: 0.015653060377503535
Position 3737: 0.015387053310262664
Position 26369: 0.014752818168520143
Position 969: 0.013968881665473222
Position 22515: 0.012116502796366087
Position 24381: 0.01211371992102522
Position 920: 0.010900976166304994
Position 652: 0.010529491493591671
Position 26059: 0.01016773710473591
Position 25028: 0.010041483723597554
Position 22231: 0.00982799611681547
Position 7365: 0.009776908023202774
Position 12213: 0.009717010173895986
Position 24756: 0.009370759658979072
Position 2537: 0.0091764281733184
Position 3715: 0.008829254499758677
Position 503: 0.00849065763615909
Position 25554: 0.008424482308887477
Position 25193: 0.008361381562758702
Position 27214: 0.007470180591285848
Position 190: 0.00655115101240147
Position 757: 0.006245266814055053
Position 21178: 0.005739879405069161
Position 2580: 0.005473555355767231
Position 623: 0.005029053260825867
Position 25317: 0.004724687209419338
Position 899: 0.004187027677155259
Position 2592: 0.003566160683905362
Position 24239: 0.0034279513545589697
Position 25145: 0.003414335211570916
Position 7685: 0.0034055375919260305
Position 26230: 0.0033461108298674038
Position 21126: 0.003200525238435501
Position 3528: 0.0029860764095788746
Position 23299: 0.002967864374431912
Position 24407: 0.0027518133183511892
Position 1050: 0.0026664607724894013
Position 27645: 0.0026219245166264615
Position 3927: 0.0026214690393128624
Position 23532: 0.0026060870745682617
Position 3554: 0.002551511385287708
Position 22958: 0.002372443391277488
Position 193: 0.0022482371768477246
Position 23563: 0.0022412800251190366
Position 3946: 0.0021830650122083117
Position 12190: 0.002085621007212456
Position 23089: 0.0020158767223399064
Position 816: 0.0018929767119207801
Position 3698: 0.0018901894209960523
Position 26227: 0.0018824195540493788
Position 3723: 0.001869199972090783
Position 250: 0.0018205113083012202
Position 11843: 0.0018167717199911327
Position 7343: 0.0017386948257140649
Position 2070: 0.0016383838806013527
Position 1025: 0.0016340503794808404
Position 22860: 0.001572899248058487
Position 7267: 0.0015314477603568684
Position 3094: 0.0014047712854277005
Position 25848: 0.0013863786111958033
Position 23914: 0.0013628709274020102
Position 4163: 0.0012698212815580832
Position 24715: 0.0012472258939762127
Position 952: 0.0012042712244564214
Position 2037: 0.0011739808919873195
Position 10927: 0.0011091737987467415
Position 11174: 0.0011041185686990515
Position 7993: 0.0010673459435383112
Position 2006: 0.001057903092146505
Position 10069: 0.0010464112149668502
Position 2304: 0.0009615058446335861
Position 23029: 0.0009232927839869386
Position 22855: 0.0009043130700960857
Position 7931: 0.0008557482278218991
Position 24821: 0.0008391920027460696
Position 2243: 0.0008369228781315572
Position 25962: 0.0008161246173101781
Position 771: 0.0007848481689251276
Position 763: 0.000744507220286975
Position 24486: 0.0007426380844502362
Position 222: 0.0007095348078730525
Position 12765: 0.0006658893318918623
Position 2708: 0.0006086869399209352
Position 3574: 0.0005929784249157218
Position 25055: 0.0005870967654687436
Position 3125: 0.0005801049903253523
Position 255: 0.00056664211328286
Position 2246: 0.0005601784517609826
Position 20334: 0.0005571108793969624
Position 740: 0.0004909958948154383
Position 2556: 0.0004902503448728415
Position 4211: 0.0004479583744462372
Position 21227: 0.00044140697336683503
Position 735: 0.00042802466381112466
Position 862: 0.0004200643935973011
Position 21975: 0.0004195832759304267
Position 1222: 0.0004041684415736431
Position 12850: 0.0003927762649313833
Position 4190: 0.0003834923545410105
Position 483: 0.0003820023015704741
Position 480: 0.00037788886230261446
Position 514: 0.0003706530615261296
Position 24274: 0.0003658416354277436
Position 7282: 0.0003582936364881966
Position 3265: 0.00035265495355644945
Position 908: 0.0003307100914217018
Position 22476: 0.00032128037885925144
Position 5539: 0.0003178831403558267
Position 3791: 0.00030332269405846274
Position 829: 0.00028587142212476666
Position 20704: 0.00027003785733769654
Position 4136: 0.00026548967615403076
Position 20551: 0.0002636421898630603
Position 395: 0.0002533854752831043
Position 3417: 0.00024990471905869086
Position 2216: 0.00024374423988716536
Position 3870: 0.00022808322208162898
Position 3138: 0.00021823136102067735
Position 7626: 0.000205454007628272
Position 12270: 0.00019530018742970506
Position 835: 0.0001944957946992301
Position 4130: 0.00019338741473493644
Position 7843: 0.00019284754642763977
Position 487: 0.00019221673443708156
Position 7066: 0.00018465903550719955
Position 209: 0.0001637489897090859
Position 5830: 0.00016217466328927803
Position 21829: 0.00015935223074402147
Position 22015: 0.0001496779500107215
Position 22701: 0.00011960762688286629
Position 22487: 0.00011845887251494066
Position 22523: 0.00011758861753380773
Position 22783: 0.00011728258364778464
Position 7962: 0.00011623835055030274
Position 402: 9.756350324434569e-05
Position 1571: 9.038847275508892e-05
Position 2740: 8.796888091956048e-05
Position 1263: 8.716342778213672e-05
Position 1170: 8.51240361356958e-05
Position 154: 8.369760570842621e-05
Position 20775: 8.310942099112225e-05
Position 20964: 8.268000186900108e-05
Position 2271: 7.73242517150603e-05
Position 21834: 7.649956568881477e-05
Position 2614: 6.516718396358492e-05
Position 2559: 6.13366537158379e-05
Position 20882: 5.991790188245948e-05
Position 2328: 5.882261854469024e-05
Position 20751: 5.881828077643254e-05
Position 2438: 5.420830562362491e-05
Position 22786: 5.012663247388686e-05
Position 5491: 4.9979300948811136e-05
Position 219: 4.53682457366751e-05
Position 20681: 4.410502232919359e-05
Position 132: 4.2650114612384585e-05
Position 20818: 4.006825970551741e-05
Position 7436: 3.86803417425846e-05
Position 5731: 3.837675767246009e-05
Position 5698: 3.6903400175848834e-05
Position 5573: 3.4900899290261996e-05
Position 1030: 3.412593123998445e-05
Position 865: 3.142104787359872e-05
Position 489: 2.944329567317558e-05
Position 1232: 2.9189564299153586e-05
Position 977: 2.717071153847421e-05
Position 831: 2.6407809307308354e-05
Position 946: 2.6035742598647766e-05
Position 5874: 2.0481116964198532e-05
Position 202: 1.890609712760202e-05
Position 257: 1.8590310312014745e-05
Position 5615: 1.7576597243197012e-05
Position 5833: 1.7062558052227584e-05
Position 22933: 1.2621573739587574e-05
Position 13545: 2.689473531960451e-06
Position 4106: 2.4984684537275108e-06
Position 4167: 2.3977262990625866e-06
Position 13647: 1.7423048884445474e-06
Position 346: 3.14987988267661e-07
Position 206: 3.101292532403824e-07
Position 2174: 2.1688801268144025e-07
Position 6626: 2.0259252642819196e-07
Position 309: 1.9517871637164805e-07
Position 2602: 1.8672476713963762e-07
Position 738: 1.490765894222473e-07
Position 9419: 1.4125684104464476e-07
Position 932: 1.3772323880616928e-07
Position 226: 1.3388813159942384e-07
Position 12399: 1.3297473445933826e-07
Position 1122: 1.070870987683663e-07
Position 529: 9.229463367414319e-08
Position 10950: 9.17122341467453e-08
Position 6901: 8.096022167000003e-08
Position 926: 8.082819261873952e-08
Position 8122: 7.876036872157074e-08
Position 4402: 7.630570394614851e-08
Position 2291: 6.986846765305904e-08
Position 233: 6.80404610292115e-08
Position 141: 6.485929479097069e-08
Position 9068: 5.852699014984315e-08
Position 8381: 5.12019540025901e-08
Position 4076: 5.0011036247229464e-08
Position 4089: 4.41725985565075e-08
Position 532: 4.2430586336502915e-08
Position 930: 4.200691591584488e-08
Position 1066: 3.785060254485737e-08
Position 8189: 3.6389383164122284e-08
Position 1524: 3.4663494096713503e-08
Position 2212: 3.446881385313712e-08
Position 9913: 3.3496991558244984e-08
Position 997: 3.097966864377216e-08
Position 537: 2.766823314106913e-08
Position 540: 2.5807346641925168e-08
Position 6470: 2.462075969467252e-08
Position 406: 2.432791698456049e-08
Position 4933: 2.2871041691620973e-08
Position 6805: 1.9785429346217963e-08
Position 4455: 1.7698695874939798e-08
Position 326: 1.725788732145039e-08
Position 6065: 1.606685501860434e-08
Position 1306: 1.5498284426603047e-08
Position 1391: 1.5453252581935015e-08
Position 4654: 1.5301059762989043e-08
Position 6761: 1.4991920406890336e-08
Position 4985: 1.398936772748231e-08
Position 4856: 1.3534528243694145e-08
Position 348: 1.242177854729332e-08
Position 1279: 1.111342134973169e-08
Position 4694: 1.0341658011616654e-08
Position 5008: 9.51889959066645e-09
Position 5283: 9.424647806149397e-09
Position 266: 7.960950486879926e-09
Position 6757: 7.471351835479367e-09
Position 282: 5.6629916182700554e-09
Position 2441: 5.453150684144546e-09
Position 6630: 5.379960809375308e-09
Position 279: 4.558624245018343e-09
Position 6422: 4.524444621137201e-09
Position 4423: 4.067997561097281e-09
Position 328: 3.985203238702715e-09
Position 2458: 2.622897049692953e-09
Position 2470: 2.361395836389888e-09
Position 2382: 2.302742406802383e-09
Position 5221: 2.2751837262819003e-09
Position 4409: 1.863423002094691e-09
Position 544: 1.6456495124113406e-09
Position 2077: 1.492775688552009e-09
Position 986: 7.565626375630514e-10
Position 84: 6.606678546973331e-10
Position 542: 6.521518774164844e-10
Position 107: 4.159427035346383e-10
Position 867: 4.1540025283904005e-10
Position 311: 3.431535142710213e-10
Position 91: 3.1561388030614107e-10
Position 7216: 2.359197978855841e-10
Position 1089: 2.014284477921997e-10
Position 7069: 1.981137497828358e-10
Position 7143: 1.7847125207770336e-10
Position 7213: 1.7396445902251698e-10
Position 7758: 1.2690550646229236e-10
Position 1071: 1.2478549011458919e-10
Position 1242: 3.5745284298533714e-11
Position 7181: 2.8522121837769366e-11
Position 5800: 9.605377540342612e-12
Position 5658: 6.9770117627767636e-12
Position 4045: 1.4839538624840509e-12
Position 96: 1.3143556822539489e-13
